family,style,k,n,accuracy,ci_lo,ci_hi,style_ok,wrong_style,unscorable,style_ok_but_unfaithful,judge_ok,capped,unjudged
r_assignment,nat,0,200,0.76,0.696,0.814,0.89,0.08,0.03,0.13,0.82,0.545,0
r_assignment,nat,1,200,0.795,0.734,0.845,0.95,0.04,0.01,0.155,0.835,0.335,0
r_assignment,nat,2,200,0.83,0.772,0.876,0.985,0.01,0.005,0.155,0.845,0.27,0
r_assignment,nat,3,200,0.87,0.816,0.91,0.99,0.01,0.0,0.12,0.88,0.195,0
r_assignment,nat,4,200,0.89,0.839,0.926,0.995,0.005,0.0,0.105,0.895,0.19,0
r_assignment,alt,0,200,0.05,0.027,0.09,0.08,0.9,0.02,0.03,0.74,0.525,0
r_assignment,alt,1,200,0.61,0.541,0.675,0.805,0.105,0.09,0.195,0.73,0.44,0
r_assignment,alt,2,200,0.775,0.712,0.827,0.845,0.025,0.13,0.07,0.9,0.29,0
r_assignment,alt,3,200,0.77,0.707,0.823,0.87,0.02,0.11,0.1,0.875,0.215,0
r_assignment,alt,4,200,0.81,0.75,0.858,0.86,0.025,0.115,0.05,0.92,0.21,0
rust_question,nat,0,200,0.575,0.506,0.641,0.645,0.06,0.295,0.07,0.835,0.25,0
rust_question,nat,1,200,0.73,0.665,0.787,0.81,0.025,0.165,0.08,0.87,0.135,0
rust_question,nat,2,200,0.715,0.649,0.773,0.825,0.015,0.16,0.11,0.855,0.185,0
rust_question,nat,3,200,0.78,0.718,0.832,0.855,0.03,0.115,0.075,0.895,0.145,0
rust_question,nat,4,200,0.855,0.8,0.897,0.885,0.015,0.1,0.03,0.94,0.115,0
rust_question,alt,0,200,0.045,0.024,0.083,0.045,0.635,0.32,0.0,0.865,0.25,0
rust_question,alt,1,200,0.475,0.407,0.544,0.575,0.28,0.145,0.1,0.76,0.27,0
rust_question,alt,2,200,0.53,0.461,0.598,0.575,0.315,0.11,0.045,0.85,0.305,0
rust_question,alt,3,200,0.67,0.602,0.731,0.74,0.2,0.06,0.07,0.88,0.365,0
rust_question,alt,4,200,0.715,0.649,0.773,0.77,0.16,0.07,0.055,0.905,0.36,0
bash_test,nat,0,200,0.18,0.133,0.239,0.195,0.75,0.055,0.015,0.94,0.195,0
bash_test,nat,1,200,0.9,0.851,0.934,0.945,0.045,0.01,0.045,0.945,0.185,0
bash_test,nat,2,200,0.855,0.8,0.897,0.915,0.03,0.055,0.06,0.93,0.23,0
bash_test,nat,3,200,0.8,0.739,0.85,0.87,0.01,0.12,0.07,0.9,0.285,0
bash_test,nat,4,200,0.84,0.783,0.884,0.925,0.005,0.07,0.085,0.91,0.32,0
bash_test,alt,0,200,0.725,0.659,0.782,0.775,0.18,0.045,0.05,0.92,0.17,0
bash_test,alt,1,200,0.7,0.633,0.759,0.725,0.25,0.025,0.025,0.96,0.185,0
bash_test,alt,2,200,0.705,0.638,0.764,0.755,0.195,0.05,0.05,0.9,0.2,0
bash_test,alt,3,200,0.665,0.597,0.727,0.73,0.165,0.105,0.065,0.91,0.27,0
bash_test,alt,4,200,0.71,0.644,0.768,0.775,0.115,0.11,0.065,0.92,0.315,0
bash_subst,nat,0,200,0.19,0.142,0.25,0.24,0.02,0.74,0.05,0.815,0.23,0
bash_subst,nat,1,200,0.385,0.32,0.454,0.42,0.0,0.58,0.035,0.91,0.185,0
bash_subst,nat,2,200,0.31,0.25,0.377,0.35,0.005,0.645,0.04,0.91,0.225,0
bash_subst,nat,3,200,0.43,0.363,0.499,0.47,0.005,0.525,0.04,0.925,0.265,0
bash_subst,nat,4,200,0.47,0.402,0.539,0.5,0.0,0.5,0.03,0.945,0.255,0
bash_subst,alt,0,200,0.005,0.001,0.028,0.01,0.215,0.775,0.005,0.84,0.23,0
bash_subst,alt,1,200,0.245,0.191,0.309,0.295,0.125,0.58,0.05,0.88,0.21,0
bash_subst,alt,2,200,0.31,0.25,0.377,0.335,0.09,0.575,0.025,0.915,0.245,0
bash_subst,alt,3,200,0.33,0.269,0.398,0.365,0.1,0.535,0.035,0.9,0.23,0
bash_subst,alt,4,200,0.43,0.363,0.499,0.495,0.05,0.455,0.065,0.91,0.29,0
css_shorthand,nat,0,200,0.235,0.182,0.298,0.25,0.42,0.33,0.015,0.94,0.38,0
css_shorthand,nat,1,200,0.39,0.325,0.459,0.43,0.165,0.405,0.04,0.915,0.31,0
css_shorthand,nat,2,200,0.465,0.397,0.534,0.52,0.12,0.36,0.055,0.925,0.3,0
css_shorthand,nat,3,200,0.635,0.566,0.699,0.675,0.045,0.28,0.04,0.95,0.25,0
css_shorthand,nat,4,200,0.57,0.501,0.637,0.61,0.055,0.335,0.04,0.925,0.26,0
css_shorthand,alt,0,200,0.39,0.325,0.459,0.41,0.265,0.325,0.02,0.94,0.35,0
css_shorthand,alt,1,200,0.315,0.255,0.382,0.33,0.235,0.435,0.015,0.935,0.345,0
css_shorthand,alt,2,200,0.275,0.218,0.341,0.3,0.175,0.525,0.025,0.935,0.25,0
css_shorthand,alt,3,200,0.305,0.245,0.372,0.335,0.17,0.495,0.03,0.925,0.21,0
css_shorthand,alt,4,200,0.295,0.236,0.362,0.335,0.145,0.52,0.04,0.89,0.27,0
php_array,nat,0,200,0.285,0.227,0.351,0.285,0.205,0.51,0.0,0.8,0.325,0
php_array,nat,1,200,0.3,0.241,0.367,0.355,0.125,0.52,0.055,0.77,0.28,0
php_array,nat,2,200,0.42,0.354,0.489,0.45,0.05,0.5,0.03,0.8,0.315,0
php_array,nat,3,200,0.44,0.373,0.509,0.48,0.105,0.415,0.04,0.815,0.28,0
php_array,nat,4,200,0.365,0.301,0.434,0.395,0.075,0.53,0.03,0.865,0.23,0
php_array,alt,0,200,0.11,0.074,0.161,0.14,0.305,0.555,0.03,0.805,0.315,0
php_array,alt,1,200,0.5,0.431,0.569,0.595,0.105,0.3,0.095,0.795,0.305,0
php_array,alt,2,200,0.555,0.486,0.622,0.675,0.075,0.25,0.12,0.785,0.285,0
php_array,alt,3,200,0.62,0.551,0.684,0.725,0.05,0.225,0.105,0.795,0.33,0
php_array,alt,4,200,0.71,0.644,0.768,0.79,0.05,0.16,0.08,0.855,0.335,0
