family,arm,alpha,margin_unsteered,margin_cf,margin_steered,alt_top_unsteered,alt_top_cf,alt_top_steered
py_self_name,read,2.0,-12.63671875,-5.870312690734863,7.221093654632568,0.0,0.0,1.0
py_self_name,read,4.0,-12.63671875,-5.870312690734863,8.5390625,0.0,0.0,1.0
py_self_name,read,8.0,-12.63671875,-5.870312690734863,6.503125190734863,0.0,0.0,0.95
sql_keyword_case,read,0.5,-7.912499904632568,-4.587500095367432,-3.0296874046325684,0.0,0.0,0.225
sql_keyword_case,read,1.0,-7.912499904632568,-4.587500095367432,3.7890625,0.0,0.0,1.0
sql_keyword_case,read,2.0,-7.912499904632568,-4.587500095367432,3.8031249046325684,0.0,0.0,1.0
sql_keyword_case,read,4.0,-7.912499904632568,-4.587500095367432,3.5078125,0.0,0.0,1.0
sql_keyword_case,read,8.0,-7.912499904632568,-4.587500095367432,2.6031250953674316,0.0,0.0,1.0
sql_keyword_case,ctrl_family,0.5,-7.912499904632568,-4.587500095367432,-7.824999809265137,0.0,0.0,0.0
sql_keyword_case,ctrl_family,1.0,-7.912499904632568,-4.587500095367432,-7.637499809265137,0.0,0.0,0.0
sql_keyword_case,ctrl_family,2.0,-7.912499904632568,-4.587500095367432,-6.764062404632568,0.0,0.0,0.0
sql_keyword_case,ctrl_family,4.0,-7.912499904632568,-4.587500095367432,-4.207812309265137,0.0,0.0,0.0
sql_keyword_case,ctrl_family,8.0,-7.912499904632568,-4.587500095367432,-4.0,0.0,0.0,0.0
sql_keyword_case,ctrl_random,0.5,-7.912499904632568,-4.587500095367432,-7.881249904632568,0.0,0.0,0.0
sql_keyword_case,ctrl_random,1.0,-7.912499904632568,-4.587500095367432,-7.842187404632568,0.0,0.0,0.0
sql_keyword_case,ctrl_random,2.0,-7.912499904632568,-4.587500095367432,-7.7578125,0.0,0.0,0.0
sql_keyword_case,ctrl_random,4.0,-7.912499904632568,-4.587500095367432,-7.567187309265137,0.0,0.0,0.0
sql_keyword_case,ctrl_random,8.0,-7.912499904632568,-4.587500095367432,-7.303124904632568,0.0,0.0,0.0
py_builtin_generics,read,0.5,-7.204687595367432,-6.306250095367432,-5.1484375,0.0,0.0,0.0
py_builtin_generics,read,1.0,-7.204687595367432,-6.306250095367432,1.868749976158142,0.0,0.0,0.775
py_builtin_generics,read,2.0,-7.204687595367432,-6.306250095367432,3.440624952316284,0.0,0.0,0.925
py_builtin_generics,read,4.0,-7.204687595367432,-6.306250095367432,0.932812511920929,0.0,0.0,0.775
py_builtin_generics,read,8.0,-7.204687595367432,-6.306250095367432,-1.8390624523162842,0.0,0.0,0.075
docstring_style,read,0.5,-9.596875190734863,-7.842968940734863,-9.456250190734863,0.0,0.0,0.0
docstring_style,read,1.0,-9.596875190734863,-7.842968940734863,-9.295312881469727,0.0,0.0,0.0
docstring_style,read,2.0,-9.596875190734863,-7.842968940734863,-8.895312309265137,0.0,0.0,0.0
docstring_style,read,4.0,-9.596875190734863,-7.842968940734863,-7.9375,0.0,0.0,0.0
docstring_style,read,8.0,-9.596875190734863,-7.842968940734863,-5.021874904632568,0.0,0.0,0.0
docstring_style,ctrl_family,0.5,-9.596875190734863,-7.842968940734863,-9.479687690734863,0.0,0.0,0.0
docstring_style,ctrl_family,1.0,-9.596875190734863,-7.842968940734863,-9.243749618530273,0.0,0.0,0.0
docstring_style,ctrl_family,2.0,-9.596875190734863,-7.842968940734863,-8.332812309265137,0.0,0.0,0.0
docstring_style,ctrl_family,4.0,-9.596875190734863,-7.842968940734863,-6.209374904632568,0.0,0.0,0.0
docstring_style,ctrl_family,8.0,-9.596875190734863,-7.842968940734863,-3.3609375953674316,0.0,0.0,0.0
docstring_style,ctrl_random,0.5,-9.596875190734863,-7.842968940734863,-9.603124618530273,0.0,0.0,0.0
docstring_style,ctrl_random,1.0,-9.596875190734863,-7.842968940734863,-9.604687690734863,0.0,0.0,0.0
docstring_style,ctrl_random,2.0,-9.596875190734863,-7.842968940734863,-9.576562881469727,0.0,0.0,0.0
docstring_style,ctrl_random,4.0,-9.596875190734863,-7.842968940734863,-9.487500190734863,0.0,0.0,0.0
docstring_style,ctrl_random,8.0,-9.596875190734863,-7.842968940734863,-9.248437881469727,0.0,0.0,0.0
docstring_quotes,read,0.5,-8.926562309265137,-5.678124904632568,-3.0687499046325684,0.0,0.0,0.0
docstring_quotes,read,1.0,-8.926562309265137,-5.678124904632568,4.220312595367432,0.0,0.0,1.0
docstring_quotes,read,2.0,-8.926562309265137,-5.678124904632568,6.603125095367432,0.0,0.0,1.0
docstring_quotes,read,4.0,-8.926562309265137,-5.678124904632568,7.714062690734863,0.0,0.0,1.0
docstring_quotes,read,8.0,-8.926562309265137,-5.678124904632568,6.365624904632568,0.0,0.0,1.0
js_camel_snake,read,0.5,-7.833984375,-3.977343797683716,-3.969921827316284,0.025,0.1,0.075
js_camel_snake,read,1.0,-7.833984375,-3.977343797683716,2.6351561546325684,0.025,0.1,0.825
js_camel_snake,read,2.0,-7.833984375,-3.977343797683716,4.220312595367432,0.025,0.1,0.925
js_camel_snake,read,4.0,-7.833984375,-3.977343797683716,4.142578125,0.025,0.1,0.925
js_camel_snake,read,8.0,-7.833984375,-3.977343797683716,3.5355467796325684,0.025,0.1,0.925
js_camel_snake,ctrl_family,0.5,-7.833984375,-3.977343797683716,-7.701757907867432,0.025,0.1,0.025
