family,direction,layer,alpha,target_rate,unsteered,unscorable
whilst,alt2nat,4,0.5,0.48,0.06,0.32
whilst,alt2nat,4,1.0,0.74,0.06,0.2
whilst,alt2nat,4,2.0,0.66,0.06,0.3
whilst,alt2nat,4,4.0,0.72,0.06,0.24
whilst,alt2nat,6,0.5,0.34,0.06,0.34
whilst,alt2nat,6,1.0,0.64,0.06,0.28
whilst,alt2nat,6,2.0,0.64,0.06,0.32
whilst,alt2nat,6,4.0,0.7,0.06,0.24
whilst,alt2nat,8,0.5,0.38,0.06,0.34
whilst,alt2nat,8,1.0,0.64,0.06,0.26
whilst,alt2nat,8,2.0,0.7,0.06,0.24
whilst,alt2nat,8,4.0,0.6,0.06,0.32
whilst,alt2nat,10,0.5,0.46,0.06,0.28
whilst,alt2nat,10,1.0,0.56,0.06,0.28
whilst,alt2nat,10,2.0,0.64,0.06,0.28
whilst,alt2nat,10,4.0,0.8,0.06,0.1
whilst,alt2nat,12,0.5,0.46,0.06,0.3
whilst,alt2nat,12,1.0,0.62,0.06,0.3
whilst,alt2nat,12,2.0,0.62,0.06,0.26
whilst,alt2nat,12,4.0,0.62,0.06,0.22
whilst,alt2nat,16,0.5,0.3,0.06,0.22
whilst,alt2nat,16,1.0,0.58,0.06,0.28
whilst,alt2nat,16,2.0,0.58,0.06,0.28
whilst,alt2nat,16,4.0,0.64,0.06,0.26
whilst,alt2nat,20,0.5,0.3,0.06,0.26
whilst,alt2nat,20,1.0,0.54,0.06,0.24
whilst,alt2nat,20,2.0,0.5,0.06,0.24
whilst,alt2nat,20,4.0,0.56,0.06,0.26
whilst,alt2nat,24,0.5,0.04,0.06,0.24
whilst,alt2nat,24,1.0,0.14,0.06,0.22
whilst,alt2nat,24,2.0,0.1,0.06,0.28
whilst,alt2nat,24,4.0,0.32,0.06,0.2
contractions,nat2alt,2,0.5,0.2,0.24,0.06
contractions,nat2alt,2,1.0,0.4,0.24,0.1
contractions,nat2alt,2,2.0,0.82,0.24,0.08
contractions,nat2alt,2,4.0,0.88,0.24,0.08
contractions,nat2alt,4,0.5,0.24,0.24,0.14
contractions,nat2alt,4,1.0,0.34,0.24,0.1
contractions,nat2alt,4,2.0,0.7,0.24,0.16
contractions,nat2alt,4,4.0,0.76,0.24,0.12
contractions,nat2alt,6,0.5,0.2,0.24,0.04
contractions,nat2alt,6,1.0,0.38,0.24,0.12
contractions,nat2alt,6,2.0,0.86,0.24,0.02
contractions,nat2alt,6,4.0,0.92,0.24,0.06
contractions,nat2alt,8,0.5,0.18,0.24,0.1
contractions,nat2alt,8,1.0,0.28,0.24,0.1
contractions,nat2alt,8,2.0,0.82,0.24,0.08
contractions,nat2alt,8,4.0,0.84,0.24,0.06
contractions,nat2alt,10,0.5,0.16,0.24,0.06
contractions,nat2alt,10,1.0,0.24,0.24,0.16
contractions,nat2alt,10,2.0,0.88,0.24,0.06
contractions,nat2alt,10,4.0,0.8,0.24,0.14
contractions,nat2alt,12,0.5,0.14,0.24,0.08
contractions,nat2alt,12,1.0,0.34,0.24,0.04
contractions,nat2alt,12,2.0,0.7,0.24,0.14
contractions,nat2alt,12,4.0,0.8,0.24,0.08
contractions,nat2alt,16,0.5,0.18,0.24,0.06
contractions,nat2alt,16,1.0,0.22,0.24,0.14
contractions,nat2alt,16,2.0,0.38,0.24,0.08
contractions,nat2alt,16,4.0,0.34,0.24,0.14
contractions,nat2alt,20,0.5,0.3,0.24,0.1
contractions,nat2alt,20,1.0,0.18,0.24,0.2
contractions,nat2alt,20,2.0,0.18,0.24,0.12
contractions,nat2alt,20,4.0,0.26,0.24,0.16
contractions,nat2alt,24,0.5,0.18,0.24,0.12
contractions,nat2alt,24,1.0,0.18,0.24,0.1
contractions,nat2alt,24,2.0,0.22,0.24,0.12
contractions,nat2alt,24,4.0,0.3,0.24,0.1
contractions,alt2nat,2,0.5,0.32,0.14,0.14
contractions,alt2nat,2,1.0,0.42,0.14,0.18
contractions,alt2nat,2,2.0,0.72,0.14,0.14
contractions,alt2nat,2,4.0,0.74,0.14,0.14
contractions,alt2nat,4,0.5,0.28,0.14,0.12
contractions,alt2nat,4,1.0,0.52,0.14,0.14
contractions,alt2nat,4,2.0,0.72,0.14,0.1
contractions,alt2nat,4,4.0,0.64,0.14,0.12
contractions,alt2nat,6,0.5,0.26,0.14,0.06
contractions,alt2nat,6,1.0,0.5,0.14,0.16
contractions,alt2nat,6,2.0,0.64,0.14,0.1
contractions,alt2nat,6,4.0,0.4,0.14,0.12
contractions,alt2nat,8,0.5,0.26,0.14,0.08
contractions,alt2nat,8,1.0,0.48,0.14,0.12
contractions,alt2nat,8,2.0,0.64,0.14,0.06
contractions,alt2nat,8,4.0,0.14,0.14,0.08
contractions,alt2nat,10,0.5,0.34,0.14,0.12
contractions,alt2nat,10,1.0,0.4,0.14,0.18
contractions,alt2nat,10,2.0,0.64,0.14,0.08
contractions,alt2nat,10,4.0,0.12,0.14,0.08
contractions,alt2nat,12,0.5,0.38,0.14,0.1
contractions,alt2nat,12,1.0,0.34,0.14,0.08
contractions,alt2nat,12,2.0,0.44,0.14,0.06
contractions,alt2nat,12,4.0,0.12,0.14,0.06
contractions,alt2nat,16,0.5,0.12,0.14,0.06
contractions,alt2nat,16,1.0,0.24,0.14,0.08
contractions,alt2nat,16,2.0,0.26,0.14,0.08
contractions,alt2nat,16,4.0,0.02,0.14,0.06
contractions,alt2nat,20,0.5,0.12,0.14,0.16
contractions,alt2nat,20,1.0,0.24,0.14,0.06
contractions,alt2nat,20,2.0,0.32,0.14,0.02
contractions,alt2nat,20,4.0,0.2,0.14,0.1
contractions,alt2nat,24,0.5,0.14,0.14,0.02
contractions,alt2nat,24,1.0,0.3,0.14,0.08
contractions,alt2nat,24,2.0,0.3,0.14,0.02
contractions,alt2nat,24,4.0,0.32,0.14,0.06
ampersand,nat2alt,2,0.5,0.0,0.0,0.06
ampersand,nat2alt,2,1.0,0.78,0.0,0.06
ampersand,nat2alt,2,2.0,0.94,0.0,0.02
ampersand,nat2alt,2,4.0,0.88,0.0,0.1
ampersand,nat2alt,4,0.5,0.0,0.0,0.08
ampersand,nat2alt,4,1.0,0.7,0.0,0.06
ampersand,nat2alt,4,2.0,0.94,0.0,0.02
ampersand,nat2alt,4,4.0,0.94,0.0,0.06
ampersand,nat2alt,6,0.5,0.02,0.0,0.08
ampersand,nat2alt,6,1.0,0.74,0.0,0.04
ampersand,nat2alt,6,2.0,0.92,0.0,0.06
ampersand,nat2alt,6,4.0,0.96,0.0,0.04
ampersand,nat2alt,8,0.5,0.02,0.0,0.08
ampersand,nat2alt,8,1.0,0.62,0.0,0.08
ampersand,nat2alt,8,2.0,0.94,0.0,0.02
ampersand,nat2alt,8,4.0,0.94,0.0,0.06
ampersand,nat2alt,10,0.5,0.02,0.0,0.02
ampersand,nat2alt,10,1.0,0.6,0.0,0.08
ampersand,nat2alt,10,2.0,0.96,0.0,0.04
ampersand,nat2alt,10,4.0,0.86,0.0,0.14
ampersand,nat2alt,12,0.5,0.0,0.0,0.08
ampersand,nat2alt,12,1.0,0.28,0.0,0.06
ampersand,nat2alt,12,2.0,0.94,0.0,0.02
ampersand,nat2alt,12,4.0,0.92,0.0,0.06
ampersand,nat2alt,16,0.5,0.0,0.0,0.1
ampersand,nat2alt,16,1.0,0.2,0.0,0.06
ampersand,nat2alt,16,2.0,0.92,0.0,0.06
ampersand,nat2alt,16,4.0,0.96,0.0,0.04
ampersand,nat2alt,20,0.5,0.0,0.0,0.08
ampersand,nat2alt,20,1.0,0.0,0.0,0.1
ampersand,nat2alt,20,2.0,0.72,0.0,0.08
ampersand,nat2alt,20,4.0,0.74,0.0,0.1
ampersand,nat2alt,24,0.5,0.0,0.0,0.12
ampersand,nat2alt,24,1.0,0.02,0.0,0.04
ampersand,nat2alt,24,2.0,0.26,0.0,0.04
ampersand,nat2alt,24,4.0,0.74,0.0,0.04
ampersand,alt2nat,2,0.5,0.94,0.22,0.06
ampersand,alt2nat,2,1.0,0.96,0.22,0.04
ampersand,alt2nat,2,2.0,0.94,0.22,0.06
ampersand,alt2nat,2,4.0,0.92,0.22,0.08
ampersand,alt2nat,4,0.5,0.86,0.22,0.1
ampersand,alt2nat,4,1.0,0.92,0.22,0.08
ampersand,alt2nat,4,2.0,0.94,0.22,0.06
ampersand,alt2nat,4,4.0,0.98,0.22,0.02
ampersand,alt2nat,6,0.5,0.94,0.22,0.06
ampersand,alt2nat,6,1.0,0.96,0.22,0.04
ampersand,alt2nat,6,2.0,0.94,0.22,0.06
ampersand,alt2nat,6,4.0,0.96,0.22,0.04
ampersand,alt2nat,8,0.5,0.92,0.22,0.08
ampersand,alt2nat,8,1.0,0.98,0.22,0.02
ampersand,alt2nat,8,2.0,0.94,0.22,0.06
ampersand,alt2nat,8,4.0,0.9,0.22,0.1
ampersand,alt2nat,10,0.5,0.92,0.22,0.04
ampersand,alt2nat,10,1.0,0.98,0.22,0.02
ampersand,alt2nat,10,2.0,0.92,0.22,0.08
ampersand,alt2nat,10,4.0,0.94,0.22,0.06
ampersand,alt2nat,12,0.5,0.8,0.22,0.06
ampersand,alt2nat,12,1.0,0.96,0.22,0.04
ampersand,alt2nat,12,2.0,0.9,0.22,0.08
ampersand,alt2nat,12,4.0,0.94,0.22,0.06
ampersand,alt2nat,16,0.5,0.7,0.22,0.1
ampersand,alt2nat,16,1.0,0.86,0.22,0.1
ampersand,alt2nat,16,2.0,0.82,0.22,0.06
ampersand,alt2nat,16,4.0,0.92,0.22,0.06
ampersand,alt2nat,20,0.5,0.38,0.22,0.06
ampersand,alt2nat,20,1.0,0.52,0.22,0.08
ampersand,alt2nat,20,2.0,0.72,0.22,0.04
ampersand,alt2nat,20,4.0,0.74,0.22,0.08
ampersand,alt2nat,24,0.5,0.36,0.22,0.08
ampersand,alt2nat,24,1.0,0.54,0.22,0.06
ampersand,alt2nat,24,2.0,0.6,0.22,0.08
ampersand,alt2nat,24,4.0,0.8,0.22,0.08
oxford_comma,nat2alt,2,0.5,0.2,0.06,0.04
oxford_comma,nat2alt,2,1.0,0.6,0.06,0.02
oxford_comma,nat2alt,2,2.0,0.9,0.06,0.04
oxford_comma,nat2alt,2,4.0,0.9,0.06,0.02
oxford_comma,nat2alt,4,0.5,0.26,0.06,0.0
oxford_comma,nat2alt,4,1.0,0.62,0.06,0.04
oxford_comma,nat2alt,4,2.0,0.96,0.06,0.04
oxford_comma,nat2alt,4,4.0,0.96,0.06,0.02
oxford_comma,nat2alt,6,0.5,0.16,0.06,0.02
oxford_comma,nat2alt,6,1.0,0.78,0.06,0.06
oxford_comma,nat2alt,6,2.0,0.96,0.06,0.04
oxford_comma,nat2alt,6,4.0,1.0,0.06,0.0
oxford_comma,nat2alt,8,0.5,0.06,0.06,0.0
oxford_comma,nat2alt,8,1.0,0.38,0.06,0.0
oxford_comma,nat2alt,8,2.0,0.92,0.06,0.02
oxford_comma,nat2alt,8,4.0,1.0,0.06,0.0
oxford_comma,nat2alt,10,0.5,0.12,0.06,0.02
oxford_comma,nat2alt,10,1.0,0.3,0.06,0.0
oxford_comma,nat2alt,10,2.0,0.88,0.06,0.04
oxford_comma,nat2alt,10,4.0,0.94,0.06,0.04
oxford_comma,nat2alt,12,0.5,0.16,0.06,0.0
oxford_comma,nat2alt,12,1.0,0.28,0.06,0.04
oxford_comma,nat2alt,12,2.0,0.88,0.06,0.02
oxford_comma,nat2alt,12,4.0,0.94,0.06,0.0
oxford_comma,nat2alt,16,0.5,0.1,0.06,0.0
oxford_comma,nat2alt,16,1.0,0.04,0.06,0.0
oxford_comma,nat2alt,16,2.0,0.08,0.06,0.02
oxford_comma,nat2alt,16,4.0,0.24,0.06,0.06
oxford_comma,nat2alt,20,0.5,0.1,0.06,0.02
oxford_comma,nat2alt,20,1.0,0.06,0.06,0.04
oxford_comma,nat2alt,20,2.0,0.1,0.06,0.04
oxford_comma,nat2alt,20,4.0,0.18,0.06,0.02
oxford_comma,nat2alt,24,0.5,0.02,0.06,0.02
oxford_comma,nat2alt,24,1.0,0.12,0.06,0.02
oxford_comma,nat2alt,24,2.0,0.16,0.06,0.0
oxford_comma,nat2alt,24,4.0,0.2,0.06,0.04
oxford_comma,alt2nat,2,0.5,0.2,0.14,0.02
oxford_comma,alt2nat,2,1.0,0.72,0.14,0.02
oxford_comma,alt2nat,2,2.0,0.62,0.14,0.1
oxford_comma,alt2nat,2,4.0,0.68,0.14,0.06
oxford_comma,alt2nat,4,0.5,0.32,0.14,0.02
oxford_comma,alt2nat,4,1.0,0.68,0.14,0.04
oxford_comma,alt2nat,4,2.0,0.74,0.14,0.04
oxford_comma,alt2nat,4,4.0,0.7,0.14,0.02
oxford_comma,alt2nat,6,0.5,0.42,0.14,0.02
oxford_comma,alt2nat,6,1.0,0.78,0.14,0.0
oxford_comma,alt2nat,6,2.0,0.84,0.14,0.0
oxford_comma,alt2nat,6,4.0,0.58,0.14,0.02
oxford_comma,alt2nat,8,0.5,0.3,0.14,0.0
oxford_comma,alt2nat,8,1.0,0.4,0.14,0.06
oxford_comma,alt2nat,8,2.0,0.6,0.14,0.06
oxford_comma,alt2nat,8,4.0,0.3,0.14,0.1
oxford_comma,alt2nat,10,0.5,0.28,0.14,0.0
oxford_comma,alt2nat,10,1.0,0.34,0.14,0.06
oxford_comma,alt2nat,10,2.0,0.54,0.14,0.08
oxford_comma,alt2nat,10,4.0,0.52,0.14,0.04
oxford_comma,alt2nat,12,0.5,0.3,0.14,0.04
oxford_comma,alt2nat,12,1.0,0.42,0.14,0.02
oxford_comma,alt2nat,12,2.0,0.46,0.14,0.04
oxford_comma,alt2nat,12,4.0,0.38,0.14,0.0
oxford_comma,alt2nat,16,0.5,0.16,0.14,0.0
oxford_comma,alt2nat,16,1.0,0.18,0.14,0.0
oxford_comma,alt2nat,16,2.0,0.22,0.14,0.02
oxford_comma,alt2nat,16,4.0,0.34,0.14,0.02
oxford_comma,alt2nat,20,0.5,0.06,0.14,0.02
oxford_comma,alt2nat,20,1.0,0.06,0.14,0.0
oxford_comma,alt2nat,20,2.0,0.2,0.14,0.02
oxford_comma,alt2nat,20,4.0,0.24,0.14,0.02
oxford_comma,alt2nat,24,0.5,0.2,0.14,0.04
oxford_comma,alt2nat,24,1.0,0.16,0.14,0.0
oxford_comma,alt2nat,24,2.0,0.28,0.14,0.0
oxford_comma,alt2nat,24,4.0,0.24,0.14,0.06
curly_quotes,nat2alt,2,0.5,0.0,0.0,0.12
curly_quotes,nat2alt,2,1.0,0.0,0.0,0.1
curly_quotes,nat2alt,2,2.0,0.64,0.0,0.36
curly_quotes,nat2alt,2,4.0,0.6,0.0,0.32
curly_quotes,nat2alt,4,0.5,0.02,0.0,0.04
curly_quotes,nat2alt,4,1.0,0.02,0.0,0.06
curly_quotes,nat2alt,4,2.0,0.76,0.0,0.2
curly_quotes,nat2alt,4,4.0,0.56,0.0,0.44
curly_quotes,nat2alt,6,0.5,0.0,0.0,0.0
curly_quotes,nat2alt,6,1.0,0.04,0.0,0.06
curly_quotes,nat2alt,6,2.0,0.66,0.0,0.3
curly_quotes,nat2alt,6,4.0,0.56,0.0,0.38
curly_quotes,nat2alt,8,0.5,0.0,0.0,0.04
curly_quotes,nat2alt,8,1.0,0.02,0.0,0.06
curly_quotes,nat2alt,8,2.0,0.52,0.0,0.22
curly_quotes,nat2alt,8,4.0,0.52,0.0,0.42
curly_quotes,nat2alt,10,0.5,0.0,0.0,0.08
curly_quotes,nat2alt,10,1.0,0.02,0.0,0.06
curly_quotes,nat2alt,10,2.0,0.64,0.0,0.16
curly_quotes,nat2alt,10,4.0,0.72,0.0,0.26
curly_quotes,nat2alt,12,0.5,0.02,0.0,0.04
curly_quotes,nat2alt,12,1.0,0.06,0.0,0.04
curly_quotes,nat2alt,12,2.0,0.68,0.0,0.14
curly_quotes,nat2alt,12,4.0,0.62,0.0,0.28
curly_quotes,nat2alt,16,0.5,0.0,0.0,0.1
curly_quotes,nat2alt,16,1.0,0.0,0.0,0.06
curly_quotes,nat2alt,16,2.0,0.14,0.0,0.04
curly_quotes,nat2alt,16,4.0,0.4,0.0,0.14
curly_quotes,nat2alt,20,0.5,0.0,0.0,0.06
curly_quotes,nat2alt,20,1.0,0.02,0.0,0.06
curly_quotes,nat2alt,20,2.0,0.0,0.0,0.06
curly_quotes,nat2alt,20,4.0,0.2,0.0,0.02
curly_quotes,nat2alt,24,0.5,0.02,0.0,0.02
curly_quotes,nat2alt,24,1.0,0.0,0.0,0.06
curly_quotes,nat2alt,24,2.0,0.02,0.0,0.1
curly_quotes,nat2alt,24,4.0,0.46,0.0,0.14
curly_quotes,alt2nat,2,0.5,0.08,0.08,0.04
curly_quotes,alt2nat,2,1.0,0.76,0.08,0.06
curly_quotes,alt2nat,2,2.0,0.98,0.08,0.02
curly_quotes,alt2nat,2,4.0,0.96,0.08,0.04
curly_quotes,alt2nat,4,0.5,0.12,0.08,0.04
curly_quotes,alt2nat,4,1.0,0.58,0.08,0.04
curly_quotes,alt2nat,4,2.0,0.98,0.08,0.02
curly_quotes,alt2nat,4,4.0,1.0,0.08,0.0
curly_quotes,alt2nat,6,0.5,0.1,0.08,0.08
curly_quotes,alt2nat,6,1.0,0.38,0.08,0.04
curly_quotes,alt2nat,6,2.0,1.0,0.08,0.0
curly_quotes,alt2nat,6,4.0,1.0,0.08,0.0
curly_quotes,alt2nat,8,0.5,0.08,0.08,0.02
curly_quotes,alt2nat,8,1.0,0.46,0.08,0.04
curly_quotes,alt2nat,8,2.0,1.0,0.08,0.0
curly_quotes,alt2nat,8,4.0,0.96,0.08,0.04
curly_quotes,alt2nat,10,0.5,0.04,0.08,0.0
curly_quotes,alt2nat,10,1.0,0.46,0.08,0.04
curly_quotes,alt2nat,10,2.0,0.94,0.08,0.04
curly_quotes,alt2nat,10,4.0,0.98,0.08,0.02
curly_quotes,alt2nat,12,0.5,0.08,0.08,0.08
curly_quotes,alt2nat,12,1.0,0.34,0.08,0.06
curly_quotes,alt2nat,12,2.0,1.0,0.08,0.0
curly_quotes,alt2nat,12,4.0,1.0,0.08,0.0
curly_quotes,alt2nat,16,0.5,0.06,0.08,0.06
curly_quotes,alt2nat,16,1.0,0.14,0.08,0.02
curly_quotes,alt2nat,16,2.0,0.98,0.08,0.02
curly_quotes,alt2nat,16,4.0,0.96,0.08,0.04
curly_quotes,alt2nat,20,0.5,0.12,0.08,0.04
curly_quotes,alt2nat,20,1.0,0.22,0.08,0.04
curly_quotes,alt2nat,20,2.0,0.92,0.08,0.08
curly_quotes,alt2nat,20,4.0,0.96,0.08,0.04
curly_quotes,alt2nat,24,0.5,0.08,0.08,0.0
curly_quotes,alt2nat,24,1.0,0.34,0.08,0.04
curly_quotes,alt2nat,24,2.0,0.98,0.08,0.02
curly_quotes,alt2nat,24,4.0,0.96,0.08,0.04
quote_punct,nat2alt,2,0.5,0.52,0.04,0.12
quote_punct,nat2alt,2,1.0,0.82,0.04,0.16
quote_punct,nat2alt,2,2.0,0.82,0.04,0.18
quote_punct,nat2alt,2,4.0,0.76,0.04,0.24
quote_punct,nat2alt,4,0.5,0.42,0.04,0.14
quote_punct,nat2alt,4,1.0,0.74,0.04,0.2
quote_punct,nat2alt,4,2.0,0.82,0.04,0.18
quote_punct,nat2alt,4,4.0,0.76,0.04,0.22
quote_punct,nat2alt,6,0.5,0.32,0.04,0.16
quote_punct,nat2alt,6,1.0,0.84,0.04,0.08
quote_punct,nat2alt,6,2.0,0.86,0.04,0.14
quote_punct,nat2alt,6,4.0,0.78,0.04,0.22
quote_punct,nat2alt,8,0.5,0.18,0.04,0.06
quote_punct,nat2alt,8,1.0,0.6,0.04,0.14
quote_punct,nat2alt,8,2.0,0.64,0.04,0.32
quote_punct,nat2alt,8,4.0,0.8,0.04,0.2
quote_punct,nat2alt,10,0.5,0.12,0.04,0.18
quote_punct,nat2alt,10,1.0,0.4,0.04,0.26
quote_punct,nat2alt,10,2.0,0.82,0.04,0.14
quote_punct,nat2alt,10,4.0,0.86,0.04,0.14
quote_punct,nat2alt,12,0.5,0.1,0.04,0.14
quote_punct,nat2alt,12,1.0,0.5,0.04,0.16
quote_punct,nat2alt,12,2.0,0.76,0.04,0.22
quote_punct,nat2alt,12,4.0,0.78,0.04,0.22
quote_punct,nat2alt,16,0.5,0.08,0.04,0.08
quote_punct,nat2alt,16,1.0,0.08,0.04,0.2
quote_punct,nat2alt,16,2.0,0.26,0.04,0.1
quote_punct,nat2alt,16,4.0,0.46,0.04,0.1
quote_punct,nat2alt,20,0.5,0.0,0.04,0.06
quote_punct,nat2alt,20,1.0,0.1,0.04,0.06
quote_punct,nat2alt,20,2.0,0.08,0.04,0.1
quote_punct,nat2alt,20,4.0,0.22,0.04,0.16
quote_punct,nat2alt,24,0.5,0.02,0.04,0.16
quote_punct,nat2alt,24,1.0,0.04,0.04,0.1
quote_punct,nat2alt,24,2.0,0.04,0.04,0.1
quote_punct,nat2alt,24,4.0,0.02,0.04,0.12
quote_punct,alt2nat,2,0.5,0.3,0.02,0.16
quote_punct,alt2nat,2,1.0,0.82,0.02,0.1
quote_punct,alt2nat,2,2.0,0.94,0.02,0.06
quote_punct,alt2nat,2,4.0,0.88,0.02,0.12
quote_punct,alt2nat,4,0.5,0.28,0.02,0.12
quote_punct,alt2nat,4,1.0,0.86,0.02,0.06
quote_punct,alt2nat,4,2.0,0.92,0.02,0.08
quote_punct,alt2nat,4,4.0,0.94,0.02,0.06
quote_punct,alt2nat,6,0.5,0.2,0.02,0.1
quote_punct,alt2nat,6,1.0,0.6,0.02,0.18
quote_punct,alt2nat,6,2.0,0.94,0.02,0.06
quote_punct,alt2nat,6,4.0,0.9,0.02,0.1
quote_punct,alt2nat,8,0.5,0.1,0.02,0.2
quote_punct,alt2nat,8,1.0,0.36,0.02,0.12
quote_punct,alt2nat,8,2.0,0.88,0.02,0.12
quote_punct,alt2nat,8,4.0,0.86,0.02,0.14
quote_punct,alt2nat,10,0.5,0.08,0.02,0.16
quote_punct,alt2nat,10,1.0,0.24,0.02,0.14
quote_punct,alt2nat,10,2.0,0.86,0.02,0.12
quote_punct,alt2nat,10,4.0,0.94,0.02,0.06
quote_punct,alt2nat,12,0.5,0.08,0.02,0.2
quote_punct,alt2nat,12,1.0,0.28,0.02,0.12
quote_punct,alt2nat,12,2.0,0.8,0.02,0.1
quote_punct,alt2nat,12,4.0,0.9,0.02,0.1
quote_punct,alt2nat,16,0.5,0.08,0.02,0.12
quote_punct,alt2nat,16,1.0,0.02,0.02,0.14
quote_punct,alt2nat,16,2.0,0.06,0.02,0.16
quote_punct,alt2nat,16,4.0,0.5,0.02,0.12
quote_punct,alt2nat,20,0.5,0.04,0.02,0.16
quote_punct,alt2nat,20,1.0,0.02,0.02,0.18
quote_punct,alt2nat,20,2.0,0.1,0.02,0.16
quote_punct,alt2nat,20,4.0,0.1,0.02,0.2
quote_punct,alt2nat,24,0.5,0.02,0.02,0.06
quote_punct,alt2nat,24,1.0,0.04,0.02,0.14
quote_punct,alt2nat,24,2.0,0.0,0.02,0.1
quote_punct,alt2nat,24,4.0,0.08,0.02,0.16
em_dash,nat2alt,2,0.5,0.24,0.0,0.1
em_dash,nat2alt,2,1.0,0.7,0.0,0.28
em_dash,nat2alt,2,2.0,0.44,0.0,0.54
em_dash,nat2alt,2,4.0,0.18,0.0,0.62
em_dash,nat2alt,4,0.5,0.22,0.0,0.08
em_dash,nat2alt,4,1.0,0.74,0.0,0.2
em_dash,nat2alt,4,2.0,0.88,0.0,0.08
em_dash,nat2alt,4,4.0,0.86,0.0,0.12
em_dash,nat2alt,6,0.5,0.08,0.0,0.18
em_dash,nat2alt,6,1.0,0.7,0.0,0.24
em_dash,nat2alt,6,2.0,0.86,0.0,0.12
em_dash,nat2alt,6,4.0,0.86,0.0,0.1
em_dash,nat2alt,8,0.5,0.06,0.0,0.12
em_dash,nat2alt,8,1.0,0.68,0.0,0.28
em_dash,nat2alt,8,2.0,0.8,0.0,0.16
em_dash,nat2alt,8,4.0,0.72,0.0,0.26
em_dash,nat2alt,10,0.5,0.16,0.0,0.1
em_dash,nat2alt,10,1.0,0.66,0.0,0.32
em_dash,nat2alt,10,2.0,0.72,0.0,0.26
em_dash,nat2alt,10,4.0,0.78,0.0,0.2
em_dash,nat2alt,12,0.5,0.12,0.0,0.02
em_dash,nat2alt,12,1.0,0.68,0.0,0.28
em_dash,nat2alt,12,2.0,0.74,0.0,0.22
em_dash,nat2alt,12,4.0,0.62,0.0,0.34
em_dash,nat2alt,16,0.5,0.04,0.0,0.16
em_dash,nat2alt,16,1.0,0.7,0.0,0.2
em_dash,nat2alt,16,2.0,0.7,0.0,0.28
em_dash,nat2alt,16,4.0,0.68,0.0,0.28
em_dash,nat2alt,20,0.5,0.02,0.0,0.02
em_dash,nat2alt,20,1.0,0.24,0.0,0.12
em_dash,nat2alt,20,2.0,0.52,0.0,0.28
em_dash,nat2alt,20,4.0,0.8,0.0,0.18
em_dash,nat2alt,24,0.5,0.0,0.0,0.04
em_dash,nat2alt,24,1.0,0.02,0.0,0.06
em_dash,nat2alt,24,2.0,0.44,0.0,0.26
em_dash,nat2alt,24,4.0,0.62,0.0,0.36
em_dash,alt2nat,2,0.5,0.52,0.04,0.06
em_dash,alt2nat,2,1.0,1.0,0.04,0.0
em_dash,alt2nat,2,2.0,1.0,0.04,0.0
em_dash,alt2nat,2,4.0,0.98,0.04,0.02
em_dash,alt2nat,4,0.5,0.42,0.04,0.04
em_dash,alt2nat,4,1.0,0.98,0.04,0.02
em_dash,alt2nat,4,2.0,1.0,0.04,0.0
em_dash,alt2nat,4,4.0,1.0,0.04,0.0
em_dash,alt2nat,6,0.5,0.34,0.04,0.06
em_dash,alt2nat,6,1.0,1.0,0.04,0.0
em_dash,alt2nat,6,2.0,1.0,0.04,0.0
em_dash,alt2nat,6,4.0,0.98,0.04,0.02
em_dash,alt2nat,8,0.5,0.38,0.04,0.1
em_dash,alt2nat,8,1.0,0.96,0.04,0.04
em_dash,alt2nat,8,2.0,1.0,0.04,0.0
em_dash,alt2nat,8,4.0,0.98,0.04,0.02
em_dash,alt2nat,10,0.5,0.32,0.04,0.1
em_dash,alt2nat,10,1.0,1.0,0.04,0.0
em_dash,alt2nat,10,2.0,1.0,0.04,0.0
em_dash,alt2nat,10,4.0,0.98,0.04,0.02
em_dash,alt2nat,12,0.5,0.32,0.04,0.02
em_dash,alt2nat,12,1.0,0.98,0.04,0.02
em_dash,alt2nat,12,2.0,0.98,0.04,0.02
em_dash,alt2nat,12,4.0,0.98,0.04,0.02
em_dash,alt2nat,16,0.5,0.12,0.04,0.06
em_dash,alt2nat,16,1.0,0.94,0.04,0.04
em_dash,alt2nat,16,2.0,1.0,0.04,0.0
em_dash,alt2nat,16,4.0,0.98,0.04,0.02
em_dash,alt2nat,20,0.5,0.04,0.04,0.04
em_dash,alt2nat,20,1.0,0.32,0.04,0.1
em_dash,alt2nat,20,2.0,0.88,0.04,0.0
em_dash,alt2nat,20,4.0,0.94,0.04,0.04
em_dash,alt2nat,24,0.5,0.06,0.04,0.02
em_dash,alt2nat,24,1.0,0.12,0.04,0.04
em_dash,alt2nat,24,2.0,0.78,0.04,0.04
em_dash,alt2nat,24,4.0,0.84,0.04,0.08
ellipsis,nat2alt,2,0.5,0.04,0.0,0.04
ellipsis,nat2alt,2,1.0,0.82,0.0,0.02
ellipsis,nat2alt,2,2.0,0.92,0.0,0.08
ellipsis,nat2alt,2,4.0,0.92,0.0,0.08
ellipsis,nat2alt,4,0.5,0.1,0.0,0.02
ellipsis,nat2alt,4,1.0,0.8,0.0,0.0
ellipsis,nat2alt,4,2.0,0.92,0.0,0.06
ellipsis,nat2alt,4,4.0,0.82,0.0,0.18
