icl_example_index,token_role,layer,activation_k,fv_k,feature_dim,train_sample_count,test_sample_count,pca_train_mse,pca_test_mse,fv_train_mse,fv_test_mse,fv_recon_floor_test_mse
5,last_label_token,9,32,16,48,2600,1170,2.0668890476226807,3.498821973800659,0.02882133238017559,0.2330884337425232,0.1967194378376007
5,last_label_token,10,32,16,48,2600,1170,2.0099937915802,3.419867992401123,0.027860263362526894,0.23191697895526886,0.1967194378376007
5,last_label_token,11,32,16,48,2600,1170,1.9600486755371094,3.150832176208496,0.027583610266447067,0.22983160614967346,0.1967194378376007
5,last_label_token,12,32,16,48,2600,1170,1.9295902252197266,3.0604264736175537,0.027327537536621094,0.22953329980373383,0.1967194378376007
5,last_label_token,13,32,16,48,2600,1170,1.9208017587661743,3.0398638248443604,0.027349328622221947,0.2295912206172943,0.1967194378376007
5,last_label_token,14,32,16,48,2600,1170,1.9447283744812012,3.041083574295044,0.027583841234445572,0.22946694493293762,0.1967194378376007
5,last_label_token,15,32,16,48,2600,1170,1.9362545013427734,3.2416129112243652,0.02757502719759941,0.23183077573776245,0.1967194378376007
5,last_label_token,16,32,16,48,2600,1170,1.9028040170669556,3.409677267074585,0.027202602475881577,0.23366211354732513,0.1967194378376007
5,last_label_token,17,32,16,48,2600,1170,1.9170072078704834,3.4624178409576416,0.027368197217583656,0.23450040817260742,0.1967194378376007
5,last_label_token,18,32,16,48,2600,1170,1.9329888820648193,3.6142525672912598,0.027587106451392174,0.23626872897148132,0.1967194378376007
5,last_label_token,19,32,16,48,2600,1170,1.9969303607940674,3.6528937816619873,0.028299912810325623,0.2367490530014038,0.1967194378376007
5,last_label_token,20,32,16,48,2600,1170,1.9826394319534302,3.720212697982788,0.028151940554380417,0.23748229444026947,0.1967194378376007
5,last_label_token,21,32,16,48,2600,1170,1.9863954782485962,4.019652366638184,0.028105689212679863,0.24044747650623322,0.1967194378376007
5,last_label_token,22,32,16,48,2600,1170,1.9770541191101074,4.0807976722717285,0.028053080663084984,0.24118517339229584,0.1967194378376007
5,last_label_token,23,32,16,48,2600,1170,1.9864245653152466,4.089733123779297,0.02817891724407673,0.24136318266391754,0.1967194378376007
5,last_label_token,24,32,16,48,2600,1170,1.9800218343734741,4.166007995605469,0.02813667617738247,0.24236609041690826,0.1967194378376007
5,last_label_token,25,32,16,48,2600,1170,1.965695858001709,4.2572150230407715,0.027953194454312325,0.24326610565185547,0.1967194378376007
5,last_label_token,26,32,16,48,2600,1170,1.9380035400390625,4.335110187530518,0.02763311192393303,0.24416512250900269,0.1967194378376007
5,last_label_token,27,32,16,48,2600,1170,1.938314437866211,4.515271186828613,0.027588751167058945,0.24569708108901978,0.1967194378376007
5,last_label_token,28,32,16,48,2600,1170,1.961769700050354,4.722896575927734,0.027865098789334297,0.2480994611978531,0.1967194378376007
