icl_index,token_role,layer,old_test_mse_fv,old_test_r2_fv,new_test_mse_fv,new_test_r2_fv,new_test_mse_pp,new_test_r2_pp,new_train_mse,new_train_r2,new_best_alpha,alpha_pinned
2,pre_label_token,7,0.25964838556882713,0.21991488379165125,0.27700044808267543,0.16778243929137415,0.6237824480072791,0.14131482817801733,0.16879834234714508,0.6999697582439377,10000.0,False
2,pre_label_token,8,0.25687830307904413,0.22823729302294715,0.26692220223050156,0.19806142705970664,0.6159962373621324,0.15203315416976115,0.1920422613620758,0.6586549055952917,31622.776601683792,False
2,pre_label_token,9,0.24328865403888605,0.2690659040982596,0.25499623402827926,0.23389169460995918,0.5998988720549255,0.17419243251889938,0.16082662343978882,0.7141390724547767,10000.0,False
2,pre_label_token,10,0.24325763798561417,0.26915908843086345,0.24734964450868238,0.2568650367896791,0.5947936659099675,0.18122014679616727,0.18701501190662384,0.6675905790652675,31622.776601683792,False
2,pre_label_token,11,0.2438945000912963,0.26724570603631737,0.24963452956255744,0.2500003494608415,0.5959736671768316,0.1795957830555326,0.18724368512630463,0.6671841243546942,31622.776601683792,False
2,pre_label_token,12,0.24226994233972887,0.2721265117445535,0.24861823170124983,0.25305370526927096,0.5945673517820214,0.18153168583748214,0.18600675463676453,0.6693827037284711,31622.776601683792,False
2,pre_label_token,13,0.2365944982576771,0.289177761443573,0.2442931567921358,0.2660479199561391,0.5912538736808199,0.18609294677348287,0.1825036257505417,0.675609332450183,31622.776601683792,False
2,pre_label_token,14,0.2362681829628824,0.2901581399816594,0.24487415762508616,0.2643023664766613,0.5921254294259207,0.18489318234098706,0.18184907734394073,0.6767727580735795,31622.776601683792,False
2,pre_label_token,15,0.23708221371434315,0.2877124738090804,0.24583570977219013,0.26141348818099097,0.5930545582490809,0.18361416407795506,0.18081258237361908,0.6786150737752645,31622.776601683792,False
2,pre_label_token,16,0.2365006022092675,0.28945986182973416,0.24455070175042673,0.265274154287364,0.591959284934677,0.1851218931863573,0.18046021461486816,0.6792413890718192,31622.776601683792,False
2,pre_label_token,17,0.23814701272659944,0.28451340188188645,0.2464954119770467,0.25943148503435354,0.5948302453305541,0.18116979237187747,0.1813226044178009,0.6777085362163702,31622.776601683792,False
2,pre_label_token,18,0.23905569765748097,0.28178335760161655,0.25059456865326696,0.24711601697767982,0.5963492193141905,0.17907880625917305,0.15285944938659668,0.7283003084245936,10000.0,False
2,pre_label_token,19,0.23981866435844357,0.2794911077719878,0.25278123647225004,0.2405464125925959,0.5988855217685218,0.17558738819226938,0.15211015939712524,0.7296321322657553,10000.0,False
2,pre_label_token,20,0.2417433105596975,0.2737087192072527,0.25498456393971164,0.2339267561151236,0.6019715317157136,0.17133925490443147,0.15292774140834808,0.7281789229209733,10000.0,False
2,pre_label_token,21,0.24275784292140928,0.27066066792224563,0.2559801181825269,0.23093572224047232,0.6036751306357504,0.1689941181728022,0.15251708030700684,0.7289088515908997,10000.0,False
2,pre_label_token,22,0.24270849308045972,0.2708089341104897,0.2560960865822159,0.23058730786289117,0.6042326502439355,0.16822664896606532,0.15205657482147217,0.7297273760517076,10000.0,False
2,pre_label_token,23,0.24417173401648257,0.2664127870937557,0.2573486135787323,0.2268242274455935,0.6062467462876264,0.1654540887363447,0.151149719953537,0.7313392632389921,10000.0,False
2,pre_label_token,24,0.24505515218782825,0.2637586540231994,0.25870387774555625,0.2227524844327684,0.608069546483144,0.16294486215569093,0.15009234845638275,0.7332186858773064,10000.0,False
2,pre_label_token,25,0.24675247609114448,0.25865923038742,0.2605804026627741,0.2171146704868867,0.610181016681575,0.16003825881035993,0.1492409110069275,0.734732071496194,10000.0,False
2,pre_label_token,26,0.24761700830539735,0.25606183810499217,0.2611561606912052,0.21538486844037052,0.6113230184346687,0.15846620436299774,0.14828425645828247,0.7364324750162519,10000.0,False
2,pre_label_token,27,0.2495983893130006,0.2501089960328835,0.26375107164142514,0.20758874220232337,0.6141601113712086,0.15456072474671456,0.14814786612987518,0.7366749017050227,10000.0,False
2,pre_label_token,28,0.2527246507276006,0.24071648626024167,0.2675672386874672,0.19612348554914338,0.6188815461487329,0.14806130167680243,0.14915843307971954,0.7348786717062177,10000.0,False
3,first_label_token,0,0.2860309809195895,0.14065126767098868,0.3038773240161543,0.08703380410450168,0.6701390691164161,0.0775013251059955,0.24036765098571777,0.5727590482656095,31622.776601683792,False
3,first_label_token,1,0.2794052027854599,0.1605576918700452,0.29664993766977005,0.10874769618344715,0.6617820675633534,0.08900538928322999,0.2326730489730835,0.5864358016623907,31622.776601683792,False
3,first_label_token,2,0.26584145521917263,0.20130848480599095,0.27938976928967385,0.1606039849588955,0.641875098733341,0.11640888389078352,0.21952983736991882,0.6097971741730213,31622.776601683792,False
3,first_label_token,3,0.26742497291885503,0.1965509794355319,0.28027843507398076,0.1579340857712942,0.6422933273956555,0.11583315953061979,0.21662749350070953,0.6149559388897223,31622.776601683792,False
3,first_label_token,4,0.2510821254313493,0.2456512734871844,0.2608591552542037,0.21627718880306102,0.6167433089568836,0.15100475187541706,0.2004077434539795,0.6437856978795067,31622.776601683792,False
3,first_label_token,5,0.2485212374134224,0.2533451808561231,0.2474696087236164,0.25650461742207253,0.596255666267972,0.17920758932099734,0.19131742417812347,0.659943265851151,31622.776601683792,False
3,first_label_token,6,0.2432844835169175,0.26907843397441245,0.2523391002366523,0.24187476257194407,0.5963260458297088,0.17911070636724347,0.15426655113697052,0.7257992585181211,10000.0,False
3,first_label_token,7,0.2348508434135373,0.29441638131304826,0.2401725953366576,0.27842769633182407,0.5802389064756762,0.20125590789458825,0.15038806200027466,0.7326930704901484,10000.0,False
3,first_label_token,8,0.22994961778656775,0.3091415765204122,0.23249663745655733,0.30148927253971736,0.5710417867708607,0.21391646020609656,0.14919504523277283,0.7348135955154267,10000.0,False
3,first_label_token,9,0.22657365718809497,0.31928428012322874,0.22541662825255834,0.32276038610769275,0.5622929549016873,0.22595990936184318,0.14808064699172974,0.7367943802140411,10000.0,False
3,first_label_token,10,0.21878590704012318,0.34268172188229484,0.21986596644425593,0.339436742634904,0.5549995582644679,0.23599983845026717,0.14721550047397614,0.7383321329861756,10000.0,False
3,first_label_token,11,0.2165013882292419,0.3495453082595499,0.21577715513085116,0.351721129180098,0.5500133033560104,0.2428638070766609,0.1464555263519287,0.7396829473152482,10000.0,False
3,first_label_token,12,0.22148916420816372,0.3345600820059207,0.2182531036248728,0.34428241263506243,0.5528386348435859,0.23897451801183855,0.14576338231563568,0.7409131972078209,10000.0,False
3,first_label_token,13,0.22145649725649538,0.3346582262818134,0.21663186129401713,0.34915325796127494,0.5516996399695132,0.24054243325580194,0.14532357454299927,0.7416949325644331,10000.0,False
3,first_label_token,14,0.2207612286094858,0.33674708472824777,0.21664716736609194,0.34910727254119966,0.5527639982079258,0.23907726115974326,0.14416904747486115,0.743747044158367,10000.0,False
3,first_label_token,15,0.22179903222733185,0.33362911750478397,0.21784833299011744,0.3454985017520087,0.554637267809956,0.2364985595062632,0.14377117156982422,0.744454247809287,10000.0,False
3,first_label_token,16,0.22178719785033155,0.3336646725933986,0.21738352254659188,0.346894973910015,0.5552081580923385,0.23571268452407168,0.14341361820697784,0.7450897802464176,10000.0,False
3,first_label_token,17,0.2219148988483333,0.3332810089413105,0.21873486062057879,0.34283502641386365,0.5573456002884553,0.23277032869906356,0.14273905754089355,0.7462887766163475,10000.0,False
3,first_label_token,18,0.22222544966625565,0.3323479930461535,0.2194258281162807,0.34075909011923944,0.55898409290474,0.2305148158704513,0.1426323652267456,0.7464784166350953,10000.0,False
3,first_label_token,19,0.22340846662761785,0.32879374824790863,0.22135001591273717,0.3349780782638565,0.561811004766897,0.22662335129680622,0.14155496656894684,0.748393436505979,10000.0,False
3,first_label_token,20,0.223835139715371,0.3275118557203903,0.2225777393629571,0.3312895173895367,0.563439454150801,0.2243816637605699,0.14088773727416992,0.749579401746129,10000.0,False
3,first_label_token,21,0.22499456646061744,0.32402848514090754,0.22278043762976382,0.3306805326087201,0.5643759206563485,0.22309254460566186,0.14069035649299622,0.7499302357808126,10000.0,False
3,first_label_token,22,0.22628352381602054,0.3201559540401482,0.2244515747583213,0.3256597838180082,0.5664067693117286,0.22029692309986215,0.14015983045101166,0.7508732181254327,10000.0,False
3,first_label_token,23,0.2269759747160583,0.3180755612056573,0.225375751687699,0.3228831952776159,0.5677298473710773,0.2184756029996331,0.13963493704795837,0.7518061887483929,10000.0,False
3,first_label_token,24,0.22833262371415852,0.3139996579836193,0.2267304236147584,0.31881323158441155,0.5696135032076796,0.21588260388451952,0.13906176388263702,0.7528249741284398,10000.0,False
3,first_label_token,25,0.2300985536655458,0.30869411499583677,0.2280428702089967,0.3148701292870054,0.5714017852013853,0.2134208942998127,0.13844147324562073,0.7539275083547552,10000.0,False
3,first_label_token,26,0.2317137213314281,0.30384152077086024,0.2299329933999967,0.30919146081429827,0.5737514976693803,0.21018633189627267,0.13800881803035736,0.7546965304140212,10000.0,False
3,first_label_token,27,0.2336286031899332,0.29808846810371303,0.23273520670017275,0.30077251733099486,0.5770712523901163,0.2056164307041366,0.1376408338546753,0.7553506030764484,10000.0,False
3,first_label_token,28,0.23543412344796316,0.29266398037883756,0.23552404852474437,0.2923937469841885,0.5804746611779478,0.20093137316669618,0.13775622844696045,0.755145495212596,10000.0,False
3,last_label_token,0,0.2813790096956141,0.15462760534357867,0.2970103600445916,0.1076648465647011,0.661733624113708,0.08907207546847828,0.2189663052558899,0.6107988230876871,31622.776601683792,False
3,last_label_token,1,0.27113902067937773,0.18539253000969214,0.285978959989147,0.14080748192463743,0.6486887635303145,0.1070293430819369,0.20802545547485352,0.6302456124291975,31622.776601683792,False
3,last_label_token,2,0.25863008739567606,0.22297424904438357,0.2710840040896119,0.1855577484002855,0.630814544293059,0.13163459939518818,0.19532522559165955,0.6528196080575184,31622.776601683792,False
3,last_label_token,3,0.2581981514682289,0.22427195319693982,0.26913495183992786,0.19141346278686155,0.6282484743775439,0.13516699469318094,0.1912943720817566,0.6599842397490565,31622.776601683792,False
3,last_label_token,4,0.2514721966591202,0.24447934723631026,0.2540557356441722,0.23671731917659655,0.6071328267329881,0.16423432992154618,0.1810876429080963,0.6781261680341937,31622.776601683792,False
3,last_label_token,5,0.24335351831772747,0.26887102648179784,0.25341112954275946,0.23865396773095382,0.5973503144849248,0.17770072070797116,0.14443837106227875,0.7432683355412093,10000.0,False
3,last_label_token,6,0.23924279012599914,0.28122125878584314,0.24593516197525153,0.2611146949103961,0.589520750927324,0.18847872536364418,0.14290833473205566,0.7459878952458201,10000.0,False
3,last_label_token,7,0.22458997934806246,0.32524402277663145,0.23270087202056117,0.30087567212194133,0.5713579450334821,0.21348124370885568,0.14164339005947113,0.7482362683675363,10000.0,False
3,last_label_token,8,0.2212536058506044,0.33526779127331297,0.22725687587962431,0.3172315633137325,0.5641299592346705,0.2234311296785665,0.14136995375156403,0.7487222871306681,10000.0,False
3,last_label_token,9,0.21803993898279528,0.34492290115022484,0.21966600979075712,0.34003749053828847,0.5549017898174895,0.23613442433988396,0.14116047322750092,0.7490946278266957,10000.0,False
3,last_label_token,10,0.21813692445514582,0.344631518928443,0.21780301102069247,0.3456346666539156,0.5516985660841485,0.24054391154273014,0.14130710065364838,0.748834005231098,10000.0,False
3,last_label_token,11,0.2161458880961442,0.35061336944557286,0.21319835005688068,0.3594688670738728,0.5462010391620027,0.24811168595642075,0.14135229587554932,0.7487536730834916,10000.0,False
3,last_label_token,12,0.21640316618590796,0.3498404056233194,0.21327297547284293,0.35924466317070647,0.5464274879263229,0.24779996157764028,0.14107945561408997,0.7492386324051779,10000.0,False
3,last_label_token,13,0.2165610962555188,0.3493659220387777,0.21272457186915295,0.3608922818388556,0.5459102422249418,0.24851199061177476,0.14130058884620667,0.7488455796288904,10000.0,False
3,last_label_token,14,0.21693854372040564,0.3482319224998869,0.21275485062799535,0.3608013126184102,0.5470069885253906,0.24700223382324282,0.14124709367752075,0.7489406644986256,10000.0,False
3,last_label_token,15,0.21886373888544675,0.3424478846336213,0.21447952174338974,0.3556197268173297,0.5500070587927554,0.24287240320482817,0.14154821634292603,0.7484054346803496,10000.0,False
3,last_label_token,16,0.22004313589144153,0.33890451559451995,0.21540571581415768,0.35283707799617237,0.5516380822959066,0.24062717219276097,0.14175742864608765,0.7480335707329724,10000.0,False
3,last_label_token,17,0.22037479496803605,0.33790808224971025,0.21680113848517923,0.348644683148174,0.5534103521779805,0.23818750452807258,0.14185841381549835,0.7478540748660654,10000.0,False
3,last_label_token,18,0.22039219992501394,0.3378557909641051,0.217306903230042,0.3471251682694959,0.5546008646989069,0.23654867122672907,0.14205892384052277,0.7474976787637928,10000.0,False
3,last_label_token,19,0.22123704477518547,0.3353175472092662,0.2183333180531734,0.34404141715539427,0.5564727174133813,0.2339719200294348,0.14160653948783875,0.7483017683349056,10000.0,False
3,last_label_token,20,0.22180043068252692,0.33362491599942523,0.2193725505796801,0.34091915665291184,0.5578926471101135,0.23201727609947376,0.1414393037557602,0.748599021118482,10000.0,False
3,last_label_token,21,0.2231667502587583,0.32951995858531624,0.2195313397575827,0.34044209192895303,0.5587878203191677,0.2307850003865506,0.14173877239227295,0.7480667312502172,10000.0,False
3,last_label_token,22,0.22451579230172294,0.32546690962623814,0.22137209547667944,0.33491174262803813,0.5611277732528558,0.2275638727428696,0.14162977039813995,0.7482604766045664,10000.0,False
3,last_label_token,23,0.2252698032795882,0.3232015662850817,0.2222592265666032,0.3322464542619168,0.5622465598483045,0.22602377576993615,0.1413809359073639,0.7487027669220344,10000.0,False
3,last_label_token,24,0.22619625219777853,0.32041815205192814,0.2232929598383543,0.3291407156690924,0.563647531461315,0.22409522912025293,0.1410282552242279,0.7493296384253479,10000.0,False
3,last_label_token,25,0.22767766583867433,0.3159674071351858,0.22482170537740243,0.3245477668408251,0.5657179632106749,0.2212451183995613,0.1404675990343094,0.7503261755350391,10000.0,False
3,last_label_token,26,0.22883768241946437,0.31248226445946004,0.2262440513162052,0.3202744839784054,0.5676524442784926,0.2185821543911768,0.14003057777881622,0.7511029580028935,10000.0,False
3,last_label_token,27,0.2295473499458377,0.31035014615813716,0.22774930200656923,0.3157521228542247,0.5694278492647059,0.21613817101121735,0.13963213562965393,0.7518111681231867,10000.0,False
3,last_label_token,28,0.23059564959101317,0.3072006447709579,0.22966429365783178,0.30999873981162607,0.5718019309164095,0.21287006252640028,0.1397102028131485,0.75167240777986,10000.0,False
3,pre_label_token,0,0.3328462392342191,-4.4844147506495347e-08,0.3455448278859884,-0.03815165559923428,0.726439096146271,-5.143666270690517e-08,0.5626044273376465,0.0,0.1,True
3,pre_label_token,1,0.29072807536405676,0.12653936222806983,0.3055634121934907,0.08196813652239099,0.6747845818014706,0.07110641471550516,0.2938214838504791,0.47774765079453874,100000.0,False
3,pre_label_token,2,0.29457334470348195,0.11498667195069179,0.305742356757156,0.08143051714557625,0.6692377715551553,0.07874203146720582,0.23805110156536102,0.5768765939296547,31622.776601683792,False
3,pre_label_token,3,0.28680506473829764,0.13832561767956264,0.30773578291179754,0.07544148621313018,0.666021452831621,0.08316954494498174,0.18973606824874878,0.662754043464221,10000.0,False
3,pre_label_token,4,0.2747874364131639,0.1744312648147175,0.2950933648758576,0.11342424895649028,0.6470207855481059,0.10932544481551976,0.1732570081949234,0.6920447124548783,10000.0,False
3,pre_label_token,5,0.2621880395071847,0.2122847718874603,0.27329882453469667,0.17890356252811723,0.6249818882020581,0.13966370523758476,0.19344854354858398,0.6561553124208068,31622.776601683792,False
3,pre_label_token,6,0.25860445038611146,0.22305127262972813,0.27285581797110936,0.18023452731275358,0.6165900350618763,0.15121574534163373,0.16374287009239197,0.7089555962663588,10000.0,False
3,pre_label_token,7,0.2510903847317736,0.24562645932430338,0.26530877121356355,0.2029088041472955,0.60596040036498,0.16584826622334148,0.16100621223449707,0.7138198627472419,10000.0,False
3,pre_label_token,8,0.2458442014806411,0.261388041905086,0.2583146135346228,0.22392198619472048,0.5985588266068146,0.17603710955259333,0.158207967877388,0.7187935960154831,10000.0,False
3,pre_label_token,9,0.2269265086710954,0.3182241765161231,0.2322989287496615,0.3020832667333101,0.5681147791758305,0.21794571435983545,0.15520766377449036,0.7241264799337552,10000.0,False
3,pre_label_token,10,0.22279296842943722,0.33064294512391423,0.22645175597246955,0.31965045804783165,0.5608851969742975,0.22789779790235298,0.15530171990394592,0.7239593000736524,10000.0,False
3,pre_label_token,11,0.22242986214261096,0.33173385816515777,0.224759295808167,0.3247352695681076,0.5579603820287881,0.23192403370308035,0.15424509346485138,0.7258373984101598,10000.0,False
3,pre_label_token,12,0.22167098742573202,0.3340138140771006,0.22159952436174665,0.3342284574085542,0.5542766346650965,0.2369949991463135,0.1525644063949585,0.7288247319401255,10000.0,False
3,pre_label_token,13,0.21850431586514,0.34352773170430384,0.2168631305213736,0.3484584348532628,0.551004554043297,0.24149927322443332,0.15039348602294922,0.7326834295729943,10000.0,False
3,pre_label_token,14,0.2186840946934804,0.3429876059188478,0.21913033493426667,0.34164686707716097,0.5530685617142365,0.2386580057485297,0.14914235472679138,0.7349072501392107,10000.0,False
3,pre_label_token,15,0.2194267048555262,0.34075651507925764,0.22038476126534598,0.33787808031683086,0.5547447268702402,0.23635063373191867,0.147879496216774,0.7371519152158675,10000.0,False
3,pre_label_token,16,0.21881025138021518,0.3426085819807003,0.21660315970412825,0.34923948875003763,0.5508388775737346,0.24172733980147065,0.1475243866443634,0.7377831039430716,10000.0,False
3,pre_label_token,17,0.2202626124149611,0.33824512243488336,0.21951504234506303,0.34049105572300775,0.5554337926271583,0.2354020809956786,0.14763407409191132,0.73758814023106,10000.0,False
3,pre_label_token,18,0.22340222526999082,0.3288124997228278,0.22073398237468816,0.33682888367553887,0.5581558868664653,0.2316549060518147,0.14631761610507965,0.7399280755797052,10000.0,False
3,pre_label_token,19,0.22541247536154355,0.3227729236521302,0.22329695565359933,0.329128710679067,0.5623113792483546,0.22593454681223268,0.14556699991226196,0.7412622566780832,10000.0,False
3,pre_label_token,20,0.22695024474328304,0.3181528640887792,0.22601903947461552,0.32095050745502607,0.5666350164333311,0.21998272314207679,0.14586952328681946,0.74072453717241,10000.0,False
3,pre_label_token,21,0.2286497837355157,0.31304678546113074,0.2282179071121857,0.3143442500488517,0.5702589211343717,0.21499413578951443,0.14519499242305756,0.7419234805702677,10000.0,False
3,pre_label_token,22,0.22898894318011628,0.3120278180827093,0.22964925926272609,0.3100439090079512,0.5724655151367187,0.2119565871119271,0.14464670419692993,0.7428980342699643,10000.0,False
3,pre_label_token,23,0.22964853318799444,0.31004615219706066,0.23014818560175535,0.30854493937192995,0.5736643654959542,0.21030627612610564,0.1440567523241043,0.7439466429267028,10000.0,False
3,pre_label_token,24,0.23094622507816603,0.3061473791439203,0.23201948694822166,0.30292281907325747,0.5764228083506352,0.20650906447932138,0.14320296049118042,0.7454642133393001,10000.0,False
3,pre_label_token,25,0.2320303444101029,0.30289026143381037,0.2335516432754132,0.2983196229049283,0.5785833022173713,0.20353497623252137,0.14240822196006775,0.7468768195906828,10000.0,False
3,pre_label_token,26,0.23328506485754702,0.29912059137054714,0.23472527976797408,0.29479356038135396,0.5803905615285665,0.20104714289075598,0.14159798622131348,0.7483169713196487,10000.0,False
3,pre_label_token,27,0.23522459238517185,0.29329349349176814,0.237521748582856,0.2863918755760494,0.583963538418297,0.19612866164096232,0.14150777459144592,0.748477317782428,10000.0,False
3,pre_label_token,28,0.23781717524808996,0.2855043624349022,0.24103719647191152,0.27583009675121917,0.587779780796596,0.1908753064803731,0.142562597990036,0.7466024242562933,10000.0,False
4,first_label_token,0,0.2853899563060087,0.1425771558642932,0.30319643741896174,0.08907945344173906,0.6689678801207983,0.07911355806822584,0.24030135571956635,0.5728768846403874,31622.776601683792,False
4,first_label_token,1,0.2779145545318347,0.16503618116859198,0.29451580528451615,0.11515946360179863,0.6591987994538636,0.09256145923605696,0.23138850927352905,0.5887190039216285,31622.776601683792,False
4,first_label_token,2,0.2646249210133272,0.20496342849169635,0.2771779380926565,0.1672491899620716,0.6385165462974741,0.12103219316259539,0.21768344938755035,0.6130790324248412,31622.776601683792,False
4,first_label_token,3,0.26694199377749145,0.19800203732981236,0.2788823808942522,0.16212837791815748,0.6396985029973904,0.11940513761591232,0.2144440859556198,0.6188368318208748,31622.776601683792,False
4,first_label_token,4,0.25503313080603335,0.23378091088085406,0.25930260249546594,0.2209536813826124,0.6135018869608391,0.15546682196493733,0.19710469245910645,0.649656698593994,31622.776601683792,False
4,first_label_token,5,0.2460159189560834,0.2608721355708643,0.24650054739302948,0.2594160562385086,0.5942381081460905,0.18198491537126227,0.18868856132030487,0.6646159323466119,31622.776601683792,False
4,first_label_token,6,0.23963642921768316,0.28003861327889046,0.24743894288519852,0.2565967495807815,0.5892813610429524,0.18880826420310792,0.15211822092533112,0.7296178033202048,10000.0,False
4,first_label_token,7,0.2309857873355641,0.3060285186777085,0.23482024970174836,0.294508233598768,0.5717922370974757,0.21288340682392481,0.14863741397857666,0.7358047559597819,10000.0,False
4,first_label_token,8,0.2256120425312459,0.3221733459639132,0.22699789640282383,0.318009638836528,0.5622829693706096,0.22597365522387658,0.14762645959854126,0.7376016745955265,10000.0,False
4,first_label_token,9,0.2221078103329955,0.33270142752931375,0.2183851714895553,0.34388562917512644,0.5520306306726792,0.2400867987477655,0.14616160094738007,0.7402053843780697,10000.0,False
4,first_label_token,10,0.22001315044755695,0.33899460357417754,0.21232895971346302,0.3620808553067826,0.5439585148787298,0.25119869546694584,0.14506350457668304,0.7421571933531491,10000.0,False
4,first_label_token,11,0.21743337006128136,0.34674527099316044,0.20898681848990816,0.37212195320342,0.5397170235128964,0.2570374390126918,0.14440380036830902,0.7433297831450494,10000.0,False
4,first_label_token,12,0.21895859742364965,0.34216289255236776,0.21208614381421514,0.3628103691280491,0.5432170146653632,0.25221942832045074,0.14369066059589386,0.7445973518625404,10000.0,False
4,first_label_token,13,0.21844559036383107,0.34370416603649734,0.21042959229284977,0.36778729705665447,0.5420731119748925,0.2537940995563157,0.14328503608703613,0.7453183282522522,10000.0,False
4,first_label_token,14,0.2181727064757788,0.34452401576926683,0.21105897486710748,0.36589638592518603,0.5439380261076598,0.251226899857696,0.14220069348812103,0.7472456906159762,10000.0,False
4,first_label_token,15,0.21936902759455834,0.3409298000882367,0.21294911168202632,0.3602176765209044,0.5464800313741219,0.2477276314252842,0.14197233319282532,0.7476515891197906,10000.0,False
4,first_label_token,16,0.21973454210938526,0.33983165178991415,0.21300023744086258,0.3600640747682625,0.5474094711431936,0.24644818512096278,0.14159095287322998,0.7483294727287059,10000.0,False
4,first_label_token,17,0.21994995469806575,0.33918446827708226,0.2149042450079397,0.35434369220566553,0.5498785772243467,0.24304926810059013,0.14090584218502045,0.7495472212122214,10000.0,False
4,first_label_token,18,0.2200741976249118,0.33881119402076665,0.215945750324666,0.35121460335346144,0.5519991193498884,0.24013017654031377,0.14084991812705994,0.7496466233058472,10000.0,False
4,first_label_token,19,0.22075829866553556,0.33675588742371565,0.21790205530759668,0.34533709892281594,0.5542740204754998,0.2369985977821042,0.13990287482738495,0.751329943332596,10000.0,False
4,first_label_token,20,0.2211012776158437,0.3357254447590251,0.2187207181914514,0.34287751579592907,0.5557527798564494,0.23496297020526136,0.1393330842256546,0.7523427163824397,10000.0,False
4,first_label_token,21,0.2223098987290839,0.3320942750927538,0.2188468075599991,0.34249869407397737,0.556499683155733,0.23393479958274943,0.13909614086151123,0.7527638708430696,10000.0,False
4,first_label_token,22,0.22374775750296458,0.3277743860002157,0.22060158513173336,0.3372266567164818,0.5587032189890117,0.23090146071330964,0.13855352997779846,0.7537283333629977,10000.0,False
4,first_label_token,23,0.22427642165111894,0.3261860725102447,0.22173314936020794,0.3338269957104275,0.5604318121902081,0.22852191740502725,0.13805702328681946,0.7546108480871149,10000.0,False
4,first_label_token,24,0.2254987283915031,0.3225137858772047,0.223006886394084,0.3300001920548601,0.5620397840227399,0.22630841881475217,0.13752445578575134,0.755557459018686,10000.0,False
4,first_label_token,25,0.22726226774584346,0.317215425176233,0.2247829453283999,0.3246642171702636,0.5646360541592125,0.22273445055810248,0.13692837953567505,0.7566169534362771,10000.0,False
4,first_label_token,26,0.22883129039732347,0.31250146858939776,0.22703727193239356,0.3178913393630183,0.5671431373147403,0.2192832551340349,0.13652591407299042,0.7573323147863276,10000.0,False
4,first_label_token,27,0.23060068242690143,0.3071855241671453,0.22906650414987773,0.31179473302958016,0.5693761681308266,0.21620931412123412,0.1362287998199463,0.7578604198608826,10000.0,False
4,first_label_token,28,0.23211786767013934,0.30262730739183974,0.23137121841687114,0.30487047099793474,0.5720293509859998,0.2125570010701895,0.13638758659362793,0.7575781846597964,10000.0,False
4,last_label_token,0,0.2809178216116769,0.15601319439418604,0.29686695788086964,0.1080956826868773,0.6609329960927242,0.09017420235896745,0.217478409409523,0.6134434802820996,31622.776601683792,False
4,last_label_token,1,0.270456391021985,0.18744341599709347,0.2854981294199198,0.1422520847987706,0.6473009093468931,0.1089398325671126,0.2068018615245819,0.6324204868006309,31622.776601683792,False
4,last_label_token,2,0.2582585879734584,0.224090378340998,0.27008708184506713,0.18855289228656402,0.6287756046327222,0.13444135880011232,0.1936485469341278,0.6557998168437629,31622.776601683792,False
4,last_label_token,3,0.25837398657277855,0.22374367589736932,0.269026833221692,0.19173829335431447,0.6271709890926586,0.13665023719213742,0.189510315656662,0.6631553069117113,31622.776601683792,False
4,last_label_token,4,0.2516242644366096,0.24402247626592266,0.2547208713884113,0.23471899155495468,0.606678717476981,0.1648594467162975,0.17961528897285461,0.6807432002929144,31622.776601683792,False
4,last_label_token,5,0.24299682969806574,0.26994265834544084,0.253109566504214,0.2395599809091825,0.5962779325597426,0.17917693803442147,0.14390671253204346,0.744213330824576,10000.0,False
4,last_label_token,6,0.23630233251747965,0.29005554138776446,0.24267049356668938,0.27092303420479746,0.5841904087226932,0.19581635697940258,0.14251907169818878,0.7466797899678523,10000.0,False
4,last_label_token,7,0.22253818431822192,0.33140841606096627,0.22984244963702033,0.3094634896506526,0.5660761472557773,0.22075205013626675,0.14139951765537262,0.7486697388349703,10000.0,False
4,last_label_token,8,0.2187952362188772,0.34265369338723406,0.22392955106847426,0.32722814691923674,0.5579051634844612,0.23200004633436644,0.14129675924777985,0.7488523865401778,10000.0,False
4,last_label_token,9,0.21528948295016248,0.35318634484213085,0.21341905353449975,0.35880578760575144,0.5456180572509766,0.2489142060081435,0.14069853723049164,0.7499156949469729,10000.0,False
4,last_label_token,10,0.2149937990332852,0.3540746947625544,0.20946395216869707,0.37068845723241306,0.5403777915890478,0.25612784024020785,0.1405784636735916,0.7501291194261726,10000.0,False
4,last_label_token,11,0.21335469253924713,0.35899921057295825,0.20610591904455874,0.380777300606829,0.5363733692329471,0.26164023981137363,0.14068971574306488,0.7499313746803665,10000.0,False
4,last_label_token,12,0.21394501293406767,0.3572256576475862,0.20787047778858858,0.37547587678658567,0.538085027101661,0.2592840093085881,0.14035549759864807,0.7505254299849051,10000.0,False
4,last_label_token,13,0.21381021066874015,0.35763065627903456,0.20749232187992384,0.376612004868886,0.5376582650577321,0.2598714805338347,0.1404867321252823,0.750292167464638,10000.0,False
4,last_label_token,14,0.21418509122704257,0.3565043687296361,0.20810557133009452,0.37476956394483874,0.5393624313739167,0.25752556273717175,0.1403876692056656,0.7504682466328831,10000.0,False
4,last_label_token,15,0.21610214810411468,0.3507447814575927,0.21009088804741868,0.36880489693017593,0.5420994670451188,0.25375781974742084,0.14076554775238037,0.7497965872424603,10000.0,False
4,last_label_token,16,0.21742154770538585,0.3467807899656832,0.21070435467888327,0.36696180350867635,0.5434497721054975,0.2518990195575671,0.14086389541625977,0.7496217794039497,10000.0,False
