icl_example_index,token_role,layer,test_mse,test_mse_seed0,test_mse_seed1,test_mse_seed2,test_r2,test_r2_seed0,test_r2_seed1,test_r2_seed2,test_r2_testmean_baseline,test_r2_testmean_baseline_seed0,test_r2_testmean_baseline_seed1,test_r2_testmean_baseline_seed2,train_mse,train_mse_seed0,train_mse_seed1,train_mse_seed2,train_r2,train_r2_seed0,train_r2_seed1,train_r2_seed2
3,pre_label_token,23,0.21716020621505439,0.2171132816987879,0.21727009781268464,0.21709723913369058,-0.00019723035591149665,1.8894743725961227e-05,-0.0007033694571072502,9.278364564679897e-05,-0.14189806779470615,-0.14165132362646826,-0.1424759130877642,-0.141566966669886,0.19776572287082672,0.19781188666820526,0.19767290353775024,0.19781237840652466,0.00031530536375401486,8.195227801344185e-05,0.0007844972201380696,7.946659311053317e-05
3,pre_label_token,24,0.2171591056161234,0.21711333459164917,0.21726459535230108,0.21709938690441996,-0.0001921612135410792,1.8651129602198502e-05,-0.0006780262060037678,8.289143577833169e-05,-0.1418922804922597,-0.1416516017541103,-0.14244697938490192,-0.14157826033776688,0.19776561856269836,0.19781193137168884,0.19767247140407562,0.19781245291233063,0.0003158326302485544,8.17263066585916e-05,0.0007866816099012519,7.908997418581976e-05
3,pre_label_token,25,0.21716038252459188,0.2171135702053038,0.21726736661766757,0.21710021075080424,-0.00019804240299029866,1.756593941515394e-05,-0.0006907901096326885,7.909696124663856e-05,-0.14189899488684574,-0.1416528406863331,-0.14246155158771256,-0.1415825923864915,0.19776597122351328,0.19781188666820526,0.19767352938652039,0.1978124976158142,0.0003140499673383405,8.195227801344185e-05,0.0007813336211706101,7.88640028309695e-05
3,pre_label_token,26,0.2171270338427119,0.2171147915495544,0.21716511670280905,0.21710119327577224,-4.444492841737535e-05,1.1940667833165719e-05,-0.0002198470974292821,7.457164434399033e-05,-0.14172363681334796,-0.1416592629064266,-0.14192388871547568,-0.14158775881814156,0.19780103862285614,0.19781188666820526,0.19777867197990417,0.19781255722045898,0.0001367879934489613,8.195227801344185e-05,0.0002498489946421989,7.856270769124318e-05
3,pre_label_token,27,0.21711699595304432,0.21711634467629826,0.2171329338009618,0.21710170938187287,1.787618600035401e-06,4.787271293937856e-06,-7.161897657104177e-05,7.219456107721012e-05,-0.1416708543675401,-0.14166742974536417,-0.14175466068757903,-0.14159047266967706,0.19781227906545004,0.19781173765659332,0.19781242311000824,0.19781267642974854,7.996875167674371e-05,8.270551586286867e-05,7.924062175568292e-05,7.796011741167952e-05
3,pre_label_token,28,0.2171173870396547,0.21711761410496816,0.21713288090810054,0.21710166610589549,-1.3649465631833854e-08,-1.059467673147907e-06,-7.137536244750109e-05,7.23938817237535e-05,-0.14167291082646774,-0.14167410480876863,-0.14175438255993722,-0.1415902451106974,0.19781222442785898,0.19781173765659332,0.19781237840652466,0.19781255722045898,8.0244938888215e-05,8.270551586286867e-05,7.946659311053317e-05,7.856270769124318e-05
3,first_label_token,0,0.21736194653337407,0.2171207059331301,0.21787260039513853,0.21709253327185365,-0.0011264066131613237,-1.5299820536052167e-05,-0.0034783779393514624,0.00011445792040354341,-0.14295888314251184,-0.14169036263365098,-0.14564406505601246,-0.14154222173787212,0.19653773307800293,0.1978125423192978,0.19413045048713684,0.19767020642757416,0.0065226631567791475,7.863803147611925e-05,0.018691220613649362,0.0007981308252119623
3,first_label_token,1,0.21729884107573694,0.21712066425996668,0.21767486444040507,0.21710099452683906,-0.0008357552776835734,-1.510788213554548e-05,-0.002567644993784368,7.548704286919339e-05,-0.14262705439083065,-0.14169014350278153,-0.14460430593725349,-0.1415867137324569,0.19735175867875418,0.19781242311000824,0.19646376371383667,0.1977790892124176,0.0024078503252116987,7.924062175568292e-05,0.00689657042521552,0.0002477399286638926
3,first_label_token,2,0.21732871699399978,0.2171206915078043,0.21775324845514377,0.21711221101905118,-0.0009733578855536754,-1.52333803205007e-05,-0.0029286663605083696,2.382608416784393e-05,-0.14278415155855076,-0.14169028678065776,-0.14501647424624586,-0.14164569364874868,0.19735868771870932,0.19781236350536346,0.1964510679244995,0.19781263172626495,0.0023728247652151277,7.954191689540924e-05,0.006960746289983444,7.818608876652977e-05
3,first_label_token,3,0.21731108710879368,0.21712166762151638,0.21770009914366137,0.21711149456120338,-0.0008921580991751998,-1.972916823844706e-05,-0.0026838710774932384,2.7125948206085937e-05,-0.14269144796334285,-0.1416954194998663,-0.14473699810674412,-0.1416419262834181,0.19736236333847046,0.19781234860420227,0.1964622437953949,0.1978124976158142,0.0023542448982635613,7.961724068039633e-05,0.0069042534512793186,7.88640028309695e-05
3,first_label_token,4,0.2173634163137911,0.21711819592644185,0.21786248183050075,0.2171095711844308,-0.0011331761328997232,-3.739223032983574e-06,-0.00343177381927684,3.598464361065368e-05,-0.1429666117197109,-0.14167716421282872,-0.1455908583953165,-0.14163181255098745,0.1973609427611033,0.19781197607517242,0.19645826518535614,0.19781258702278137,0.002361425765761075,8.150033530385237e-05,0.006924364901857993,7.841206012138002e-05
3,first_label_token,5,0.2172254150989009,0.21711617157238872,0.21745168221097033,0.21710839151334363,-0.0004975696591137391,5.584553880444432e-06,-0.0015397115080137969,4.1417976792135214e-05,-0.14224095703654838,-0.14166651950944553,-0.1434307421384362,-0.1416256094617634,0.19766185681025186,0.19781188666820526,0.1973610818386078,0.19781260192394257,0.0008403372527060471,8.195227801344185e-05,0.0023607227437683065,7.833673633639293e-05
3,first_label_token,6,0.21722302583753228,0.21711769264285305,0.21744556427001954,0.21710582059972428,-0.00048656519082224126,-1.4211977354960936e-06,-0.0015115334743809328,5.32590996497051e-05,-0.14222839353337338,-0.14167451778617624,-0.14339857204119633,-0.1416120907727476,0.1976608783006668,0.19781182706356049,0.19735835492610931,0.19781245291233063,0.0008452835145836834,8.225357315316817e-05,0.0023745069964120624,7.908997418581976e-05
3,first_label_token,7,0.2171164061175007,0.2171158638321051,0.21712990768817292,0.2171034468322241,4.5042851908316806e-06,7.001945145246324e-06,-5.7681295801081944e-05,6.419220622833066e-05,-0.14166775282292807,-0.14166490131225662,-0.1417387484152215,-0.14159960874130606,0.1978123883406321,0.19781222939491272,0.19781234860420227,0.19781258702278137,7.941637725387511e-05,8.021983095984897e-05,7.961724068039633e-05,7.841206012138002e-05
3,first_label_token,8,0.21711591886205164,0.2171136888135381,0.2171313277813567,0.21710273999126017,6.7484880266939955e-06,1.7019653198668827e-05,-6.42219659081622e-05,6.744777678957536e-05,-0.14166519067737893,-0.1416534643664995,-0.14174621572099944,-0.14159589194463784,0.19781233370304108,0.19781209528446198,0.19781234860420227,0.19781255722045898,7.969256446530941e-05,8.08977450242887e-05,7.961724068039633e-05,7.856270769124318e-05
3,first_label_token,9,0.2171148524564855,0.2171116147722517,0.21713228305848706,0.21710065953871782,1.1660142478812455e-05,2.6572279743231064e-05,-6.86217846257442e-05,7.70299323189505e-05,-0.14165958317462005,-0.14164255839169515,-0.14175123887477326,-0.14158495225739176,0.19781242311000824,0.19781209528446198,0.1978124976158142,0.19781267642974854,7.92406217556459e-05,8.08977450242887e-05,7.88640028309695e-05,7.796011741167952e-05
3,first_label_token,10,0.21711472423136735,0.21711035175483767,0.21713357652936663,0.21710024440989775,1.2250722172442904e-05,3.238948972561495e-05,-7.457925728537873e-05,7.894193407709249e-05,-0.14165890892579144,-0.1416359170407322,-0.14175804035983308,-0.14158276937680903,0.1978124479452769,0.19781208038330078,0.1978125423192978,0.19781272113323212,7.911508211411178e-05,8.09730688092758e-05,7.863803147611925e-05,7.773414605694029e-05
3,first_label_token,11,0.2171145051801238,0.21711005363143793,0.21713235678793003,0.21710110512100347,1.325962914907238e-05,3.376258751330852e-05,-6.896136794964924e-05,7.497766788355786e-05,-0.14165775708404227,-0.14163434941220543,-0.1417516265678498,-0.1415872952720716,0.19781225423018137,0.19781197607517242,0.1978122889995575,0.1978124976158142,8.009429131831484e-05,8.150033530385237e-05,7.991853582012265e-05,7.88640028309695e-05
3,first_label_token,12,0.21712195185386166,0.217108997377027,0.21715551264145794,0.21710134554310007,-2.1038286559268055e-05,3.8627487739750777e-05,-0.00017561267837540306,7.387033095784812e-05,-0.14169691408476984,-0.14162879528747907,-0.141873387478205,-0.14158855948862548,0.19780082007249197,0.19781185686588287,0.19777809083461761,0.1978125125169754,0.0001378927422946985,8.210292558330501e-05,0.0002527866222548081,7.878867904598241e-05
3,first_label_token,13,0.21712377532189633,0.21711018506218405,0.21715985787015002,0.21710128303335494,-2.943682195259238e-05,3.315724332741965e-05,-0.00019562594774380493,7.415823855860815e-05,-0.14170650246498817,-0.14163504051725484,-0.14189623608538815,-0.14158823079232152,0.19780075550079346,0.19781184196472168,0.19777795672416687,0.19781246781349182,0.00013821914536279087,8.21782493682921e-05,0.0002534645363192478,7.901465040083266e-05
3,first_label_token,14,0.2172332843812574,0.2171116131694377,0.21748662355567228,0.21710161641866219,-0.0005338140270623182,2.65796619894898e-05,-0.001700644474531554,7.262273135510977e-05,-0.14228233624904055,-0.14164254996358472,-0.14361447494426072,-0.14158998383927623,0.19765932857990265,0.1978118121623993,0.19735364615917206,0.1978125274181366,0.000853117188217345,8.232889693815526e-05,0.0023983093124527732,7.871335526110634e-05
3,first_label_token,15,0.2172294499159527,0.21711316469336758,0.2174742882993041,0.21710089675518646,-0.0005161532334737225,1.9433647696298628e-05,-0.0016438307080031134,7.59373598856472e-05,-0.14226217339969183,-0.14165070837441207,-0.1435496122069384,-0.141586199617725,0.19765803217887878,0.1978117972612381,0.1973496973514557,0.19781260192394257,0.00085967035750704,8.240422072314235e-05,0.002418270115461585,7.833673633639293e-05
3,first_label_token,16,0.21723568219096723,0.21711273994766364,0.21749327683649144,0.21710102978874654,-0.0005448578673334925,2.1389942931548944e-05,-0.001731288178385526,7.53246334534996e-05,-0.14229494470213755,-0.1416484749251672,-0.1436494600303606,-0.14158689915088485,0.19765821595986685,0.1978117674589157,0.19735027849674225,0.19781260192394257,0.000858741364159458,8.255486829300551e-05,0.0024153324878489757,7.833673633639293e-05
3,first_label_token,17,0.21739506868421196,0.21711362309816504,0.21796974695029378,0.21710183600417707,-0.001278960730275484,1.732232529161326e-05,-0.003925815879747718,7.161136362965337e-05,-0.14313305004307883,-0.1416531188139747,-0.14615489282486638,-0.1415911384903954,0.19736515978972116,0.1978118121623993,0.19647106528282166,0.19781260192394257,0.002340109134623347,8.232889693815526e-05,0.006859661770595493,7.833673633639293e-05
3,first_label_token,18,0.2173985633529535,0.21711539901605173,0.21797664866727942,0.21710364237552932,-0.0012950564876759902,9.142796534633568e-06,-0.003957603831758139,6.329157219553405e-05,-0.14315142613303142,-0.1416624571602525,-0.14619118426807187,-0.14160063697076986,0.19736472268899283,0.19781166315078735,0.19647008180618286,0.19781242311000824,0.0023423186323149325,8.308213478758208e-05,0.006864633140401533,7.924062175568292e-05
3,first_label_token,19,0.2173637913722618,0.2171165322055336,0.21787075555625082,0.21710408635500097,-0.0011349035785035804,3.923548491990836e-06,-0.003469880974009021,6.124669000628913e-05,-0.1429685838975349,-0.14166841583427625,-0.1456343643009892,-0.14160297155733925,0.19735835492610931,0.1978118121623993,0.196450874209404,0.19781237840652466,0.0023745069964121366,8.232889693815526e-05,0.006961725499187721,7.946659311053317e-05
3,first_label_token,20,0.21736433098630079,0.2171178208679712,0.21786984836353976,0.21710532372739136,-0.0011373889347143413,-2.011777429089534e-06,-0.0034657026226765364,5.5547595962601726e-05,-0.14297142136135577,-0.14167519203500478,-0.1456295939905261,-0.1416094780585364,0.19735683500766754,0.19781175255775452,0.1964462846517563,0.19781246781349182,0.0023821900224758608,8.263019207788158e-05,0.006984925224948868,7.901465040083266e-05
3,first_label_token,21,0.21739063102658054,0.21711779522294758,0.21794910110345408,0.21710499675334,-0.0012585217513779352,-1.8936614902820281e-06,-0.003830725166825033,5.705357418150925e-05,-0.14310971541486506,-0.14167505718523898,-0.1460463303353332,-0.14160775872402298,0.19735723237196603,0.1978117674589157,0.19644740223884583,0.1978125274181366,0.0023801813882108336,8.255486829300551e-05,0.006979275941078389,7.871335526110634e-05
3,first_label_token,22,0.21738494905103156,0.21711838666130515,0.2179305998217158,0.2171058606700737,-0.0012323516887034665,-4.617710327226021e-06,-0.0037455118992786307,5.307454349545715e-05,-0.14307983776364278,-0.14167816715796144,-0.14594904465746028,-0.14161230147550663,0.19735349218050638,0.1978118121623993,0.19643613696098328,0.1978125274181366,0.002399087658230492,8.232889693815526e-05,0.007036220722492215,7.871335526110634e-05
3,first_label_token,23,0.21738517291071702,0.2171190422122218,0.2179298769526121,0.21710659956731715,-0.001233382742418539,-7.637049010966734e-06,-0.003742182506255576,4.967132801092511e-05,-0.1430810148897228,-0.1416816142550983,-0.1459452435796882,-0.14161618683438193,0.19735069076220194,0.1978118121623993,0.1964278221130371,0.19781243801116943,0.0024132485297989614,8.232889693815526e-05,0.007078251394488033,7.916529797069582e-05
3,first_label_token,24,0.21760382665639497,0.21711922813864315,0.21858483643091026,0.21710741539963152,-0.0022404589220086,-8.49338956676604e-06,-0.006758797141169115,4.591376471008157e-05,-0.14423076646740593,-0.14168259191589994,-0.1493892307437632,-0.14162047674255462,0.19657626251379648,0.19781188666820526,0.19410449266433716,0.19781240820884705,0.00632790095685561,8.195227801344185e-05,0.01882243464701283,7.931594554055899e-05
3,first_label_token,25,0.21740037613556165,0.21712020425235523,0.21797316094406513,0.21710776321026456,-0.0013034058080948485,-1.29891774847124e-05,-0.003941540064090976,4.431181729114275e-05,-0.1431609583258473,-0.14168772463510848,-0.14617284469993086,-0.14162230564250256,0.1973495384057363,0.19781185686588287,0.19642433524131775,0.19781242311000824,0.0024190735691675957,8.210292558330501e-05,0.007095877160163799,7.924062175568292e-05
3,first_label_token,26,0.2173946353901668,0.21712100886497177,0.2179557848377388,0.21710711246778985,-0.001276965063060705,-1.6695065062188874e-05,-0.0038615091333562557,4.73090092363293e-05,-0.14313077164391177,-0.1416919555465086,-0.14608147555552975,-0.141618883829697,0.19735049704710642,0.19781188666820526,0.1964271068572998,0.1978124976158142,0.0024142277390031643,8.195227801344185e-05,0.007081866936165082,7.88640028309695e-05
3,first_label_token,27,0.21738787098091192,0.2171217493650292,0.21793542429178703,0.21710643928591944,-0.0012458095234723447,-2.0105662793090673e-05,-0.0037677324602518603,5.040955262791691e-05,-0.14309520220882707,-0.14169584933349455,-0.14597441326964056,-0.14161534402334608,0.19735126197338104,0.19781193137168884,0.19642949104309082,0.19781236350536346,0.002410361118042973,8.17263066585916e-05,0.007069815130574919,7.954191689540924e-05
3,first_label_token,28,0.21738615703849898,0.21712208435315045,0.21793138199493664,0.2171050047674099,-0.0012379154415672982,-2.164855224262574e-05,-0.003749114435409817,5.7016662950548636e-05,-0.1430861897494832,-0.14169761080855947,-0.14595315757531524,-0.14160780086457492,0.19735332330067953,0.19781188666820526,0.19643579423427582,0.1978122889995575,0.002399941327793124,8.195227801344185e-05,0.0070379531695458075,7.991853582012265e-05
3,last_label_token,0,0.2170795162852739,0.21712153779358423,0.21753103592816522,0.21658597513407218,0.00017441160230317423,-1.913120629848386e-05,-0.0019051991336711538,0.0024475651468791604,-0.14147377424427732,-0.1416947368229271,-0.14384800945419607,-0.13887857645570878,0.19688604772090912,0.19781264662742615,0.19645756483078003,0.19638793170452118,0.004761969683833689,7.811076498154268e-05,0.006927905119750166,0.007279893166769358
3,last_label_token,1,0.2170671772890064,0.217121904837985,0.21775209442908022,0.21632753259995405,0.00023124259407270031,-2.0821740671639333e-05,-0.0029233511432655845,0.003637900666155325,-0.1414088918413642,-0.14169666686019933,-0.14501040600678738,-0.13751960265710594,0.19691630701224008,0.19781267642974854,0.19649122655391693,0.1964450180530548,0.004609012184551194,7.796011741167952e-05,0.00675774868957324,0.006991327746668663
3,last_label_token,2,0.21714457610742052,0.21711978271227925,0.2179641066479082,0.21634983896207408,-0.00012524115200518438,-1.1047646741868533e-05,-0.0038998377554737562,0.0035351619462000716,-0.1418158796718562,-0.14168550804208424,-0.1461252343045134,-0.13763689666897094,0.1969127357006073,0.19781245291233063,0.1964775025844574,0.19644825160503387,0.004627064785008221,7.908997418581976e-05,0.006827121895501942,0.0069749824853369
3,last_label_token,3,0.21717494943228757,0.21711979393197708,0.2179809009327608,0.21642415343212482,-0.00026513471693682494,-1.1099322464902528e-05,-0.003977188930848419,0.0031928841025028465,-0.1419755923631576,-0.1416855670388566,-0.14621354404485398,-0.13802766600576222,0.19690865774949393,0.1978124976158142,0.19646741449832916,0.19644606113433838,0.004647678394153143,7.88640028309695e-05,0.006878116097905562,0.006986055081722897
3,last_label_token,4,0.2173640077521487,0.21711718775645023,0.21816985667252742,0.2168049788274685,-0.0011359001817365932,9.04209808361145e-07,-0.004847481931893327,0.0014388771768751862,-0.1429697216924334,-0.1416718629314131,-0.1472071339750669,-0.14003016817082026,0.1972054342428843,0.1978122442960739,0.1964522749185562,0.19735178351402283,0.0031475047853828375,8.01445071749729e-05,0.006954645063403375,0.0024077247855701644
3,last_label_token,5,0.2168582531584411,0.2171172678971491,0.21725321056462135,0.21620428101355288,0.001193506078658868,5.350974997542224e-07,-0.000625590111454466,0.004205573249931316,-0.14031030170293,-0.14167228433693113,-0.14238711451702257,-0.13687150625483624,0.19731228053569794,0.1978122442960739,0.197675883769989,0.19644871354103088,0.002607408139443046,8.01445071749729e-05,0.0007694324631503102,0.006972647448003855
3,last_label_token,6,0.21677505749614298,0.21711779522294758,0.2171318807521788,0.21607549651330257,0.0015766889483869544,-1.8936614902820281e-06,-6.676884083689494e-05,0.00479872934748804,-0.13987283220663982,-0.14167505718523898,-0.1417491234190731,-0.1361943160156074,0.19735711812973022,0.1978122591972351,0.19781264662742615,0.19644644856452942,0.002380758870561994,8.006918338998581e-05,7.811076498154268e-05,0.006984096663314454
3,last_label_token,7,0.21693993042163154,0.21711465531036633,0.21713247860179227,0.216572657352736,0.0008173166568031057,1.2568158757719772e-05,-6.952241865865183e-05,0.0025089042303102493,-0.14073978696933978,-0.1416585465170459,-0.14175226710423705,-0.13880854728673642,0.1976602921883265,0.1978124976158142,0.19781267642974854,0.1973557025194168,0.0008482462501246216,7.88640028309695e-05,7.796011741167952e-05,0.002387914630131216
3,last_label_token,8,0.2170508852192,0.21711062743884174,0.217133201470896,0.21690882674786224,0.0003062806656474552,3.111974338432244e-05,-7.285181168170674e-05,0.0009605740652397499,-0.14132322290893606,-0.14163736667571403,-0.14175606818200914,-0.14057623386908502,0.19776610533396402,0.19781231880187988,0.19781270623207092,0.19767329096794128,0.0003133720532739008,7.976788825025949e-05,7.780946984181636e-05,0.0007825388017296264
3,last_label_token,9,0.21704325849602535,0.2171098869387843,0.21713367109539128,0.2168862174539005,0.000341407853675757,3.453034111511322e-05,-7.50148098094261e-05,0.0010647080297215838,-0.14128311915047806,-0.14163347288872807,-0.14175853761834412,-0.14045734694436196,0.19776619474093118,0.1978122591972351,0.19781267642974854,0.19767364859580994,0.00031292011056427427,8.006918338998581e-05,7.796011741167952e-05,0.0007807310308911575
3,last_label_token,10,0.21704080351928368,0.21710903584456243,0.21713518896022765,0.216878185753061,0.00035271499406019924,3.845031383165054e-05,-8.20057969330712e-05,0.0011017004652820184,-0.14127021009477847,-0.14162899756212766,-0.14176651903885418,-0.14041511368335358,0.19776641329129538,0.1978122889995575,0.19781264662742615,0.19767430424690247,0.00031181536171850005,7.991853582012265e-05,7.811076498154268e-05,0.0007774167843538349
3,last_label_token,11,0.2170524768134793,0.21710806453929227,0.21717050376058628,0.21687886214055935,0.0002989500952001641,4.2923955011042736e-05,-0.00024465882680857476,0.0010985851573980243,-0.14133159202252235,-0.14162389012724996,-0.1419522155943922,-0.14041867034592492,0.19775494933128357,0.19781215488910675,0.1977788209915161,0.19767387211322784,0.0003697644602647839,8.059644988456238e-05,0.00024909575679277207,0.0007796011741170172
3,last_label_token,12,0.21695012912696818,0.21710786899598708,0.21725076947893415,0.2164917489059833,0.0007703434244198762,4.3824589043728324e-05,-0.0006143469505368593,0.00288155263475276,-0.14079341503555373,-0.1416228618977864,-0.142374278504946,-0.13838310470392878,0.1976164827744166,0.19781209528446198,0.19767434895038605,0.1973630040884018,0.0010696981778448207,8.08977450242887e-05,0.0007771908129989846,0.002351005975511189
3,last_label_token,13,0.21695546596324075,0.21710862552418428,0.21726088002950203,0.21649689233603597,0.0007457630054208039,4.034016885134939e-05,-0.0006609141593805212,0.0028578630067915833,-0.1408214778336788,-0.14162683996587577,-0.14242744302509003,-0.13841015051007055,0.197615385055542,0.19781193137168884,0.19767408072948456,0.19736014306545258,0.0010752470300019838,8.17263066585916e-05,0.0007785466411278641,0.0023654681422194956
3,last_label_token,14,0.2169668950954405,0.21710902302205062,0.2172693925745347,0.21652226968973626,0.0006931226687273417,3.850937180094327e-05,-0.0007001212687922642,0.002740979903173346,-0.14088157587927816,-0.14162893013724487,-0.14247220471920619,-0.1385435927813834,0.19761445124944052,0.19781190156936646,0.19767311215400696,0.19735834002494812,0.001079967320524844,8.187695422856578e-05,0.0007834426871489164,0.0023745823201970495
3,last_label_token,15,0.2171720771896405,0.21711116117589613,0.21751535880465467,0.2168897115883707,-0.00025190573179922904,2.8661455409584313e-05,-0.0018329933838769907,0.0010486147330697193,-0.1419604891893944,-0.14164017323646338,-0.14376557410677537,-0.14047572022494448,0.19761468470096588,0.19781184196472168,0.19736029207706451,0.19767192006111145,0.0010787872478941196,8.21782493682921e-05,0.002364714904370069,0.0007894685899439979
3,last_label_token,16,0.2171798342750186,0.21711092235661356,0.2175379120001272,0.21689066846831506,-0.0002876333425159879,2.97614100889243e-05,-0.0019368689697427666,0.0010442075321058786,-0.14200127843416155,-0.14163891744802015,-0.14388416604763576,-0.14048075180682873,0.19761474430561066,0.1978118121623993,0.19736044108867645,0.19767197966575623,0.0010784859527543562,8.232889693815526e-05,0.002363961666520642,0.0007891672948042716
3,last_label_token,17,0.21718372644162645,0.21711116758715204,0.2175466457334887,0.2168933660042386,-0.0003055598969666784,2.8631926424882437e-05,-0.0019770948291257806,0.001031783211800863,-0.142021744695483,-0.1416402069489049,-0.1439300908209813,-0.14049493631656285,0.19761444628238678,0.19781173765659332,0.1973591148853302,0.19767248630523682,0.001079992428453173,8.270551586286867e-05,0.0023706654833802743,0.0007866062861163758
3,last_label_token,18,0.2171887234813359,0.21711302204292363,0.21754489065218371,0.21690825774890035,-0.00032857527977780965,2.0090667605443535e-05,-0.0019690112695691653,0.0009631947626302928,-0.14204802073421208,-0.1416499582725903,-0.14392086204013843,-0.1405732418899075,0.19761390487353006,0.19781173765659332,0.197358638048172,0.1976713389158249,0.0010827291926392608,8.270551586286867e-05,0.002373075844498307,0.0007924062175566071
3,last_label_token,19,0.21722918331456118,0.21711494702251016,0.21751998292297875,0.21705261999819458,-0.0005149253198606004,1.1224589954728081e-05,-0.0018542911640788695,0.0002982906145423403,-0.14226077152400216,-0.14166008043313116,-0.14378988920516078,-0.1413323449337145,0.19764873385429382,0.19781190156936646,0.19735674560070038,0.19777755439281464,0.000906672399308861,8.187695422856578e-05,0.0023826419651854502,0.000255498278512567
3,last_label_token,20,0.21738487158168932,0.21711531246409696,0.2179825774761809,0.21705672480479007,-0.0012319948801385132,9.541437827831345e-06,-0.003984910760342908,0.00027938468209953715,-0.1430794304049754,-0.14166200204229318,-0.14622235984828946,-0.14135392932434354,0.1973653038342794,0.19781166315078735,0.19650669395923615,0.19777755439281464,0.0023393810047022865,8.308213478758208e-05,0.00667956260080671,0.000255498278512567
3,last_label_token,21,0.21743156849837106,0.21711503197165097,0.2180824215672597,0.21709725195620241,-0.001447071700819702,1.0833330907678018e-05,-0.004444773021044179,9.272458767739522e-05,-0.14332497778154218,-0.14166052712298027,-0.1467473721268775,-0.14156703409476878,0.19737661381562552,0.19781163334846497,0.19650612771511078,0.19781208038330078,0.0022822102519337215,8.323278235744525e-05,0.006682424904634443,8.09730688092758e-05
3,last_label_token,22,0.217438351072851,0.2171152675853056,0.21810138125379547,0.21709840437945196,-0.0014783109058647363,9.748140720633458e-06,-0.004532097610995711,8.74167526808689e-05,-0.14336064273521107,-0.1416617660552031,-0.14684706824431326,-0.14157309390611683,0.19737431903680167,0.19781158864498138,0.19649936258792877,0.1978120058774948,0.002293810114814295,8.345875371218447e-05,0.006716621902996711,8.13496877339892e-05
3,last_label_token,23,0.217429255637802,0.21711565065784616,0.21811019993629777,0.21706191631926208,-0.0014364191195956517,7.983783885778806e-06,-0.004572714729425886,0.0002554735867531521,-0.14331281601829438,-0.14166378037357896,-0.1468934397075079,-0.14138122797379626,0.19736144443353018,0.197811558842659,0.19649533927440643,0.19777743518352509,0.0023588898650014345,8.360940128215866e-05,0.006736959324930125,0.00025610086879201965
3,last_label_token,24,0.21739592191551915,0.21711541985263344,0.21811154950566652,0.21696079638825747,-0.001282890545986996,9.046827334380225e-06,-0.004578930580701579,0.0007212121154062112,-0.14313753660715997,-0.14166256672568722,-0.14690053617643017,-0.1408495069193625,0.19732153912385306,0.1978115439414978,0.19648297131061554,0.1976701021194458,0.002560606961067672,8.368472506703473e-05,0.006799478066429443,0.0007986580917065389
3,last_label_token,25,0.21740818130535908,0.21711537497384206,0.2181447421803194,0.2169644267619157,-0.0013393548861967048,9.253530227182338e-06,-0.004731809516647312,0.0007044913278300147,-0.14320200041392517,-0.14166233073859713,-0.14707507391385288,-0.1408685965893255,0.19732179741064707,0.19781145453453064,0.1964837610721588,0.19767017662525177,0.002559301348795414,8.413666777673523e-05,0.006795485905827681,0.0007982814727818255
3,last_label_token,26,0.21741085319625897,0.21711637833539177,0.21815710468452518,0.21695907656885996,-0.001351661090562913,4.632244124391782e-06,-0.004788748781360486,0.0007291332655473548,-0.1432160500738934,-0.14166760673568168,-0.1471400799290512,-0.14084046355694735,0.19731981058915457,0.19781145453453064,0.1964777261018753,0.19767025113105774,0.0025693445201206235,8.413666777673523e-05,0.006825992038727913,0.0007979048538572231
3,last_label_token,27,0.21731914071475758,0.21711650656050996,0.21815619588900012,0.21668471969476266,-0.0009292514254334675,4.0416644306873195e-06,-0.0047845630477818535,0.0019927671070507635,-0.14273379640852632,-0.14166828098451067,-0.14713530119047769,-0.13939780705059057,0.197199746966362,0.19777518510818481,0.19647452235221863,0.19734953343868256,0.003176253363301148,0.000267474760317854,0.006842186652489701,0.0024190986770958878
3,last_label_token,28,0.21731238431957256,0.21711346602239529,0.21815342141800567,0.2166702655183167,-0.0008981327970758827,1.8045785416309634e-05,-0.004771784379660637,0.0020593402030166796,-0.1426982691139933,-0.1416522928591597,-0.1471207121314464,-0.1393218023513738,0.1971630404392878,0.19766353070735931,0.1964755654335022,0.19735002517700195,0.003361800953533852,0.0008318758808646409,0.0068369139875440466,0.002416612992192868
4,pre_label_token,0,0.2171173656688017,0.2171173656688017,0.2171173656688017,0.2171173656688017,8.478048341142852e-08,8.478048341142852e-08,8.478048341142852e-08,8.478048341142852e-08,-0.1416727984516628,-0.1416727984516628,-0.1416727984516628,-0.1416727984516628,0.19782809913158417,0.19782809913158417,0.19782809913158417,0.19782809913158417,0.0,0.0,0.0,0.0
4,pre_label_token,1,0.2172258307619923,0.21679076026467717,0.2180619792777951,0.21682475274350463,-0.000499484121620671,0.0015043650826540578,-0.004350619853385362,0.0013478024058692917,-0.1422431427265015,-0.1399554024038263,-0.14663988000735984,-0.14013414576831829,0.1974820295969645,0.19737361371517181,0.1973879039287567,0.19768457114696503,0.0017493446893479907,0.002297375440634686,0.0022251399308783615,0.0007255186965309246
