family,arm,alpha,layer,n,dircos,proj_frac,proj_frac_mean,cos_w,norm_ratio,cf_cos_w
py2_print,ctrl_family,2.0,26,40,0.026314612478017807,0.007112528197467327,0.0006351592019200325,0.02764449641108513,0.20835240185260773,0.8493720889091492
py2_print,ctrl_family,2.0,27,40,-0.023612573742866516,-0.00515975896269083,-0.0074142469093203545,-0.02299072965979576,0.18904808163642883,0.8668869137763977
py2_print,ctrl_family,2.0,28,40,-0.058489102870225906,0.00118522928096354,0.017832424491643906,-0.05388524383306503,0.07566747069358826,0.9564329385757446
py2_print,ctrl_family,4.0,20,40,0.185740128159523,0.09750878810882568,0.08602480590343475,0.09598489850759506,0.8547722101211548,0.8332483172416687
py2_print,ctrl_family,4.0,21,40,0.11637787520885468,0.03106505237519741,0.011718593537807465,0.02668657898902893,0.8762197494506836,0.8190458416938782
py2_print,ctrl_family,4.0,22,40,0.10967013984918594,0.036478906869888306,0.01677922159433365,0.030977249145507812,0.8132761120796204,0.8087416887283325
py2_print,ctrl_family,4.0,23,40,0.11591506004333496,0.0251988023519516,0.009031767956912518,0.03748844191431999,0.5699641108512878,0.8699548840522766
py2_print,ctrl_family,4.0,24,40,0.1642748862504959,0.043445661664009094,0.02494030073285103,0.07268836349248886,0.54936683177948,0.8390437364578247
py2_print,ctrl_family,4.0,25,40,0.17075535655021667,0.05092272162437439,0.028072034940123558,0.08048753440380096,0.5048171877861023,0.8390592336654663
py2_print,ctrl_family,4.0,26,40,0.18282441794872284,0.055552247911691666,0.030823703855276108,0.09866784512996674,0.4628702700138092,0.8493720889091492
py2_print,ctrl_family,4.0,27,40,0.0804167091846466,0.010084080509841442,-0.009228168986737728,0.00324406404979527,0.42714032530784607,0.8668869137763977
py2_print,ctrl_family,4.0,28,40,-0.10462810844182968,-0.020482106134295464,0.07026917487382889,-0.10653893649578094,0.17897021770477295,0.9564329385757446
py2_print,ctrl_family,8.0,20,40,0.2653922438621521,0.20473435521125793,0.1902027726173401,0.17052464187145233,0.9955275654792786,0.8332483172416687
py2_print,ctrl_family,8.0,21,40,0.2699678838253021,0.20107410848140717,0.1831476390361786,0.16611573100090027,0.9908567667007446,0.8190458416938782
py2_print,ctrl_family,8.0,22,40,0.27221226692199707,0.19291037321090698,0.1775817573070526,0.16463395953178406,0.9436356425285339,0.8087416887283325
py2_print,ctrl_family,8.0,23,40,0.37331172823905945,0.253045916557312,0.2158394753932953,0.2866450846195221,0.7364905476570129,0.8699548840522766
py2_print,ctrl_family,8.0,24,40,0.4619593024253845,0.32430267333984375,0.27543264627456665,0.35114315152168274,0.7489926218986511,0.8390437364578247
py2_print,ctrl_family,8.0,25,40,0.43957024812698364,0.2762921154499054,0.2365768849849701,0.32362452149391174,0.695099413394928,0.8390592336654663
py2_print,ctrl_family,8.0,26,40,0.3994258940219879,0.2012578248977661,0.17895178496837616,0.2719062864780426,0.6462239623069763,0.8493720889091492
py2_print,ctrl_family,8.0,27,40,0.304037868976593,0.13062500953674316,0.11123712360858917,0.18089571595191956,0.5901152491569519,0.8668869137763977
py2_print,ctrl_family,8.0,28,40,0.04644302651286125,0.001616810099221766,0.1453775316476822,0.029752861708402634,0.2472977638244629,0.9564329385757446
py2_print,ctrl_random,0.5,20,40,0.1983131617307663,0.01243656873703003,0.013797116465866566,0.1333540976047516,0.08142364770174026,0.8332483172416687
py2_print,ctrl_random,0.5,21,40,0.1947610080242157,0.011155504733324051,0.011835455894470215,0.11958770453929901,0.0756286084651947,0.8190458416938782
py2_print,ctrl_random,0.5,22,40,0.19579270482063293,0.010593343526124954,0.010920180007815361,0.11304056644439697,0.07257979363203049,0.8087416887283325
py2_print,ctrl_random,0.5,23,40,0.11247142404317856,0.0021336760837584734,0.0016547593986615539,0.039363183081150055,0.0438675656914711,0.8699548840522766
py2_print,ctrl_random,0.5,24,40,0.13021698594093323,0.0011697763111442327,0.0006396917160600424,0.04320869594812393,0.040959421545267105,0.8390437364578247
py2_print,ctrl_random,0.5,25,40,0.15042699873447418,0.0027373137418180704,0.0019489213591441512,0.06585057079792023,0.03784940391778946,0.8390592336654663
py2_print,ctrl_random,0.5,26,40,0.12456627935171127,0.0005153408274054527,0.0006028563948348165,0.03516819700598717,0.034836553037166595,0.8493720889091492
py2_print,ctrl_random,0.5,27,40,0.11127343028783798,0.001007879851385951,0.001043200260028243,0.03206055983901024,0.032000429928302765,0.8668869137763977
py2_print,ctrl_random,0.5,28,40,0.08302687108516693,0.0010475917952135205,0.000441019976278767,0.06551627814769745,0.015487460419535637,0.9564329385757446
py2_print,ctrl_random,1.0,20,40,0.21123568713665009,0.023131217807531357,0.02656085230410099,0.13851529359817505,0.14935976266860962,0.8332483172416687
py2_print,ctrl_random,1.0,21,40,0.20569872856140137,0.01960058882832527,0.02250663749873638,0.12158994376659393,0.13834290206432343,0.8190458416938782
py2_print,ctrl_random,1.0,22,40,0.2098177969455719,0.017180439084768295,0.02072114124894142,0.1163230687379837,0.13123546540737152,0.8087416887283325
py2_print,ctrl_random,1.0,23,40,0.11130416393280029,0.0033998258877545595,0.002292472403496504,0.029704391956329346,0.08048568665981293,0.8699548840522766
py2_print,ctrl_random,1.0,24,40,0.13441137969493866,0.001758899656124413,0.0008735483279451728,0.03915863484144211,0.0743984580039978,0.8390437364578247
py2_print,ctrl_random,1.0,25,40,0.16083522140979767,0.005143679212778807,0.003932892344892025,0.06919314712285995,0.06868989765644073,0.8390592336654663
py2_print,ctrl_random,1.0,26,40,0.13376474380493164,0.002841843059286475,0.001278212759643793,0.03930547460913658,0.062400661408901215,0.8493720889091492
py2_print,ctrl_random,1.0,27,40,0.1196826696395874,0.001568367937579751,0.001975471153855324,0.035243116319179535,0.05681034177541733,0.8668869137763977
py2_print,ctrl_random,1.0,28,40,0.10807925462722778,0.0023146579042077065,0.004018194042146206,0.09482787549495697,0.02674620784819126,0.9564329385757446
py2_print,ctrl_random,2.0,20,40,0.21086367964744568,0.04319477826356888,0.0513763427734375,0.1313163936138153,0.29886728525161743,0.8332483172416687
py2_print,ctrl_random,2.0,21,40,0.19551295042037964,0.037901878356933594,0.04214661940932274,0.10800278186798096,0.27876487374305725,0.8190458416938782
py2_print,ctrl_random,2.0,22,40,0.20581980049610138,0.03682262450456619,0.0403020940721035,0.10756011307239532,0.26464036107063293,0.8087416887283325
py2_print,ctrl_random,2.0,23,40,0.09548372030258179,0.0027288291603326797,0.001256219344213605,0.005520728416740894,0.1642039567232132,0.8699548840522766
py2_print,ctrl_random,2.0,24,40,0.12334614992141724,0.0032903924584388733,-0.001332332962192595,0.01740240678191185,0.15139593183994293,0.8390437364578247
py2_print,ctrl_random,2.0,25,40,0.15770243108272552,0.009537627920508385,0.0062508792616426945,0.05728960037231445,0.139010488986969,0.8390592336654663
py2_print,ctrl_random,2.0,26,40,0.14234724640846252,0.008173273876309395,0.003287537721917033,0.04094504565000534,0.12588277459144592,0.8493720889091492
py2_print,ctrl_random,2.0,27,40,0.12947681546211243,0.006730496883392334,0.004445774480700493,0.03773424029350281,0.1142057403922081,0.8668869137763977
py2_print,ctrl_random,2.0,28,40,0.13711626827716827,0.0061676595360040665,0.012075303122401237,0.12453179061412811,0.05513891577720642,0.9564329385757446
py2_print,ctrl_random,4.0,20,40,0.22987957298755646,0.14970701932907104,0.17128770053386688,0.14209869503974915,0.9557031393051147,0.8332483172416687
py2_print,ctrl_random,4.0,21,40,0.1938319206237793,0.10666756331920624,0.12699909508228302,0.09853066504001617,0.9456709027290344,0.8190458416938782
py2_print,ctrl_random,4.0,22,40,0.20722636580467224,0.10266700387001038,0.12201730161905289,0.09834498912096024,0.9344692230224609,0.8087416887283325
py2_print,ctrl_random,4.0,23,40,0.10635773837566376,0.019806822761893272,0.010050157085061073,0.00936359353363514,0.5792299509048462,0.8699548840522766
py2_print,ctrl_random,4.0,24,40,0.10497033596038818,0.0005165773909538984,-0.002988250460475683,0.002487733494490385,0.5425788164138794,0.8390437364578247
py2_print,ctrl_random,4.0,25,40,0.1277441531419754,0.015336444601416588,0.011366110295057297,0.03220392391085625,0.49696287512779236,0.8390592336654663
py2_print,ctrl_random,4.0,26,40,0.15509863197803497,0.03695296496152878,0.032950542867183685,0.0686991959810257,0.44869375228881836,0.8493720889091492
py2_print,ctrl_random,4.0,27,40,0.15353719890117645,0.03350039944052696,0.030884679406881332,0.06347408890724182,0.3931024670600891,0.8668869137763977
py2_print,ctrl_random,4.0,28,40,0.1969154179096222,0.026887197047472,0.051901139318943024,0.17805185914039612,0.1812092512845993,0.9564329385757446
py2_print,ctrl_random,8.0,20,40,0.28556808829307556,0.3239250183105469,0.31830865144729614,0.19934609532356262,1.3585878610610962,0.8332483172416687
py2_print,ctrl_random,8.0,21,40,0.28832775354385376,0.2943858504295349,0.2866886258125305,0.18461081385612488,1.303286075592041,0.8190458416938782
py2_print,ctrl_random,8.0,22,40,0.301929235458374,0.2865986227989197,0.2786542475223541,0.18506434559822083,1.2532445192337036,0.8087416887283325
py2_print,ctrl_random,8.0,23,40,0.19494764506816864,0.10947253555059433,0.08744528889656067,0.10427515208721161,0.8172298669815063,0.8699548840522766
py2_print,ctrl_random,8.0,24,40,0.21516633033752441,0.1208164170384407,0.08589877188205719,0.1150495633482933,0.7706888318061829,0.8390437364578247
py2_print,ctrl_random,8.0,25,40,0.21189722418785095,0.10660399496555328,0.07693222165107727,0.11088254302740097,0.7105203866958618,0.8390592336654663
py2_print,ctrl_random,8.0,26,40,0.22018949687480927,0.11016817390918732,0.0807393342256546,0.12540075182914734,0.6412912607192993,0.8493720889091492
py2_print,ctrl_random,8.0,27,40,0.1719193309545517,0.06735466420650482,0.05169359967112541,0.08092892915010452,0.589279055595398,0.8668869137763977
py2_print,ctrl_random,8.0,28,40,0.18588028848171234,0.051098283380270004,0.10530270636081696,0.18152722716331482,0.3130229413509369,0.9564329385757446
js_func_pascal,read,0.5,20,40,0.7016748785972595,0.25405019521713257,0.2533573508262634,0.6443895101547241,0.2636641561985016,0.6772096753120422
js_func_pascal,read,0.5,21,40,0.8457530736923218,0.33111029863357544,0.31701961159706116,0.8271988034248352,0.3137821853160858,0.8272829055786133
js_func_pascal,read,0.5,22,40,0.8653653860092163,0.3328890800476074,0.3277972340583801,0.8427528142929077,0.31867170333862305,0.8318662643432617
js_func_pascal,read,0.5,23,40,0.8405807614326477,0.3209691047668457,0.3668402135372162,0.8140862584114075,0.35356956720352173,0.8080602884292603
js_func_pascal,read,0.5,24,40,0.8218179941177368,0.3120315670967102,0.360191285610199,0.753728985786438,0.35571417212486267,0.7755900621414185
js_func_pascal,read,0.5,25,40,0.8487385511398315,0.337601900100708,0.3615356981754303,0.7914727330207825,0.36663222312927246,0.8284085392951965
js_func_pascal,read,0.5,26,40,0.8234351873397827,0.31965261697769165,0.34772366285324097,0.7525205612182617,0.37558192014694214,0.8387567400932312
js_func_pascal,read,0.5,27,40,0.8237603902816772,0.3427618145942688,0.37496593594551086,0.7064119577407837,0.4228735864162445,0.8223864436149597
js_func_pascal,read,0.5,28,40,0.9138849973678589,0.42287421226501465,0.42854851484298706,0.876946747303009,0.451652467250824,0.9371150732040405
js_func_pascal,read,1.0,20,40,0.7822707295417786,0.5849995613098145,0.5942598581314087,0.6685887575149536,0.602743923664093,0.6772096753120422
js_func_pascal,read,1.0,21,40,0.8932739496231079,0.6806861758232117,0.683035671710968,0.8403725624084473,0.6715195775032043,0.8272829055786133
js_func_pascal,read,1.0,22,40,0.9114786982536316,0.7036384344100952,0.7027236223220825,0.8549356460571289,0.6814111471176147,0.8318662643432617
js_func_pascal,read,1.0,23,40,0.905931293964386,0.7672019004821777,0.7447973489761353,0.8406219482421875,0.7113184928894043,0.8080602884292603
js_func_pascal,read,1.0,24,40,0.9058980941772461,0.7811118960380554,0.7525640726089478,0.804214358329773,0.7212913632392883,0.7755900621414185
js_func_pascal,read,1.0,25,40,0.9315276145935059,0.8471460938453674,0.8226909637451172,0.8585339784622192,0.790717601776123,0.8284085392951965
js_func_pascal,read,1.0,26,40,0.9361074566841125,0.8679971694946289,0.8366087675094604,0.8570707440376282,0.8150145411491394,0.8387567400932312
js_func_pascal,read,1.0,27,40,0.9424935579299927,0.8671866655349731,0.845673680305481,0.8242543339729309,0.8403759002685547,0.8223864436149597
js_func_pascal,read,1.0,28,40,0.9786568880081177,0.8341770768165588,0.8326799273490906,0.935278594493866,0.83147794008255,0.9371150732040405
js_func_pascal,read,2.0,20,40,0.7886000871658325,0.7739080190658569,0.7830538153648376,0.6379613876342773,0.8300800323486328,0.6772096753120422
js_func_pascal,read,2.0,21,40,0.8896700143814087,0.7906557321548462,0.8041020631790161,0.8008001446723938,0.8292360305786133,0.8272829055786133
js_func_pascal,read,2.0,22,40,0.9122928380966187,0.8166531324386597,0.8146325945854187,0.8167718648910522,0.8270185589790344,0.8318662643432617
js_func_pascal,read,2.0,23,40,0.9120078086853027,0.8901340961456299,0.8676695823669434,0.8056802749633789,0.8664954304695129,0.8080602884292603
js_func_pascal,read,2.0,24,40,0.9143017530441284,0.899207592010498,0.879395604133606,0.7706089019775391,0.8819177746772766,0.7755900621414185
js_func_pascal,read,2.0,25,40,0.9382678866386414,0.9759796857833862,0.9812536239624023,0.8366705179214478,0.9696258306503296,0.8284085392951965
js_func_pascal,read,2.0,26,40,0.9479693174362183,0.9740877151489258,0.9744893312454224,0.8446645736694336,0.9657710194587708,0.8387567400932312
js_func_pascal,read,2.0,27,40,0.9502266049385071,0.9634029269218445,0.9709914922714233,0.8164113759994507,0.9761937856674194,0.8223864436149597
js_func_pascal,read,2.0,28,40,0.9827607870101929,0.9165146350860596,0.9234730005264282,0.9313684701919556,0.9275395274162292,0.9371150732040405
js_func_pascal,read,4.0,20,40,0.6696460247039795,0.8653227090835571,0.855465292930603,0.5485743284225464,1.0558429956436157,0.6772096753120422
js_func_pascal,read,4.0,21,40,0.7870107889175415,0.7792814373970032,0.7805481553077698,0.6955825686454773,0.9314932823181152,0.8272829055786133
js_func_pascal,read,4.0,22,40,0.8285764455795288,0.7730675339698792,0.7884573936462402,0.725858211517334,0.9086189270019531,0.8318662643432617
js_func_pascal,read,4.0,23,40,0.8205744624137878,0.8097429275512695,0.8096946477890015,0.6946934461593628,0.94481360912323,0.8080602884292603
js_func_pascal,read,4.0,24,40,0.827711284160614,0.8251286149024963,0.8304084539413452,0.6675865054130554,0.9692834615707397,0.7755900621414185
js_func_pascal,read,4.0,25,40,0.8751195073127747,0.9548683166503906,0.9753227233886719,0.7629660964012146,1.061840295791626,0.8284085392951965
js_func_pascal,read,4.0,26,40,0.8950673937797546,0.9571505784988403,0.9752876162528992,0.784333348274231,1.0453529357910156,0.8387567400932312
js_func_pascal,read,4.0,27,40,0.8986068964004517,0.9315686225891113,0.9594827890396118,0.7594727277755737,1.0388606786727905,0.8223864436149597
js_func_pascal,read,4.0,28,40,0.9602314233779907,0.8733906149864197,0.8859121203422546,0.9007105827331543,0.9227744936943054,0.9371150732040405
js_func_pascal,read,8.0,20,40,0.396973192691803,0.4740458130836487,0.4784215986728668,0.29660099744796753,1.0889447927474976,0.6772096753120422
js_func_pascal,read,8.0,21,40,0.49264517426490784,0.41736283898353577,0.43449538946151733,0.42490196228027344,0.8510144948959351,0.8272829055786133
js_func_pascal,read,8.0,22,40,0.5435830950737,0.4329504370689392,0.44894638657569885,0.4708481729030609,0.8025569915771484,0.8318662643432617
js_func_pascal,read,8.0,23,40,0.5052860975265503,0.4109842777252197,0.414162814617157,0.38943934440612793,0.8926628232002258,0.8080602884292603
js_func_pascal,read,8.0,24,40,0.5094772577285767,0.4116678535938263,0.42897501587867737,0.370708167552948,0.9356830716133118,0.7755900621414185
js_func_pascal,read,8.0,25,40,0.6376272439956665,0.6194344758987427,0.6219791173934937,0.5438425540924072,0.9667527079582214,0.8284085392951965
js_func_pascal,read,8.0,26,40,0.6970639228820801,0.6977939009666443,0.699184775352478,0.6152286529541016,0.9669912457466125,0.8387567400932312
js_func_pascal,read,8.0,27,40,0.7129071354866028,0.6980909109115601,0.6970917582511902,0.6065185070037842,0.9492858648300171,0.8223864436149597
js_func_pascal,read,8.0,28,40,0.8608232736587524,0.6765952110290527,0.6853054165840149,0.8113124966621399,0.7925482988357544,0.9371150732040405
py_loop_vars,read,0.5,20,40,0.5349608063697815,0.13151565194129944,0.153845876455307,0.277154803276062,0.19371382892131805,0.3587473928928375
py_loop_vars,read,0.5,21,40,0.603514552116394,0.13883915543556213,0.14673665165901184,0.3609674572944641,0.19277210533618927,0.4634372293949127
py_loop_vars,read,0.5,22,40,0.5964161157608032,0.1333034634590149,0.14401786029338837,0.31789350509643555,0.1932399570941925,0.4209885001182556
py_loop_vars,read,0.5,23,40,0.6183465123176575,0.14786936342716217,0.14817334711551666,0.4333208203315735,0.1883721649646759,0.5354602336883545
py_loop_vars,read,0.5,24,40,0.5710035562515259,0.1443394422531128,0.15277224779129028,0.4173968732357025,0.1940498650074005,0.5261994004249573
py_loop_vars,read,0.5,25,40,0.5795639753341675,0.1319858431816101,0.14379063248634338,0.4254998564720154,0.18594489991664886,0.5437836050987244
py_loop_vars,read,0.5,26,40,0.5517474412918091,0.12088283896446228,0.13025245070457458,0.36619138717651367,0.18155312538146973,0.5020660161972046
py_loop_vars,read,0.5,27,40,0.5434673428535461,0.11109192669391632,0.12385299056768417,0.3312148451805115,0.18035373091697693,0.4763112962245941
py_loop_vars,read,0.5,28,40,0.5033696293830872,0.08072132617235184,0.10158306360244751,0.23587766289710999,0.1778806746006012,0.49367913603782654
py_loop_vars,read,1.0,20,40,0.677294909954071,0.40308845043182373,0.4364837110042572,0.34188205003738403,0.4424505829811096,0.3587473928928375
py_loop_vars,read,1.0,21,40,0.7388266921043396,0.4378291964530945,0.44696179032325745,0.44513481855392456,0.4681602120399475,0.4634372293949127
py_loop_vars,read,1.0,22,40,0.7379742860794067,0.4275325536727905,0.444113165140152,0.39533692598342896,0.4732641279697418,0.4209885001182556
py_loop_vars,read,1.0,23,40,0.7611714601516724,0.5517431497573853,0.5524909496307373,0.5417553782463074,0.5497353076934814,0.5354602336883545
py_loop_vars,read,1.0,24,40,0.7379665374755859,0.5616271495819092,0.5750421285629272,0.5332998037338257,0.5676594972610474,0.5261994004249573
py_loop_vars,read,1.0,25,40,0.758442759513855,0.5734306573867798,0.5890061259269714,0.5507850050926208,0.5824486017227173,0.5437836050987244
py_loop_vars,read,1.0,26,40,0.7547001838684082,0.5558327436447144,0.5711898803710938,0.4951218068599701,0.580642580986023,0.5020660161972046
py_loop_vars,read,1.0,27,40,0.7498655319213867,0.5561524629592896,0.5667803883552551,0.4561380445957184,0.5916451215744019,0.4763112962245941
py_loop_vars,read,1.0,28,40,0.7812688946723938,0.5260502099990845,0.5964857935905457,0.41654857993125916,0.6562398076057434,0.49367913603782654
py_loop_vars,read,2.0,20,40,0.722734808921814,0.9748176336288452,0.9701991081237793,0.36745351552963257,0.9266074895858765,0.3587473928928375
py_loop_vars,read,2.0,21,40,0.7826916575431824,0.9903140664100647,0.9824618101119995,0.4763987064361572,0.9561318159103394,0.4634372293949127
py_loop_vars,read,2.0,22,40,0.7834568023681641,0.9694638252258301,0.9653227925300598,0.4203706383705139,0.9660354852676392,0.4209885001182556
py_loop_vars,read,2.0,23,40,0.8201056718826294,1.0430896282196045,1.0164391994476318,0.5591765642166138,0.9757915735244751,0.5354602336883545
py_loop_vars,read,2.0,24,40,0.8178645968437195,1.0488128662109375,1.0524126291275024,0.559224009513855,0.9895636439323425,0.5261994004249573
py_loop_vars,read,2.0,25,40,0.8344382047653198,1.0869739055633545,1.0939357280731201,0.5836158990859985,1.0166771411895752,0.5437836050987244
py_loop_vars,read,2.0,26,40,0.8301008939743042,1.0749350786209106,1.082459807395935,0.5317620038986206,1.0216035842895508,0.5020660161972046
py_loop_vars,read,2.0,27,40,0.8225763440132141,1.0951021909713745,1.1050211191177368,0.5044856071472168,1.0397603511810303,0.4763112962245941
py_loop_vars,read,2.0,28,40,0.869970440864563,1.2217998504638672,1.2315641641616821,0.5246275067329407,1.2247072458267212,0.49367913603782654
py_loop_vars,read,4.0,20,40,0.6598252058029175,1.127746343612671,1.16110098361969,0.326195627450943,1.2569679021835327,0.3587473928928375
py_loop_vars,read,4.0,21,40,0.7103369832038879,1.1368963718414307,1.2176975011825562,0.43384116888046265,1.314378023147583,0.4634372293949127
py_loop_vars,read,4.0,22,40,0.713574230670929,1.065897822380066,1.148248314857483,0.3768148422241211,1.3046214580535889,0.4209885001182556
py_loop_vars,read,4.0,23,40,0.7622063755989075,1.1232774257659912,1.2138521671295166,0.5158113837242126,1.2671592235565186,0.5354602336883545
py_loop_vars,read,4.0,24,40,0.7653173208236694,1.2244304418563843,1.2434008121490479,0.5152087211608887,1.2751528024673462,0.5261994004249573
py_loop_vars,read,4.0,25,40,0.786108136177063,1.3001248836517334,1.323208212852478,0.5483239889144897,1.3146789073944092,0.5437836050987244
py_loop_vars,read,4.0,26,40,0.7708042860031128,1.239702820777893,1.3035808801651,0.4974457323551178,1.3213802576065063,0.5020660161972046
py_loop_vars,read,4.0,27,40,0.7550181746482849,1.2836072444915771,1.3359438180923462,0.4718869626522064,1.3480485677719116,0.4763112962245941
py_loop_vars,read,4.0,28,40,0.8109305500984192,1.604940414428711,1.4443234205245972,0.523229718208313,1.636793851852417,0.49367913603782654
py_loop_vars,read,8.0,20,40,0.6107958555221558,0.8262966871261597,0.8952598571777344,0.3033485412597656,1.0496505498886108,0.3587473928928375
py_loop_vars,read,8.0,21,40,0.6893612742424011,1.0609321594238281,1.1492260694503784,0.46084755659103394,1.1512502431869507,0.4634372293949127
py_loop_vars,read,8.0,22,40,0.6975029706954956,1.0316743850708008,1.1260322332382202,0.41104182600975037,1.1503312587738037,0.4209885001182556
py_loop_vars,read,8.0,23,40,0.7009600400924683,1.484933614730835,1.5330122709274292,0.5694076418876648,1.4299399852752686,0.5354602336883545
py_loop_vars,read,8.0,24,40,0.7141607999801636,1.24615478515625,1.2523174285888672,0.5136502385139465,1.2871919870376587,0.5261994004249573
py_loop_vars,read,8.0,25,40,0.7388048768043518,1.1543766260147095,1.219313621520996,0.5293343663215637,1.24735426902771,0.5437836050987244
py_loop_vars,read,8.0,26,40,0.6751519441604614,1.1469082832336426,1.1975200176239014,0.45147770643234253,1.3310352563858032,0.5020660161972046
py_loop_vars,read,8.0,27,40,0.6546981930732727,1.1157269477844238,1.1507470607757568,0.4165567457675934,1.3125858306884766,0.4763112962245941
py_loop_vars,read,8.0,28,40,0.7504467964172363,1.1311373710632324,1.0394208431243896,0.44191423058509827,1.3392670154571533,0.49367913603782654
py_loop_vars,ctrl_family,0.5,20,40,0.07633495330810547,0.006169750355184078,0.007853198796510696,0.036337465047836304,0.08629181981086731,0.3587473928928375
py_loop_vars,ctrl_family,0.5,21,40,0.06707298755645752,0.008360846899449825,0.006752834655344486,0.04813666641712189,0.07157129049301147,0.4634372293949127
py_loop_vars,ctrl_family,0.5,22,40,0.07779549807310104,0.007938653230667114,0.007689847145229578,0.05041258782148361,0.07241757214069366,0.4209885001182556
py_loop_vars,ctrl_family,0.5,23,40,0.060914408415555954,0.004399655386805534,0.004732199013233185,0.04260101541876793,0.05756068229675293,0.5354602336883545
py_loop_vars,ctrl_family,0.5,24,40,0.06223182752728462,0.005509556736797094,0.005613819696009159,0.04952656850218773,0.05517438054084778,0.5261994004249573
py_loop_vars,ctrl_family,0.5,25,40,0.06956072151660919,0.003709512297064066,0.004031524062156677,0.03998967632651329,0.05128972604870796,0.5437836050987244
py_loop_vars,ctrl_family,0.5,26,40,0.07701940834522247,0.004505097400397062,0.005097695626318455,0.048177320510149,0.050129830837249756,0.5020660161972046
py_loop_vars,ctrl_family,0.5,27,40,0.0867370218038559,0.006870245561003685,0.006515574641525745,0.06015922874212265,0.049174051731824875,0.4763112962245941
py_loop_vars,ctrl_family,0.5,28,40,-0.016190189868211746,-0.009619753807783127,-0.003602564800530672,-0.12238768488168716,0.051093123853206635,0.49367913603782654
py_loop_vars,ctrl_family,1.0,20,40,0.1161286011338234,0.026865553110837936,0.025366295129060745,0.06559485197067261,0.13905023038387299,0.3587473928928375
py_loop_vars,ctrl_family,1.0,21,40,0.10683877766132355,0.019214626401662827,0.019152693450450897,0.07485540211200714,0.11807048320770264,0.4634372293949127
py_loop_vars,ctrl_family,1.0,22,40,0.11546500027179718,0.02108481153845787,0.021323231980204582,0.0766848549246788,0.1177709549665451,0.4209885001182556
py_loop_vars,ctrl_family,1.0,23,40,0.10136439651250839,0.014457182958722115,0.014218619093298912,0.07459664344787598,0.09951676428318024,0.5354602336883545
py_loop_vars,ctrl_family,1.0,24,40,0.10123656690120697,0.0122318584471941,0.01504227239638567,0.08023006469011307,0.09589584171772003,0.5261994004249573
py_loop_vars,ctrl_family,1.0,25,40,0.10832688957452774,0.0092450100928545,0.011975634843111038,0.07141180336475372,0.0883839800953865,0.5437836050987244
py_loop_vars,ctrl_family,1.0,26,40,0.12231037765741348,0.011636432260274887,0.0141365397721529,0.08015806972980499,0.08574753999710083,0.5020660161972046
py_loop_vars,ctrl_family,1.0,27,40,0.13120706379413605,0.013842657208442688,0.01534310169517994,0.08499845117330551,0.08322030305862427,0.4763112962245941
py_loop_vars,ctrl_family,1.0,28,40,0.04088081046938896,-0.011537440121173859,0.001925668097101152,-0.08536601066589355,0.0762118250131607,0.49367913603782654
py_loop_vars,ctrl_family,2.0,20,40,0.20607967674732208,0.06377936899662018,0.0678923949599266,0.08938223123550415,0.27827149629592896,0.3587473928928375
py_loop_vars,ctrl_family,2.0,21,40,0.20238828659057617,0.053137555718421936,0.04957527667284012,0.1002938523888588,0.23896808922290802,0.4634372293949127
py_loop_vars,ctrl_family,2.0,22,40,0.20726807415485382,0.04909249395132065,0.05043797567486763,0.09506799280643463,0.23614707589149475,0.4209885001182556
py_loop_vars,ctrl_family,2.0,23,40,0.1775858849287033,0.03297778591513634,0.03584092855453491,0.09191504865884781,0.20751309394836426,0.5354602336883545
py_loop_vars,ctrl_family,2.0,24,40,0.16877399384975433,0.0326404944062233,0.037119049578905106,0.09617666900157928,0.19889193773269653,0.5261994004249573
py_loop_vars,ctrl_family,2.0,25,40,0.17391985654830933,0.026403607800602913,0.03081638179719448,0.08999600261449814,0.18237696588039398,0.5437836050987244
py_loop_vars,ctrl_family,2.0,26,40,0.1866910755634308,0.028457792475819588,0.03411058336496353,0.095333531498909,0.1767793595790863,0.5020660161972046
py_loop_vars,ctrl_family,2.0,27,40,0.18834400177001953,0.03152262791991234,0.03601532429456711,0.09886658191680908,0.1702578365802765,0.4763112962245941
py_loop_vars,ctrl_family,2.0,28,40,0.04606505110859871,-0.043561309576034546,-0.022541021928191185,-0.12207665294408798,0.14952827990055084,0.49367913603782654
py_loop_vars,ctrl_family,4.0,20,40,0.3828669786453247,0.21161313354969025,0.22001111507415771,0.11895398795604706,0.6692139506340027,0.3587473928928375
py_loop_vars,ctrl_family,4.0,21,40,0.40372294187545776,0.1917465478181839,0.19027107954025269,0.1553284227848053,0.5948947072029114,0.4634372293949127
py_loop_vars,ctrl_family,4.0,22,40,0.4066750407218933,0.19957159459590912,0.187946155667305,0.14206543564796448,0.5874258279800415,0.4209885001182556
py_loop_vars,ctrl_family,4.0,23,40,0.3169355094432831,0.1320323348045349,0.13133716583251953,0.13463619351387024,0.5273463129997253,0.5354602336883545
py_loop_vars,ctrl_family,4.0,24,40,0.3116663992404938,0.120353564620018,0.12595097720623016,0.1323879063129425,0.4997709393501282,0.5261994004249573
py_loop_vars,ctrl_family,4.0,25,40,0.3260085880756378,0.10933424532413483,0.12088058888912201,0.14285919070243835,0.45664310455322266,0.5437836050987244
