family,target,context,layer,alpha,n,success,lo,hi,target_rate,judge_ok,unscorable,margin,n_evidence,baseline,ceiling
py_fstring,alt,nat,24,1.0,51,0.0196,0.0035,0.103,0.0196,0.9804,0.1569,-4.0931,20.0588,0.0,0.775
py_fstring,alt,nat,24,2.0,51,0.0196,0.0035,0.103,0.0196,0.9608,0.1961,-3.6924,20.0588,0.0,0.775
py_fstring,alt,nat,24,4.0,51,0.0392,0.0108,0.1322,0.0392,0.9608,0.1569,-2.7206,20.0588,0.0,0.775
py_fstring,alt,nat,26,0.5,51,0.0196,0.0035,0.103,0.0196,0.9804,0.1373,-4.3002,20.0588,0.0,0.775
py_fstring,alt,nat,26,1.0,51,0.0,0.0,0.07,0.0,0.9412,0.2353,-4.25,20.0588,0.0,0.775
py_fstring,alt,nat,26,2.0,51,0.0,0.0,0.07,0.0,0.9608,0.1569,-4.2047,20.0588,0.0,0.775
py_fstring,alt,nat,26,4.0,51,0.0,0.0,0.07,0.0,0.9804,0.1765,-4.0919,20.0588,0.0,0.775
py_is_none,nat,alt,2,0.5,51,0.1373,0.0681,0.2572,0.1373,0.9412,0.3137,-1.9093,3.0392,0.0588,0.675
py_is_none,nat,alt,2,1.0,51,0.5882,0.4517,0.7125,0.6275,0.902,0.3333,2.5882,3.0392,0.0588,0.675
py_is_none,nat,alt,2,2.0,51,0.6667,0.5297,0.7803,0.7255,0.9216,0.2745,4.1863,3.0392,0.0588,0.675
py_is_none,nat,alt,2,4.0,51,0.6863,0.5497,0.7967,0.7255,0.9216,0.2745,4.2525,3.0392,0.0588,0.675
py_is_none,nat,alt,4,0.5,51,0.0784,0.0309,0.185,0.0784,0.9412,0.3333,-1.9044,3.0392,0.0588,0.675
py_is_none,nat,alt,4,1.0,51,0.6078,0.4708,0.7297,0.6275,0.9608,0.2941,2.1299,3.0392,0.0588,0.675
py_is_none,nat,alt,4,2.0,51,0.6471,0.5099,0.7637,0.6667,0.9608,0.3333,3.3995,3.0392,0.0588,0.675
py_is_none,nat,alt,4,4.0,51,0.6667,0.5297,0.7803,0.6863,0.9804,0.2941,3.527,3.0392,0.0588,0.675
py_is_none,nat,alt,6,0.5,51,0.1373,0.0681,0.2572,0.1373,0.9412,0.3725,-1.2623,3.0392,0.0588,0.675
py_is_none,nat,alt,6,1.0,51,0.549,0.4138,0.6773,0.5882,0.9216,0.3333,2.0907,3.0392,0.0588,0.675
py_is_none,nat,alt,6,2.0,51,0.6667,0.5297,0.7803,0.6667,1.0,0.2745,3.473,3.0392,0.0588,0.675
py_is_none,nat,alt,6,4.0,51,0.7059,0.57,0.8129,0.7451,0.9608,0.2353,3.9583,3.0392,0.0588,0.675
py_is_none,nat,alt,8,0.5,51,0.2353,0.14,0.3676,0.2353,0.9412,0.3333,-1.1667,3.0392,0.0588,0.675
py_is_none,nat,alt,8,1.0,51,0.5098,0.3768,0.6414,0.5098,0.9216,0.3725,1.9289,3.0392,0.0588,0.675
py_is_none,nat,alt,8,2.0,51,0.6667,0.5297,0.7803,0.6863,0.9412,0.2745,3.3946,3.0392,0.0588,0.675
py_is_none,nat,alt,8,4.0,51,0.5882,0.4517,0.7125,0.6275,0.9216,0.3137,3.7181,3.0392,0.0588,0.675
py_is_none,nat,alt,10,0.5,51,0.2353,0.14,0.3676,0.2353,0.9608,0.3529,-1.1471,3.0392,0.0588,0.675
py_is_none,nat,alt,10,1.0,51,0.6078,0.4708,0.7297,0.6667,0.8627,0.2549,1.8971,3.0392,0.0588,0.675
py_is_none,nat,alt,10,2.0,51,0.6078,0.4708,0.7297,0.6078,0.9608,0.3137,3.2966,3.0392,0.0588,0.675
py_is_none,nat,alt,10,4.0,51,0.6667,0.5297,0.7803,0.7059,0.9216,0.2549,3.3554,3.0392,0.0588,0.675
py_is_none,nat,alt,12,0.5,51,0.1961,0.1102,0.3246,0.1961,0.9412,0.3137,-1.1275,3.0392,0.0588,0.675
py_is_none,nat,alt,12,1.0,51,0.5882,0.4517,0.7125,0.6078,0.9412,0.2941,1.8922,3.0392,0.0588,0.675
py_is_none,nat,alt,12,2.0,51,0.5686,0.4327,0.695,0.5882,0.9412,0.3725,3.2892,3.0392,0.0588,0.675
py_is_none,nat,alt,12,4.0,51,0.6471,0.5099,0.7637,0.6667,0.9216,0.2549,3.2377,3.0392,0.0588,0.675
py_is_none,nat,alt,14,0.5,51,0.1961,0.1102,0.3246,0.1961,0.9412,0.3333,-1.098,3.0392,0.0588,0.675
py_is_none,nat,alt,14,1.0,51,0.6078,0.4708,0.7297,0.6078,0.9804,0.3137,1.9069,3.0392,0.0588,0.675
py_is_none,nat,alt,14,2.0,51,0.7059,0.57,0.8129,0.7255,0.9412,0.2353,3.2206,3.0392,0.0588,0.675
py_is_none,nat,alt,14,4.0,51,0.5294,0.3952,0.6595,0.5686,0.9216,0.3333,3.0221,3.0392,0.0588,0.675
py_is_none,nat,alt,16,0.5,51,0.2549,0.1555,0.3887,0.2549,1.0,0.2745,-1.0858,3.0392,0.0588,0.675
py_is_none,nat,alt,16,1.0,51,0.5098,0.3768,0.6414,0.549,0.902,0.2941,1.8897,3.0392,0.0588,0.675
py_is_none,nat,alt,16,2.0,51,0.6471,0.5099,0.7637,0.6667,0.9412,0.3137,3.1078,3.0392,0.0588,0.675
py_is_none,nat,alt,16,4.0,51,0.5294,0.3952,0.6595,0.5686,0.9216,0.3529,2.6569,3.0392,0.0588,0.675
py_is_none,nat,alt,18,0.5,51,0.2353,0.14,0.3676,0.2353,0.9412,0.2745,-1.0368,3.0392,0.0588,0.675
py_is_none,nat,alt,18,1.0,51,0.5882,0.4517,0.7125,0.6275,0.902,0.2549,1.8137,3.0392,0.0588,0.675
py_is_none,nat,alt,18,2.0,51,0.5882,0.4517,0.7125,0.6471,0.902,0.2941,2.8946,3.0392,0.0588,0.675
py_is_none,nat,alt,18,4.0,51,0.4902,0.3586,0.6232,0.5294,0.9608,0.3725,2.2868,3.0392,0.0588,0.675
py_is_none,nat,alt,20,0.5,51,0.2745,0.1711,0.4095,0.2745,0.9608,0.3333,-0.9755,3.0392,0.0588,0.675
py_is_none,nat,alt,20,1.0,51,0.6471,0.5099,0.7637,0.6667,0.902,0.2745,1.7279,3.0392,0.0588,0.675
py_is_none,nat,alt,20,2.0,51,0.5686,0.4327,0.695,0.5882,0.9608,0.3529,2.8186,3.0392,0.0588,0.675
py_is_none,nat,alt,20,4.0,51,0.5882,0.4517,0.7125,0.6078,0.902,0.3137,2.3799,3.0392,0.0588,0.675
py_is_none,nat,alt,22,0.5,51,0.2157,0.1249,0.3463,0.2353,0.9412,0.3529,-0.8456,3.0392,0.0588,0.675
py_is_none,nat,alt,22,1.0,51,0.549,0.4138,0.6773,0.5686,0.9608,0.3333,1.3848,3.0392,0.0588,0.675
py_is_none,nat,alt,22,2.0,51,0.5098,0.3768,0.6414,0.5686,0.902,0.3137,2.1201,3.0392,0.0588,0.675
py_is_none,nat,alt,22,4.0,51,0.6078,0.4708,0.7297,0.6078,1.0,0.3137,1.4167,3.0392,0.0588,0.675
py_is_none,nat,alt,24,0.5,51,0.098,0.0426,0.2098,0.098,0.9216,0.3137,-2.9657,3.0392,0.0588,0.675
py_is_none,nat,alt,24,1.0,51,0.1765,0.0957,0.3025,0.1765,0.9412,0.3137,-1.8529,3.0392,0.0588,0.675
py_is_none,nat,alt,24,2.0,51,0.2745,0.1711,0.4095,0.2745,0.9412,0.2941,-0.7426,3.0392,0.0588,0.675
py_is_none,nat,alt,24,4.0,51,0.3333,0.2197,0.4703,0.3333,1.0,0.3137,-0.1789,3.0392,0.0588,0.675
py_is_none,nat,alt,26,0.5,51,0.0784,0.0309,0.185,0.0784,0.9412,0.3529,-3.2819,3.0392,0.0588,0.675
py_is_none,nat,alt,26,1.0,51,0.1176,0.055,0.2338,0.1176,0.9804,0.2941,-2.5074,3.0392,0.0588,0.675
py_is_none,nat,alt,26,2.0,51,0.1176,0.055,0.2338,0.1176,0.9804,0.3137,-1.326,3.0392,0.0588,0.675
py_is_none,nat,alt,26,4.0,51,0.2745,0.1711,0.4095,0.2941,0.8824,0.2941,-0.4951,3.0392,0.0588,0.675
py_is_none,alt,nat,2,0.5,51,0.1961,0.1102,0.3246,0.1961,0.9804,0.3529,-1.1642,4.0588,0.0196,0.635
py_is_none,alt,nat,2,1.0,51,0.4314,0.305,0.5673,0.4902,0.8431,0.2941,1.5123,4.0588,0.0196,0.635
py_is_none,alt,nat,2,2.0,51,0.5098,0.3768,0.6414,0.5294,0.9608,0.3333,2.2083,4.0588,0.0196,0.635
py_is_none,alt,nat,2,4.0,51,0.451,0.3227,0.5862,0.451,0.9608,0.451,2.2978,4.0588,0.0196,0.635
py_is_none,alt,nat,4,0.5,51,0.0784,0.0309,0.185,0.0784,1.0,0.3725,-1.5588,4.0588,0.0196,0.635
py_is_none,alt,nat,4,1.0,51,0.3725,0.2532,0.5098,0.4118,0.8824,0.3725,1.2819,4.0588,0.0196,0.635
py_is_none,alt,nat,4,2.0,51,0.4902,0.3586,0.6232,0.5098,0.9608,0.2745,2.1532,4.0588,0.0196,0.635
py_is_none,alt,nat,4,4.0,51,0.5294,0.3952,0.6595,0.549,0.9608,0.2745,2.5061,4.0588,0.0196,0.635
py_is_none,alt,nat,6,0.5,51,0.0784,0.0309,0.185,0.0784,0.9412,0.3137,-2.277,4.0588,0.0196,0.635
py_is_none,alt,nat,6,1.0,51,0.3529,0.2363,0.4901,0.3725,0.902,0.4118,1.2206,4.0588,0.0196,0.635
py_is_none,alt,nat,6,2.0,51,0.4314,0.305,0.5673,0.4314,0.9412,0.4118,2.2279,4.0588,0.0196,0.635
py_is_none,alt,nat,6,4.0,51,0.4706,0.3405,0.6048,0.5098,0.9216,0.3333,2.6569,4.0588,0.0196,0.635
py_is_none,alt,nat,8,0.5,51,0.0196,0.0035,0.103,0.0196,1.0,0.3137,-2.3382,4.0588,0.0196,0.635
py_is_none,alt,nat,8,1.0,51,0.2941,0.1871,0.43,0.3333,0.9216,0.3922,1.1863,4.0588,0.0196,0.635
py_is_none,alt,nat,8,2.0,51,0.4314,0.305,0.5673,0.4706,0.8824,0.3922,2.1078,4.0588,0.0196,0.635
py_is_none,alt,nat,8,4.0,51,0.4118,0.2875,0.5483,0.4314,0.9412,0.3725,2.0306,4.0588,0.0196,0.635
py_is_none,alt,nat,10,0.5,51,0.0392,0.0108,0.1322,0.0392,1.0,0.3333,-2.3505,4.0588,0.0196,0.635
py_is_none,alt,nat,10,1.0,51,0.3529,0.2363,0.4901,0.3725,0.8824,0.3922,1.2083,4.0588,0.0196,0.635
py_is_none,alt,nat,10,2.0,51,0.4118,0.2875,0.5483,0.4314,0.9216,0.3922,2.1091,4.0588,0.0196,0.635
py_is_none,alt,nat,10,4.0,51,0.2941,0.1871,0.43,0.3333,0.8235,0.4706,2.1936,4.0588,0.0196,0.635
py_is_none,alt,nat,12,0.5,51,0.0588,0.0202,0.1592,0.0588,0.9216,0.2941,-2.3799,4.0588,0.0196,0.635
py_is_none,alt,nat,12,1.0,51,0.3137,0.2033,0.4503,0.3333,0.9412,0.3922,1.1495,4.0588,0.0196,0.635
py_is_none,alt,nat,12,2.0,51,0.3922,0.2703,0.5292,0.4118,0.9216,0.3725,2.1262,4.0588,0.0196,0.635
py_is_none,alt,nat,12,4.0,51,0.3725,0.2532,0.5098,0.4118,0.9216,0.451,2.1826,4.0588,0.0196,0.635
py_is_none,alt,nat,14,0.5,51,0.0588,0.0202,0.1592,0.0588,0.9608,0.3529,-2.3897,4.0588,0.0196,0.635
py_is_none,alt,nat,14,1.0,51,0.2549,0.1555,0.3887,0.2941,0.902,0.4314,1.1324,4.0588,0.0196,0.635
py_is_none,alt,nat,14,2.0,51,0.3922,0.2703,0.5292,0.451,0.902,0.3529,2.1324,4.0588,0.0196,0.635
py_is_none,alt,nat,14,4.0,51,0.3725,0.2532,0.5098,0.4118,0.9216,0.3922,2.2414,4.0588,0.0196,0.635
py_is_none,alt,nat,16,0.5,51,0.0784,0.0309,0.185,0.0784,0.9608,0.2941,-2.4338,4.0588,0.0196,0.635
py_is_none,alt,nat,16,1.0,51,0.2941,0.1871,0.43,0.3137,0.9412,0.4118,1.0907,4.0588,0.0196,0.635
py_is_none,alt,nat,16,2.0,51,0.3922,0.2703,0.5292,0.3922,0.9216,0.4118,2.1826,4.0588,0.0196,0.635
py_is_none,alt,nat,16,4.0,51,0.2157,0.1249,0.3463,0.2745,0.8627,0.549,2.4449,4.0588,0.0196,0.635
py_is_none,alt,nat,18,0.5,51,0.0,0.0,0.07,0.0,0.8824,0.2745,-2.4681,4.0588,0.0196,0.635
py_is_none,alt,nat,18,1.0,51,0.3333,0.2197,0.4703,0.3529,0.9216,0.4314,1.1005,4.0588,0.0196,0.635
py_is_none,alt,nat,18,2.0,51,0.3529,0.2363,0.4901,0.3725,0.9216,0.4118,2.223,4.0588,0.0196,0.635
py_is_none,alt,nat,18,4.0,51,0.3137,0.2033,0.4503,0.3529,0.902,0.4706,2.4706,4.0588,0.0196,0.635
py_is_none,alt,nat,20,0.5,51,0.0196,0.0035,0.103,0.0196,0.9804,0.3922,-2.5466,4.0588,0.0196,0.635
py_is_none,alt,nat,20,1.0,51,0.2157,0.1249,0.3463,0.2549,0.9216,0.451,1.0368,4.0588,0.0196,0.635
py_is_none,alt,nat,20,2.0,51,0.3529,0.2363,0.4901,0.3922,0.8824,0.3922,2.3199,4.0588,0.0196,0.635
py_is_none,alt,nat,20,4.0,51,0.3529,0.2363,0.4901,0.3725,0.9216,0.4118,2.5404,4.0588,0.0196,0.635
py_is_none,alt,nat,22,0.5,51,0.0588,0.0202,0.1592,0.0588,0.9608,0.2745,-2.5637,4.0588,0.0196,0.635
py_is_none,alt,nat,22,1.0,51,0.3333,0.2197,0.4703,0.3529,0.9216,0.3922,0.7966,4.0588,0.0196,0.635
py_is_none,alt,nat,22,2.0,51,0.2353,0.14,0.3676,0.2549,0.8824,0.4902,2.8346,4.0588,0.0196,0.635
py_is_none,alt,nat,22,4.0,51,0.2745,0.1711,0.4095,0.2745,0.8039,0.5686,2.8235,4.0588,0.0196,0.635
py_is_none,alt,nat,24,0.5,51,0.0196,0.0035,0.103,0.0196,0.902,0.3137,-3.7721,4.0588,0.0196,0.635
py_is_none,alt,nat,24,1.0,51,0.0784,0.0309,0.185,0.0784,0.9608,0.3137,-2.6275,4.0588,0.0196,0.635
py_is_none,alt,nat,24,2.0,51,0.0,0.0,0.07,0.0,0.9412,0.3529,-1.3076,4.0588,0.0196,0.635
py_is_none,alt,nat,24,4.0,51,0.0392,0.0108,0.1322,0.0588,0.8824,0.4118,-0.3505,4.0588,0.0196,0.635
py_is_none,alt,nat,26,0.5,51,0.0196,0.0035,0.103,0.0196,0.9216,0.2549,-3.9534,4.0588,0.0196,0.635
py_is_none,alt,nat,26,1.0,51,0.0196,0.0035,0.103,0.0196,0.9804,0.3725,-3.3284,4.0588,0.0196,0.635
py_is_none,alt,nat,26,2.0,51,0.0392,0.0108,0.1322,0.0392,0.9804,0.2745,-2.3922,4.0588,0.0196,0.635
py_is_none,alt,nat,26,4.0,51,0.0196,0.0035,0.103,0.0392,0.9412,0.3137,-2.3137,4.0588,0.0196,0.635
py_quotes,nat,alt,2,0.5,50,0.18,0.0977,0.308,0.18,0.96,0.1,-3.5987,7.42,0.08,0.69
py_quotes,nat,alt,2,1.0,50,0.74,0.6045,0.8413,0.78,0.96,0.08,4.1137,7.42,0.08,0.69
py_quotes,nat,alt,2,2.0,50,0.66,0.5215,0.7756,0.76,0.9,0.14,5.0975,7.42,0.08,0.69
py_quotes,nat,alt,2,4.0,50,0.76,0.6259,0.857,0.78,0.98,0.12,4.2525,7.42,0.08,0.69
py_quotes,nat,alt,4,0.5,50,0.06,0.0206,0.1622,0.08,0.84,0.1,-2.9475,7.42,0.08,0.69
py_quotes,nat,alt,4,1.0,50,0.62,0.4815,0.7414,0.7,0.92,0.12,4.0488,7.42,0.08,0.69
py_quotes,nat,alt,4,2.0,50,0.64,0.5014,0.7586,0.68,0.94,0.22,5.13,7.42,0.08,0.69
py_quotes,nat,alt,4,4.0,50,0.66,0.5215,0.7756,0.74,0.9,0.16,5.2531,7.42,0.08,0.69
py_quotes,nat,alt,6,0.5,50,0.12,0.0562,0.2381,0.12,0.94,0.08,-3.025,7.42,0.08,0.69
py_quotes,nat,alt,6,1.0,50,0.62,0.4815,0.7414,0.7,0.9,0.12,3.8144,7.42,0.08,0.69
py_quotes,nat,alt,6,2.0,50,0.76,0.6259,0.857,0.84,0.92,0.1,5.0837,7.42,0.08,0.69
py_quotes,nat,alt,6,4.0,50,0.6,0.4618,0.7239,0.7,0.9,0.08,3.3675,7.42,0.08,0.69
py_quotes,nat,alt,8,0.5,50,0.2,0.1124,0.3304,0.2,0.98,0.12,-2.7112,7.42,0.08,0.69
py_quotes,nat,alt,8,1.0,50,0.68,0.5419,0.7924,0.74,0.94,0.1,2.9713,7.42,0.08,0.69
py_quotes,nat,alt,8,2.0,50,0.72,0.5833,0.8253,0.84,0.88,0.1,5.5487,7.42,0.08,0.69
py_quotes,nat,alt,8,4.0,50,0.76,0.6259,0.857,0.8,0.96,0.12,6.13,7.42,0.08,0.69
py_quotes,nat,alt,10,0.5,50,0.14,0.0695,0.2619,0.14,1.0,0.1,-2.7537,7.42,0.08,0.69
py_quotes,nat,alt,10,1.0,50,0.64,0.5014,0.7586,0.66,0.96,0.12,2.8412,7.42,0.08,0.69
py_quotes,nat,alt,10,2.0,50,0.74,0.6045,0.8413,0.78,0.96,0.1,5.4538,7.42,0.08,0.69
py_quotes,nat,alt,10,4.0,50,0.64,0.5014,0.7586,0.72,0.92,0.2,6.2331,7.42,0.08,0.69
py_quotes,nat,alt,12,0.5,50,0.22,0.1275,0.3524,0.22,0.96,0.06,-2.7975,7.42,0.08,0.69
py_quotes,nat,alt,12,1.0,50,0.52,0.3851,0.652,0.58,0.92,0.12,2.7725,7.42,0.08,0.69
py_quotes,nat,alt,12,2.0,50,0.66,0.5215,0.7756,0.76,0.9,0.12,5.4963,7.42,0.08,0.69
py_quotes,nat,alt,12,4.0,50,0.7,0.5625,0.809,0.76,0.92,0.16,6.2494,7.42,0.08,0.69
py_quotes,nat,alt,14,0.5,50,0.12,0.0562,0.2381,0.14,0.92,0.14,-2.7988,7.42,0.08,0.69
py_quotes,nat,alt,14,1.0,50,0.64,0.5014,0.7586,0.68,0.94,0.1,2.7825,7.42,0.08,0.69
py_quotes,nat,alt,14,2.0,50,0.76,0.6259,0.857,0.84,0.92,0.1,5.4956,7.42,0.08,0.69
py_quotes,nat,alt,14,4.0,50,0.64,0.5014,0.7586,0.76,0.86,0.12,6.275,7.42,0.08,0.69
py_quotes,nat,alt,16,0.5,50,0.16,0.0834,0.2851,0.16,0.94,0.12,-2.8012,7.42,0.08,0.69
py_quotes,nat,alt,16,1.0,50,0.62,0.4815,0.7414,0.66,0.94,0.14,2.7512,7.42,0.08,0.69
py_quotes,nat,alt,16,2.0,50,0.66,0.5215,0.7756,0.76,0.9,0.1,5.4481,7.42,0.08,0.69
py_quotes,nat,alt,16,4.0,50,0.52,0.3851,0.652,0.68,0.8,0.2,6.2516,7.42,0.08,0.69
py_quotes,nat,alt,18,0.5,50,0.16,0.0834,0.2851,0.16,0.92,0.14,-2.805,7.42,0.08,0.69
py_quotes,nat,alt,18,1.0,50,0.58,0.4423,0.7063,0.66,0.9,0.16,2.7462,7.42,0.08,0.69
py_quotes,nat,alt,18,2.0,50,0.72,0.5833,0.8253,0.8,0.92,0.12,5.4344,7.42,0.08,0.69
py_quotes,nat,alt,18,4.0,50,0.68,0.5419,0.7924,0.72,0.92,0.14,6.1306,7.42,0.08,0.69
py_quotes,nat,alt,20,0.5,50,0.18,0.0977,0.308,0.18,0.96,0.12,-2.8225,7.42,0.08,0.69
py_quotes,nat,alt,20,1.0,50,0.56,0.4231,0.6884,0.6,0.9,0.16,2.7087,7.42,0.08,0.69
py_quotes,nat,alt,20,2.0,50,0.7,0.5625,0.809,0.8,0.9,0.1,5.3394,7.42,0.08,0.69
py_quotes,nat,alt,20,4.0,50,0.64,0.5014,0.7586,0.68,0.92,0.18,5.9866,7.42,0.08,0.69
py_quotes,nat,alt,22,0.5,50,0.22,0.1275,0.3524,0.22,0.92,0.08,-2.1638,7.42,0.08,0.69
py_quotes,nat,alt,22,1.0,50,0.62,0.4815,0.7414,0.66,0.94,0.1,2.75,7.42,0.08,0.69
py_quotes,nat,alt,22,2.0,50,0.76,0.6259,0.857,0.8,0.94,0.08,5.2675,7.42,0.08,0.69
py_quotes,nat,alt,22,4.0,50,0.46,0.3297,0.596,0.48,0.96,0.2,1.9606,7.42,0.08,0.69
py_quotes,nat,alt,24,0.5,50,0.14,0.0695,0.2619,0.14,0.94,0.16,-3.5031,7.42,0.08,0.69
py_quotes,nat,alt,24,1.0,50,0.2,0.1124,0.3304,0.24,0.9,0.14,-1.4325,7.42,0.08,0.69
py_quotes,nat,alt,24,2.0,50,0.56,0.4231,0.6884,0.58,0.98,0.16,2.2956,7.42,0.08,0.69
py_quotes,nat,alt,24,4.0,50,0.64,0.5014,0.7586,0.68,0.96,0.18,3.3437,7.42,0.08,0.69
py_quotes,nat,alt,26,0.5,50,0.08,0.0315,0.1884,0.08,0.88,0.1,-4.2431,7.42,0.08,0.69
py_quotes,nat,alt,26,1.0,50,0.1,0.0435,0.2136,0.12,0.9,0.12,-3.0238,7.42,0.08,0.69
py_quotes,nat,alt,26,2.0,50,0.34,0.2244,0.4785,0.34,0.98,0.08,-0.7538,7.42,0.08,0.69
py_quotes,nat,alt,26,4.0,50,0.48,0.348,0.6149,0.54,0.94,0.14,0.9856,7.42,0.08,0.69
py_quotes,alt,nat,2,0.5,50,0.16,0.0834,0.2851,0.18,0.92,0.14,-2.4575,7.48,0.12,0.73
py_quotes,alt,nat,2,1.0,50,0.72,0.5833,0.8253,0.76,0.92,0.1,4.5663,7.48,0.12,0.73
py_quotes,alt,nat,2,2.0,50,0.82,0.692,0.9023,0.82,1.0,0.1,5.8125,7.48,0.12,0.73
py_quotes,alt,nat,2,4.0,50,0.72,0.5833,0.8253,0.76,0.96,0.1,6.59,7.48,0.12,0.73
py_quotes,alt,nat,4,0.5,50,0.16,0.0834,0.2851,0.16,0.98,0.1,-2.4325,7.48,0.12,0.73
py_quotes,alt,nat,4,1.0,50,0.72,0.5833,0.8253,0.8,0.9,0.14,4.0937,7.48,0.12,0.73
py_quotes,alt,nat,4,2.0,50,0.68,0.5419,0.7924,0.76,0.92,0.16,5.79,7.48,0.12,0.73
py_quotes,alt,nat,4,4.0,50,0.46,0.3297,0.596,0.5,0.88,0.3,3.7212,7.48,0.12,0.73
py_quotes,alt,nat,6,0.5,50,0.2,0.1124,0.3304,0.24,0.84,0.14,-2.0913,7.48,0.12,0.73
py_quotes,alt,nat,6,1.0,50,0.68,0.5419,0.7924,0.72,0.96,0.16,4.3262,7.48,0.12,0.73
py_quotes,alt,nat,6,2.0,50,0.78,0.6476,0.8725,0.82,0.96,0.1,5.5237,7.48,0.12,0.73
py_quotes,alt,nat,6,4.0,50,0.76,0.6259,0.857,0.76,1.0,0.14,4.6506,7.48,0.12,0.73
py_quotes,alt,nat,8,0.5,50,0.18,0.0977,0.308,0.18,0.98,0.12,-2.6038,7.48,0.12,0.73
py_quotes,alt,nat,8,1.0,50,0.74,0.6045,0.8413,0.74,1.0,0.08,2.865,7.48,0.12,0.73
py_quotes,alt,nat,8,2.0,50,0.78,0.6476,0.8725,0.8,0.98,0.12,5.9006,7.48,0.12,0.73
py_quotes,alt,nat,8,4.0,50,0.66,0.5215,0.7756,0.7,0.96,0.1,1.995,7.48,0.12,0.73
py_quotes,alt,nat,10,0.5,50,0.18,0.0977,0.308,0.18,0.98,0.08,-2.6113,7.48,0.12,0.73
py_quotes,alt,nat,10,1.0,50,0.64,0.5014,0.7586,0.66,0.98,0.14,2.8169,7.48,0.12,0.73
py_quotes,alt,nat,10,2.0,50,0.8,0.6696,0.8876,0.8,0.98,0.08,5.7394,7.48,0.12,0.73
py_quotes,alt,nat,10,4.0,50,0.66,0.5215,0.7756,0.7,0.96,0.12,2.12,7.48,0.12,0.73
py_quotes,alt,nat,12,0.5,50,0.2,0.1124,0.3304,0.22,0.92,0.1,-2.4788,7.48,0.12,0.73
py_quotes,alt,nat,12,1.0,50,0.68,0.5419,0.7924,0.7,0.94,0.12,2.8887,7.48,0.12,0.73
py_quotes,alt,nat,12,2.0,50,0.8,0.6696,0.8876,0.86,0.92,0.06,5.6894,7.48,0.12,0.73
py_quotes,alt,nat,12,4.0,50,0.62,0.4815,0.7414,0.66,0.94,0.12,1.5312,7.48,0.12,0.73
py_quotes,alt,nat,14,0.5,50,0.18,0.0977,0.308,0.18,0.98,0.14,-2.4875,7.48,0.12,0.73
py_quotes,alt,nat,14,1.0,50,0.68,0.5419,0.7924,0.7,0.96,0.12,2.8725,7.48,0.12,0.73
py_quotes,alt,nat,14,2.0,50,0.7,0.5625,0.809,0.84,0.86,0.08,5.6787,7.48,0.12,0.73
py_quotes,alt,nat,14,4.0,50,0.62,0.4815,0.7414,0.68,0.92,0.18,1.4,7.48,0.12,0.73
py_quotes,alt,nat,16,0.5,50,0.22,0.1275,0.3524,0.22,0.96,0.08,-2.4787,7.48,0.12,0.73
py_quotes,alt,nat,16,1.0,50,0.66,0.5215,0.7756,0.72,0.88,0.14,2.8612,7.48,0.12,0.73
py_quotes,alt,nat,16,2.0,50,0.76,0.6259,0.857,0.78,0.98,0.1,5.5531,7.48,0.12,0.73
py_quotes,alt,nat,16,4.0,50,0.5,0.3664,0.6336,0.54,0.9,0.22,0.9688,7.48,0.12,0.73
py_quotes,alt,nat,18,0.5,50,0.2,0.1124,0.3304,0.22,0.98,0.08,-2.4775,7.48,0.12,0.73
py_quotes,alt,nat,18,1.0,50,0.66,0.5215,0.7756,0.7,0.96,0.14,2.8537,7.48,0.12,0.73
py_quotes,alt,nat,18,2.0,50,0.7,0.5625,0.809,0.82,0.88,0.1,5.53,7.48,0.12,0.73
py_quotes,alt,nat,18,4.0,50,0.54,0.404,0.6703,0.56,0.96,0.12,1.095,7.48,0.12,0.73
py_quotes,alt,nat,20,0.5,50,0.26,0.1587,0.3955,0.26,0.98,0.12,-2.4987,7.48,0.12,0.73
py_quotes,alt,nat,20,1.0,50,0.72,0.5833,0.8253,0.74,0.98,0.1,2.8225,7.48,0.12,0.73
py_quotes,alt,nat,20,2.0,50,0.74,0.6045,0.8413,0.76,0.94,0.08,5.4938,7.48,0.12,0.73
py_quotes,alt,nat,20,4.0,50,0.48,0.348,0.6149,0.48,0.98,0.14,0.8019,7.48,0.12,0.73
py_quotes,alt,nat,22,0.5,50,0.18,0.0977,0.308,0.18,1.0,0.14,-2.695,7.48,0.12,0.73
py_quotes,alt,nat,22,1.0,50,0.68,0.5419,0.7924,0.7,0.98,0.12,2.12,7.48,0.12,0.73
py_quotes,alt,nat,22,2.0,50,0.72,0.5833,0.8253,0.72,0.98,0.14,6.1381,7.48,0.12,0.73
py_quotes,alt,nat,22,4.0,50,0.52,0.3851,0.652,0.56,0.9,0.2,2.6087,7.48,0.12,0.73
py_quotes,alt,nat,24,0.5,50,0.2,0.1124,0.3304,0.2,0.94,0.08,-3.2713,7.48,0.12,0.73
py_quotes,alt,nat,24,1.0,50,0.34,0.2244,0.4785,0.34,0.96,0.12,-0.9237,7.48,0.12,0.73
py_quotes,alt,nat,24,2.0,50,0.58,0.4423,0.7063,0.68,0.84,0.12,3.6194,7.48,0.12,0.73
py_quotes,alt,nat,24,4.0,50,0.74,0.6045,0.8413,0.78,0.96,0.18,6.7531,7.48,0.12,0.73
