family,target,layer,alpha,target_rate,unscorable
whilst,alt,20,0.5,0.06,0.12
whilst,alt,20,1.0,0.14,0.16
whilst,alt,20,2.0,0.38,0.22
whilst,alt,20,4.0,0.7,0.24
whilst,alt,24,0.0,0.02,0.14
whilst,alt,24,0.5,0.18,0.16
whilst,alt,24,1.0,0.72,0.14
whilst,alt,24,2.0,0.98,0.0
whilst,alt,24,4.0,1.0,0.0
contractions,nat,2,0.0,0.22,0.28
contractions,nat,2,0.5,0.24,0.22
contractions,nat,2,1.0,0.34,0.16
contractions,nat,2,2.0,0.34,0.3
contractions,nat,2,4.0,0.22,0.24
contractions,nat,4,0.0,0.22,0.28
contractions,nat,4,0.5,0.38,0.16
contractions,nat,4,1.0,0.26,0.28
contractions,nat,4,2.0,0.32,0.22
contractions,nat,4,4.0,0.18,0.38
contractions,nat,6,0.0,0.22,0.28
contractions,nat,6,0.5,0.32,0.24
contractions,nat,6,1.0,0.22,0.22
contractions,nat,6,2.0,0.28,0.28
contractions,nat,6,4.0,0.32,0.32
contractions,nat,8,0.0,0.22,0.28
contractions,nat,8,0.5,0.22,0.34
contractions,nat,8,1.0,0.32,0.3
contractions,nat,8,2.0,0.42,0.26
contractions,nat,8,4.0,0.42,0.24
contractions,nat,10,0.0,0.22,0.28
contractions,nat,10,0.5,0.36,0.24
contractions,nat,10,1.0,0.22,0.26
contractions,nat,10,2.0,0.28,0.26
contractions,nat,10,4.0,0.44,0.34
contractions,nat,12,0.0,0.22,0.28
contractions,nat,12,0.5,0.28,0.32
contractions,nat,12,1.0,0.36,0.28
contractions,nat,12,2.0,0.26,0.34
contractions,nat,12,4.0,0.48,0.3
contractions,nat,16,0.0,0.22,0.28
contractions,nat,16,0.5,0.42,0.24
contractions,nat,16,1.0,0.52,0.28
contractions,nat,16,2.0,0.48,0.26
contractions,nat,16,4.0,0.62,0.24
contractions,nat,20,0.0,0.22,0.28
contractions,nat,20,0.5,0.42,0.16
contractions,nat,20,1.0,0.52,0.26
contractions,nat,20,2.0,0.68,0.22
contractions,nat,20,4.0,0.82,0.14
contractions,nat,24,0.0,0.22,0.28
contractions,nat,24,0.5,0.48,0.18
contractions,nat,24,1.0,0.66,0.22
contractions,nat,24,2.0,0.66,0.26
contractions,nat,24,4.0,0.8,0.16
contractions,alt,2,0.0,0.5,0.28
contractions,alt,2,0.5,0.5,0.32
contractions,alt,2,1.0,0.6,0.22
contractions,alt,2,2.0,0.54,0.22
contractions,alt,2,4.0,0.48,0.26
contractions,alt,4,0.0,0.5,0.28
contractions,alt,4,0.5,0.44,0.3
contractions,alt,4,1.0,0.5,0.16
contractions,alt,4,2.0,0.44,0.18
contractions,alt,4,4.0,0.56,0.24
contractions,alt,6,0.0,0.5,0.28
contractions,alt,6,0.5,0.4,0.3
contractions,alt,6,1.0,0.54,0.18
contractions,alt,6,2.0,0.62,0.14
contractions,alt,6,4.0,0.6,0.16
contractions,alt,8,0.0,0.5,0.28
contractions,alt,8,0.5,0.46,0.24
contractions,alt,8,1.0,0.48,0.24
contractions,alt,8,2.0,0.52,0.22
contractions,alt,8,4.0,0.68,0.1
contractions,alt,10,0.0,0.5,0.28
contractions,alt,10,0.5,0.62,0.16
contractions,alt,10,1.0,0.6,0.28
contractions,alt,10,2.0,0.7,0.14
contractions,alt,10,4.0,0.64,0.14
contractions,alt,12,0.0,0.5,0.28
contractions,alt,12,0.5,0.52,0.24
contractions,alt,12,1.0,0.62,0.14
contractions,alt,12,2.0,0.64,0.22
contractions,alt,12,4.0,0.88,0.06
contractions,alt,16,0.0,0.5,0.28
contractions,alt,16,0.5,0.66,0.2
contractions,alt,16,1.0,0.72,0.2
contractions,alt,16,2.0,0.88,0.08
contractions,alt,16,4.0,0.88,0.1
contractions,alt,20,0.0,0.5,0.28
contractions,alt,20,0.5,0.5,0.3
contractions,alt,20,1.0,0.78,0.14
contractions,alt,20,2.0,0.94,0.04
contractions,alt,20,4.0,0.96,0.04
contractions,alt,24,0.0,0.5,0.28
contractions,alt,24,0.5,0.74,0.08
contractions,alt,24,1.0,0.88,0.08
contractions,alt,24,2.0,0.92,0.04
contractions,alt,24,4.0,0.82,0.08
ampersand,nat,2,0.0,0.88,0.12
ampersand,nat,2,0.5,0.92,0.08
ampersand,nat,2,1.0,0.92,0.08
ampersand,nat,2,2.0,0.9,0.1
ampersand,nat,2,4.0,0.94,0.06
ampersand,nat,4,0.0,0.88,0.12
ampersand,nat,4,0.5,0.9,0.1
ampersand,nat,4,1.0,0.84,0.14
ampersand,nat,4,2.0,0.9,0.1
ampersand,nat,4,4.0,0.94,0.06
ampersand,nat,6,0.0,0.88,0.12
ampersand,nat,6,0.5,0.88,0.12
ampersand,nat,6,1.0,0.98,0.02
ampersand,nat,6,2.0,0.92,0.08
ampersand,nat,6,4.0,0.88,0.12
ampersand,nat,8,0.0,0.88,0.12
ampersand,nat,8,0.5,0.92,0.08
ampersand,nat,8,1.0,0.96,0.04
ampersand,nat,8,2.0,0.88,0.12
ampersand,nat,8,4.0,0.88,0.12
ampersand,nat,10,0.0,0.88,0.12
ampersand,nat,10,0.5,0.94,0.06
ampersand,nat,10,1.0,0.94,0.06
ampersand,nat,10,2.0,0.92,0.08
ampersand,nat,10,4.0,0.84,0.16
ampersand,nat,12,0.0,0.88,0.12
ampersand,nat,12,0.5,0.94,0.06
ampersand,nat,12,1.0,0.9,0.1
ampersand,nat,12,2.0,0.9,0.1
ampersand,nat,12,4.0,0.9,0.1
ampersand,nat,16,0.0,0.88,0.12
ampersand,nat,16,0.5,0.88,0.12
ampersand,nat,16,1.0,0.86,0.14
ampersand,nat,16,2.0,0.88,0.12
ampersand,nat,16,4.0,0.94,0.06
ampersand,nat,20,0.0,0.88,0.12
ampersand,nat,20,0.5,0.94,0.06
ampersand,nat,20,1.0,0.92,0.08
ampersand,nat,20,2.0,0.92,0.08
ampersand,nat,20,4.0,0.94,0.06
ampersand,nat,24,0.0,0.88,0.12
ampersand,nat,24,0.5,0.88,0.12
ampersand,nat,24,1.0,0.9,0.1
ampersand,nat,24,2.0,0.92,0.08
ampersand,nat,24,4.0,0.94,0.06
ampersand,alt,2,0.0,0.0,0.12
ampersand,alt,2,0.5,0.02,0.12
ampersand,alt,2,1.0,0.02,0.14
ampersand,alt,2,2.0,0.0,0.1
ampersand,alt,2,4.0,0.0,0.12
ampersand,alt,4,0.0,0.0,0.12
ampersand,alt,4,0.5,0.0,0.08
ampersand,alt,4,1.0,0.0,0.12
ampersand,alt,4,2.0,0.02,0.1
ampersand,alt,4,4.0,0.0,0.12
ampersand,alt,6,0.0,0.0,0.12
ampersand,alt,6,0.5,0.0,0.06
ampersand,alt,6,1.0,0.0,0.08
ampersand,alt,6,2.0,0.0,0.08
ampersand,alt,6,4.0,0.0,0.08
ampersand,alt,8,0.0,0.0,0.12
ampersand,alt,8,0.5,0.0,0.12
ampersand,alt,8,1.0,0.02,0.1
ampersand,alt,8,2.0,0.0,0.1
ampersand,alt,8,4.0,0.0,0.08
ampersand,alt,10,0.0,0.0,0.12
ampersand,alt,10,0.5,0.0,0.1
ampersand,alt,10,1.0,0.0,0.1
ampersand,alt,10,2.0,0.0,0.08
ampersand,alt,10,4.0,0.02,0.06
ampersand,alt,12,0.0,0.0,0.12
ampersand,alt,12,0.5,0.02,0.12
ampersand,alt,12,1.0,0.02,0.1
ampersand,alt,12,2.0,0.02,0.06
ampersand,alt,12,4.0,0.3,0.16
ampersand,alt,16,0.0,0.0,0.12
ampersand,alt,16,0.5,0.0,0.08
ampersand,alt,16,1.0,0.02,0.14
ampersand,alt,16,2.0,0.18,0.2
ampersand,alt,16,4.0,0.9,0.06
ampersand,alt,20,0.0,0.0,0.12
ampersand,alt,20,0.5,0.06,0.08
ampersand,alt,20,1.0,0.28,0.1
ampersand,alt,20,2.0,0.74,0.08
ampersand,alt,20,4.0,0.94,0.06
ampersand,alt,24,0.0,0.0,0.12
ampersand,alt,24,0.5,0.08,0.14
ampersand,alt,24,1.0,0.4,0.12
ampersand,alt,24,2.0,0.9,0.1
ampersand,alt,24,4.0,0.98,0.02
oxford_comma,nat,2,0.0,0.14,0.08
oxford_comma,nat,2,0.5,0.18,0.08
oxford_comma,nat,2,1.0,0.24,0.08
oxford_comma,nat,2,2.0,0.14,0.08
oxford_comma,nat,2,4.0,0.22,0.06
oxford_comma,nat,4,0.0,0.14,0.08
oxford_comma,nat,4,0.5,0.26,0.04
oxford_comma,nat,4,1.0,0.24,0.06
oxford_comma,nat,4,2.0,0.3,0.04
oxford_comma,nat,4,4.0,0.18,0.14
oxford_comma,nat,6,0.0,0.14,0.08
oxford_comma,nat,6,0.5,0.16,0.12
oxford_comma,nat,6,1.0,0.22,0.04
oxford_comma,nat,6,2.0,0.32,0.02
oxford_comma,nat,6,4.0,0.1,0.06
oxford_comma,nat,8,0.0,0.14,0.08
oxford_comma,nat,8,0.5,0.24,0.12
oxford_comma,nat,8,1.0,0.22,0.04
oxford_comma,nat,8,2.0,0.44,0.08
oxford_comma,nat,8,4.0,0.56,0.12
oxford_comma,nat,10,0.0,0.14,0.08
oxford_comma,nat,10,0.5,0.14,0.08
oxford_comma,nat,10,1.0,0.34,0.04
oxford_comma,nat,10,2.0,0.42,0.08
oxford_comma,nat,10,4.0,0.6,0.14
oxford_comma,nat,12,0.0,0.14,0.08
oxford_comma,nat,12,0.5,0.22,0.06
oxford_comma,nat,12,1.0,0.34,0.08
oxford_comma,nat,12,2.0,0.56,0.08
oxford_comma,nat,12,4.0,0.76,0.08
oxford_comma,nat,16,0.0,0.14,0.08
oxford_comma,nat,16,0.5,0.46,0.08
oxford_comma,nat,16,1.0,0.78,0.08
oxford_comma,nat,16,2.0,0.82,0.16
oxford_comma,nat,16,4.0,0.74,0.26
oxford_comma,nat,20,0.0,0.14,0.08
oxford_comma,nat,20,0.5,0.54,0.12
oxford_comma,nat,20,1.0,0.78,0.1
oxford_comma,nat,20,2.0,0.82,0.16
oxford_comma,nat,20,4.0,0.8,0.2
oxford_comma,nat,24,0.0,0.14,0.08
oxford_comma,nat,24,0.5,0.5,0.06
oxford_comma,nat,24,1.0,0.76,0.16
oxford_comma,nat,24,2.0,0.8,0.2
oxford_comma,nat,24,4.0,0.82,0.18
oxford_comma,alt,2,0.0,0.78,0.08
oxford_comma,alt,2,0.5,0.76,0.08
oxford_comma,alt,2,1.0,0.8,0.04
oxford_comma,alt,2,2.0,0.68,0.1
oxford_comma,alt,2,4.0,0.74,0.06
oxford_comma,alt,4,0.0,0.78,0.08
oxford_comma,alt,4,0.5,0.66,0.06
oxford_comma,alt,4,1.0,0.72,0.04
oxford_comma,alt,4,2.0,0.68,0.1
oxford_comma,alt,4,4.0,0.64,0.1
oxford_comma,alt,6,0.0,0.78,0.08
oxford_comma,alt,6,0.5,0.72,0.06
oxford_comma,alt,6,1.0,0.68,0.06
oxford_comma,alt,6,2.0,0.76,0.08
oxford_comma,alt,6,4.0,0.86,0.06
oxford_comma,alt,8,0.0,0.78,0.08
oxford_comma,alt,8,0.5,0.74,0.08
oxford_comma,alt,8,1.0,0.74,0.12
oxford_comma,alt,8,2.0,0.8,0.04
oxford_comma,alt,8,4.0,0.86,0.06
oxford_comma,alt,10,0.0,0.78,0.08
oxford_comma,alt,10,0.5,0.82,0.04
oxford_comma,alt,10,1.0,0.82,0.04
oxford_comma,alt,10,2.0,0.88,0.04
oxford_comma,alt,10,4.0,0.96,0.02
oxford_comma,alt,12,0.0,0.78,0.08
oxford_comma,alt,12,0.5,0.74,0.12
oxford_comma,alt,12,1.0,0.84,0.0
oxford_comma,alt,12,2.0,0.88,0.06
oxford_comma,alt,12,4.0,0.88,0.06
oxford_comma,alt,16,0.0,0.78,0.08
oxford_comma,alt,16,0.5,0.88,0.06
oxford_comma,alt,16,1.0,1.0,0.0
oxford_comma,alt,16,2.0,0.98,0.02
oxford_comma,alt,16,4.0,1.0,0.0
oxford_comma,alt,20,0.0,0.78,0.08
oxford_comma,alt,20,0.5,0.92,0.02
oxford_comma,alt,20,1.0,1.0,0.0
oxford_comma,alt,20,2.0,0.94,0.06
oxford_comma,alt,20,4.0,1.0,0.0
oxford_comma,alt,24,0.0,0.78,0.08
oxford_comma,alt,24,0.5,0.94,0.04
oxford_comma,alt,24,1.0,1.0,0.0
oxford_comma,alt,24,2.0,1.0,0.0
oxford_comma,alt,24,4.0,0.96,0.04
curly_quotes,nat,2,0.0,0.3,0.46
curly_quotes,nat,2,0.5,0.5,0.32
curly_quotes,nat,2,1.0,0.28,0.52
curly_quotes,nat,2,2.0,0.32,0.48
curly_quotes,nat,2,4.0,0.34,0.5
curly_quotes,nat,4,0.0,0.3,0.46
curly_quotes,nat,4,0.5,0.36,0.5
curly_quotes,nat,4,1.0,0.38,0.44
curly_quotes,nat,4,2.0,0.3,0.44
curly_quotes,nat,4,4.0,0.4,0.42
curly_quotes,nat,6,0.0,0.3,0.46
curly_quotes,nat,6,0.5,0.38,0.42
curly_quotes,nat,6,1.0,0.44,0.44
curly_quotes,nat,6,2.0,0.36,0.44
curly_quotes,nat,6,4.0,0.54,0.4
curly_quotes,nat,8,0.0,0.3,0.46
curly_quotes,nat,8,0.5,0.38,0.42
curly_quotes,nat,8,1.0,0.24,0.5
curly_quotes,nat,8,2.0,0.3,0.54
curly_quotes,nat,8,4.0,0.38,0.48
curly_quotes,nat,10,0.0,0.3,0.46
curly_quotes,nat,10,0.5,0.32,0.46
curly_quotes,nat,10,1.0,0.4,0.42
curly_quotes,nat,10,2.0,0.42,0.36
curly_quotes,nat,10,4.0,0.5,0.32
curly_quotes,nat,12,0.0,0.3,0.46
curly_quotes,nat,12,0.5,0.44,0.4
curly_quotes,nat,12,1.0,0.34,0.48
curly_quotes,nat,12,2.0,0.42,0.44
curly_quotes,nat,12,4.0,0.38,0.4
curly_quotes,nat,16,0.0,0.3,0.46
curly_quotes,nat,16,0.5,0.34,0.42
curly_quotes,nat,16,1.0,0.58,0.28
curly_quotes,nat,16,2.0,0.76,0.2
curly_quotes,nat,16,4.0,0.82,0.18
curly_quotes,nat,20,0.0,0.3,0.46
curly_quotes,nat,20,0.5,0.6,0.26
curly_quotes,nat,20,1.0,0.6,0.3
curly_quotes,nat,20,2.0,0.64,0.32
curly_quotes,nat,20,4.0,0.76,0.22
curly_quotes,nat,24,0.0,0.3,0.46
curly_quotes,nat,24,0.5,0.48,0.42
curly_quotes,nat,24,1.0,0.74,0.24
curly_quotes,nat,24,2.0,0.78,0.16
curly_quotes,nat,24,4.0,0.8,0.16
curly_quotes,alt,2,0.0,0.24,0.46
curly_quotes,alt,2,0.5,0.2,0.5
curly_quotes,alt,2,1.0,0.18,0.44
curly_quotes,alt,2,2.0,0.2,0.34
curly_quotes,alt,2,4.0,0.28,0.44
curly_quotes,alt,4,0.0,0.24,0.46
curly_quotes,alt,4,0.5,0.12,0.48
curly_quotes,alt,4,1.0,0.28,0.42
curly_quotes,alt,4,2.0,0.14,0.3
curly_quotes,alt,4,4.0,0.22,0.48
curly_quotes,alt,6,0.0,0.24,0.46
curly_quotes,alt,6,0.5,0.14,0.42
curly_quotes,alt,6,1.0,0.24,0.38
curly_quotes,alt,6,2.0,0.14,0.38
curly_quotes,alt,6,4.0,0.22,0.42
curly_quotes,alt,8,0.0,0.24,0.46
curly_quotes,alt,8,0.5,0.22,0.34
curly_quotes,alt,8,1.0,0.26,0.48
curly_quotes,alt,8,2.0,0.12,0.52
curly_quotes,alt,8,4.0,0.18,0.52
curly_quotes,alt,10,0.0,0.24,0.46
curly_quotes,alt,10,0.5,0.12,0.52
curly_quotes,alt,10,1.0,0.26,0.46
curly_quotes,alt,10,2.0,0.16,0.44
curly_quotes,alt,10,4.0,0.28,0.36
curly_quotes,alt,12,0.0,0.24,0.46
curly_quotes,alt,12,0.5,0.16,0.42
curly_quotes,alt,12,1.0,0.14,0.38
curly_quotes,alt,12,2.0,0.36,0.34
curly_quotes,alt,12,4.0,0.26,0.38
curly_quotes,alt,16,0.0,0.24,0.46
curly_quotes,alt,16,0.5,0.3,0.4
curly_quotes,alt,16,1.0,0.22,0.58
curly_quotes,alt,16,2.0,0.28,0.64
curly_quotes,alt,16,4.0,0.26,0.68
curly_quotes,alt,20,0.0,0.24,0.46
curly_quotes,alt,20,0.5,0.28,0.54
curly_quotes,alt,20,1.0,0.38,0.48
curly_quotes,alt,20,2.0,0.3,0.58
curly_quotes,alt,20,4.0,0.34,0.58
curly_quotes,alt,24,0.0,0.24,0.46
curly_quotes,alt,24,0.5,0.3,0.5
curly_quotes,alt,24,1.0,0.38,0.52
curly_quotes,alt,24,2.0,0.42,0.46
curly_quotes,alt,24,4.0,0.44,0.52
quote_punct,nat,2,0.0,0.42,0.2
quote_punct,nat,2,0.5,0.36,0.22
quote_punct,nat,2,1.0,0.3,0.32
quote_punct,nat,2,2.0,0.36,0.24
quote_punct,nat,2,4.0,0.3,0.26
quote_punct,nat,4,0.0,0.42,0.2
quote_punct,nat,4,0.5,0.26,0.2
quote_punct,nat,4,1.0,0.4,0.18
quote_punct,nat,4,2.0,0.46,0.1
quote_punct,nat,4,4.0,0.32,0.14
quote_punct,nat,6,0.0,0.42,0.2
quote_punct,nat,6,0.5,0.28,0.14
quote_punct,nat,6,1.0,0.42,0.14
quote_punct,nat,6,2.0,0.22,0.28
quote_punct,nat,6,4.0,0.28,0.28
quote_punct,nat,8,0.0,0.42,0.2
quote_punct,nat,8,0.5,0.36,0.2
quote_punct,nat,8,1.0,0.32,0.16
quote_punct,nat,8,2.0,0.36,0.16
quote_punct,nat,8,4.0,0.28,0.26
quote_punct,nat,10,0.0,0.42,0.2
quote_punct,nat,10,0.5,0.28,0.1
quote_punct,nat,10,1.0,0.42,0.28
quote_punct,nat,10,2.0,0.4,0.26
quote_punct,nat,10,4.0,0.56,0.16
quote_punct,nat,12,0.0,0.42,0.2
quote_punct,nat,12,0.5,0.3,0.26
quote_punct,nat,12,1.0,0.32,0.2
quote_punct,nat,12,2.0,0.5,0.2
quote_punct,nat,12,4.0,0.64,0.16
quote_punct,nat,16,0.0,0.42,0.2
quote_punct,nat,16,0.5,0.56,0.14
quote_punct,nat,16,1.0,0.78,0.16
quote_punct,nat,16,2.0,0.8,0.18
quote_punct,nat,16,4.0,0.9,0.1
quote_punct,nat,20,0.0,0.42,0.2
quote_punct,nat,20,0.5,0.66,0.22
quote_punct,nat,20,1.0,0.78,0.22
quote_punct,nat,20,2.0,0.74,0.24
quote_punct,nat,20,4.0,0.68,0.28
quote_punct,nat,24,0.0,0.42,0.2
quote_punct,nat,24,0.5,0.72,0.14
quote_punct,nat,24,1.0,0.86,0.14
quote_punct,nat,24,2.0,0.92,0.08
quote_punct,nat,24,4.0,0.82,0.14
quote_punct,alt,2,0.0,0.38,0.2
quote_punct,alt,2,0.5,0.42,0.26
quote_punct,alt,2,1.0,0.46,0.14
quote_punct,alt,2,2.0,0.54,0.18
quote_punct,alt,2,4.0,0.52,0.2
quote_punct,alt,4,0.0,0.38,0.2
quote_punct,alt,4,0.5,0.48,0.22
quote_punct,alt,4,1.0,0.54,0.12
quote_punct,alt,4,2.0,0.52,0.22
quote_punct,alt,4,4.0,0.58,0.16
quote_punct,alt,6,0.0,0.38,0.2
quote_punct,alt,6,0.5,0.46,0.24
quote_punct,alt,6,1.0,0.42,0.18
quote_punct,alt,6,2.0,0.42,0.3
quote_punct,alt,6,4.0,0.48,0.24
quote_punct,alt,8,0.0,0.38,0.2
quote_punct,alt,8,0.5,0.58,0.16
quote_punct,alt,8,1.0,0.44,0.2
quote_punct,alt,8,2.0,0.54,0.16
quote_punct,alt,8,4.0,0.52,0.24
quote_punct,alt,10,0.0,0.38,0.2
quote_punct,alt,10,0.5,0.5,0.22
quote_punct,alt,10,1.0,0.58,0.2
quote_punct,alt,10,2.0,0.62,0.24
quote_punct,alt,10,4.0,0.52,0.36
quote_punct,alt,12,0.0,0.38,0.2
quote_punct,alt,12,0.5,0.54,0.28
quote_punct,alt,12,1.0,0.56,0.3
quote_punct,alt,12,2.0,0.62,0.28
quote_punct,alt,12,4.0,0.58,0.32
quote_punct,alt,16,0.0,0.38,0.2
quote_punct,alt,16,0.5,0.54,0.32
quote_punct,alt,16,1.0,0.58,0.32
quote_punct,alt,16,2.0,0.58,0.42
quote_punct,alt,16,4.0,0.66,0.34
quote_punct,alt,20,0.0,0.38,0.2
quote_punct,alt,20,0.5,0.62,0.34
quote_punct,alt,20,1.0,0.76,0.22
quote_punct,alt,20,2.0,0.66,0.34
quote_punct,alt,20,4.0,0.58,0.42
quote_punct,alt,24,0.0,0.38,0.2
quote_punct,alt,24,0.5,0.64,0.24
quote_punct,alt,24,1.0,0.7,0.28
quote_punct,alt,24,2.0,0.7,0.3
quote_punct,alt,24,4.0,0.6,0.38
em_dash,nat,2,0.0,0.8,0.14
em_dash,nat,2,0.5,0.78,0.18
em_dash,nat,2,1.0,0.9,0.04
em_dash,nat,2,2.0,0.76,0.18
em_dash,nat,2,4.0,0.66,0.26
em_dash,nat,4,0.0,0.8,0.14
em_dash,nat,4,0.5,0.6,0.24
em_dash,nat,4,1.0,0.8,0.18
em_dash,nat,4,2.0,0.78,0.16
em_dash,nat,4,4.0,0.78,0.16
em_dash,nat,6,0.0,0.8,0.14
em_dash,nat,6,0.5,0.78,0.1
em_dash,nat,6,1.0,0.76,0.16
em_dash,nat,6,2.0,0.76,0.2
em_dash,nat,6,4.0,0.86,0.1
em_dash,nat,8,0.0,0.8,0.14
em_dash,nat,8,0.5,0.82,0.08
em_dash,nat,8,1.0,0.76,0.24
em_dash,nat,8,2.0,0.78,0.14
em_dash,nat,8,4.0,0.78,0.18
em_dash,nat,10,0.0,0.8,0.14
em_dash,nat,10,0.5,0.64,0.24
em_dash,nat,10,1.0,0.82,0.14
em_dash,nat,10,2.0,0.86,0.14
em_dash,nat,10,4.0,0.82,0.1
em_dash,nat,12,0.0,0.8,0.14
em_dash,nat,12,0.5,0.76,0.2
em_dash,nat,12,1.0,0.86,0.08
em_dash,nat,12,2.0,0.84,0.1
em_dash,nat,12,4.0,0.84,0.14
em_dash,nat,16,0.0,0.8,0.14
em_dash,nat,16,0.5,0.82,0.1
em_dash,nat,16,1.0,0.86,0.14
em_dash,nat,16,2.0,0.86,0.14
em_dash,nat,16,4.0,0.92,0.08
em_dash,nat,20,0.0,0.8,0.14
em_dash,nat,20,0.5,0.88,0.12
em_dash,nat,20,1.0,0.92,0.08
em_dash,nat,20,2.0,0.88,0.12
em_dash,nat,20,4.0,0.96,0.04
em_dash,nat,24,0.0,0.8,0.14
em_dash,nat,24,0.5,0.92,0.08
em_dash,nat,24,1.0,0.9,0.1
em_dash,nat,24,2.0,1.0,0.0
em_dash,nat,24,4.0,0.98,0.02
em_dash,alt,2,0.0,0.06,0.14
em_dash,alt,2,0.5,0.04,0.08
em_dash,alt,2,1.0,0.12,0.08
em_dash,alt,2,2.0,0.06,0.24
em_dash,alt,2,4.0,0.06,0.2
em_dash,alt,4,0.0,0.06,0.14
em_dash,alt,4,0.5,0.08,0.12
em_dash,alt,4,1.0,0.12,0.1
em_dash,alt,4,2.0,0.08,0.18
em_dash,alt,4,4.0,0.04,0.24
em_dash,alt,6,0.0,0.06,0.14
em_dash,alt,6,0.5,0.08,0.18
em_dash,alt,6,1.0,0.06,0.22
em_dash,alt,6,2.0,0.08,0.16
em_dash,alt,6,4.0,0.04,0.2
em_dash,alt,8,0.0,0.06,0.14
em_dash,alt,8,0.5,0.08,0.16
em_dash,alt,8,1.0,0.16,0.1
em_dash,alt,8,2.0,0.04,0.14
em_dash,alt,8,4.0,0.14,0.14
em_dash,alt,10,0.0,0.06,0.14
em_dash,alt,10,0.5,0.08,0.2
em_dash,alt,10,1.0,0.06,0.22
em_dash,alt,10,2.0,0.04,0.26
em_dash,alt,10,4.0,0.08,0.18
em_dash,alt,12,0.0,0.06,0.14
em_dash,alt,12,0.5,0.04,0.12
em_dash,alt,12,1.0,0.02,0.1
em_dash,alt,12,2.0,0.08,0.26
em_dash,alt,12,4.0,0.22,0.24
em_dash,alt,16,0.0,0.06,0.14
em_dash,alt,16,0.5,0.1,0.14
em_dash,alt,16,1.0,0.18,0.26
em_dash,alt,16,2.0,0.36,0.24
em_dash,alt,16,4.0,0.58,0.18
em_dash,alt,20,0.0,0.06,0.14
em_dash,alt,20,0.5,0.16,0.26
em_dash,alt,20,1.0,0.46,0.2
em_dash,alt,20,2.0,0.6,0.24
em_dash,alt,20,4.0,0.64,0.26
em_dash,alt,24,0.0,0.06,0.14
em_dash,alt,24,0.5,0.3,0.24
em_dash,alt,24,1.0,0.5,0.22
em_dash,alt,24,2.0,0.62,0.34
em_dash,alt,24,4.0,0.72,0.2
ellipsis,nat,2,0.0,0.9,0.06
ellipsis,nat,2,0.5,0.94,0.02
ellipsis,nat,2,1.0,0.94,0.02
ellipsis,nat,2,2.0,0.9,0.02
ellipsis,nat,2,4.0,0.9,0.06
ellipsis,nat,4,0.0,0.9,0.06
ellipsis,nat,4,0.5,0.86,0.08
ellipsis,nat,4,1.0,0.9,0.04
ellipsis,nat,4,2.0,0.94,0.06
ellipsis,nat,4,4.0,0.92,0.04
ellipsis,nat,6,0.0,0.9,0.06
ellipsis,nat,6,0.5,0.9,0.04
ellipsis,nat,6,1.0,0.9,0.04
ellipsis,nat,6,2.0,0.88,0.06
ellipsis,nat,6,4.0,0.96,0.04
ellipsis,nat,8,0.0,0.9,0.06
ellipsis,nat,8,0.5,0.92,0.02
ellipsis,nat,8,1.0,0.92,0.02
ellipsis,nat,8,2.0,0.88,0.06
ellipsis,nat,8,4.0,0.96,0.04
ellipsis,nat,10,0.0,0.9,0.06
ellipsis,nat,10,0.5,0.92,0.06
ellipsis,nat,10,1.0,0.92,0.08
ellipsis,nat,10,2.0,0.9,0.04
ellipsis,nat,10,4.0,0.96,0.0
ellipsis,nat,12,0.0,0.9,0.06
ellipsis,nat,12,0.5,0.92,0.06
ellipsis,nat,12,1.0,0.9,0.08
ellipsis,nat,12,2.0,0.98,0.02
ellipsis,nat,12,4.0,0.98,0.02
ellipsis,nat,16,0.0,0.9,0.06
ellipsis,nat,16,0.5,0.96,0.0
ellipsis,nat,16,1.0,0.96,0.02
ellipsis,nat,16,2.0,0.94,0.06
ellipsis,nat,16,4.0,0.94,0.06
ellipsis,nat,20,0.0,0.9,0.06
ellipsis,nat,20,0.5,0.92,0.08
ellipsis,nat,20,1.0,0.98,0.02
ellipsis,nat,20,2.0,0.96,0.04
ellipsis,nat,20,4.0,0.94,0.06
ellipsis,nat,24,0.0,0.9,0.06
ellipsis,nat,24,0.5,0.96,0.04
ellipsis,nat,24,1.0,0.96,0.04
ellipsis,nat,24,2.0,0.96,0.04
ellipsis,nat,24,4.0,0.94,0.06
ellipsis,alt,2,0.0,0.04,0.06
ellipsis,alt,2,0.5,0.08,0.02
ellipsis,alt,2,1.0,0.02,0.06
ellipsis,alt,2,2.0,0.06,0.02
ellipsis,alt,2,4.0,0.0,0.1
ellipsis,alt,4,0.0,0.04,0.06
ellipsis,alt,4,0.5,0.02,0.04
ellipsis,alt,4,1.0,0.04,0.02
ellipsis,alt,4,2.0,0.06,0.02
ellipsis,alt,4,4.0,0.04,0.04
ellipsis,alt,6,0.0,0.04,0.06
ellipsis,alt,6,0.5,0.02,0.06
ellipsis,alt,6,1.0,0.06,0.0
ellipsis,alt,6,2.0,0.06,0.1
ellipsis,alt,6,4.0,0.04,0.04
ellipsis,alt,8,0.0,0.04,0.06
ellipsis,alt,8,0.5,0.02,0.06
ellipsis,alt,8,1.0,0.04,0.06
ellipsis,alt,8,2.0,0.1,0.08
ellipsis,alt,8,4.0,0.1,0.04
ellipsis,alt,10,0.0,0.04,0.06
ellipsis,alt,10,0.5,0.1,0.02
