task,group,icl_index,split,row_index,pc1,pc2,pc3
capitalize_second_letter,train,8,train,26,11.9168,19.1947,-7.63805
capitalize_second_letter,train,8,train,27,13.4029,20.8482,-9.58261
capitalize_second_letter,train,8,train,28,14.9384,23.562,-11.3688
capitalize_second_letter,train,8,train,29,14.8511,20.8938,-7.6305
capitalize_second_letter,train,8,train,30,8.16827,17.4821,-1.11502
capitalize_second_letter,train,8,train,31,12.1244,20.9798,-8.892
capitalize_second_letter,train,8,train,32,11.049,19.6441,-6.72431
capitalize_second_letter,train,8,train,33,16.7863,18.5092,-8.29755
capitalize_second_letter,train,8,train,34,14.0172,18.5893,-12.1195
capitalize_second_letter,train,8,train,35,6.40352,23.3141,-10.7545
capitalize_second_letter,train,8,train,36,13.9903,21.9137,-10.5829
capitalize_second_letter,train,8,train,37,9.25706,23.2255,-7.87493
capitalize_second_letter,train,8,train,38,14.4022,19.9314,-4.59031
capitalize_second_letter,train,8,train,39,13.7261,19.3835,-10.953
capitalize_second_letter,train,8,train,40,12.8739,20.5684,-5.50653
capitalize_second_letter,train,8,train,41,12.7238,21.47,-6.86921
capitalize_second_letter,train,8,train,42,5.68708,22.8749,-6.91919
capitalize_second_letter,train,8,train,43,12.3758,19.1085,-11.1879
capitalize_second_letter,train,8,train,44,14.3759,18.4989,-9.25727
capitalize_second_letter,train,8,train,45,13.9506,19.1194,-8.08213
capitalize_second_letter,train,8,train,46,8.48792,23.4082,-7.65117
capitalize_second_letter,train,8,train,47,5.48747,26.0772,-5.65386
capitalize_second_letter,train,8,train,48,14.9054,18.1866,-9.36797
capitalize_second_letter,train,8,train,49,16.406,19.8824,-13.0186
capitalize_second_letter,train,8,train,50,6.65732,19.1804,-6.45192
capitalize_second_letter,train,8,train,51,7.86337,15.5408,-1.24594
capitalize_second_letter,train,8,train,52,11.805,21.9774,-5.12544
capitalize_second_letter,train,8,train,53,13.9097,19.2694,-2.91767
capitalize_second_letter,train,8,train,54,10.3464,17.7492,-6.8166
capitalize_second_letter,train,8,train,55,17.5728,16.3349,-12.9633
capitalize_second_letter,train,8,train,56,7.64142,22.5738,-3.53417
capitalize_second_letter,train,8,train,57,13.7654,22.2811,-6.65653
capitalize_second_letter,train,8,train,58,11.2943,22.4429,-9.07643
capitalize_second_letter,train,8,train,59,4.77304,22.7518,-4.37089
capitalize_second_letter,train,8,train,60,13.9907,23.2657,-9.0197
capitalize_second_letter,train,8,train,61,12.0491,20.0508,-8.60919
capitalize_second_letter,train,8,train,62,15.1682,21.0069,-12.2992
capitalize_second_letter,train,8,train,63,14.8118,19.8483,-10.7688
capitalize_second_letter,train,8,train,64,7.01171,23.097,-7.46539
capitalize_second_letter,train,8,train,65,10.7857,20.6531,-6.45973
capitalize_second_letter,train,8,train,66,12.5152,22.7351,-9.97327
capitalize_second_letter,train,8,train,67,9.22767,20.4014,-7.08197
capitalize_second_letter,train,8,train,68,4.44139,21.4894,-4.06755
capitalize_second_letter,train,8,train,69,19.6761,18.3016,-12.0556
capitalize_second_letter,train,8,train,70,9.69429,21.4895,-7.0209
capitalize_second_letter,train,8,train,71,16.0028,17.6412,-15.4058
capitalize_second_letter,train,8,train,72,13.3808,20.542,-11.9488
capitalize_second_letter,train,8,train,73,4.78004,22.6897,-7.37321
capitalize_second_letter,train,8,train,74,11.2866,21.9626,-10.2916
capitalize_second_letter,train,8,train,75,4.62889,22.1248,-2.88972
capitalize_second_letter,train,8,train,76,14.418,19.8852,-7.57811
capitalize_second_letter,train,8,train,77,5.17352,21.8251,-9.8712
capitalize_second_letter,train,8,train,78,15.9826,16.6787,-8.32822
capitalize_second_letter,train,8,train,79,5.0328,20.1905,-5.79866
capitalize_second_letter,train,8,train,80,6.0579,23.6938,-6.62088
capitalize_second_letter,train,8,train,81,11.3525,22.2848,-8.63453
capitalize_second_letter,train,8,train,82,5.24074,19.3744,-3.77223
capitalize_second_letter,train,8,train,83,15.2254,24.1309,-11.8447
capitalize_second_letter,train,8,train,84,18.0474,20.3073,-10.5894
capitalize_second_letter,train,8,train,85,9.14501,23.5805,-8.73794
capitalize_second_letter,train,8,train,86,14.5008,21.7362,-9.27746
capitalize_second_letter,train,8,train,87,12.5722,18.3196,-4.66467
capitalize_second_letter,train,8,train,88,6.78799,24.1168,-10.9117
capitalize_second_letter,train,8,train,89,4.2997,20.4504,-3.92443
capitalize_second_letter,train,8,train,90,9.80125,20.8716,-9.76913
capitalize_second_letter,train,8,train,91,15.5354,18.6126,-8.92279
capitalize_second_letter,train,8,train,92,15.8694,18.4824,-9.00607
capitalize_second_letter,train,8,train,93,15.72,20.7331,-8.15656
capitalize_second_letter,train,8,train,94,10.5078,22.776,-11.6315
capitalize_second_letter,train,8,train,95,14.836,21.8822,-8.93771
capitalize_second_letter,train,8,train,96,8.40455,22.4703,-7.99981
capitalize_second_letter,train,8,train,97,10.8265,19.5258,-9.03613
capitalize_second_letter,train,8,train,98,12.7312,22.6746,-10.3044
capitalize_second_letter,train,8,train,99,8.12033,19.361,-4.77897
capitalize_second_letter,train,8,train,100,9.31967,20.6612,-11.6773
capitalize_second_letter,train,8,train,101,3.72564,23.3349,-6.22901
capitalize_second_letter,train,8,train,102,6.90132,24.6309,-11.0832
capitalize_second_letter,train,8,train,103,11.2671,18.5054,-11.9926
capitalize_second_letter,train,8,train,104,17.7117,21.0996,-10.6038
capitalize_second_letter,train,8,train,105,5.90983,22.5595,-4.57328
capitalize_second_letter,train,8,train,106,12.8688,19.7094,-8.28221
capitalize_second_letter,train,8,train,107,16.9301,18.8648,-8.67008
capitalize_second_letter,train,8,train,108,12.0114,19.3357,-7.42006
capitalize_second_letter,train,8,train,109,7.1959,23.2161,-9.13489
capitalize_second_letter,train,8,train,110,11.8551,19.1439,-5.43958
capitalize_second_letter,train,8,train,111,10.4976,21.9577,-3.78818
capitalize_second_letter,train,8,train,112,8.93205,18.7345,-9.5311
capitalize_second_letter,train,8,train,113,9.29499,22.203,-10.714
capitalize_second_letter,train,8,train,114,7.84372,19.9243,-3.41614
capitalize_second_letter,train,8,train,115,14.1553,18.1647,-9.89147
capitalize_second_letter,train,8,train,116,7.71726,19.7605,-3.91241
capitalize_second_letter,train,8,train,117,15.8089,21.5129,-6.85661
capitalize_second_letter,train,8,train,118,12.3714,22.0819,-7.16543
capitalize_second_letter,train,8,train,119,16.1559,20.6866,-11.3946
capitalize_second_letter,train,8,train,120,14.3091,19.7108,-8.90818
capitalize_second_letter,train,8,train,121,14.2738,19.0268,-7.37003
capitalize_second_letter,train,8,train,122,6.7638,19.5472,-6.25944
capitalize_second_letter,train,8,train,123,9.65926,19.8299,-5.9181
capitalize_second_letter,train,8,train,124,5.12417,24.7568,-5.68474
capitalize_second_letter,train,8,train,125,16.2178,20.5931,-8.45634
capitalize_second_letter,train,8,train,126,6.38222,23.1652,-4.92975
capitalize_second_letter,train,8,train,127,5.9894,25.5577,-3.03461
capitalize_second_letter,train,8,train,128,16.2603,18.8909,-10.0068
capitalize_second_letter,train,8,train,129,9.87805,23.0609,-7.03582
capitalize_second_letter,train,8,test,130,9.12757,19.7994,-12.8013
capitalize_second_letter,train,8,test,131,8.80039,22.4914,-9.19764
capitalize_second_letter,train,8,test,132,12.2056,20.5698,-9.94533
capitalize_second_letter,train,8,test,133,13.2065,19.4703,-6.49685
capitalize_second_letter,train,8,test,134,7.16746,20.6971,-4.92243
capitalize_second_letter,train,8,test,135,9.9278,23.7797,-7.80389
capitalize_second_letter,train,8,test,136,15.775,18.3511,-7.01173
capitalize_second_letter,train,8,test,137,10.902,21.76,-12.3192
capitalize_second_letter,train,8,test,138,11.4988,21.7486,-8.94387
capitalize_second_letter,train,8,test,139,18.2642,20.2178,-9.98991
capitalize_second_letter,train,8,test,140,9.27772,23.3464,-7.79943
capitalize_second_letter,train,8,test,141,8.58377,23.2136,-10.0891
capitalize_second_letter,train,8,test,142,9.07681,19.474,-7.60716
capitalize_second_letter,train,8,test,143,13.327,23.3711,-10.5197
capitalize_second_letter,train,8,test,144,11.9571,17.398,-5.70569
capitalize_second_letter,train,8,test,145,6.01384,20.9049,-10.0916
capitalize_second_letter,train,8,test,146,7.64555,21.2902,-9.71906
capitalize_second_letter,train,8,test,147,7.14555,21.7072,-7.16918
capitalize_second_letter,train,8,test,148,3.2042,20.4913,-5.49515
capitalize_second_letter,train,8,test,149,4.99337,21.2051,-5.73796
capitalize_second_letter,train,8,test,150,13.6128,19.5897,-9.79498
capitalize_second_letter,train,8,test,151,9.5493,22.356,-7.90437
capitalize_second_letter,train,8,test,152,19.8802,20.592,-14.2472
capitalize_second_letter,train,8,test,153,14.2222,17.4512,-7.09251
capitalize_second_letter,train,8,test,154,11.1529,23.8113,-10.2816
capitalize_second_letter,train,8,test,155,8.89133,22.5671,-6.4185
capitalize_second_letter,train,8,test,156,14.2551,19.3645,-10.8419
capitalize_second_letter,train,8,test,157,7.64459,20.6951,-6.57082
capitalize_second_letter,train,8,test,158,8.19443,21.7699,-3.86927
capitalize_second_letter,train,8,test,159,17.3478,17.8536,-7.33438
capitalize_second_letter,train,8,test,160,15.79,16.7577,-9.44311
capitalize_second_letter,train,8,test,161,9.21324,18.3532,-5.50189
capitalize_second_letter,train,8,test,162,11.8951,19.0922,-5.09587
capitalize_second_letter,train,8,test,163,16.4582,16.208,-6.21057
capitalize_second_letter,train,8,test,164,12.6601,21.9453,-8.49892
capitalize_second_letter,train,8,test,165,12.2743,21.1078,-9.58344
capitalize_second_letter,train,8,test,166,18.8104,19.8694,-13.9047
capitalize_second_letter,train,8,test,167,11.7081,22.5443,-13.612
capitalize_second_letter,train,8,test,168,4.61297,21.4855,-6.55819
capitalize_second_letter,train,8,test,169,6.90877,25.163,-9.26793
capitalize_second_letter,train,9,train,0,14.9231,18.1111,-9.32801
capitalize_second_letter,train,9,train,1,15.8713,20.6892,-9.97704
capitalize_second_letter,train,9,train,2,8.04192,22.5916,-8.77672
capitalize_second_letter,train,9,train,3,13.3281,23.8341,-8.24533
capitalize_second_letter,train,9,train,4,10.5092,24.1395,-6.95464
capitalize_second_letter,train,9,train,5,14.4688,22.8466,-10.0395
capitalize_second_letter,train,9,train,6,15.8319,19.9497,-11.9496
capitalize_second_letter,train,9,train,7,9.02531,22.5121,-6.87839
capitalize_second_letter,train,9,train,8,14.0464,21.8497,-7.61155
capitalize_second_letter,train,9,train,9,9.66137,20.8087,-10.9264
capitalize_second_letter,train,9,train,10,8.46225,21.7993,-8.64171
capitalize_second_letter,train,9,train,11,14.0428,17.0913,-6.08919
capitalize_second_letter,train,9,train,12,15.8594,18.2359,-7.19799
capitalize_second_letter,train,9,train,13,11.2048,22.259,-9.36607
capitalize_second_letter,train,9,train,14,6.11406,21.9301,-6.91727
capitalize_second_letter,train,9,train,15,16.1522,20.8064,-11.0707
capitalize_second_letter,train,9,train,16,14.2663,17.7228,-7.3336
capitalize_second_letter,train,9,train,17,12.652,20.4801,-8.69099
capitalize_second_letter,train,9,train,18,18.7724,16.954,-7.45942
capitalize_second_letter,train,9,train,19,13.2984,22.7426,-9.30883
capitalize_second_letter,train,9,train,20,15.2554,20.7445,-10.5122
capitalize_second_letter,train,9,train,21,3.86417,18.6797,-6.12566
capitalize_second_letter,train,9,train,22,10.0481,18.0483,-4.80348
capitalize_second_letter,train,9,train,23,4.40856,20.9896,-4.31649
capitalize_second_letter,train,9,train,24,16.3933,19.2174,-12.4751
capitalize_second_letter,train,9,train,25,14.5977,18.4327,-10.0269
capitalize_second_letter,train,9,train,26,9.80323,21.5487,-10.921
capitalize_second_letter,train,9,train,27,11.9638,19.4138,-11.9131
capitalize_second_letter,train,9,train,28,13.7188,24.0908,-10.5045
capitalize_second_letter,train,9,train,29,11.5,22.4253,-9.0176
capitalize_second_letter,train,9,train,30,5.30599,17.4547,-5.64651
capitalize_second_letter,train,9,train,31,14.0593,23.9616,-10.8841
capitalize_second_letter,train,9,train,32,6.9715,20.5233,-5.76315
capitalize_second_letter,train,9,train,33,11.7257,19.7028,-6.25917
capitalize_second_letter,train,9,train,34,14.4071,19.439,-12.0961
capitalize_second_letter,train,9,train,35,13.9254,19.9668,-11.4005
capitalize_second_letter,train,9,train,36,17.2682,19.2009,-6.88859
capitalize_second_letter,train,9,train,37,9.81073,22.329,-5.77814
capitalize_second_letter,train,9,train,38,13.3315,18.4255,-7.8326
capitalize_second_letter,train,9,train,39,14.5148,19.3908,-12.0079
capitalize_second_letter,train,9,train,40,10.7357,23.0669,-9.61086
capitalize_second_letter,train,9,train,41,8.28869,22.4559,-9.76363
capitalize_second_letter,train,9,train,42,8.48214,22.4895,-7.85933
capitalize_second_letter,train,9,train,43,14.2204,20.472,-11.4865
capitalize_second_letter,train,9,train,44,15.1655,19.8733,-7.20437
capitalize_second_letter,train,9,train,45,12.6577,21.4626,-12.6075
capitalize_second_letter,train,9,train,46,10.211,21.7516,-7.6815
capitalize_second_letter,train,9,train,47,7.85224,23.9498,-5.36608
capitalize_second_letter,train,9,train,48,11.669,20.3948,-7.67572
capitalize_second_letter,train,9,train,49,15.6217,21.2913,-9.75076
capitalize_second_letter,train,9,train,50,7.20439,20.8697,-6.13837
capitalize_second_letter,train,9,train,51,12.3314,18.9912,-5.74205
capitalize_second_letter,train,9,train,52,14.3898,20.5347,-8.12583
capitalize_second_letter,train,9,train,53,12.3861,21.4886,-5.52942
capitalize_second_letter,train,9,train,54,8.17774,20.9976,-8.84888
capitalize_second_letter,train,9,train,55,16.0273,18.3221,-13.8718
capitalize_second_letter,train,9,train,56,11.5998,22.7243,-7.07397
capitalize_second_letter,train,9,train,57,9.10702,23.5604,-7.81268
capitalize_second_letter,train,9,train,58,9.72868,25.9747,-9.44871
capitalize_second_letter,train,9,train,59,7.43994,21.6016,-6.66371
capitalize_second_letter,train,9,train,60,14.5858,20.2162,-6.99333
capitalize_second_letter,train,9,train,61,8.4341,21.8113,-7.71207
capitalize_second_letter,train,9,train,62,18.7074,17.5029,-9.42394
capitalize_second_letter,train,9,train,63,18.6562,16.7296,-10.2372
capitalize_second_letter,train,9,train,64,8.81464,23.8145,-5.56528
capitalize_second_letter,train,9,train,65,13.6173,20.2114,-6.19605
capitalize_second_letter,train,9,train,66,13.345,23.2739,-12.4345
capitalize_second_letter,train,9,train,67,8.24055,23.7202,-9.43385
capitalize_second_letter,train,9,train,68,16.6975,18.3948,-5.7825
capitalize_second_letter,train,9,train,69,17.2699,19.0103,-12.9575
capitalize_second_letter,train,9,train,70,13.5676,20.3995,-4.22181
capitalize_second_letter,train,9,train,71,17.032,15.87,-10.8372
capitalize_second_letter,train,9,train,72,11.2077,23.3465,-13.8422
capitalize_second_letter,train,9,train,73,6.64413,22.242,-8.95303
capitalize_second_letter,train,9,train,74,7.94462,21.5192,-7.85779
capitalize_second_letter,train,9,train,75,4.68359,21.4653,-5.18796
capitalize_second_letter,train,9,train,76,10.2289,23.6763,-11.6783
capitalize_second_letter,train,9,train,77,8.32554,22.8477,-12.0323
capitalize_second_letter,train,9,train,78,13.2118,20.7971,-12.7362
capitalize_second_letter,train,9,train,79,14.0199,22.128,-9.65212
capitalize_second_letter,train,9,train,80,12.928,22.833,-8.61362
capitalize_second_letter,train,9,train,81,5.90755,25.258,-8.94266
capitalize_second_letter,train,9,train,82,2.74631,20.2734,-2.78992
capitalize_second_letter,train,9,train,83,17.0655,22.0669,-12.2535
capitalize_second_letter,train,9,train,84,19.3487,20.4962,-12.9979
capitalize_second_letter,train,9,train,85,5.84822,22.2056,-9.33792
capitalize_second_letter,train,9,train,86,11.0822,22.8603,-10.043
capitalize_second_letter,train,9,train,87,12.7465,20.4849,-6.95813
capitalize_second_letter,train,9,train,88,4.80256,22.8894,-11.5261
capitalize_second_letter,train,9,train,89,7.01507,20.676,-3.57312
capitalize_second_letter,train,9,train,90,8.03072,23.8523,-11.6246
capitalize_second_letter,train,9,train,91,12.6152,19.212,-8.55106
capitalize_second_letter,train,9,train,92,16.4921,19.145,-10.9569
capitalize_second_letter,train,9,train,93,14.6112,21.7038,-7.09794
capitalize_second_letter,train,9,train,94,12.2752,21.7254,-11.4292
capitalize_second_letter,train,9,train,95,13.4356,23.9041,-12.1966
capitalize_second_letter,train,9,train,96,11.1109,20.9555,-7.56828
capitalize_second_letter,train,9,train,97,10.118,20.4058,-6.84959
capitalize_second_letter,train,9,train,98,12.6169,20.8471,-9.84635
capitalize_second_letter,train,9,train,99,12.0405,17.7329,-7.42031
capitalize_second_letter,train,9,train,100,16.6119,17.3181,-9.08884
capitalize_second_letter,train,9,train,101,12.1759,20.3953,-6.37074
capitalize_second_letter,train,9,train,102,6.84882,23.2819,-9.58196
capitalize_second_letter,train,9,train,103,12.1617,20.4902,-9.3681
capitalize_second_letter,train,9,train,104,11.9071,21.6069,-10.4475
capitalize_second_letter,train,9,train,105,2.71544,24.0736,-4.84395
capitalize_second_letter,train,9,train,106,8.6636,20.261,-9.24274
capitalize_second_letter,train,9,train,107,12.9751,20.9964,-8.26473
capitalize_second_letter,train,9,train,108,9.25809,21.5706,-6.69552
capitalize_second_letter,train,9,train,109,9.86948,23.1182,-10.0025
capitalize_second_letter,train,9,train,110,7.51417,19.9094,-5.14883
capitalize_second_letter,train,9,train,111,7.67728,20.4771,-8.97471
capitalize_second_letter,train,9,train,112,11.868,19.9431,-11.4178
capitalize_second_letter,train,9,train,113,13.4395,21.5479,-11.2213
capitalize_second_letter,train,9,train,114,6.39412,22.0229,-6.0813
capitalize_second_letter,train,9,train,115,12.48,19.9595,-6.89907
capitalize_second_letter,train,9,train,116,7.19798,20.8982,-4.29275
capitalize_second_letter,train,9,train,117,11.4943,22.4834,-9.29844
capitalize_second_letter,train,9,train,118,11.8639,21.7937,-9.61614
capitalize_second_letter,train,9,train,119,11.2038,22.0772,-12.5471
capitalize_second_letter,train,9,train,120,14.8251,19.8131,-11.7268
capitalize_second_letter,train,9,train,121,10.3352,20.7957,-5.90531
capitalize_second_letter,train,9,train,122,5.09627,21.1739,-5.81523
capitalize_second_letter,train,9,train,123,16.2724,17.0429,-3.92991
capitalize_second_letter,train,9,train,124,7.98148,23.5389,-6.38565
capitalize_second_letter,train,9,train,125,10.0022,19.9705,-8.57285
capitalize_second_letter,train,9,train,126,8.56122,24.1558,-6.745
capitalize_second_letter,train,9,train,127,4.32705,23.7702,-3.60343
capitalize_second_letter,train,9,train,128,13.4109,21.3023,-11.6571
capitalize_second_letter,train,9,train,129,12.8762,20.4243,-5.97595
capitalize_second_letter,train,9,test,130,8.96788,19.7324,-10.5191
capitalize_second_letter,train,9,test,131,15.9588,20.5809,-9.15329
capitalize_second_letter,train,9,test,132,13.0889,20.6258,-9.9188
capitalize_second_letter,train,9,test,133,13.2229,18.6487,-8.40416
capitalize_second_letter,train,9,test,134,4.89849,21.758,-5.67287
capitalize_second_letter,train,9,test,135,17.8989,18.7686,-8.59265
capitalize_second_letter,train,9,test,136,16.8239,20.6654,-9.45577
capitalize_second_letter,train,9,test,137,14.0898,20.1233,-10.1207
capitalize_second_letter,train,9,test,138,11.5929,21.2247,-10.453
capitalize_second_letter,train,9,test,139,15.5625,21.8222,-8.2426
capitalize_second_letter,train,9,test,140,7.96694,24.3982,-10.2605
capitalize_second_letter,train,9,test,141,10.005,23.3835,-8.69366
capitalize_second_letter,train,9,test,142,6.33239,21.7784,-9.39368
capitalize_second_letter,train,9,test,143,9.74405,22.5415,-9.8042
capitalize_second_letter,train,9,test,144,13.4369,17.5704,-8.62271
capitalize_second_letter,train,9,test,145,10.8008,20.3798,-7.40301
capitalize_second_letter,train,9,test,146,6.003,19.9648,-8.46595
capitalize_second_letter,train,9,test,147,15.1244,20.2241,-7.36322
capitalize_second_letter,train,9,test,148,8.99416,23.2508,-6.60372
capitalize_second_letter,train,9,test,149,3.73042,22.2279,-5.69988
capitalize_second_letter,train,9,test,150,15.1348,19.8077,-11.5628
capitalize_second_letter,train,9,test,151,6.29906,22.7621,-7.15913
capitalize_second_letter,train,9,test,152,15.6663,21.2664,-14.2022
capitalize_second_letter,train,9,test,153,7.89234,19.9743,-7.99117
capitalize_second_letter,train,9,test,154,10.3657,24.6075,-8.99303
capitalize_second_letter,train,9,test,155,15.5217,18.1917,-6.45858
capitalize_second_letter,train,9,test,156,8.62026,22.591,-9.60119
capitalize_second_letter,train,9,test,157,10.0841,21.4021,-8.19747
capitalize_second_letter,train,9,test,158,10.3958,22.1935,-2.83072
capitalize_second_letter,train,9,test,159,16.0723,16.4469,-10.8245
capitalize_second_letter,train,9,test,160,15.4801,18.678,-12.0392
capitalize_second_letter,train,9,test,161,7.38752,18.5043,-2.99621
capitalize_second_letter,train,9,test,162,7.90836,22.1523,-9.31036
capitalize_second_letter,train,9,test,163,12.5034,20.3967,-6.57324
capitalize_second_letter,train,9,test,164,11.5912,26.4211,-12.2911
capitalize_second_letter,train,9,test,165,16.9349,21.1192,-11.5981
capitalize_second_letter,train,9,test,166,16.2589,20.2602,-14.6469
capitalize_second_letter,train,9,test,167,10.9522,22.0777,-10.483
capitalize_second_letter,train,9,test,168,11.5638,21.8583,-8.42238
capitalize_second_letter,train,9,test,169,8.83016,25.9437,-10.8156
capitalize_second_letter,train,10,train,0,16.3024,17.4675,-10.3587
capitalize_second_letter,train,10,train,1,17.366,19.7601,-6.75692
capitalize_second_letter,train,10,train,2,13.1213,20.7842,-9.66914
capitalize_second_letter,train,10,train,3,4.42312,24.4214,-7.86428
capitalize_second_letter,train,10,train,4,11.8276,24.4325,-9.40446
capitalize_second_letter,train,10,train,5,6.71866,24.0606,-7.59467
capitalize_second_letter,train,10,train,6,10.418,24.1107,-11.6544
capitalize_second_letter,train,10,train,7,8.41787,19.021,-3.02964
capitalize_second_letter,train,10,train,8,12.3244,21.2555,-7.63775
capitalize_second_letter,train,10,train,9,16.4846,18.8716,-6.9005
capitalize_second_letter,train,10,train,10,14.5881,19.4272,-4.39535
capitalize_second_letter,train,10,train,11,15.4206,17.4215,-7.70308
capitalize_second_letter,train,10,train,12,17.3814,18.7961,-9.26155
capitalize_second_letter,train,10,train,13,14.1341,23.3291,-12.0242
capitalize_second_letter,train,10,train,14,9.8612,21.8146,-7.82776
capitalize_second_letter,train,10,train,15,14.7575,21.2001,-9.43668
capitalize_second_letter,train,10,train,16,9.82208,19.984,-5.97352
capitalize_second_letter,train,10,train,17,10.0663,22.4359,-5.93113
capitalize_second_letter,train,10,train,18,12.2401,19.6441,-6.23787
capitalize_second_letter,train,10,train,19,15.7461,23.7542,-7.9003
capitalize_second_letter,train,10,train,20,15.6079,20.8628,-9.37267
capitalize_second_letter,train,10,train,21,3.54202,20.8791,-2.90088
capitalize_second_letter,train,10,train,22,11.076,21.0492,-6.32669
capitalize_second_letter,train,10,train,23,11.1998,22.0087,-5.53826
capitalize_second_letter,train,10,train,24,17.1578,18.8307,-12.7415
capitalize_second_letter,train,10,train,25,15.185,20.8179,-13.9067
capitalize_second_letter,train,10,train,26,14.0224,21.0659,-9.03249
capitalize_second_letter,train,10,train,27,9.77075,19.7099,-10.1893
capitalize_second_letter,train,10,train,28,16.1205,22.5897,-11.7315
capitalize_second_letter,train,10,train,29,12.8321,21.2715,-8.03765
capitalize_second_letter,train,10,train,30,5.24236,19.8201,-8.27546
capitalize_second_letter,train,10,train,31,10.3118,20.2382,-10.4706
capitalize_second_letter,train,10,train,32,13.0229,18.7423,-7.58612
capitalize_second_letter,train,10,train,33,12.2834,21.0123,-7.58793
capitalize_second_letter,train,10,train,34,10.886,19.4558,-10.0291
capitalize_second_letter,train,10,train,35,13.1315,20.6139,-7.89451
capitalize_second_letter,train,10,train,36,12.0319,19.407,-7.6075
capitalize_second_letter,train,10,train,37,8.52198,23.4761,-7.03589
capitalize_second_letter,train,10,train,38,11.518,21.9638,-9.24115
capitalize_second_letter,train,10,train,39,14.1596,20.8283,-11.7557
capitalize_second_letter,train,10,train,40,11.8767,22.555,-11.3117
capitalize_second_letter,train,10,train,41,10.4738,22.7354,-8.40294
capitalize_second_letter,train,10,train,42,6.70411,23.1756,-5.95617
capitalize_second_letter,train,10,train,43,9.40271,20.6442,-11.192
capitalize_second_letter,train,10,train,44,12.7623,19.5419,-9.92594
capitalize_second_letter,train,10,train,45,16.8079,16.5099,-11.4457
capitalize_second_letter,train,10,train,46,10.8909,20.5155,-8.21193
capitalize_second_letter,train,10,train,47,9.88259,26.1337,-8.20714
capitalize_second_letter,train,10,train,48,10.8192,21.3075,-8.83295
capitalize_second_letter,train,10,train,49,10.8331,23.47,-12.3093
capitalize_second_letter,train,10,train,50,10.1557,24.0823,-10.5544
capitalize_second_letter,train,10,train,51,11.2687,21.6548,-6.76625
capitalize_second_letter,train,10,train,52,14.4046,19.8803,-5.54505
capitalize_second_letter,train,10,train,53,12.668,21.8191,-3.96024
capitalize_second_letter,train,10,train,54,9.44429,19.3708,-5.39043
capitalize_second_letter,train,10,train,55,15.8508,17.6315,-10.6143
capitalize_second_letter,train,10,train,56,10.0914,22.471,-8.49013
capitalize_second_letter,train,10,train,57,7.25672,22.2949,-8.65906
capitalize_second_letter,train,10,train,58,5.87118,26.5411,-9.65907
capitalize_second_letter,train,10,train,59,4.33282,21.3956,-8.13552
capitalize_second_letter,train,10,train,60,13.6594,23.0994,-11.2248
capitalize_second_letter,train,10,train,61,10.4286,20.6961,-11.0866
capitalize_second_letter,train,10,train,62,19.6924,21.1322,-11.6129
capitalize_second_letter,train,10,train,63,14.055,21.3041,-10.3269
capitalize_second_letter,train,10,train,64,8.73097,25.7435,-6.11979
capitalize_second_letter,train,10,train,65,8.11317,22.0597,-7.25121
capitalize_second_letter,train,10,train,66,12.5319,20.9454,-10.6232
capitalize_second_letter,train,10,train,67,4.58699,22.9576,-8.68681
capitalize_second_letter,train,10,train,68,6.53932,22.5376,-6.54516
capitalize_second_letter,train,10,train,69,19.0369,17.8224,-10.5809
capitalize_second_letter,train,10,train,70,14.5132,21.0171,-7.14329
capitalize_second_letter,train,10,train,71,15.0307,17.853,-12.0983
capitalize_second_letter,train,10,train,72,8.68584,23.7367,-12.9768
capitalize_second_letter,train,10,train,73,7.83136,21.4828,-9.61149
capitalize_second_letter,train,10,train,74,10.4928,23.4602,-9.16486
capitalize_second_letter,train,10,train,75,11.0026,19.8943,-3.73444
capitalize_second_letter,train,10,train,76,9.84649,22.0226,-10.1942
capitalize_second_letter,train,10,train,77,13.243,21.0729,-12.7607
capitalize_second_letter,train,10,train,78,10.5544,22.4155,-10.5225
capitalize_second_letter,train,10,train,79,14.8091,20.7337,-10.3015
capitalize_second_letter,train,10,train,80,11.7539,22.8588,-12.4245
capitalize_second_letter,train,10,train,81,10.5033,22.7226,-9.61939
capitalize_second_letter,train,10,train,82,11.4357,21.0022,-5.95706
capitalize_second_letter,train,10,train,83,19.3678,23.3123,-12.795
capitalize_second_letter,train,10,train,84,15.3469,21.1872,-13.9984
capitalize_second_letter,train,10,train,85,3.08459,24.2958,-7.86939
capitalize_second_letter,train,10,train,86,14.1216,21.0205,-10.5107
capitalize_second_letter,train,10,train,87,15.3402,20.8051,-10.2883
capitalize_second_letter,train,10,train,88,10.4319,21.9882,-9.0452
capitalize_second_letter,train,10,train,89,2.76205,20.4384,-3.72972
capitalize_second_letter,train,10,train,90,7.51908,23.5677,-8.45864
capitalize_second_letter,train,10,train,91,9.77978,18.7432,-8.90789
capitalize_second_letter,train,10,train,92,14.8693,21.9862,-10.8341
capitalize_second_letter,train,10,train,93,8.50831,22.4121,-6.05668
capitalize_second_letter,train,10,train,94,13.3036,23.3698,-11.2539
capitalize_second_letter,train,10,train,95,13.1495,24.4279,-12.3208
capitalize_second_letter,train,10,train,96,7.88656,23.2137,-8.15507
capitalize_second_letter,train,10,train,97,12.7906,20.0255,-7.2689
capitalize_second_letter,train,10,train,98,16.327,22.0547,-13.2838
