task,icl_example_index,token_role,layer,mean_cosine,n_prompts
prev_number,1,last_label_token,4,0.08901787549257278,170
prev_number,1,last_label_token,5,0.11380002647638321,170
prev_number,1,last_label_token,6,0.12269596010446548,170
prev_number,1,last_label_token,7,0.15087443590164185,170
prev_number,1,last_label_token,8,0.15152190625667572,170
prev_number,1,last_label_token,9,0.18708857893943787,170
prev_number,1,last_label_token,10,0.1663719117641449,170
prev_number,1,last_label_token,11,0.17134661972522736,170
prev_number,1,last_label_token,12,0.18988856673240662,170
prev_number,1,last_label_token,13,0.17717713117599487,170
prev_number,1,last_label_token,14,0.16854165494441986,170
prev_number,1,last_label_token,15,0.16461403667926788,170
prev_number,1,last_label_token,16,0.17132282257080078,170
prev_number,1,last_label_token,17,0.1815038025379181,170
prev_number,1,last_label_token,18,0.1751607358455658,170
prev_number,1,last_label_token,19,0.17766524851322174,170
prev_number,1,last_label_token,20,0.1830250322818756,170
prev_number,1,last_label_token,21,0.19162607192993164,170
prev_number,1,last_label_token,22,0.18640181422233582,170
prev_number,1,last_label_token,23,0.18075987696647644,170
prev_number,1,last_label_token,24,0.18175055086612701,170
prev_number,1,last_label_token,25,0.18475735187530518,170
prev_number,1,last_label_token,26,0.17759211361408234,170
prev_number,1,last_label_token,27,0.15578478574752808,170
prev_number,1,last_label_token,28,0.1488148421049118,170
prev_number,2,pre_label_token,0,-0.015119236893951893,170
prev_number,2,pre_label_token,1,0.09759703278541565,170
prev_number,2,pre_label_token,2,0.09320396929979324,170
prev_number,2,pre_label_token,3,0.07558602094650269,170
prev_number,2,pre_label_token,4,0.09255723655223846,170
prev_number,2,pre_label_token,5,0.1320042908191681,170
prev_number,2,pre_label_token,6,0.16271212697029114,170
prev_number,2,pre_label_token,7,0.21344944834709167,170
prev_number,2,pre_label_token,8,0.21484357118606567,170
prev_number,2,pre_label_token,9,0.2967692017555237,170
prev_number,2,pre_label_token,10,0.3022329807281494,170
prev_number,2,pre_label_token,11,0.2917976975440979,170
prev_number,2,pre_label_token,12,0.32838302850723267,170
prev_number,2,pre_label_token,13,0.34345561265945435,170
prev_number,2,pre_label_token,14,0.3266356289386749,170
prev_number,2,pre_label_token,15,0.30253955721855164,170
prev_number,2,pre_label_token,16,0.3103210926055908,170
prev_number,2,pre_label_token,17,0.29437869787216187,170
prev_number,2,pre_label_token,18,0.2810523211956024,170
prev_number,2,pre_label_token,19,0.2690974771976471,170
prev_number,2,pre_label_token,20,0.25774842500686646,170
prev_number,2,pre_label_token,21,0.26541224122047424,170
prev_number,2,pre_label_token,22,0.25080281496047974,170
prev_number,2,pre_label_token,23,0.24389506876468658,170
prev_number,2,pre_label_token,24,0.23806007206439972,170
prev_number,2,pre_label_token,25,0.23471695184707642,170
prev_number,2,pre_label_token,26,0.22583527863025665,170
prev_number,2,pre_label_token,27,0.18851064145565033,170
prev_number,2,pre_label_token,28,0.15155094861984253,170
prev_number,2,first_label_token,0,-0.012957199476659298,170
prev_number,2,first_label_token,1,0.10188762098550797,170
prev_number,2,first_label_token,2,0.10588978976011276,170
prev_number,2,first_label_token,3,0.09980004280805588,170
prev_number,2,first_label_token,4,0.11638892441987991,170
prev_number,2,first_label_token,5,0.14933884143829346,170
prev_number,2,first_label_token,6,0.16677232086658478,170
prev_number,2,first_label_token,7,0.19004933536052704,170
prev_number,2,first_label_token,8,0.18777257204055786,170
prev_number,2,first_label_token,9,0.28118109703063965,170
prev_number,2,first_label_token,10,0.2778097689151764,170
prev_number,2,first_label_token,11,0.27110230922698975,170
prev_number,2,first_label_token,12,0.2962357997894287,170
prev_number,2,first_label_token,13,0.28657373785972595,170
prev_number,2,first_label_token,14,0.2648316025733948,170
prev_number,2,first_label_token,15,0.2594010829925537,170
prev_number,2,first_label_token,16,0.27481380105018616,170
prev_number,2,first_label_token,17,0.26265427470207214,170
prev_number,2,first_label_token,18,0.24188049137592316,170
prev_number,2,first_label_token,19,0.2338322401046753,170
prev_number,2,first_label_token,20,0.229831263422966,170
prev_number,2,first_label_token,21,0.246440127491951,170
prev_number,2,first_label_token,22,0.23360683023929596,170
prev_number,2,first_label_token,23,0.22458715736865997,170
prev_number,2,first_label_token,24,0.22108526527881622,170
prev_number,2,first_label_token,25,0.22173206508159637,170
prev_number,2,first_label_token,26,0.21497242152690887,170
prev_number,2,first_label_token,27,0.18400581181049347,170
prev_number,2,first_label_token,28,0.16022765636444092,170
prev_number,2,last_label_token,0,-0.012085044756531715,170
prev_number,2,last_label_token,1,0.10114206373691559,170
prev_number,2,last_label_token,2,0.09566881507635117,170
prev_number,2,last_label_token,3,0.0834287777543068,170
prev_number,2,last_label_token,4,0.09292464703321457,170
prev_number,2,last_label_token,5,0.11904820054769516,170
prev_number,2,last_label_token,6,0.12249984592199326,170
prev_number,2,last_label_token,7,0.15376916527748108,170
prev_number,2,last_label_token,8,0.15170909464359283,170
prev_number,2,last_label_token,9,0.23965945839881897,170
prev_number,2,last_label_token,10,0.21567411720752716,170
prev_number,2,last_label_token,11,0.20841673016548157,170
prev_number,2,last_label_token,12,0.2438448965549469,170
prev_number,2,last_label_token,13,0.21969226002693176,170
prev_number,2,last_label_token,14,0.2022572010755539,170
prev_number,2,last_label_token,15,0.19649092853069305,170
prev_number,2,last_label_token,16,0.2062823325395584,170
prev_number,2,last_label_token,17,0.2067689150571823,170
prev_number,2,last_label_token,18,0.1989717334508896,170
prev_number,2,last_label_token,19,0.20153795182704926,170
prev_number,2,last_label_token,20,0.2045944631099701,170
prev_number,2,last_label_token,21,0.21135972440242767,170
prev_number,2,last_label_token,22,0.20086722075939178,170
prev_number,2,last_label_token,23,0.1909722238779068,170
prev_number,2,last_label_token,24,0.19027642905712128,170
prev_number,2,last_label_token,25,0.19109873473644257,170
prev_number,2,last_label_token,26,0.18210552632808685,170
prev_number,2,last_label_token,27,0.1643393188714981,170
prev_number,2,last_label_token,28,0.16423875093460083,170
prev_number,3,pre_label_token,0,-0.015119236893951893,170
prev_number,3,pre_label_token,1,0.0977887511253357,170
prev_number,3,pre_label_token,2,0.09222305566072464,170
prev_number,3,pre_label_token,3,0.07859321683645248,170
prev_number,3,pre_label_token,4,0.0943598598241806,170
prev_number,3,pre_label_token,5,0.14886528253555298,170
prev_number,3,pre_label_token,6,0.17673762142658234,170
prev_number,3,pre_label_token,7,0.2465379387140274,170
prev_number,3,pre_label_token,8,0.24055218696594238,170
prev_number,3,pre_label_token,9,0.3405833840370178,170
prev_number,3,pre_label_token,10,0.3525681793689728,170
prev_number,3,pre_label_token,11,0.33082419633865356,170
prev_number,3,pre_label_token,12,0.37109148502349854,170
prev_number,3,pre_label_token,13,0.38251107931137085,170
prev_number,3,pre_label_token,14,0.3593667447566986,170
prev_number,3,pre_label_token,15,0.3269160985946655,170
prev_number,3,pre_label_token,16,0.34565046429634094,170
prev_number,3,pre_label_token,17,0.3220517039299011,170
prev_number,3,pre_label_token,18,0.30549320578575134,170
prev_number,3,pre_label_token,19,0.2936733663082123,170
prev_number,3,pre_label_token,20,0.2793099880218506,170
prev_number,3,pre_label_token,21,0.2884046137332916,170
prev_number,3,pre_label_token,22,0.2719406485557556,170
prev_number,3,pre_label_token,23,0.26243579387664795,170
prev_number,3,pre_label_token,24,0.25474897027015686,170
prev_number,3,pre_label_token,25,0.25240662693977356,170
prev_number,3,pre_label_token,26,0.2444271594285965,170
prev_number,3,pre_label_token,27,0.20584961771965027,170
prev_number,3,pre_label_token,28,0.16218720376491547,170
prev_number,3,first_label_token,0,-0.013986983336508274,170
prev_number,3,first_label_token,1,0.10208422690629959,170
prev_number,3,first_label_token,2,0.10639017075300217,170
prev_number,3,first_label_token,3,0.10083256661891937,170
prev_number,3,first_label_token,4,0.11588922142982483,170
prev_number,3,first_label_token,5,0.15416118502616882,170
prev_number,3,first_label_token,6,0.16686780750751495,170
prev_number,3,first_label_token,7,0.19293075799942017,170
prev_number,3,first_label_token,8,0.1883499175310135,170
prev_number,3,first_label_token,9,0.30533304810523987,170
prev_number,3,first_label_token,10,0.31134673953056335,170
prev_number,3,first_label_token,11,0.2990390658378601,170
prev_number,3,first_label_token,12,0.3227193057537079,170
prev_number,3,first_label_token,13,0.31096306443214417,170
prev_number,3,first_label_token,14,0.27817997336387634,170
prev_number,3,first_label_token,15,0.27074024081230164,170
prev_number,3,first_label_token,16,0.292346328496933,170
prev_number,3,first_label_token,17,0.2722853124141693,170
prev_number,3,first_label_token,18,0.25008484721183777,170
prev_number,3,first_label_token,19,0.24058231711387634,170
prev_number,3,first_label_token,20,0.23485241830348969,170
prev_number,3,first_label_token,21,0.2551957070827484,170
prev_number,3,first_label_token,22,0.24081052839756012,170
prev_number,3,first_label_token,23,0.23135815560817719,170
prev_number,3,first_label_token,24,0.22791703045368195,170
prev_number,3,first_label_token,25,0.23087719082832336,170
prev_number,3,first_label_token,26,0.22480814158916473,170
prev_number,3,first_label_token,27,0.1934932917356491,170
prev_number,3,first_label_token,28,0.16812890768051147,170
prev_number,3,last_label_token,0,-0.01239465270191431,170
prev_number,3,last_label_token,1,0.10173427313566208,170
prev_number,3,last_label_token,2,0.09598971903324127,170
prev_number,3,last_label_token,3,0.08528401702642441,170
prev_number,3,last_label_token,4,0.09432874619960785,170
prev_number,3,last_label_token,5,0.12189926952123642,170
prev_number,3,last_label_token,6,0.12622880935668945,170
prev_number,3,last_label_token,7,0.15955445170402527,170
prev_number,3,last_label_token,8,0.1494363695383072,170
prev_number,3,last_label_token,9,0.2483421266078949,170
prev_number,3,last_label_token,10,0.2368912696838379,170
prev_number,3,last_label_token,11,0.22495348751544952,170
prev_number,3,last_label_token,12,0.2609909474849701,170
prev_number,3,last_label_token,13,0.2313072830438614,170
prev_number,3,last_label_token,14,0.20668810606002808,170
prev_number,3,last_label_token,15,0.20331276953220367,170
prev_number,3,last_label_token,16,0.22200535237789154,170
prev_number,3,last_label_token,17,0.21717998385429382,170
prev_number,3,last_label_token,18,0.20746111869812012,170
prev_number,3,last_label_token,19,0.20859280228614807,170
prev_number,3,last_label_token,20,0.2090032696723938,170
prev_number,3,last_label_token,21,0.2160426676273346,170
prev_number,3,last_label_token,22,0.20487648248672485,170
prev_number,3,last_label_token,23,0.19442465901374817,170
prev_number,3,last_label_token,24,0.19251210987567902,170
prev_number,3,last_label_token,25,0.1930154711008072,170
prev_number,3,last_label_token,26,0.1852346658706665,170
prev_number,3,last_label_token,27,0.16592282056808472,170
prev_number,3,last_label_token,28,0.1652546375989914,170
prev_number,4,pre_label_token,0,-0.015119236893951893,170
prev_number,4,pre_label_token,1,0.09778313338756561,170
prev_number,4,pre_label_token,2,0.09164977073669434,170
prev_number,4,pre_label_token,3,0.08069127798080444,170
prev_number,4,pre_label_token,4,0.09676820784807205,170
prev_number,4,pre_label_token,5,0.15921354293823242,170
prev_number,4,pre_label_token,6,0.1864762157201767,170
prev_number,4,pre_label_token,7,0.2560093104839325,170
prev_number,4,pre_label_token,8,0.25014469027519226,170
prev_number,4,pre_label_token,9,0.3523748517036438,170
prev_number,4,pre_label_token,10,0.37439996004104614,170
prev_number,4,pre_label_token,11,0.3474638760089874,170
prev_number,4,pre_label_token,12,0.3819800913333893,170
prev_number,4,pre_label_token,13,0.3943340480327606,170
prev_number,4,pre_label_token,14,0.37069451808929443,170
prev_number,4,pre_label_token,15,0.33539018034935,170
prev_number,4,pre_label_token,16,0.35603174567222595,170
prev_number,4,pre_label_token,17,0.33071577548980713,170
prev_number,4,pre_label_token,18,0.31453320384025574,170
prev_number,4,pre_label_token,19,0.30169981718063354,170
prev_number,4,pre_label_token,20,0.2864161729812622,170
prev_number,4,pre_label_token,21,0.2961612939834595,170
prev_number,4,pre_label_token,22,0.2790902256965637,170
prev_number,4,pre_label_token,23,0.26860731840133667,170
prev_number,4,pre_label_token,24,0.25992757081985474,170
prev_number,4,pre_label_token,25,0.2576993405818939,170
prev_number,4,pre_label_token,26,0.24940957129001617,170
prev_number,4,pre_label_token,27,0.2102438509464264,170
prev_number,4,pre_label_token,28,0.16643831133842468,170
prev_number,4,first_label_token,0,-0.013116730377078056,170
prev_number,4,first_label_token,1,0.10289333760738373,170
prev_number,4,first_label_token,2,0.10721197724342346,170
prev_number,4,first_label_token,3,0.100870780646801,170
prev_number,4,first_label_token,4,0.11629082262516022,170
prev_number,4,first_label_token,5,0.15674813091754913,170
prev_number,4,first_label_token,6,0.16810065507888794,170
prev_number,4,first_label_token,7,0.19465374946594238,170
prev_number,4,first_label_token,8,0.1891707181930542,170
prev_number,4,first_label_token,9,0.30950868129730225,170
prev_number,4,first_label_token,10,0.3228107988834381,170
prev_number,4,first_label_token,11,0.3076060712337494,170
prev_number,4,first_label_token,12,0.3312104642391205,170
prev_number,4,first_label_token,13,0.3186620771884918,170
prev_number,4,first_label_token,14,0.28620660305023193,170
prev_number,4,first_label_token,15,0.27471596002578735,170
prev_number,4,first_label_token,16,0.29923370480537415,170
prev_number,4,first_label_token,17,0.2778329849243164,170
prev_number,4,first_label_token,18,0.25471556186676025,170
prev_number,4,first_label_token,19,0.2437557727098465,170
prev_number,4,first_label_token,20,0.23625634610652924,170
prev_number,4,first_label_token,21,0.2575496733188629,170
prev_number,4,first_label_token,22,0.2422393560409546,170
prev_number,4,first_label_token,23,0.2321304976940155,170
prev_number,4,first_label_token,24,0.22865769267082214,170
prev_number,4,first_label_token,25,0.2316468209028244,170
prev_number,4,first_label_token,26,0.22523866593837738,170
prev_number,4,first_label_token,27,0.19475005567073822,170
prev_number,4,first_label_token,28,0.17055027186870575,170
prev_number,4,last_label_token,0,-0.013235260732471943,170
prev_number,4,last_label_token,1,0.10287883877754211,170
prev_number,4,last_label_token,2,0.09827467799186707,170
prev_number,4,last_label_token,3,0.08704134821891785,170
prev_number,4,last_label_token,4,0.09730500727891922,170
prev_number,4,last_label_token,5,0.12487494200468063,170
prev_number,4,last_label_token,6,0.12849603593349457,170
prev_number,4,last_label_token,7,0.1651240736246109,170
prev_number,4,last_label_token,8,0.15060433745384216,170
prev_number,4,last_label_token,9,0.24742645025253296,170
prev_number,4,last_label_token,10,0.24394491314888,170
prev_number,4,last_label_token,11,0.2302534282207489,170
prev_number,4,last_label_token,12,0.2654629349708557,170
prev_number,4,last_label_token,13,0.2334626168012619,170
prev_number,4,last_label_token,14,0.20905537903308868,170
prev_number,4,last_label_token,15,0.20583517849445343,170
prev_number,4,last_label_token,16,0.22604374587535858,170
prev_number,4,last_label_token,17,0.21852286159992218,170
prev_number,4,last_label_token,18,0.20810797810554504,170
prev_number,4,last_label_token,19,0.20794877409934998,170
prev_number,4,last_label_token,20,0.2076416015625,170
prev_number,4,last_label_token,21,0.21464978158473969,170
prev_number,4,last_label_token,22,0.20352554321289062,170
prev_number,4,last_label_token,23,0.1924290806055069,170
prev_number,4,last_label_token,24,0.19095095992088318,170
prev_number,4,last_label_token,25,0.19195136427879333,170
prev_number,4,last_label_token,26,0.18487410247325897,170
prev_number,4,last_label_token,27,0.16570667922496796,170
prev_number,4,last_label_token,28,0.16425010561943054,170
prev_number,5,pre_label_token,0,-0.015119236893951893,170
prev_number,5,pre_label_token,1,0.09785906970500946,170
prev_number,5,pre_label_token,2,0.0908866822719574,170
prev_number,5,pre_label_token,3,0.08241588622331619,170
prev_number,5,pre_label_token,4,0.09865399450063705,170
prev_number,5,pre_label_token,5,0.16579192876815796,170
prev_number,5,pre_label_token,6,0.19041775166988373,170
prev_number,5,pre_label_token,7,0.25793957710266113,170
prev_number,5,pre_label_token,8,0.2532491087913513,170
prev_number,5,pre_label_token,9,0.3575989603996277,170
prev_number,5,pre_label_token,10,0.3842005133628845,170
prev_number,5,pre_label_token,11,0.35425838828086853,170
prev_number,5,pre_label_token,12,0.38627517223358154,170
prev_number,5,pre_label_token,13,0.3987876772880554,170
prev_number,5,pre_label_token,14,0.3750142455101013,170
prev_number,5,pre_label_token,15,0.339460164308548,170
prev_number,5,pre_label_token,16,0.36059680581092834,170
prev_number,5,pre_label_token,17,0.3331789970397949,170
prev_number,5,pre_label_token,18,0.31649503111839294,170
prev_number,5,pre_label_token,19,0.30383411049842834,170
prev_number,5,pre_label_token,20,0.28713443875312805,170
prev_number,5,pre_label_token,21,0.2970898449420929,170
prev_number,5,pre_label_token,22,0.27935197949409485,170
prev_number,5,pre_label_token,23,0.2689022421836853,170
prev_number,5,pre_label_token,24,0.2601986527442932,170
prev_number,5,pre_label_token,25,0.2575535476207733,170
prev_number,5,pre_label_token,26,0.2501932382583618,170
prev_number,5,pre_label_token,27,0.21161526441574097,170
prev_number,5,pre_label_token,28,0.16860605776309967,170
prev_number,5,first_label_token,0,-0.013338470831513405,170
prev_number,5,first_label_token,1,0.10292703658342361,170
prev_number,5,first_label_token,2,0.10745888948440552,170
prev_number,5,first_label_token,3,0.10082582384347916,170
prev_number,5,first_label_token,4,0.11553514003753662,170
prev_number,5,first_label_token,5,0.159185990691185,170
prev_number,5,first_label_token,6,0.16856685280799866,170
prev_number,5,first_label_token,7,0.19456827640533447,170
prev_number,5,first_label_token,8,0.1897333711385727,170
prev_number,5,first_label_token,9,0.31203556060791016,170
prev_number,5,first_label_token,10,0.32834392786026,170
prev_number,5,first_label_token,11,0.31045323610305786,170
prev_number,5,first_label_token,12,0.3355024456977844,170
prev_number,5,first_label_token,13,0.3235081732273102,170
prev_number,5,first_label_token,14,0.29104188084602356,170
prev_number,5,first_label_token,15,0.2761617600917816,170
prev_number,5,first_label_token,16,0.30307745933532715,170
prev_number,5,first_label_token,17,0.2784607410430908,170
prev_number,5,first_label_token,18,0.25351202487945557,170
prev_number,5,first_label_token,19,0.24156512320041656,170
prev_number,5,first_label_token,20,0.232929527759552,170
prev_number,5,first_label_token,21,0.2561860978603363,170
prev_number,5,first_label_token,22,0.24045948684215546,170
prev_number,5,first_label_token,23,0.2305801659822464,170
prev_number,5,first_label_token,24,0.22695913910865784,170
prev_number,5,first_label_token,25,0.2304060161113739,170
prev_number,5,first_label_token,26,0.2250249981880188,170
prev_number,5,first_label_token,27,0.19410572946071625,170
prev_number,5,first_label_token,28,0.1684812754392624,170
prev_number,5,last_label_token,0,-0.012986917048692703,170
prev_number,5,last_label_token,1,0.10243136435747147,170
prev_number,5,last_label_token,2,0.0979817658662796,170
prev_number,5,last_label_token,3,0.08787566423416138,170
prev_number,5,last_label_token,4,0.09825782477855682,170
prev_number,5,last_label_token,5,0.12549947202205658,170
prev_number,5,last_label_token,6,0.1262909173965454,170
prev_number,5,last_label_token,7,0.16480691730976105,170
prev_number,5,last_label_token,8,0.14633725583553314,170
prev_number,5,last_label_token,9,0.24055609107017517,170
prev_number,5,last_label_token,10,0.2337220311164856,170
prev_number,5,last_label_token,11,0.21829983592033386,170
prev_number,5,last_label_token,12,0.25677716732025146,170
prev_number,5,last_label_token,13,0.22367140650749207,170
prev_number,5,last_label_token,14,0.1995558738708496,170
prev_number,5,last_label_token,15,0.19769003987312317,170
prev_number,5,last_label_token,16,0.2181556075811386,170
prev_number,5,last_label_token,17,0.21060673892498016,170
prev_number,5,last_label_token,18,0.20128963887691498,170
prev_number,5,last_label_token,19,0.2015921175479889,170
prev_number,5,last_label_token,20,0.2012968361377716,170
prev_number,5,last_label_token,21,0.207589253783226,170
prev_number,5,last_label_token,22,0.19711357355117798,170
prev_number,5,last_label_token,23,0.18643027544021606,170
prev_number,5,last_label_token,24,0.1851339191198349,170
prev_number,5,last_label_token,25,0.1869106888771057,170
prev_number,5,last_label_token,26,0.18068960309028625,170
prev_number,5,last_label_token,27,0.16198444366455078,170
prev_number,5,last_label_token,28,0.1606884002685547,170
prev_number,6,pre_label_token,0,-0.015119236893951893,170
prev_number,6,pre_label_token,1,0.09787783771753311,170
prev_number,6,pre_label_token,2,0.09053386002779007,170
prev_number,6,pre_label_token,3,0.08327724039554596,170
prev_number,6,pre_label_token,4,0.09992489218711853,170
prev_number,6,pre_label_token,5,0.1692236065864563,170
prev_number,6,pre_label_token,6,0.19156579673290253,170
prev_number,6,pre_label_token,7,0.2581143081188202,170
prev_number,6,pre_label_token,8,0.2539213299751282,170
prev_number,6,pre_label_token,9,0.35918694734573364,170
prev_number,6,pre_label_token,10,0.38728979229927063,170
prev_number,6,pre_label_token,11,0.3572697937488556,170
prev_number,6,pre_label_token,12,0.3895842730998993,170
prev_number,6,pre_label_token,13,0.40138477087020874,170
prev_number,6,pre_label_token,14,0.378240704536438,170
prev_number,6,pre_label_token,15,0.3425120413303375,170
prev_number,6,pre_label_token,16,0.3639809489250183,170
prev_number,6,pre_label_token,17,0.3355270028114319,170
prev_number,6,pre_label_token,18,0.31918591260910034,170
prev_number,6,pre_label_token,19,0.3070467412471771,170
prev_number,6,pre_label_token,20,0.2896139621734619,170
prev_number,6,pre_label_token,21,0.2995526194572449,170
prev_number,6,pre_label_token,22,0.28133338689804077,170
prev_number,6,pre_label_token,23,0.27001357078552246,170
prev_number,6,pre_label_token,24,0.2613253891468048,170
prev_number,6,pre_label_token,25,0.25864672660827637,170
prev_number,6,pre_label_token,26,0.25168851017951965,170
prev_number,6,pre_label_token,27,0.2138795554637909,170
prev_number,6,pre_label_token,28,0.17282065749168396,170
prev_number,6,first_label_token,0,-0.013656537979841232,170
prev_number,6,first_label_token,1,0.1029362604022026,170
prev_number,6,first_label_token,2,0.10798077285289764,170
prev_number,6,first_label_token,3,0.10093320161104202,170
prev_number,6,first_label_token,4,0.11552051454782486,170
prev_number,6,first_label_token,5,0.16049246490001678,170
prev_number,6,first_label_token,6,0.16777335107326508,170
prev_number,6,first_label_token,7,0.19388318061828613,170
prev_number,6,first_label_token,8,0.19011595845222473,170
prev_number,6,first_label_token,9,0.31228968501091003,170
prev_number,6,first_label_token,10,0.32869312167167664,170
prev_number,6,first_label_token,11,0.3109259009361267,170
prev_number,6,first_label_token,12,0.3380918502807617,170
prev_number,6,first_label_token,13,0.3279294967651367,170
prev_number,6,first_label_token,14,0.2959042191505432,170
prev_number,6,first_label_token,15,0.27972492575645447,170
prev_number,6,first_label_token,16,0.3066726326942444,170
prev_number,6,first_label_token,17,0.28056129813194275,170
prev_number,6,first_label_token,18,0.25517556071281433,170
prev_number,6,first_label_token,19,0.24238815903663635,170
prev_number,6,first_label_token,20,0.232807457447052,170
prev_number,6,first_label_token,21,0.25580644607543945,170
prev_number,6,first_label_token,22,0.23993323743343353,170
prev_number,6,first_label_token,23,0.22985991835594177,170
prev_number,6,first_label_token,24,0.22688762843608856,170
prev_number,6,first_label_token,25,0.23056554794311523,170
prev_number,6,first_label_token,26,0.22519396245479584,170
prev_number,6,first_label_token,27,0.19505757093429565,170
prev_number,6,first_label_token,28,0.1698148399591446,170
prev_number,6,last_label_token,0,-0.012758410535752773,170
prev_number,6,last_label_token,1,0.10259338468313217,170
prev_number,6,last_label_token,2,0.09857489913702011,170
prev_number,6,last_label_token,3,0.08857706189155579,170
prev_number,6,last_label_token,4,0.09819842875003815,170
prev_number,6,last_label_token,5,0.12675826251506805,170
prev_number,6,last_label_token,6,0.1258685141801834,170
prev_number,6,last_label_token,7,0.16443002223968506,170
prev_number,6,last_label_token,8,0.14443185925483704,170
prev_number,6,last_label_token,9,0.24096468091011047,170
prev_number,6,last_label_token,10,0.23340140283107758,170
prev_number,6,last_label_token,11,0.21882891654968262,170
prev_number,6,last_label_token,12,0.2569614052772522,170
prev_number,6,last_label_token,13,0.22322340309619904,170
prev_number,6,last_label_token,14,0.19978287816047668,170
prev_number,6,last_label_token,15,0.19820661842823029,170
prev_number,6,last_label_token,16,0.2196589559316635,170
prev_number,6,last_label_token,17,0.21081843972206116,170
prev_number,6,last_label_token,18,0.1998571753501892,170
prev_number,6,last_label_token,19,0.199844092130661,170
prev_number,6,last_label_token,20,0.199375718832016,170
prev_number,6,last_label_token,21,0.20597529411315918,170
prev_number,6,last_label_token,22,0.19567915797233582,170
prev_number,6,last_label_token,23,0.18514172732830048,170
prev_number,6,last_label_token,24,0.18382711708545685,170
prev_number,6,last_label_token,25,0.18700569868087769,170
prev_number,6,last_label_token,26,0.18157944083213806,170
prev_number,6,last_label_token,27,0.16303136944770813,170
prev_number,6,last_label_token,28,0.16142728924751282,170
prev_number,7,pre_label_token,0,-0.015119236893951893,170
prev_number,7,pre_label_token,1,0.09777115285396576,170
prev_number,7,pre_label_token,2,0.09007469564676285,170
prev_number,7,pre_label_token,3,0.08368877321481705,170
prev_number,7,pre_label_token,4,0.10075388848781586,170
prev_number,7,pre_label_token,5,0.171012744307518,170
prev_number,7,pre_label_token,6,0.19211964309215546,170
prev_number,7,pre_label_token,7,0.2577437162399292,170
prev_number,7,pre_label_token,8,0.2547013461589813,170
prev_number,7,pre_label_token,9,0.364269882440567,170
prev_number,7,pre_label_token,10,0.3932991623878479,170
prev_number,7,pre_label_token,11,0.3621097207069397,170
prev_number,7,pre_label_token,12,0.39297744631767273,170
prev_number,7,pre_label_token,13,0.4035743772983551,170
prev_number,7,pre_label_token,14,0.37895306944847107,170
prev_number,7,pre_label_token,15,0.34381821751594543,170
prev_number,7,pre_label_token,16,0.3656453788280487,170
prev_number,7,pre_label_token,17,0.33751407265663147,170
prev_number,7,pre_label_token,18,0.32005321979522705,170
prev_number,7,pre_label_token,19,0.3078420162200928,170
prev_number,7,pre_label_token,20,0.2903309166431427,170
prev_number,7,pre_label_token,21,0.30027157068252563,170
prev_number,7,pre_label_token,22,0.2820185124874115,170
prev_number,7,pre_label_token,23,0.2704858183860779,170
prev_number,7,pre_label_token,24,0.26144903898239136,170
prev_number,7,pre_label_token,25,0.25864705443382263,170
prev_number,7,pre_label_token,26,0.2519543468952179,170
prev_number,7,pre_label_token,27,0.21357284486293793,170
prev_number,7,pre_label_token,28,0.17212428152561188,170
prev_number,7,first_label_token,0,-0.013260184787213802,170
prev_number,7,first_label_token,1,0.10276281833648682,170
prev_number,7,first_label_token,2,0.10711614042520523,170
prev_number,7,first_label_token,3,0.09962932020425797,170
prev_number,7,first_label_token,4,0.1143265813589096,170
prev_number,7,first_label_token,5,0.15907084941864014,170
prev_number,7,first_label_token,6,0.16647858917713165,170
prev_number,7,first_label_token,7,0.1913018822669983,170
prev_number,7,first_label_token,8,0.1877051144838333,170
prev_number,7,first_label_token,9,0.31352004408836365,170
prev_number,7,first_label_token,10,0.32890400290489197,170
prev_number,7,first_label_token,11,0.3112854063510895,170
prev_number,7,first_label_token,12,0.3372941315174103,170
prev_number,7,first_label_token,13,0.32496240735054016,170
prev_number,7,first_label_token,14,0.2944321036338806,170
prev_number,7,first_label_token,15,0.27744850516319275,170
prev_number,7,first_label_token,16,0.3045790493488312,170
prev_number,7,first_label_token,17,0.2788131535053253,170
prev_number,7,first_label_token,18,0.2523963749408722,170
prev_number,7,first_label_token,19,0.23998130857944489,170
prev_number,7,first_label_token,20,0.23085300624370575,170
prev_number,7,first_label_token,21,0.2540375292301178,170
prev_number,7,first_label_token,22,0.2385862022638321,170
prev_number,7,first_label_token,23,0.22845174372196198,170
prev_number,7,first_label_token,24,0.22558781504631042,170
prev_number,7,first_label_token,25,0.2292081117630005,170
prev_number,7,first_label_token,26,0.22475703060626984,170
prev_number,7,first_label_token,27,0.19408954679965973,170
prev_number,7,first_label_token,28,0.1688089817762375,170
prev_number,7,last_label_token,0,-0.012831362895667553,170
prev_number,7,last_label_token,1,0.1027444526553154,170
prev_number,7,last_label_token,2,0.09808433800935745,170
prev_number,7,last_label_token,3,0.08778922259807587,170
prev_number,7,last_label_token,4,0.09697879105806351,170
prev_number,7,last_label_token,5,0.12588132917881012,170
prev_number,7,last_label_token,6,0.12504179775714874,170
prev_number,7,last_label_token,7,0.1627516746520996,170
prev_number,7,last_label_token,8,0.14318636059761047,170
prev_number,7,last_label_token,9,0.2417304366827011,170
prev_number,7,last_label_token,10,0.23492825031280518,170
prev_number,7,last_label_token,11,0.22070321440696716,170
