family,arm,alpha,ctrl_family,exec_cos,real_shift_exec_cos,exec_cos_fp16,cf_exec_cos_fp16,dircos
py_paren_if,ctrl_family,8.0,py_enumerate,0.215,0.8192,0.215,0.8192,0.3436
py_paren_if,ctrl_random,0.5,py_enumerate,0.0401,0.8192,0.0401,0.8192,0.0443
py_paren_if,ctrl_random,1.0,py_enumerate,0.0633,0.8192,0.0633,0.8192,0.0825
py_paren_if,ctrl_random,2.0,py_enumerate,0.0631,0.8192,0.0631,0.8192,0.0966
py_paren_if,ctrl_random,4.0,py_enumerate,0.0438,0.8192,0.0438,0.8192,0.1149
py_paren_if,ctrl_random,8.0,py_enumerate,0.0193,0.8192,0.0193,0.8192,0.093
py_private,read,0.5,trailing_commas,0.1835,0.5878,0.1835,0.5878,0.2214
py_private,read,1.0,trailing_commas,0.2522,0.5878,0.2522,0.5878,0.3056
py_private,read,2.0,trailing_commas,0.4843,0.5878,0.4843,0.5878,0.6126
py_private,read,4.0,trailing_commas,0.5206,0.5878,0.5206,0.5878,0.6623
py_private,read,8.0,trailing_commas,0.527,0.5878,0.527,0.5878,0.6852
py_private,ctrl_family,0.5,trailing_commas,0.0331,0.5878,0.0331,0.5878,0.0219
py_private,ctrl_family,1.0,trailing_commas,0.0636,0.5878,0.0636,0.5878,0.0721
py_private,ctrl_family,2.0,trailing_commas,0.1204,0.5878,0.1204,0.5878,0.2087
py_private,ctrl_family,4.0,trailing_commas,0.3224,0.5878,0.3224,0.5878,0.553
py_private,ctrl_family,8.0,trailing_commas,0.4268,0.5878,0.4268,0.5878,0.6099
py_private,ctrl_random,0.5,trailing_commas,0.0294,0.5878,0.0294,0.5878,0.0592
py_private,ctrl_random,1.0,trailing_commas,0.0236,0.5878,0.0236,0.5878,0.066
py_private,ctrl_random,2.0,trailing_commas,0.0193,0.5878,0.0193,0.5878,0.0761
py_private,ctrl_random,4.0,trailing_commas,0.1328,0.5878,0.1328,0.5878,0.2405
py_private,ctrl_random,8.0,trailing_commas,0.238,0.5878,0.238,0.5878,0.3876
py_quotes,read,0.5,py_private,0.6941,0.7126,0.6941,0.7126,0.8313
py_quotes,read,1.0,py_private,0.7258,0.7126,0.7258,0.7126,0.8749
py_quotes,read,2.0,py_private,0.7287,0.7126,0.7287,0.7126,0.8866
py_quotes,read,4.0,py_private,0.6365,0.7126,0.6365,0.7126,0.7249
py_quotes,read,8.0,py_private,0.4931,0.7126,0.4931,0.7126,0.5174
py_quotes,ctrl_family,0.5,py_private,0.0235,0.7126,0.0235,0.7126,0.0433
py_quotes,ctrl_family,1.0,py_private,0.0542,0.7126,0.0542,0.7126,0.0828
py_quotes,ctrl_family,2.0,py_private,0.1104,0.7126,0.1104,0.7126,0.1497
py_quotes,ctrl_family,4.0,py_private,0.1162,0.7126,0.1162,0.7126,0.1635
py_quotes,ctrl_family,8.0,py_private,0.1538,0.7126,0.1538,0.7126,0.2007
py_quotes,ctrl_random,0.5,py_private,-0.0181,0.7126,-0.0181,0.7126,0.0301
py_quotes,ctrl_random,1.0,py_private,-0.027,0.7126,-0.027,0.7126,0.0138
py_quotes,ctrl_random,2.0,py_private,-0.0466,0.7126,-0.0466,0.7126,-0.0036
py_quotes,ctrl_random,4.0,py_private,-0.0636,0.7126,-0.0636,0.7126,-0.028
py_quotes,ctrl_random,8.0,py_private,-0.0535,0.7126,-0.0535,0.7126,-0.0227
py_self_name,read,0.5,py_enumerate,0.3549,0.7282,0.3549,0.7282,0.3647
py_self_name,read,1.0,py_enumerate,0.5332,0.7282,0.5332,0.7282,0.6021
py_self_name,read,2.0,py_enumerate,0.6832,0.7282,0.6832,0.7282,0.8093
py_self_name,read,4.0,py_enumerate,0.6237,0.7282,0.6237,0.7282,0.7144
py_self_name,read,8.0,py_enumerate,0.5029,0.7282,0.5029,0.7282,0.5816
py_self_name,ctrl_family,0.5,py_enumerate,0.0147,0.7282,0.0147,0.7282,0.0516
py_self_name,ctrl_family,1.0,py_enumerate,0.0232,0.7282,0.0232,0.7282,0.0706
py_self_name,ctrl_family,2.0,py_enumerate,0.0424,0.7282,0.0424,0.7282,0.1069
py_self_name,ctrl_family,4.0,py_enumerate,0.1135,0.7282,0.1135,0.7282,0.2365
py_self_name,ctrl_family,8.0,py_enumerate,0.1503,0.7282,0.1503,0.7282,0.288
py_self_name,ctrl_random,0.5,py_enumerate,-0.0149,0.7282,-0.0149,0.7282,-0.0089
py_self_name,ctrl_random,1.0,py_enumerate,-0.0027,0.7282,-0.0027,0.7282,0.0213
py_self_name,ctrl_random,2.0,py_enumerate,0.0322,0.7282,0.0322,0.7282,0.1057
py_self_name,ctrl_random,4.0,py_enumerate,0.0566,0.7282,0.0566,0.7282,0.1403
py_self_name,ctrl_random,8.0,py_enumerate,0.0455,0.7282,0.0455,0.7282,0.1306
py_snake_camel,read,0.5,trailing_commas,0.6701,0.8303,0.6701,0.8303,0.7431
py_snake_camel,read,1.0,trailing_commas,0.8311,0.8303,0.8311,0.8303,0.8899
py_snake_camel,read,2.0,trailing_commas,0.8588,0.8303,0.8588,0.8303,0.9311
py_snake_camel,read,4.0,trailing_commas,0.8013,0.8303,0.8013,0.8303,0.898
py_snake_camel,read,8.0,trailing_commas,0.6222,0.8303,0.6222,0.8303,0.7244
py_snake_camel,ctrl_family,0.5,trailing_commas,0.109,0.8303,0.109,0.8303,0.1463
py_snake_camel,ctrl_family,1.0,trailing_commas,0.1669,0.8303,0.1669,0.8303,0.2218
py_snake_camel,ctrl_family,2.0,trailing_commas,0.2744,0.8303,0.2744,0.8303,0.3521
py_snake_camel,ctrl_family,4.0,trailing_commas,0.3046,0.8303,0.3046,0.8303,0.3716
py_snake_camel,ctrl_family,8.0,trailing_commas,0.113,0.8303,0.113,0.8303,0.1701
py_snake_camel,ctrl_random,0.5,trailing_commas,-0.0324,0.8303,-0.0324,0.8303,-0.0403
py_snake_camel,ctrl_random,1.0,trailing_commas,-0.0493,0.8303,-0.0493,0.8303,-0.062
py_snake_camel,ctrl_random,2.0,trailing_commas,-0.0572,0.8303,-0.0572,0.8303,-0.0779
py_snake_camel,ctrl_random,4.0,trailing_commas,-0.0572,0.8303,-0.0572,0.8303,-0.0695
py_snake_camel,ctrl_random,8.0,trailing_commas,-0.0435,0.8303,-0.0435,0.8303,-0.0529
py_tabs,read,0.5,py_join_concat,0.503,0.6352,0.503,0.6352,0.5339
py_tabs,read,1.0,py_join_concat,0.5533,0.6352,0.5533,0.6352,0.6024
py_tabs,read,2.0,py_join_concat,0.6119,0.6352,0.6119,0.6352,0.6677
py_tabs,read,4.0,py_join_concat,0.6094,0.6352,0.6094,0.6352,0.6956
py_tabs,read,8.0,py_join_concat,0.5506,0.6352,0.5506,0.6352,0.6348
py_tabs,ctrl_family,0.5,py_join_concat,0.01,0.6352,0.01,0.6352,0.0281
py_tabs,ctrl_family,1.0,py_join_concat,0.0261,0.6352,0.0261,0.6352,0.059
py_tabs,ctrl_family,2.0,py_join_concat,0.0604,0.6352,0.0604,0.6352,0.1205
py_tabs,ctrl_family,4.0,py_join_concat,0.0967,0.6352,0.0967,0.6352,0.1931
py_tabs,ctrl_family,8.0,py_join_concat,0.0939,0.6352,0.0939,0.6352,0.2078
py_tabs,ctrl_random,0.5,py_join_concat,-0.0386,0.6352,-0.0386,0.6352,-0.0184
py_tabs,ctrl_random,1.0,py_join_concat,-0.0345,0.6352,-0.0345,0.6352,-0.0199
py_tabs,ctrl_random,2.0,py_join_concat,-0.0193,0.6352,-0.0193,0.6352,0.0046
py_tabs,ctrl_random,4.0,py_join_concat,0.0219,0.6352,0.0219,0.6352,0.0728
py_tabs,ctrl_random,8.0,py_join_concat,0.0337,0.6352,0.0337,0.6352,0.1293
py_type_hints,read,0.5,py_join_concat,0.4099,0.6084,0.4099,0.6084,0.3455
py_type_hints,read,1.0,py_join_concat,0.5558,0.6084,0.5558,0.6084,0.5077
py_type_hints,read,2.0,py_join_concat,0.6217,0.6084,0.6217,0.6084,0.6492
py_type_hints,read,4.0,py_join_concat,0.5879,0.6084,0.5879,0.6084,0.6497
py_type_hints,read,8.0,py_join_concat,0.556,0.6084,0.556,0.6084,0.654
py_type_hints,ctrl_family,0.5,py_join_concat,-0.0826,0.6084,-0.0826,0.6084,0.0211
py_type_hints,ctrl_family,1.0,py_join_concat,-0.0822,0.6084,-0.0822,0.6084,0.0461
py_type_hints,ctrl_family,2.0,py_join_concat,-0.0544,0.6084,-0.0544,0.6084,0.0937
py_type_hints,ctrl_family,4.0,py_join_concat,0.0226,0.6084,0.0226,0.6084,0.2005
py_type_hints,ctrl_family,8.0,py_join_concat,0.1996,0.6084,0.1996,0.6084,0.478
py_type_hints,ctrl_random,0.5,py_join_concat,-0.1196,0.6084,-0.1196,0.6084,-0.1167
py_type_hints,ctrl_random,1.0,py_join_concat,-0.1188,0.6084,-0.1188,0.6084,-0.1009
py_type_hints,ctrl_random,2.0,py_join_concat,-0.1054,0.6084,-0.1054,0.6084,-0.0211
py_type_hints,ctrl_random,4.0,py_join_concat,0.0691,0.6084,0.0691,0.6084,0.2558
py_type_hints,ctrl_random,8.0,py_join_concat,0.2343,0.6084,0.2343,0.6084,0.4867
py_with_open,read,0.5,line_wrap,0.1227,0.7648,0.1227,0.7648,0.2231
py_with_open,read,1.0,line_wrap,0.139,0.7648,0.139,0.7648,0.2734
py_with_open,read,2.0,line_wrap,0.2274,0.7648,0.2274,0.7648,0.4039
py_with_open,read,4.0,line_wrap,0.5833,0.7648,0.5833,0.7648,0.6775
py_with_open,read,8.0,line_wrap,0.5422,0.7648,0.5422,0.7648,0.5833
py_with_open,ctrl_family,0.5,line_wrap,0.0929,0.7648,0.0929,0.7648,0.1018
py_with_open,ctrl_family,1.0,line_wrap,0.1096,0.7648,0.1096,0.7648,0.1306
py_with_open,ctrl_family,2.0,line_wrap,0.1203,0.7648,0.1203,0.7648,0.1634
py_with_open,ctrl_family,4.0,line_wrap,0.1472,0.7648,0.1472,0.7648,0.2325
py_with_open,ctrl_family,8.0,line_wrap,0.3072,0.7648,0.3072,0.7648,0.3654
py_with_open,ctrl_random,0.5,line_wrap,-0.0263,0.7648,-0.0263,0.7648,-0.0233
py_with_open,ctrl_random,1.0,line_wrap,-0.0237,0.7648,-0.0237,0.7648,-0.01
py_with_open,ctrl_random,2.0,line_wrap,-0.0665,0.7648,-0.0665,0.7648,-0.0374
py_with_open,ctrl_random,4.0,line_wrap,-0.0543,0.7648,-0.0543,0.7648,0.0105
py_with_open,ctrl_random,8.0,line_wrap,0.14,0.7648,0.14,0.7648,0.1901
r_assignment,read,0.5,py_optional,0.6139,0.5677,0.6139,0.5677,0.8187
r_assignment,read,1.0,py_optional,0.6227,0.5677,0.6227,0.5677,0.868
r_assignment,read,2.0,py_optional,0.5673,0.5677,0.5673,0.5677,0.8409
r_assignment,read,4.0,py_optional,0.5162,0.5677,0.5162,0.5677,0.7489
r_assignment,read,8.0,py_optional,0.5022,0.5677,0.5022,0.5677,0.6452
r_assignment,ctrl_family,0.5,py_optional,0.1689,0.5677,0.1689,0.5677,0.1875
r_assignment,ctrl_family,1.0,py_optional,0.1803,0.5677,0.1803,0.5677,0.2285
r_assignment,ctrl_family,2.0,py_optional,0.1931,0.5677,0.1931,0.5677,0.3072
r_assignment,ctrl_family,4.0,py_optional,0.2356,0.5677,0.2356,0.5677,0.419
r_assignment,ctrl_family,8.0,py_optional,0.3085,0.5677,0.3085,0.5677,0.4794
r_assignment,ctrl_random,0.5,py_optional,-0.1189,0.5677,-0.1189,0.5677,-0.1508
r_assignment,ctrl_random,1.0,py_optional,-0.1254,0.5677,-0.1254,0.5677,-0.1173
r_assignment,ctrl_random,2.0,py_optional,-0.1115,0.5677,-0.1115,0.5677,-0.0232
r_assignment,ctrl_random,4.0,py_optional,-0.0971,0.5677,-0.0971,0.5677,0.0548
r_assignment,ctrl_random,8.0,py_optional,0.1762,0.5677,0.1762,0.5677,0.309
rust_question,read,0.5,js_template,0.0493,0.6404,0.0493,0.6404,0.0803
rust_question,read,1.0,js_template,0.0453,0.6404,0.0453,0.6404,0.1083
rust_question,read,2.0,js_template,0.0605,0.6404,0.0605,0.6404,0.1185
rust_question,read,4.0,js_template,0.058,0.6404,0.058,0.6404,0.1199
rust_question,read,8.0,js_template,0.0435,0.6404,0.0435,0.6404,0.0974
rust_question,ctrl_family,0.5,js_template,0.0152,0.6404,0.0152,0.6404,0.0339
rust_question,ctrl_family,1.0,js_template,0.0173,0.6404,0.0173,0.6404,0.0339
rust_question,ctrl_family,2.0,js_template,0.0214,0.6404,0.0214,0.6404,0.0579
rust_question,ctrl_family,4.0,js_template,0.0256,0.6404,0.0256,0.6404,0.1055
rust_question,ctrl_family,8.0,js_template,0.0452,0.6404,0.0452,0.6404,0.1035
rust_question,ctrl_random,0.5,js_template,-0.0054,0.6404,-0.0054,0.6404,0.0099
rust_question,ctrl_random,1.0,js_template,-0.0066,0.6404,-0.0066,0.6404,0.0055
rust_question,ctrl_random,2.0,js_template,-0.0114,0.6404,-0.0114,0.6404,0.0694
rust_question,ctrl_random,4.0,js_template,0.0304,0.6404,0.0304,0.6404,0.1085
rust_question,ctrl_random,8.0,js_template,0.0353,0.6404,0.0353,0.6404,0.0867
sql_bool_case,read,0.5,sql_join_style,0.8551,0.8993,0.8551,0.8993,0.9208
sql_bool_case,read,1.0,sql_join_style,0.9101,0.8993,0.9101,0.8993,0.9841
sql_bool_case,read,2.0,sql_join_style,0.8546,0.8993,0.8546,0.8993,0.9226
sql_bool_case,read,4.0,sql_join_style,0.6916,0.8993,0.6916,0.8993,0.7397
sql_bool_case,read,8.0,sql_join_style,0.6124,0.8993,0.6124,0.8993,0.6421
sql_bool_case,ctrl_family,0.5,sql_join_style,-0.1698,0.8993,-0.1698,0.8993,-0.1861
sql_bool_case,ctrl_family,1.0,sql_join_style,-0.1687,0.8993,-0.1687,0.8993,-0.184
sql_bool_case,ctrl_family,2.0,sql_join_style,-0.1439,0.8993,-0.1439,0.8993,-0.1462
sql_bool_case,ctrl_family,4.0,sql_join_style,-0.0818,0.8993,-0.0818,0.8993,-0.061
sql_bool_case,ctrl_family,8.0,sql_join_style,-0.0225,0.8993,-0.0225,0.8993,0.0048
sql_bool_case,ctrl_random,0.5,sql_join_style,0.0726,0.8993,0.0726,0.8993,0.0895
sql_bool_case,ctrl_random,1.0,sql_join_style,0.0742,0.8993,0.0742,0.8993,0.1
sql_bool_case,ctrl_random,2.0,sql_join_style,0.057,0.8993,0.057,0.8993,0.1055
sql_bool_case,ctrl_random,4.0,sql_join_style,0.0254,0.8993,0.0254,0.8993,0.0935
sql_bool_case,ctrl_random,8.0,sql_join_style,-0.0031,0.8993,-0.0031,0.8993,0.0472
sql_join_style,read,0.5,sql_bool_case,0.4098,0.8752,0.4098,0.8752,0.4143
sql_join_style,read,1.0,sql_bool_case,0.459,0.8752,0.459,0.8752,0.4662
sql_join_style,read,2.0,sql_bool_case,0.5372,0.8752,0.5372,0.8752,0.552
sql_join_style,read,4.0,sql_bool_case,0.6506,0.8752,0.6506,0.8752,0.6649
sql_join_style,read,8.0,sql_bool_case,0.6561,0.8752,0.6561,0.8752,0.6719
sql_join_style,ctrl_family,0.5,sql_bool_case,-0.0771,0.8752,-0.0771,0.8752,-0.0623
sql_join_style,ctrl_family,1.0,sql_bool_case,-0.0436,0.8752,-0.0436,0.8752,-0.0238
sql_join_style,ctrl_family,2.0,sql_bool_case,0.0381,0.8752,0.0381,0.8752,0.0645
sql_join_style,ctrl_family,4.0,sql_bool_case,0.1505,0.8752,0.1505,0.8752,0.1779
sql_join_style,ctrl_family,8.0,sql_bool_case,0.269,0.8752,0.269,0.8752,0.3
sql_join_style,ctrl_random,0.5,sql_bool_case,-0.0246,0.8752,-0.0246,0.8752,-0.0088
sql_join_style,ctrl_random,1.0,sql_bool_case,-0.0754,0.8752,-0.0754,0.8752,-0.0563
sql_join_style,ctrl_random,2.0,sql_bool_case,-0.117,0.8752,-0.117,0.8752,-0.091
sql_join_style,ctrl_random,4.0,sql_bool_case,-0.0772,0.8752,-0.0772,0.8752,-0.0418
sql_join_style,ctrl_random,8.0,sql_bool_case,0.065,0.8752,0.065,0.8752,0.1079
sql_keyword_case,read,0.5,sql_join_style,0.7239,0.6872,0.7239,0.6872,0.8277
sql_keyword_case,read,1.0,sql_join_style,0.7506,0.6872,0.7506,0.6872,0.8844
sql_keyword_case,read,2.0,sql_join_style,0.7125,0.6872,0.7125,0.6872,0.8739
sql_keyword_case,read,4.0,sql_join_style,0.5878,0.6872,0.5878,0.6872,0.7362
sql_keyword_case,read,8.0,sql_join_style,0.4207,0.6872,0.4207,0.6872,0.5205
sql_keyword_case,ctrl_family,0.5,sql_join_style,0.1416,0.6872,0.1416,0.6872,0.2608
sql_keyword_case,ctrl_family,1.0,sql_join_style,0.161,0.6872,0.161,0.6872,0.2975
sql_keyword_case,ctrl_family,2.0,sql_join_style,0.185,0.6872,0.185,0.6872,0.3245
sql_keyword_case,ctrl_family,4.0,sql_join_style,0.2243,0.6872,0.2243,0.6872,0.3149
sql_keyword_case,ctrl_family,8.0,sql_join_style,0.2011,0.6872,0.2011,0.6872,0.2486
sql_keyword_case,ctrl_random,0.5,sql_join_style,0.022,0.6872,0.022,0.6872,0.0287
sql_keyword_case,ctrl_random,1.0,sql_join_style,0.0305,0.6872,0.0305,0.6872,0.0461
sql_keyword_case,ctrl_random,2.0,sql_join_style,0.0384,0.6872,0.0384,0.6872,0.0737
sql_keyword_case,ctrl_random,4.0,sql_join_style,0.0549,0.6872,0.0549,0.6872,0.0955
sql_keyword_case,ctrl_random,8.0,sql_join_style,0.0836,0.6872,0.0836,0.6872,0.1121
trailing_commas,read,0.5,py_const_naming,0.5906,0.7992,0.5906,0.7992,0.6542
trailing_commas,read,1.0,py_const_naming,0.6617,0.7992,0.6617,0.7992,0.7752
trailing_commas,read,2.0,py_const_naming,0.6899,0.7992,0.6899,0.7992,0.835
trailing_commas,read,4.0,py_const_naming,0.6492,0.7992,0.6492,0.7992,0.7814
trailing_commas,read,8.0,py_const_naming,0.6204,0.7992,0.6204,0.7992,0.7286
trailing_commas,ctrl_family,0.5,py_const_naming,0.1337,0.7992,0.1337,0.7992,0.1394
trailing_commas,ctrl_family,1.0,py_const_naming,0.138,0.7992,0.138,0.7992,0.133
trailing_commas,ctrl_family,2.0,py_const_naming,0.0139,0.7992,0.0139,0.7992,0.0374
trailing_commas,ctrl_family,4.0,py_const_naming,0.0289,0.7992,0.0289,0.7992,0.056
trailing_commas,ctrl_family,8.0,py_const_naming,0.1015,0.7992,0.1015,0.7992,0.1321
trailing_commas,ctrl_random,0.5,py_const_naming,0.0191,0.7992,0.0191,0.7992,0.0371
trailing_commas,ctrl_random,1.0,py_const_naming,0.0231,0.7992,0.0231,0.7992,0.0303
trailing_commas,ctrl_random,2.0,py_const_naming,-0.0093,0.7992,-0.0093,0.7992,0.0061
trailing_commas,ctrl_random,4.0,py_const_naming,-0.044,0.7992,-0.044,0.7992,-0.0301
trailing_commas,ctrl_random,8.0,py_const_naming,0.0402,0.7992,0.0402,0.7992,0.0664
