task,icl_example_index,token_role,layer,per_task_test_mse,test_r2
next_number,5,pre_label_token,18,0.31180712580680847,0.3212092732479984
antonym,5,pre_label_token,19,0.3684735894203186,0.20163561125401275
synonym,5,pre_label_token,19,0.29154524207115173,0.2421608988928381
prev_number,5,pre_label_token,19,0.3713040053844452,0.28079165884472657
next_number,5,pre_label_token,19,0.31386005878448486,0.3167401262896523
antonym,5,pre_label_token,20,0.3680182695388794,0.20262214377429733
synonym,5,pre_label_token,20,0.2976566255092621,0.2262750442709045
prev_number,5,pre_label_token,20,0.37413251399993896,0.27531289492138455
next_number,5,pre_label_token,20,0.3156334459781647,0.3128795385019427
antonym,5,pre_label_token,21,0.3733105957508087,0.19115536595752514
synonym,5,pre_label_token,21,0.3009035587310791,0.21783500615985119
prev_number,5,pre_label_token,21,0.375426709651947,0.2728060641452196
next_number,5,pre_label_token,21,0.31697434186935425,0.30996046571255664
antonym,5,pre_label_token,22,0.37322908639907837,0.1913319706468155
synonym,5,pre_label_token,22,0.30131611227989197,0.21676261956088005
prev_number,5,pre_label_token,22,0.375913143157959,0.2718638522922152
next_number,5,pre_label_token,22,0.31879663467407227,0.3059934125091738
antonym,5,pre_label_token,23,0.37381693720817566,0.19005828600467567
synonym,5,pre_label_token,23,0.3021695017814636,0.21454432943146162
prev_number,5,pre_label_token,23,0.3767862319946289,0.2701726968917977
next_number,5,pre_label_token,23,0.31829017400741577,0.3070959556377233
antonym,5,pre_label_token,24,0.3751371204853058,0.187197871187058
synonym,5,pre_label_token,24,0.3043143153190613,0.2089691276143152
prev_number,5,pre_label_token,24,0.38090991973876953,0.2621851972179524
next_number,5,pre_label_token,24,0.32031139731407166,0.3026958392718674
antonym,5,pre_label_token,25,0.378759503364563,0.17934932633543976
synonym,5,pre_label_token,25,0.30493202805519104,0.20736345275793466
prev_number,5,pre_label_token,25,0.3825458288192749,0.25901647444898324
next_number,5,pre_label_token,25,0.32126933336257935,0.3006104536192272
antonym,5,pre_label_token,26,0.38429951667785645,0.16734588980835974
synonym,5,pre_label_token,26,0.30558642745018005,0.20566241505366467
prev_number,5,pre_label_token,26,0.3800457715988159,0.2638590346698403
next_number,5,pre_label_token,26,0.3210587501525879,0.30106888422687295
antonym,5,pre_label_token,27,0.39118948578834534,0.15241753093729948
synonym,5,pre_label_token,27,0.30841150879859924,0.19831893349165686
prev_number,5,pre_label_token,27,0.38530683517456055,0.2536684610370403
next_number,5,pre_label_token,27,0.32891279458999634,0.28397096666704724
antonym,5,pre_label_token,28,0.3982514441013336,0.1371165264860219
synonym,5,pre_label_token,28,0.31411537528038025,0.1834923734124042
prev_number,5,pre_label_token,28,0.3844550848007202,0.255318284266967
next_number,5,pre_label_token,28,0.32996684312820435,0.2816763482505157
antonym,5,first_label_token,0,0.42941373586654663,0.06959780945613181
synonym,5,first_label_token,0,0.31539544463157654,0.18016497695217082
prev_number,5,first_label_token,0,0.44894275069236755,0.13040698102668646
next_number,5,first_label_token,0,0.3958946168422699,0.13815441520707616
antonym,5,first_label_token,1,0.4477061629295349,0.029963971997663763
synonym,5,first_label_token,1,0.30677515268325806,0.2025724573657962
prev_number,5,first_label_token,1,0.4397251009941101,0.14826138187531213
next_number,5,first_label_token,1,0.3897280991077423,0.151578659581602
antonym,5,first_label_token,2,0.4373885691165924,0.052318897056900626
synonym,5,first_label_token,2,0.30488526821136475,0.20748499971840462
prev_number,5,first_label_token,2,0.42853736877441406,0.16993179268245096
next_number,5,first_label_token,2,0.3786360025405884,0.17572567761571445
antonym,5,first_label_token,3,0.44689059257507324,0.03173105204414273
synonym,5,first_label_token,3,0.310606449842453,0.19261343085391736
prev_number,5,first_label_token,3,0.43005815148353577,0.16698606736404886
next_number,5,first_label_token,3,0.3789868950843811,0.17496179961197544
antonym,5,first_label_token,4,0.4324624538421631,0.06299221292778612
synonym,5,first_label_token,4,0.31249353289604187,0.18770817047344668
prev_number,5,first_label_token,4,0.40742456912994385,0.21082685815237812
next_number,5,first_label_token,4,0.3567807078361511,0.22330371592198406
antonym,5,first_label_token,5,0.4191698133945465,0.09179311228797349
synonym,5,first_label_token,5,0.3089461326599121,0.19692923883017133
prev_number,5,first_label_token,5,0.38754016160964966,0.24934255294731855
next_number,5,first_label_token,5,0.31986796855926514,0.3036611646343299
antonym,5,first_label_token,6,0.4148980677127838,0.10104861859295455
synonym,5,first_label_token,6,0.3041907548904419,0.20929030906626445
prev_number,5,first_label_token,6,0.3839206397533417,0.2563534935035757
next_number,5,first_label_token,6,0.3195159435272217,0.3044275080163722
antonym,5,first_label_token,7,0.39282235503196716,0.1488796256626308
synonym,5,first_label_token,7,0.3006301522254944,0.2185456956533831
prev_number,5,first_label_token,7,0.39717480540275574,0.23068044297926904
next_number,5,first_label_token,7,0.3341607451438904,0.27254640360993665
antonym,5,first_label_token,8,0.37854820489883423,0.17980714251352703
synonym,5,first_label_token,8,0.2943485677242279,0.23487396881658118
prev_number,5,first_label_token,8,0.40317535400390625,0.21905750182357997
next_number,5,first_label_token,8,0.3366483449935913,0.2671310055317899
antonym,5,first_label_token,9,0.3690633177757263,0.20035785856966992
synonym,5,first_label_token,9,0.2937556505203247,0.2364151904727635
prev_number,5,first_label_token,9,0.3833099901676178,0.2575363093881523
next_number,5,first_label_token,9,0.3211275041103363,0.3009192098125171
antonym,5,first_label_token,10,0.3568805754184723,0.22675396383897917
synonym,5,first_label_token,10,0.29240018129348755,0.2399385804384072
prev_number,5,first_label_token,10,0.3810712695121765,0.2618726659734869
next_number,5,first_label_token,10,0.3191870450973511,0.3051435057783277
antonym,5,first_label_token,11,0.3468044698238373,0.24858566118438785
synonym,5,first_label_token,11,0.2869333326816559,0.25414903919413045
prev_number,5,first_label_token,11,0.38465753197669983,0.2549261481857602
next_number,5,first_label_token,11,0.324541836977005,0.2934863537418214
antonym,5,first_label_token,12,0.35461586713790894,0.23166086217311588
synonym,5,first_label_token,12,0.2916474938392639,0.2418951069098091
prev_number,5,first_label_token,12,0.37850242853164673,0.2668484589450322
next_number,5,first_label_token,12,0.31879687309265137,0.30599289348216263
antonym,5,first_label_token,13,0.35234859585762024,0.23657331370772017
synonym,5,first_label_token,13,0.2897048890590668,0.24694468978062745
prev_number,5,first_label_token,13,0.37463635206222534,0.27433697079524255
next_number,5,first_label_token,13,0.3169223964214325,0.3100735487226226
antonym,5,first_label_token,14,0.3564881384372711,0.22760424923151135
synonym,5,first_label_token,14,0.2900857925415039,0.24595457397325549
prev_number,5,first_label_token,14,0.38065072894096375,0.2626872445458276
next_number,5,first_label_token,14,0.3229480981826782,0.296955854676589
antonym,5,first_label_token,15,0.35830220580101013,0.22367374559820075
synonym,5,first_label_token,15,0.2914346754550934,0.2424483043889143
prev_number,5,first_label_token,15,0.3802851140499115,0.263395433187701
next_number,5,first_label_token,15,0.3198970556259155,0.303597843338963
antonym,5,first_label_token,16,0.3599993884563446,0.2199964937350536
synonym,5,first_label_token,16,0.2911621630191803,0.24315666984878515
prev_number,5,first_label_token,16,0.38601911067962646,0.25228879780417646
next_number,5,first_label_token,16,0.32439562678337097,0.29380464705644216
antonym,5,first_label_token,17,0.3610568344593048,0.21770534653746654
synonym,5,first_label_token,17,0.2914261221885681,0.24247053764427118
prev_number,5,first_label_token,17,0.38932737708091736,0.24588075276273236
next_number,5,first_label_token,17,0.3274722099304199,0.28710705762549293
antonym,5,first_label_token,18,0.36181601881980896,0.2160604369012754
synonym,5,first_label_token,18,0.2905990481376648,0.2446204237162677
prev_number,5,first_label_token,18,0.3941580355167389,0.23652386517215085
next_number,5,first_label_token,18,0.3317720592021942,0.2777464703568103
antonym,5,first_label_token,19,0.36638525128364563,0.20616037190945824
synonym,5,first_label_token,19,0.2918798327445984,0.24129116802910555
prev_number,5,first_label_token,19,0.39975211024284363,0.22568825568311568
next_number,5,first_label_token,19,0.3360522985458374,0.26842857305979917
antonym,5,first_label_token,20,0.3662460148334503,0.2064620527534673
synonym,5,first_label_token,20,0.29270365834236145,0.2391497259460773
prev_number,5,first_label_token,20,0.40065136551856995,0.22394641642000135
next_number,5,first_label_token,20,0.3380363881587982,0.2641092951509383
antonym,5,first_label_token,21,0.36738938093185425,0.20398474419601764
synonym,5,first_label_token,21,0.29408109188079834,0.23556924222016173
prev_number,5,first_label_token,21,0.3996546268463135,0.22587707904858423
next_number,5,first_label_token,21,0.338655561208725,0.26276138200284216
antonym,5,first_label_token,22,0.36767351627349854,0.20336911380929212
synonym,5,first_label_token,22,0.29416555166244507,0.2353496985069865
prev_number,5,first_label_token,22,0.3995029330253601,0.22617090690863761
next_number,5,first_label_token,22,0.33848297595977783,0.2631370926805773
antonym,5,first_label_token,23,0.3697872757911682,0.19878927315385952
synonym,5,first_label_token,23,0.2941879332065582,0.23529152019767297
prev_number,5,first_label_token,23,0.40195798873901367,0.22141551369538004
next_number,5,first_label_token,23,0.3400528132915497,0.2597196242036828
antonym,5,first_label_token,24,0.3719853162765503,0.19402682260397963
synonym,5,first_label_token,24,0.29542434215545654,0.23207761404788485
prev_number,5,first_label_token,24,0.4052978456020355,0.21494627856913107
next_number,5,first_label_token,24,0.3429960012435913,0.2533124303855021
antonym,5,first_label_token,25,0.37493425607681274,0.18763741346128082
synonym,5,first_label_token,25,0.2952912449836731,0.23242358519221806
prev_number,5,first_label_token,25,0.4030124545097351,0.21937303484579063
next_number,5,first_label_token,25,0.34142714738845825,0.25672775787597535
antonym,5,first_label_token,26,0.3762299716472626,0.18483001233649943
synonym,5,first_label_token,26,0.2966160178184509,0.22897998704893507
prev_number,5,first_label_token,26,0.4037192463874817,0.218003993288025
next_number,5,first_label_token,26,0.34173718094825745,0.2560528281262814
antonym,5,first_label_token,27,0.38094595074653625,0.17461199433186114
synonym,5,first_label_token,27,0.29852762818336487,0.2240109706783645
prev_number,5,first_label_token,27,0.4051353931427002,0.21526094569391518
next_number,5,first_label_token,27,0.34558770060539246,0.24767041213858854
antonym,5,first_label_token,28,0.38262104988098145,0.17098259039367347
synonym,5,first_label_token,28,0.3009643256664276,0.21767704933869236
prev_number,5,first_label_token,28,0.40712064504623413,0.21141555294939673
next_number,5,first_label_token,28,0.35018056631088257,0.23767194067313646
antonym,5,last_label_token,0,0.42405155301094055,0.0812159442716961
synonym,5,last_label_token,0,0.3085179030895233,0.19804237348599862
prev_number,5,last_label_token,0,0.43178820610046387,0.16363498659706233
next_number,5,last_label_token,0,0.35948896408081055,0.21740795834496818
antonym,5,last_label_token,1,0.4292333424091339,0.06998866436811524
synonym,5,last_label_token,1,0.3026975095272064,0.21317183261906736
prev_number,5,last_label_token,1,0.4432581961154938,0.14141784815484182
next_number,5,last_label_token,1,0.37747982144355774,0.17824263422817055
antonym,5,last_label_token,2,0.41914820671081543,0.09183992705935762
synonym,5,last_label_token,2,0.29811593890190125,0.22508111071146342
prev_number,5,last_label_token,2,0.4295448362827301,0.16798034851563248
next_number,5,last_label_token,2,0.374301940202713,0.18516074526050486
antonym,5,last_label_token,3,0.4219282269477844,0.08581651257073475
synonym,5,last_label_token,3,0.3023080825805664,0.21418410421400758
prev_number,5,last_label_token,3,0.4339391589164734,0.15946863453979399
next_number,5,last_label_token,3,0.3819749653339386,0.16845689895893567
antonym,5,last_label_token,4,0.42370718717575073,0.08196207486941098
synonym,5,last_label_token,4,0.3032999336719513,0.21160589873828983
prev_number,5,last_label_token,4,0.4053608179092407,0.21482430248498707
next_number,5,last_label_token,4,0.35759085416793823,0.22154006213791377
antonym,5,last_label_token,5,0.411065012216568,0.10935362360859235
synonym,5,last_label_token,5,0.30161288380622864,0.21599119532100752
prev_number,5,last_label_token,5,0.39121219515800476,0.24222989830669717
next_number,5,last_label_token,5,0.3395642638206482,0.26078317542801566
antonym,5,last_label_token,6,0.39923974871635437,0.1349751865568639
synonym,5,last_label_token,6,0.29830825328826904,0.2245812110709836
prev_number,5,last_label_token,6,0.38942521810531616,0.24569123667932258
next_number,5,last_label_token,6,0.33604779839515686,0.26843836969463564
antonym,5,last_label_token,7,0.37192294001579285,0.19416197200605811
synonym,5,last_label_token,7,0.29374268651008606,0.23644888896084781
prev_number,5,last_label_token,7,0.37558266520500183,0.272503981396367
next_number,5,last_label_token,7,0.32215413451194763,0.29868427950227383
antonym,5,last_label_token,8,0.3652573525905609,0.20860416754780675
synonym,5,last_label_token,8,0.2917099595069885,0.24173273442469434
prev_number,5,last_label_token,8,0.37227174639701843,0.27891716409587497
next_number,5,last_label_token,8,0.32179927825927734,0.2994567863300742
antonym,5,last_label_token,9,0.3547307252883911,0.23141200130564787
synonym,5,last_label_token,9,0.2885608375072479,0.24991852325323505
prev_number,5,last_label_token,9,0.3715924620628357,0.2802329240986643
next_number,5,last_label_token,9,0.3198498785495758,0.303700545808805
antonym,5,last_label_token,10,0.3492341637611389,0.24332129171317207
synonym,5,last_label_token,10,0.2901010811328888,0.2459148329976525
prev_number,5,last_label_token,10,0.37566569447517395,0.2723431553810214
next_number,5,last_label_token,10,0.323758602142334,0.295191422352002
antonym,5,last_label_token,11,0.3423953950405121,0.25813871571907654
synonym,5,last_label_token,11,0.28861862421035767,0.24976831321094606
prev_number,5,last_label_token,11,0.3738960027694702,0.2757710123864895
next_number,5,last_label_token,11,0.3234769105911255,0.2958046527657392
antonym,5,last_label_token,12,0.34679633378982544,0.24860328936726772
synonym,5,last_label_token,12,0.2899017333984375,0.24643301503626536
prev_number,5,last_label_token,12,0.37423738837242126,0.2751097553851315
next_number,5,last_label_token,12,0.32111164927482605,0.30095372510876206
antonym,5,last_label_token,13,0.34644362330436707,0.2493675001525516
synonym,5,last_label_token,13,0.2882155776023865,0.2508159875853221
prev_number,5,last_label_token,13,0.37187591195106506,0.2796838874037786
next_number,5,last_label_token,13,0.31844890117645264,0.3067504134050144
antonym,5,last_label_token,14,0.34924712777137756,0.24329320285034162
synonym,5,last_label_token,14,0.28728052973747253,0.2532465394557779
prev_number,5,last_label_token,14,0.3750498294830322,0.2735360734022403
next_number,5,last_label_token,14,0.32066914439201355,0.3019170392415562
antonym,5,last_label_token,15,0.3523254096508026,0.2366235508003227
synonym,5,last_label_token,15,0.28812161087989807,0.25106024352309253
prev_number,5,last_label_token,15,0.37507572770118713,0.2734859090779993
next_number,5,last_label_token,15,0.31917697191238403,0.30516543466955104
antonym,5,last_label_token,16,0.35629186034202576,0.22802952107197427
synonym,5,last_label_token,16,0.2892167866230011,0.2482134572239526
prev_number,5,last_label_token,16,0.3747265338897705,0.2741622904210732
next_number,5,last_label_token,16,0.31883475184440613,0.3059104330657576
antonym,5,last_label_token,17,0.3573722541332245,0.22568865335857247
synonym,5,last_label_token,17,0.2880784571170807,0.2511724168811298
prev_number,5,last_label_token,17,0.37848323583602905,0.26688563480787586
next_number,5,last_label_token,17,0.32060709595680237,0.30205211602122195
antonym,5,last_label_token,18,0.3564832806587219,0.22761477448356038
synonym,5,last_label_token,18,0.2874164879322052,0.2528931314037295
prev_number,5,last_label_token,18,0.3781808316707611,0.26747138555364447
next_number,5,last_label_token,18,0.3237507939338684,0.295208420486619
antonym,5,last_label_token,19,0.35805028676986694,0.22421957354649014
synonym,5,last_label_token,19,0.2870647609233856,0.25380740624596443
prev_number,5,last_label_token,19,0.3793098032474518,0.2652845904663077
next_number,5,last_label_token,19,0.3239324390888214,0.29481298678245815
antonym,5,last_label_token,20,0.3568286597728729,0.22686644843449788
synonym,5,last_label_token,20,0.28660500049591064,0.25500250182223605
prev_number,5,last_label_token,20,0.3794117271900177,0.26508716585306946
next_number,5,last_label_token,20,0.32307717204093933,0.2966748664283987
antonym,5,last_label_token,21,0.3576950132846832,0.2249893375322417
synonym,5,last_label_token,21,0.2873830497264862,0.2529800502626507
prev_number,5,last_label_token,21,0.37566784024238586,0.27233899907337433
next_number,5,last_label_token,21,0.3174740672111511,0.3088725850970736
antonym,5,last_label_token,22,0.35809916257858276,0.22411367530501436
synonym,5,last_label_token,22,0.2872958481311798,0.2532067210123863
prev_number,5,last_label_token,22,0.3767282962799072,0.27028491719826997
next_number,5,last_label_token,22,0.31728407740592957,0.3092861847466266
antonym,5,last_label_token,23,0.35871556401252747,0.22277813059254914
synonym,5,last_label_token,23,0.28760313987731934,0.25240795064310273
prev_number,5,last_label_token,23,0.3766925632953644,0.2703541312658936
next_number,5,last_label_token,23,0.31681516766548157,0.3103069811209115
antonym,5,last_label_token,24,0.36060354113578796,0.21868748815505568
synonym,5,last_label_token,24,0.2887962758541107,0.2493065277225066
prev_number,5,last_label_token,24,0.3787115216255188,0.26644344985541824
next_number,5,last_label_token,24,0.317617267370224,0.30856084449846943
antonym,5,last_label_token,25,0.3638649880886078,0.21162097598789664
synonym,5,last_label_token,25,0.2898360788822174,0.246603676574771
prev_number,5,last_label_token,25,0.3773643970489502,0.26905280288687894
next_number,5,last_label_token,25,0.31617799401283264,0.3116940808083535
antonym,5,last_label_token,26,0.36541518568992615,0.20826219371435817
synonym,5,last_label_token,26,0.2911517024040222,0.2431838610426188
prev_number,5,last_label_token,26,0.37843456864356995,0.2669799021743724
next_number,5,last_label_token,26,0.3160998225212097,0.3118642567896518
antonym,5,last_label_token,27,0.36923667788505554,0.1999822426729233
synonym,5,last_label_token,27,0.2927934229373932,0.23891639296651357
prev_number,5,last_label_token,27,0.3799009621143341,0.26413952770952587
next_number,5,last_label_token,27,0.3169018030166626,0.3101183796807153
antonym,5,last_label_token,28,0.3704901933670044,0.19726627563956245
synonym,5,last_label_token,28,0.2945925295352936,0.2342398174982847
prev_number,5,last_label_token,28,0.37954846024513245,0.2648223166935557
next_number,5,last_label_token,28,0.3159944415092468,0.31209366672860384
antonym,6,pre_label_token,0,0.46153560280799866,0.0
synonym,6,pre_label_token,0,0.3847059905529022,0.0
prev_number,6,pre_label_token,0,0.5162676572799683,0.0
next_number,6,pre_label_token,0,0.45935678482055664,0.0
antonym,6,pre_label_token,1,0.4392225444316864,0.04834525926181821
synonym,6,pre_label_token,1,0.3196878433227539,0.16900736881352896
prev_number,6,pre_label_token,1,0.5275000929832458,-0.02175700054978713
next_number,6,pre_label_token,1,0.46758002042770386,-0.017901630886674624
antonym,6,pre_label_token,2,0.44976475834846497,0.02550365429648216
synonym,6,pre_label_token,2,0.3195588290691376,0.1693427268708103
prev_number,6,pre_label_token,2,0.4179985225200653,0.1903453245118013
next_number,6,pre_label_token,2,0.3544606566429138,0.22835436776800744
antonym,6,pre_label_token,3,0.4579465091228485,0.007776417817637382
synonym,6,pre_label_token,3,0.31971222162246704,0.16894400016237243
prev_number,6,pre_label_token,3,0.39727887511253357,0.23047886205838364
next_number,6,pre_label_token,3,0.3566274046897888,0.223637450290188
antonym,6,pre_label_token,4,0.4670103192329407,-0.0118619590593525
synonym,6,pre_label_token,4,0.3157601058483124,0.17921708108964018
prev_number,6,pre_label_token,4,0.3612387478351593,0.3002878589404602
next_number,6,pre_label_token,4,0.3141027092933655,0.3162118865489998
antonym,6,pre_label_token,5,0.44863349199295044,0.027954746581956735
synonym,6,pre_label_token,5,0.3083978295326233,0.19835449120667004
prev_number,6,pre_label_token,5,0.37179791927337646,0.2798349576414524
next_number,6,pre_label_token,5,0.3150540590286255,0.3141408390175442
antonym,6,pre_label_token,6,0.44976186752319336,0.025509917790032866
synonym,6,pre_label_token,6,0.30697813630104065,0.2020448242569619
prev_number,6,pre_label_token,6,0.36196169257164,0.298887529622351
next_number,6,pre_label_token,6,0.30353718996047974,0.33921256855049253
antonym,6,pre_label_token,7,0.4405433237552643,0.04548355300223128
synonym,6,pre_label_token,7,0.3056880235671997,0.20539832736198704
prev_number,6,pre_label_token,7,0.35572585463523865,0.3109662214568458
next_number,6,pre_label_token,7,0.3008873462677002,0.34498116450976346
antonym,6,pre_label_token,8,0.43112990260124207,0.0658794251662651
synonym,6,pre_label_token,8,0.30428940057754517,0.20903389068566813
prev_number,6,pre_label_token,8,0.3534443974494934,0.3153853578361524
next_number,6,pre_label_token,8,0.2988644242286682,0.3493849789430742
antonym,6,pre_label_token,9,0.3714883327484131,0.1951036269179124
synonym,6,pre_label_token,9,0.2875072658061981,0.25265716451934994
prev_number,6,pre_label_token,9,0.34354063868522644,0.334568738054945
next_number,6,pre_label_token,9,0.288463294506073,0.37202779182034196
antonym,6,pre_label_token,10,0.35029131174087524,0.2410307902365696
synonym,6,pre_label_token,10,0.2817680835723877,0.2675755239282118
prev_number,6,pre_label_token,10,0.34379228949546814,0.33408129553032984
next_number,6,pre_label_token,10,0.28872090578079224,0.37146698313473625
antonym,6,pre_label_token,11,0.339080274105072,0.2653215222355635
synonym,6,pre_label_token,11,0.28033092617988586,0.2713112531026818
prev_number,6,pre_label_token,11,0.34935638308525085,0.3233037588953642
next_number,6,pre_label_token,11,0.2932725250720978,0.3615583033422225
antonym,6,pre_label_token,12,0.33844223618507385,0.2667039462915114
synonym,6,pre_label_token,12,0.2806317210197449,0.27052937071133476
prev_number,6,pre_label_token,12,0.3500489592552185,0.32196225287576086
next_number,6,pre_label_token,12,0.29463833570480347,0.3585849922301656
antonym,6,pre_label_token,13,0.33469539880752563,0.2748221442263019
synonym,6,pre_label_token,13,0.27809762954711914,0.2771164567844778
prev_number,6,pre_label_token,13,0.35017287731170654,0.3217222261091396
next_number,6,pre_label_token,13,0.2938101887702942,0.36038783255358176
antonym,6,pre_label_token,14,0.3488156199455261,0.24422814226395584
synonym,6,pre_label_token,14,0.2823922038078308,0.2659531934972609
prev_number,6,pre_label_token,14,0.3570054769515991,0.3084876189367842
next_number,6,pre_label_token,14,0.2974238991737366,0.352520940144767
antonym,6,pre_label_token,15,0.35361525416374207,0.23382887037893818
synonym,6,pre_label_token,15,0.2837679982185364,0.26237697049972375
prev_number,6,pre_label_token,15,0.3587457537651062,0.3051167379819787
next_number,6,pre_label_token,15,0.29851093888282776,0.35015450136556003
antonym,6,pre_label_token,16,0.35261884331703186,0.23598777391887737
synonym,6,pre_label_token,16,0.2830106019973755,0.26434573688174023
prev_number,6,pre_label_token,16,0.3650533854961395,0.29289898302079054
next_number,6,pre_label_token,16,0.30316752195358276,0.34001731993136386
antonym,6,pre_label_token,17,0.3595569133758545,0.2209551956809015
synonym,6,pre_label_token,17,0.286548912525177,0.2551482962005691
prev_number,6,pre_label_token,17,0.37109601497650146,0.2811945320540218
next_number,6,pre_label_token,17,0.3088003695011139,0.3277548526430413
antonym,6,pre_label_token,18,0.3629186451435089,0.21367139840242166
synonym,6,pre_label_token,18,0.2874448001384735,0.2528195370044647
prev_number,6,pre_label_token,18,0.3708551228046417,0.28166113531390624
next_number,6,pre_label_token,18,0.30960172414779663,0.3260103379800091
antonym,6,pre_label_token,19,0.364134281873703,0.21103750250620457
synonym,6,pre_label_token,19,0.28921568393707275,0.24821632353213452
prev_number,6,pre_label_token,19,0.3718019723892212,0.27982710683811896
next_number,6,pre_label_token,19,0.31169554591178894,0.32145217788924174
antonym,6,pre_label_token,20,0.36694034934043884,0.2049576520035269
synonym,6,pre_label_token,20,0.2919935882091522,0.24099547347963846
prev_number,6,pre_label_token,20,0.37393805384635925,0.27568956030190495
next_number,6,pre_label_token,20,0.3137798011302948,0.31691484375729884
antonym,6,pre_label_token,21,0.3714946508407593,0.19508993763303872
synonym,6,pre_label_token,21,0.2944139540195465,0.23470400448817386
prev_number,6,pre_label_token,21,0.3746586740016937,0.27429373365041343
next_number,6,pre_label_token,21,0.3145577311515808,0.3152213234981175
antonym,6,pre_label_token,22,0.37205350399017334,0.1938790816427013
synonym,6,pre_label_token,22,0.29461193084716797,0.2341893859678411
prev_number,6,pre_label_token,22,0.3759521245956421,0.2717883460366258
next_number,6,pre_label_token,22,0.3168548345565796,0.3102206280019225
antonym,6,pre_label_token,23,0.3709528148174286,0.19626392295515505
synonym,6,pre_label_token,23,0.294716477394104,0.23391762896508228
prev_number,6,pre_label_token,23,0.37698036432266235,0.2697966665027234
next_number,6,pre_label_token,23,0.3162480592727661,0.31154155174543596
antonym,6,pre_label_token,24,0.3729662597179413,0.19190143198314147
synonym,6,pre_label_token,24,0.29745736718177795,0.22679299390615137
prev_number,6,pre_label_token,24,0.3814777731895447,0.26108527658033787
next_number,6,pre_label_token,24,0.3194119334220886,0.3046539335500098
antonym,6,pre_label_token,25,0.3773629069328308,0.1823753040135111
synonym,6,pre_label_token,25,0.29868951439857483,0.22359016565014722
prev_number,6,pre_label_token,25,0.3827163279056549,0.2586862211705224
next_number,6,pre_label_token,25,0.31986525654792786,0.3036670685665823
antonym,6,pre_label_token,26,0.3824721574783325,0.1713051925975838
synonym,6,pre_label_token,26,0.29942524433135986,0.22167771835051553
prev_number,6,pre_label_token,26,0.38015708327293396,0.26364342621064585
next_number,6,pre_label_token,26,0.3189586400985718,0.30564073365506084
antonym,6,pre_label_token,27,0.38935813307762146,0.15638548638771732
synonym,6,pre_label_token,27,0.30356287956237793,0.21092240043859167
prev_number,6,pre_label_token,27,0.38612255454063416,0.2520884291396882
next_number,6,pre_label_token,27,0.32668933272361755,0.2888113476951567
antonym,6,pre_label_token,28,0.389247328042984,0.15662556544979467
synonym,6,pre_label_token,28,0.308132141828537,0.19904511654292867
prev_number,6,pre_label_token,28,0.3825187385082245,0.25906894783302814
next_number,6,pre_label_token,28,0.32547304034233093,0.29145916399281246
antonym,6,first_label_token,0,0.4383085072040558,0.05032568552161176
synonym,6,first_label_token,0,0.3083590865135193,0.19845519933197975
prev_number,6,first_label_token,0,0.41943931579589844,0.1875545371062447
next_number,6,first_label_token,0,0.34990301728248596,0.238276152992554
antonym,6,first_label_token,1,0.44061732292175293,0.04532322048175308
synonym,6,first_label_token,1,0.30631113052368164,0.2037786308358519
prev_number,6,first_label_token,1,0.4283422529697418,0.17030972804586342
next_number,6,first_label_token,1,0.3626003861427307,0.21063452609200684
antonym,6,first_label_token,2,0.43198534846305847,0.0640259476520455
synonym,6,first_label_token,2,0.3017510771751404,0.21563197718480664
prev_number,6,first_label_token,2,0.4253705143928528,0.17606592550465083
next_number,6,first_label_token,2,0.35933828353881836,0.21773598341604894
antonym,6,first_label_token,3,0.4406014084815979,0.04535770198233113
synonym,6,first_label_token,3,0.30732083320617676,0.20115402215470302
prev_number,6,first_label_token,3,0.42677146196365356,0.17335231842304144
next_number,6,first_label_token,3,0.36009323596954346,0.21609248438507234
antonym,6,first_label_token,4,0.4347829520702362,0.05796443562533071
synonym,6,first_label_token,4,0.3080204427242279,0.19933546581497552
prev_number,6,first_label_token,4,0.4098823070526123,0.20606626955456153
next_number,6,first_label_token,4,0.3539651036262512,0.22943316541079428
antonym,6,first_label_token,5,0.41795265674591064,0.09443030136121211
synonym,6,first_label_token,5,0.30604568123817444,0.20446863642980084
prev_number,6,first_label_token,5,0.3818119466304779,0.2604379893907939
next_number,6,first_label_token,5,0.3218223750591278,0.2994065055883638
antonym,6,first_label_token,6,0.4096747934818268,0.11236578285759302
synonym,6,first_label_token,6,0.3004634380340576,0.21897905046336974
prev_number,6,first_label_token,6,0.37979888916015625,0.2643372409552396
next_number,6,first_label_token,6,0.3185823857784271,0.30645982315711673
antonym,6,first_label_token,7,0.3882908523082733,0.15869794237779644
synonym,6,first_label_token,7,0.29606392979621887,0.2304150778345987
prev_number,6,first_label_token,7,0.39280468225479126,0.23914528304108718
next_number,6,first_label_token,7,0.3334745168685913,0.2740402931049337
antonym,6,first_label_token,8,0.37622129917144775,0.18484880281715155
synonym,6,first_label_token,8,0.29006683826446533,0.24600384348686855
prev_number,6,first_label_token,8,0.395979642868042,0.23299544861222043
next_number,6,first_label_token,8,0.3337622582912445,0.2734138923807873
antonym,6,first_label_token,9,0.36447322368621826,0.21030312403040963
synonym,6,first_label_token,9,0.2886510491371155,0.24968402825684077
prev_number,6,first_label_token,9,0.3780514895915985,0.2677219185423737
next_number,6,first_label_token,9,0.31559932231903076,0.3129538242429213
