family,style,k,n,accuracy,ci_lo,ci_hi,style_ok,wrong_style,unscorable,style_ok_but_unfaithful,judge_ok,capped,unjudged
py_paren_if,alt,4,200,0.62,0.551,0.684,0.695,0.085,0.22,0.075,0.87,0.41,0
py_type_hints,nat,0,200,0.28,0.222,0.346,0.305,0.55,0.145,0.025,0.89,0.505,0
py_type_hints,nat,1,200,0.325,0.264,0.393,0.345,0.425,0.23,0.02,0.955,0.32,0
py_type_hints,nat,2,200,0.645,0.577,0.708,0.675,0.24,0.085,0.03,0.955,0.345,0
py_type_hints,nat,3,200,0.715,0.649,0.773,0.73,0.185,0.085,0.015,0.96,0.42,0
py_type_hints,nat,4,200,0.77,0.707,0.823,0.795,0.135,0.07,0.025,0.97,0.415,0
py_type_hints,alt,0,200,0.54,0.471,0.608,0.58,0.3,0.12,0.04,0.91,0.45,0
py_type_hints,alt,1,200,0.525,0.456,0.593,0.55,0.08,0.37,0.025,0.92,0.38,0
py_type_hints,alt,2,200,0.735,0.67,0.791,0.76,0.025,0.215,0.025,0.955,0.35,0
py_type_hints,alt,3,200,0.71,0.644,0.768,0.725,0.045,0.23,0.015,0.975,0.355,0
py_type_hints,alt,4,200,0.825,0.766,0.871,0.835,0.02,0.145,0.01,0.985,0.345,0
py_optional,nat,0,200,0.1,0.066,0.149,0.1,0.075,0.825,0.0,0.67,0.33,0
py_optional,nat,1,200,0.21,0.159,0.272,0.235,0.045,0.72,0.025,0.81,0.355,0
py_optional,nat,2,200,0.465,0.397,0.534,0.5,0.06,0.44,0.035,0.925,0.42,0
py_optional,nat,3,200,0.625,0.556,0.689,0.66,0.055,0.285,0.035,0.935,0.36,0
py_optional,nat,4,200,0.645,0.577,0.708,0.685,0.05,0.265,0.04,0.94,0.425,0
py_optional,alt,0,200,0.055,0.031,0.096,0.06,0.115,0.825,0.005,0.69,0.44,0
py_optional,alt,1,200,0.495,0.426,0.564,0.545,0.02,0.435,0.05,0.87,0.375,0
py_optional,alt,2,200,0.515,0.446,0.583,0.53,0.1,0.37,0.015,0.935,0.4,0
py_optional,alt,3,200,0.555,0.486,0.622,0.605,0.12,0.275,0.05,0.93,0.38,0
py_optional,alt,4,200,0.645,0.577,0.708,0.66,0.06,0.28,0.015,0.96,0.405,0
py_builtin_generics,nat,0,200,0.125,0.086,0.178,0.14,0.025,0.835,0.015,0.675,0.48,0
py_builtin_generics,nat,1,200,0.475,0.407,0.544,0.53,0.14,0.33,0.055,0.91,0.375,0
py_builtin_generics,nat,2,200,0.825,0.766,0.871,0.895,0.015,0.09,0.07,0.91,0.415,0
py_builtin_generics,nat,3,200,0.825,0.766,0.871,0.9,0.0,0.1,0.075,0.925,0.455,0
py_builtin_generics,nat,4,200,0.93,0.886,0.958,0.96,0.0,0.04,0.03,0.96,0.49,0
py_builtin_generics,alt,0,200,0.025,0.011,0.057,0.025,0.155,0.82,0.0,0.77,0.44,0
py_builtin_generics,alt,1,200,0.845,0.788,0.889,0.925,0.005,0.07,0.08,0.91,0.37,0
py_builtin_generics,alt,2,200,0.895,0.845,0.93,0.965,0.0,0.035,0.07,0.925,0.405,0
py_builtin_generics,alt,3,200,0.875,0.822,0.914,0.95,0.005,0.045,0.075,0.925,0.465,0
py_builtin_generics,alt,4,200,0.88,0.828,0.918,0.955,0.005,0.04,0.075,0.925,0.49,0
py_literal_ctor,nat,0,200,0.405,0.339,0.474,0.445,0.065,0.49,0.04,0.865,0.47,0
py_literal_ctor,nat,1,200,0.475,0.407,0.544,0.535,0.065,0.4,0.06,0.835,0.445,0
py_literal_ctor,nat,2,200,0.55,0.481,0.617,0.63,0.035,0.335,0.08,0.85,0.425,0
py_literal_ctor,nat,3,200,0.63,0.561,0.694,0.705,0.015,0.28,0.075,0.83,0.355,0
py_literal_ctor,nat,4,200,0.59,0.521,0.656,0.705,0.025,0.27,0.115,0.805,0.305,0
py_literal_ctor,alt,0,200,0.045,0.024,0.083,0.055,0.435,0.51,0.01,0.835,0.495,0
py_literal_ctor,alt,1,200,0.415,0.349,0.484,0.49,0.135,0.375,0.075,0.765,0.49,0
py_literal_ctor,alt,2,200,0.585,0.516,0.651,0.665,0.06,0.275,0.08,0.8,0.425,0
py_literal_ctor,alt,3,200,0.61,0.541,0.675,0.685,0.06,0.255,0.075,0.85,0.33,0
py_literal_ctor,alt,4,200,0.62,0.551,0.684,0.71,0.075,0.215,0.09,0.815,0.33,0
py_comprehension,nat,0,200,0.345,0.283,0.413,0.38,0.18,0.44,0.035,0.845,0.345,0
py_comprehension,nat,1,200,0.545,0.476,0.613,0.605,0.065,0.33,0.06,0.815,0.255,0
py_comprehension,nat,2,200,0.54,0.471,0.608,0.61,0.08,0.31,0.07,0.84,0.22,0
py_comprehension,nat,3,200,0.64,0.571,0.703,0.7,0.04,0.26,0.06,0.825,0.175,0
py_comprehension,nat,4,200,0.615,0.546,0.68,0.68,0.045,0.275,0.065,0.82,0.265,0
py_comprehension,alt,0,200,0.105,0.07,0.155,0.125,0.345,0.53,0.02,0.805,0.385,0
py_comprehension,alt,1,200,0.265,0.209,0.33,0.315,0.325,0.36,0.05,0.775,0.33,0
py_comprehension,alt,2,200,0.42,0.354,0.489,0.48,0.285,0.235,0.06,0.84,0.29,0
py_comprehension,alt,3,200,0.455,0.387,0.524,0.515,0.205,0.28,0.06,0.825,0.36,0
py_comprehension,alt,4,200,0.445,0.378,0.514,0.5,0.23,0.27,0.055,0.845,0.34,0
py_not_in,nat,0,200,0.515,0.446,0.583,0.59,0.02,0.39,0.075,0.87,0.39,0
py_not_in,nat,1,200,0.615,0.546,0.68,0.685,0.025,0.29,0.07,0.87,0.45,0
py_not_in,nat,2,200,0.69,0.623,0.75,0.745,0.03,0.225,0.055,0.905,0.425,0
py_not_in,nat,3,200,0.655,0.587,0.717,0.725,0.02,0.255,0.07,0.885,0.405,0
py_not_in,nat,4,200,0.735,0.67,0.791,0.795,0.03,0.175,0.06,0.9,0.44,0
py_not_in,alt,0,200,0.035,0.017,0.07,0.04,0.585,0.375,0.005,0.85,0.38,0
py_not_in,alt,1,200,0.215,0.164,0.277,0.245,0.5,0.255,0.03,0.855,0.415,0
py_not_in,alt,2,200,0.305,0.245,0.372,0.315,0.4,0.285,0.01,0.895,0.425,0
py_not_in,alt,3,200,0.37,0.306,0.439,0.39,0.375,0.235,0.02,0.9,0.41,0
py_not_in,alt,4,200,0.375,0.311,0.444,0.395,0.36,0.245,0.02,0.865,0.43,0
py_is_none,nat,0,200,0.55,0.481,0.617,0.6,0.015,0.385,0.05,0.825,0.325,0
py_is_none,nat,1,200,0.8,0.739,0.85,0.855,0.0,0.145,0.055,0.905,0.42,0
py_is_none,nat,2,200,0.835,0.777,0.88,0.89,0.0,0.11,0.055,0.93,0.405,0
py_is_none,nat,3,200,0.855,0.8,0.897,0.935,0.0,0.065,0.08,0.91,0.51,0
py_is_none,nat,4,200,0.81,0.75,0.858,0.915,0.0,0.085,0.105,0.875,0.51,0
py_is_none,alt,0,200,0.015,0.005,0.043,0.015,0.55,0.435,0.0,0.825,0.38,0
py_is_none,alt,1,200,0.505,0.436,0.574,0.535,0.265,0.2,0.03,0.935,0.44,0
py_is_none,alt,2,200,0.675,0.607,0.736,0.735,0.135,0.13,0.06,0.925,0.46,0
py_is_none,alt,3,200,0.73,0.665,0.787,0.77,0.095,0.135,0.04,0.93,0.505,0
py_is_none,alt,4,200,0.76,0.696,0.814,0.795,0.1,0.105,0.035,0.93,0.43,0
py_ternary,nat,0,200,0.045,0.024,0.083,0.055,0.25,0.695,0.01,0.91,0.34,0
py_ternary,nat,1,200,0.255,0.2,0.32,0.285,0.21,0.505,0.03,0.885,0.36,0
py_ternary,nat,2,200,0.265,0.209,0.33,0.295,0.25,0.455,0.03,0.85,0.275,0
py_ternary,nat,3,200,0.29,0.232,0.356,0.31,0.145,0.545,0.02,0.85,0.27,0
py_ternary,nat,4,200,0.27,0.213,0.335,0.305,0.22,0.475,0.035,0.82,0.38,0
py_ternary,alt,0,200,0.255,0.2,0.32,0.275,0.055,0.67,0.02,0.89,0.425,0
py_ternary,alt,1,200,0.37,0.306,0.439,0.385,0.095,0.52,0.015,0.855,0.365,0
py_ternary,alt,2,200,0.425,0.359,0.494,0.45,0.07,0.48,0.025,0.89,0.35,0
py_ternary,alt,3,200,0.355,0.292,0.423,0.395,0.065,0.54,0.04,0.845,0.395,0
py_ternary,alt,4,200,0.485,0.417,0.554,0.53,0.05,0.42,0.045,0.835,0.435,0
early_return,nat,0,200,0.36,0.297,0.429,0.395,0.055,0.55,0.035,0.89,0.59,0
early_return,nat,1,200,0.445,0.378,0.514,0.47,0.05,0.48,0.025,0.93,0.49,0
early_return,nat,2,200,0.34,0.278,0.408,0.355,0.175,0.47,0.015,0.88,0.465,0
early_return,nat,3,200,0.305,0.245,0.372,0.325,0.26,0.415,0.02,0.865,0.31,0
early_return,nat,4,200,0.26,0.204,0.325,0.265,0.42,0.315,0.005,0.825,0.215,0
early_return,alt,0,200,0.035,0.017,0.07,0.05,0.415,0.535,0.015,0.915,0.565,0
early_return,alt,1,200,0.735,0.67,0.791,0.835,0.11,0.055,0.1,0.87,0.55,0
early_return,alt,2,200,0.755,0.691,0.809,0.83,0.055,0.115,0.075,0.885,0.595,0
early_return,alt,3,200,0.785,0.723,0.836,0.865,0.055,0.08,0.08,0.875,0.49,0
early_return,alt,4,200,0.825,0.766,0.871,0.91,0.02,0.07,0.085,0.89,0.415,0
py_join_concat,nat,0,200,0.36,0.297,0.429,0.395,0.14,0.465,0.035,0.83,0.22,0
py_join_concat,nat,1,200,0.635,0.566,0.699,0.69,0.06,0.25,0.055,0.875,0.15,0
py_join_concat,nat,2,200,0.62,0.551,0.684,0.705,0.085,0.21,0.085,0.855,0.14,0
py_join_concat,nat,3,200,0.715,0.649,0.773,0.77,0.05,0.18,0.055,0.87,0.19,0
py_join_concat,nat,4,200,0.725,0.659,0.782,0.805,0.045,0.15,0.08,0.885,0.21,0
py_join_concat,alt,0,200,0.095,0.062,0.144,0.125,0.39,0.485,0.03,0.865,0.17,0
py_join_concat,alt,1,200,0.545,0.476,0.613,0.575,0.22,0.205,0.03,0.935,0.18,0
py_join_concat,alt,2,200,0.605,0.536,0.67,0.645,0.18,0.175,0.04,0.91,0.27,0
py_join_concat,alt,3,200,0.69,0.623,0.75,0.74,0.135,0.125,0.05,0.91,0.28,0
py_join_concat,alt,4,200,0.625,0.556,0.689,0.68,0.17,0.15,0.055,0.885,0.28,0
py_with_open,nat,0,200,0.345,0.283,0.413,0.365,0.005,0.63,0.02,0.905,0.45,0
py_with_open,nat,1,200,0.785,0.723,0.836,0.815,0.015,0.17,0.03,0.915,0.43,0
py_with_open,nat,2,200,0.685,0.618,0.745,0.73,0.0,0.27,0.045,0.905,0.4,0
py_with_open,nat,3,200,0.8,0.739,0.85,0.815,0.015,0.17,0.015,0.95,0.36,0
py_with_open,nat,4,200,0.7,0.633,0.759,0.71,0.0,0.29,0.01,0.925,0.375,0
py_with_open,alt,0,200,0.035,0.017,0.07,0.04,0.31,0.65,0.005,0.845,0.43,0
py_with_open,alt,1,200,0.62,0.551,0.684,0.65,0.12,0.23,0.03,0.905,0.455,0
py_with_open,alt,2,200,0.585,0.516,0.651,0.595,0.07,0.335,0.01,0.92,0.42,0
py_with_open,alt,3,200,0.73,0.665,0.787,0.77,0.07,0.16,0.04,0.935,0.435,0
py_with_open,alt,4,200,0.615,0.546,0.68,0.64,0.03,0.33,0.025,0.905,0.43,0
py_enumerate,nat,0,200,0.46,0.392,0.529,0.53,0.14,0.33,0.07,0.885,0.405,0
py_enumerate,nat,1,200,0.63,0.561,0.694,0.71,0.1,0.19,0.08,0.855,0.44,0
py_enumerate,nat,2,200,0.705,0.638,0.764,0.75,0.12,0.13,0.045,0.915,0.34,0
py_enumerate,nat,3,200,0.695,0.628,0.755,0.825,0.065,0.11,0.13,0.83,0.33,0
py_enumerate,nat,4,200,0.7,0.633,0.759,0.76,0.065,0.175,0.06,0.905,0.34,0
py_enumerate,alt,0,200,0.235,0.182,0.298,0.26,0.525,0.215,0.025,0.905,0.46,0
py_enumerate,alt,1,200,0.715,0.649,0.773,0.795,0.115,0.09,0.08,0.875,0.405,0
py_enumerate,alt,2,200,0.675,0.607,0.736,0.75,0.14,0.11,0.075,0.895,0.32,0
py_enumerate,alt,3,200,0.68,0.612,0.741,0.76,0.165,0.075,0.08,0.905,0.43,0
py_enumerate,alt,4,200,0.695,0.628,0.755,0.745,0.135,0.12,0.05,0.9,0.395,0
py_self_name,nat,0,200,0.965,0.93,0.983,1.0,0.0,0.0,0.035,0.965,0.115,0
py_self_name,nat,1,200,0.955,0.917,0.976,1.0,0.0,0.0,0.045,0.955,0.14,0
py_self_name,nat,2,200,0.98,0.95,0.992,1.0,0.0,0.0,0.02,0.98,0.08,0
py_self_name,nat,3,200,0.975,0.943,0.989,1.0,0.0,0.0,0.025,0.975,0.09,0
py_self_name,nat,4,200,0.96,0.923,0.98,1.0,0.0,0.0,0.04,0.96,0.14,0
py_self_name,alt,0,200,0.0,0.0,0.019,0.0,1.0,0.0,0.0,0.95,0.1,0
py_self_name,alt,1,200,0.915,0.868,0.946,0.97,0.02,0.01,0.055,0.94,0.18,0
py_self_name,alt,2,200,0.93,0.886,0.958,0.955,0.025,0.02,0.025,0.97,0.09,0
py_self_name,alt,3,200,0.95,0.91,0.973,0.98,0.015,0.005,0.03,0.97,0.105,0
py_self_name,alt,4,200,0.905,0.856,0.938,0.945,0.035,0.02,0.04,0.955,0.12,0
py_indent,nat,0,200,0.75,0.686,0.805,0.87,0.04,0.09,0.12,0.82,0.52,0
py_indent,nat,1,200,0.915,0.868,0.946,1.0,0.0,0.0,0.085,0.915,0.425,0
py_indent,nat,2,200,0.91,0.862,0.942,1.0,0.0,0.0,0.09,0.91,0.345,0
py_indent,nat,3,200,0.9,0.851,0.934,0.995,0.0,0.005,0.095,0.9,0.345,0
py_indent,nat,4,200,0.94,0.898,0.965,0.995,0.0,0.005,0.055,0.945,0.285,0
py_indent,alt,0,200,0.03,0.014,0.064,0.035,0.89,0.075,0.005,0.885,0.42,0
py_indent,alt,1,200,0.83,0.772,0.876,0.925,0.07,0.005,0.095,0.895,0.435,0
py_indent,alt,2,200,0.87,0.816,0.91,0.96,0.035,0.005,0.09,0.905,0.37,0
py_indent,alt,3,200,0.89,0.839,0.926,0.98,0.02,0.0,0.09,0.905,0.31,0
py_indent,alt,4,200,0.93,0.886,0.958,0.98,0.01,0.01,0.05,0.945,0.38,0
py_tabs,nat,0,200,0.74,0.675,0.796,0.885,0.02,0.095,0.145,0.815,0.405,0
py_tabs,nat,1,200,0.88,0.828,0.918,1.0,0.0,0.0,0.12,0.88,0.43,0
py_tabs,nat,2,200,0.925,0.88,0.954,0.995,0.005,0.0,0.07,0.93,0.37,0
py_tabs,nat,3,200,0.91,0.862,0.942,1.0,0.0,0.0,0.09,0.91,0.34,0
py_tabs,nat,4,200,0.925,0.88,0.954,1.0,0.0,0.0,0.075,0.925,0.3,0
py_tabs,alt,0,200,0.01,0.003,0.036,0.01,0.88,0.11,0.0,0.825,0.46,0
py_tabs,alt,1,200,0.915,0.868,0.946,1.0,0.0,0.0,0.085,0.915,0.455,0
py_tabs,alt,2,200,0.905,0.856,0.938,0.99,0.005,0.005,0.085,0.905,0.35,0
py_tabs,alt,3,200,0.895,0.845,0.93,0.985,0.015,0.0,0.09,0.91,0.365,0
py_tabs,alt,4,200,0.92,0.874,0.95,0.995,0.005,0.0,0.075,0.925,0.325,0
c_braces,nat,0,200,0.78,0.718,0.832,0.865,0.005,0.13,0.085,0.865,0.33,0
c_braces,nat,1,200,0.825,0.766,0.871,0.845,0.035,0.12,0.02,0.96,0.295,0
c_braces,nat,2,200,0.865,0.811,0.906,0.92,0.025,0.055,0.055,0.94,0.335,0
c_braces,nat,3,200,0.85,0.794,0.893,0.91,0.03,0.06,0.06,0.93,0.33,0
c_braces,nat,4,200,0.875,0.822,0.914,0.91,0.005,0.085,0.035,0.96,0.29,0
c_braces,alt,0,200,0.015,0.005,0.043,0.015,0.845,0.14,0.0,0.895,0.335,0
c_braces,alt,1,200,0.13,0.09,0.184,0.135,0.77,0.095,0.005,0.92,0.34,0
c_braces,alt,2,200,0.11,0.074,0.161,0.115,0.83,0.055,0.005,0.915,0.295,0
c_braces,alt,3,200,0.085,0.054,0.132,0.095,0.87,0.035,0.01,0.915,0.345,0
c_braces,alt,4,200,0.145,0.103,0.2,0.165,0.765,0.07,0.02,0.945,0.32,0
operator_spaces,nat,0,200,0.77,0.707,0.823,0.805,0.07,0.125,0.035,0.955,0.41,0
operator_spaces,nat,1,200,0.735,0.67,0.791,0.77,0.045,0.185,0.035,0.945,0.305,0
operator_spaces,nat,2,200,0.805,0.745,0.854,0.825,0.02,0.155,0.02,0.97,0.3,0
operator_spaces,nat,3,200,0.745,0.68,0.8,0.79,0.01,0.2,0.045,0.94,0.275,0
operator_spaces,nat,4,200,0.82,0.761,0.867,0.885,0.025,0.09,0.065,0.92,0.285,0
operator_spaces,alt,0,200,0.07,0.042,0.114,0.075,0.76,0.165,0.005,0.945,0.405,0
operator_spaces,alt,1,200,0.485,0.417,0.554,0.535,0.305,0.16,0.05,0.91,0.435,0
operator_spaces,alt,2,200,0.475,0.407,0.544,0.53,0.29,0.18,0.055,0.895,0.36,0
operator_spaces,alt,3,200,0.525,0.456,0.593,0.57,0.255,0.175,0.045,0.905,0.275,0
operator_spaces,alt,4,200,0.68,0.612,0.741,0.715,0.16,0.125,0.035,0.94,0.31,0
comma_space,nat,0,200,0.815,0.755,0.863,0.875,0.01,0.115,0.06,0.925,0.42,0
comma_space,nat,1,200,0.86,0.805,0.901,0.9,0.0,0.1,0.04,0.945,0.47,0
comma_space,nat,2,200,0.88,0.828,0.918,0.91,0.005,0.085,0.03,0.945,0.46,0
comma_space,nat,3,200,0.905,0.856,0.938,0.935,0.0,0.065,0.03,0.97,0.425,0
comma_space,nat,4,200,0.885,0.833,0.922,0.915,0.01,0.075,0.03,0.96,0.44,0
comma_space,alt,0,200,0.005,0.001,0.028,0.005,0.875,0.12,0.0,0.92,0.365,0
comma_space,alt,1,200,0.335,0.273,0.403,0.36,0.52,0.12,0.025,0.9,0.4,0
comma_space,alt,2,200,0.555,0.486,0.622,0.58,0.35,0.07,0.025,0.95,0.455,0
comma_space,alt,3,200,0.625,0.556,0.689,0.665,0.24,0.095,0.04,0.915,0.47,0
comma_space,alt,4,200,0.625,0.556,0.689,0.68,0.25,0.07,0.055,0.925,0.51,0
line_wrap,nat,0,200,0.005,0.001,0.028,0.005,0.82,0.175,0.0,0.895,0.44,0
line_wrap,nat,1,200,0.135,0.094,0.189,0.165,0.465,0.37,0.03,0.91,0.375,0
line_wrap,nat,2,200,0.505,0.436,0.574,0.54,0.275,0.185,0.035,0.945,0.4,0
line_wrap,nat,3,200,0.56,0.491,0.627,0.63,0.16,0.21,0.07,0.91,0.465,0
line_wrap,nat,4,200,0.73,0.665,0.787,0.77,0.075,0.155,0.04,0.935,0.44,0
line_wrap,alt,0,200,0.735,0.67,0.791,0.79,0.01,0.2,0.055,0.91,0.42,0
line_wrap,alt,1,200,0.51,0.441,0.578,0.55,0.015,0.435,0.04,0.94,0.405,0
line_wrap,alt,2,200,0.61,0.541,0.675,0.635,0.015,0.35,0.025,0.95,0.355,0
line_wrap,alt,3,200,0.56,0.491,0.627,0.57,0.015,0.415,0.01,0.95,0.305,0
line_wrap,alt,4,200,0.56,0.491,0.627,0.59,0.015,0.395,0.03,0.935,0.31,0
blank_lines,nat,0,200,0.07,0.042,0.114,0.08,0.715,0.205,0.01,0.755,0.99,0
blank_lines,nat,1,200,0.695,0.628,0.755,0.815,0.075,0.11,0.12,0.79,0.995,0
blank_lines,nat,2,200,0.755,0.691,0.809,0.865,0.02,0.115,0.11,0.84,0.995,0
blank_lines,nat,3,200,0.625,0.556,0.689,0.77,0.035,0.195,0.145,0.76,0.99,0
blank_lines,nat,4,200,0.535,0.466,0.603,0.595,0.045,0.36,0.06,0.77,0.995,0
blank_lines,alt,0,200,0.6,0.531,0.665,0.68,0.12,0.2,0.08,0.83,0.995,0
blank_lines,alt,1,200,0.725,0.659,0.782,0.895,0.005,0.1,0.17,0.79,0.995,0
blank_lines,alt,2,200,0.705,0.638,0.764,0.87,0.005,0.125,0.165,0.77,0.99,0
blank_lines,alt,3,200,0.645,0.577,0.708,0.815,0.0,0.185,0.17,0.755,0.985,0
blank_lines,alt,4,200,0.465,0.397,0.534,0.545,0.005,0.45,0.08,0.705,1.0,0
docstring_style,nat,0,200,0.61,0.541,0.675,0.61,0.045,0.345,0.0,0.94,0.14,0
docstring_style,nat,1,200,0.95,0.91,0.973,0.955,0.0,0.045,0.005,0.965,0.155,0
docstring_style,nat,2,200,0.91,0.862,0.942,0.925,0.0,0.075,0.015,0.92,0.17,0
docstring_style,nat,3,200,0.98,0.95,0.992,0.98,0.0,0.02,0.0,0.98,0.19,0
docstring_style,nat,4,200,0.95,0.91,0.973,0.955,0.005,0.04,0.005,0.975,0.2,0
docstring_style,alt,0,200,0.06,0.035,0.102,0.06,0.615,0.325,0.0,0.925,0.15,0
docstring_style,alt,1,200,0.82,0.761,0.867,0.82,0.01,0.17,0.0,0.925,0.075,0
docstring_style,alt,2,200,0.89,0.839,0.926,0.89,0.0,0.11,0.0,0.965,0.065,0
docstring_style,alt,3,200,0.9,0.851,0.934,0.9,0.0,0.1,0.0,0.96,0.08,0
docstring_style,alt,4,200,0.875,0.822,0.914,0.875,0.0,0.125,0.0,0.945,0.105,0
docstring_quotes,nat,0,200,0.16,0.116,0.217,0.17,0.01,0.82,0.01,0.825,0.41,0
docstring_quotes,nat,1,200,0.745,0.68,0.8,0.79,0.0,0.21,0.045,0.93,0.225,0
docstring_quotes,nat,2,200,0.89,0.839,0.926,0.905,0.0,0.095,0.015,0.975,0.215,0
docstring_quotes,nat,3,200,0.865,0.811,0.906,0.92,0.0,0.08,0.055,0.945,0.215,0
docstring_quotes,nat,4,200,0.88,0.828,0.918,0.905,0.0,0.095,0.025,0.965,0.3,0
docstring_quotes,alt,0,200,0.0,0.0,0.019,0.0,0.135,0.865,0.0,0.82,0.415,0
docstring_quotes,alt,1,200,0.585,0.516,0.651,0.625,0.125,0.25,0.04,0.92,0.275,0
docstring_quotes,alt,2,200,0.825,0.766,0.871,0.85,0.01,0.14,0.025,0.955,0.145,0
docstring_quotes,alt,3,200,0.865,0.811,0.906,0.905,0.01,0.085,0.04,0.955,0.205,0
docstring_quotes,alt,4,200,0.845,0.788,0.889,0.885,0.01,0.105,0.04,0.955,0.255,0
comment_case,nat,0,200,0.185,0.137,0.245,0.23,0.1,0.67,0.045,0.65,0.425,0
comment_case,nat,1,198,0.465,0.397,0.534,0.49,0.051,0.46,0.025,0.889,0.576,0
comment_case,nat,2,198,0.48,0.411,0.549,0.525,0.111,0.364,0.045,0.813,0.601,0
comment_case,nat,3,198,0.475,0.406,0.544,0.515,0.076,0.409,0.04,0.889,0.51,0
comment_case,nat,4,198,0.5,0.431,0.569,0.525,0.061,0.414,0.025,0.889,0.485,0
comment_case,alt,0,200,0.08,0.05,0.126,0.125,0.24,0.635,0.045,0.56,0.415,0
comment_case,alt,1,198,0.379,0.314,0.448,0.439,0.091,0.47,0.061,0.828,0.591,0
comment_case,alt,2,198,0.52,0.451,0.589,0.576,0.051,0.374,0.056,0.848,0.621,0
comment_case,alt,3,198,0.551,0.481,0.618,0.601,0.03,0.369,0.051,0.874,0.53,0
comment_case,alt,4,198,0.495,0.426,0.564,0.545,0.04,0.414,0.051,0.823,0.52,0
comment_language,nat,0,200,0.295,0.236,0.362,0.34,0.005,0.655,0.045,0.625,0.4,0
comment_language,nat,1,199,0.412,0.346,0.481,0.487,0.0,0.513,0.075,0.829,0.513,0
comment_language,nat,2,199,0.497,0.429,0.566,0.543,0.0,0.457,0.045,0.894,0.472,0
comment_language,nat,3,199,0.553,0.483,0.62,0.578,0.0,0.422,0.025,0.894,0.467,0
comment_language,nat,4,199,0.513,0.444,0.581,0.553,0.005,0.442,0.04,0.879,0.492,0
comment_language,alt,0,200,0.025,0.011,0.057,0.025,0.325,0.65,0.0,0.675,0.415,0
comment_language,alt,1,199,0.447,0.38,0.517,0.487,0.045,0.467,0.04,0.859,0.563,0
comment_language,alt,2,199,0.382,0.317,0.451,0.437,0.06,0.503,0.055,0.834,0.533,0
comment_language,alt,3,199,0.462,0.394,0.532,0.508,0.06,0.432,0.045,0.879,0.583,0
comment_language,alt,4,199,0.392,0.327,0.461,0.447,0.03,0.523,0.055,0.819,0.523,0
c_comment_style,nat,0,200,0.305,0.245,0.372,0.355,0.02,0.625,0.05,0.845,0.43,0
c_comment_style,nat,1,200,0.83,0.772,0.876,0.835,0.0,0.165,0.005,0.985,0.39,0
c_comment_style,nat,2,200,0.885,0.833,0.922,0.895,0.0,0.105,0.01,0.98,0.33,0
c_comment_style,nat,3,200,0.855,0.8,0.897,0.895,0.005,0.1,0.04,0.935,0.305,0
c_comment_style,nat,4,200,0.8,0.739,0.85,0.85,0.0,0.15,0.05,0.88,0.3,0
c_comment_style,alt,0,200,0.0,0.0,0.019,0.0,0.32,0.68,0.0,0.845,0.475,0
c_comment_style,alt,1,200,0.67,0.602,0.731,0.685,0.14,0.175,0.015,0.97,0.38,0
c_comment_style,alt,2,200,0.77,0.707,0.823,0.805,0.045,0.15,0.035,0.935,0.345,0
c_comment_style,alt,3,200,0.745,0.68,0.8,0.785,0.085,0.13,0.04,0.915,0.325,0
c_comment_style,alt,4,200,0.74,0.675,0.796,0.76,0.045,0.195,0.02,0.89,0.275,0
sql_keyword_case,nat,0,200,0.655,0.587,0.717,0.79,0.04,0.17,0.135,0.705,0.475,0
sql_keyword_case,nat,1,200,0.895,0.845,0.93,0.99,0.005,0.005,0.095,0.905,0.28,0
sql_keyword_case,nat,2,200,0.935,0.892,0.962,0.99,0.0,0.01,0.055,0.94,0.29,0
sql_keyword_case,nat,3,200,0.935,0.892,0.962,0.995,0.0,0.005,0.06,0.935,0.23,0
sql_keyword_case,nat,4,200,0.95,0.91,0.973,0.99,0.0,0.01,0.04,0.95,0.19,0
sql_keyword_case,alt,0,200,0.01,0.003,0.036,0.025,0.765,0.21,0.015,0.69,0.44,0
sql_keyword_case,alt,1,200,0.825,0.766,0.871,0.965,0.025,0.01,0.14,0.855,0.325,0
sql_keyword_case,alt,2,200,0.855,0.8,0.897,0.97,0.025,0.005,0.115,0.875,0.335,0
sql_keyword_case,alt,3,200,0.85,0.794,0.893,0.925,0.05,0.025,0.075,0.905,0.275,0
sql_keyword_case,alt,4,200,0.885,0.833,0.922,0.975,0.015,0.01,0.09,0.91,0.275,0
sql_join_style,nat,0,200,0.78,0.718,0.832,0.815,0.02,0.165,0.035,0.95,0.235,0
sql_join_style,nat,1,200,0.88,0.828,0.918,0.94,0.0,0.06,0.06,0.94,0.095,0
sql_join_style,nat,2,200,0.89,0.839,0.926,0.95,0.0,0.05,0.06,0.925,0.35,0
sql_join_style,nat,3,200,0.85,0.794,0.893,0.92,0.005,0.075,0.07,0.92,0.45,0
sql_join_style,nat,4,200,0.875,0.822,0.914,0.915,0.005,0.08,0.04,0.95,0.35,0
sql_join_style,alt,0,200,0.02,0.008,0.05,0.025,0.785,0.19,0.005,0.96,0.235,0
sql_join_style,alt,1,200,0.52,0.451,0.588,0.54,0.245,0.215,0.02,0.925,0.11,0
sql_join_style,alt,2,200,0.565,0.496,0.632,0.635,0.235,0.13,0.07,0.91,0.34,0
sql_join_style,alt,3,200,0.665,0.597,0.727,0.715,0.155,0.13,0.05,0.92,0.38,0
sql_join_style,alt,4,200,0.76,0.696,0.814,0.805,0.085,0.11,0.045,0.92,0.345,0
