icl_example_index,token_role,layer,mean_cosine_all,n_tasks_all,n_examples_all,mean_cosine_correct,n_tasks_correct,n_examples_correct
9,pre_label_token,28,0.14963164219054684,29,4930,0.15029101073741913,29,2925
9,first_label_token,0,-0.011511599050899005,29,4930,-0.011356911011810961,29,2925
9,first_label_token,1,0.08979744774064627,29,4930,0.08976263177163642,29,2925
9,first_label_token,2,0.08299989551948063,29,4930,0.08303044868055089,29,2925
9,first_label_token,3,0.06665677424712942,29,4930,0.06660236546705509,29,2925
9,first_label_token,4,0.07488269607359864,29,4930,0.07488501544014134,29,2925
9,first_label_token,5,0.09733784749525888,29,4930,0.09733571365058165,29,2925
9,first_label_token,6,0.10962344391335702,29,4930,0.1096277716087884,29,2925
9,first_label_token,7,0.13875040876004716,29,4930,0.13865876423419807,29,2925
9,first_label_token,8,0.1357545441915763,29,4930,0.13592441225874013,29,2925
9,first_label_token,9,0.19146440028823142,29,4930,0.191459854968406,29,2925
9,first_label_token,10,0.23584370377698335,29,4930,0.2356984052036343,29,2925
9,first_label_token,11,0.21401525343415037,29,4930,0.21395268496768227,29,2925
9,first_label_token,12,0.21320725551902733,29,4930,0.21307617172213464,29,2925
9,first_label_token,13,0.19312558201109542,29,4930,0.19290087532637448,29,2925
9,first_label_token,14,0.2002483607462511,29,4930,0.19970456157521954,29,2925
9,first_label_token,15,0.1890931181802318,29,4930,0.18868573970193492,29,2925
9,first_label_token,16,0.19386367557634568,29,4930,0.19356244351265245,29,2925
9,first_label_token,17,0.18439837943377166,29,4930,0.18421738601193346,29,2925
9,first_label_token,18,0.17415246393146186,29,4930,0.17393984594221773,29,2925
9,first_label_token,19,0.1768694400530437,29,4930,0.17677878113142376,29,2925
9,first_label_token,20,0.16626717612661165,29,4930,0.16623340855384694,29,2925
9,first_label_token,21,0.1679727635506926,29,4930,0.16813117606115752,29,2925
9,first_label_token,22,0.15884345911186318,29,4930,0.15911609377583552,29,2925
9,first_label_token,23,0.15213163299807186,29,4930,0.15246705081442308,29,2925
9,first_label_token,24,0.14950909362784748,29,4930,0.14993419472513528,29,2925
9,first_label_token,25,0.1404716327529529,29,4930,0.1407325554253726,29,2925
9,first_label_token,26,0.13192753635089974,29,4930,0.13205146288563466,29,2925
9,first_label_token,27,0.12156261240356955,29,4930,0.12184450788230732,29,2925
9,first_label_token,28,0.12531294551645888,29,4930,0.12564438491545873,29,2925
9,last_label_token,0,-0.011678994958417425,29,4930,-0.011570373177729097,29,2925
9,last_label_token,1,0.08899524013094347,29,4930,0.08884217214353125,29,2925
9,last_label_token,2,0.07913125476575103,29,4930,0.07906612680004589,29,2925
9,last_label_token,3,0.06566348699210532,29,4930,0.06557023756462953,29,2925
9,last_label_token,4,0.07187148688987283,29,4930,0.07197621448672023,29,2925
9,last_label_token,5,0.09244567989211144,29,4930,0.09269372472571659,29,2925
9,last_label_token,6,0.10521800578411283,29,4930,0.10543440834715448,29,2925
9,last_label_token,7,0.13495397826271324,29,4930,0.13511573260746382,29,2925
9,last_label_token,8,0.13002412075754896,29,4930,0.13044225758519665,29,2925
9,last_label_token,9,0.18710747494458638,29,4930,0.18767325152996286,29,2925
9,last_label_token,10,0.22734124250388865,29,4930,0.22815329061243042,29,2925
9,last_label_token,11,0.2047225614881207,29,4930,0.205566489747886,29,2925
9,last_label_token,12,0.2083451073327712,29,4930,0.20900607523347797,29,2925
9,last_label_token,13,0.18496715771997796,29,4930,0.1855113129292069,29,2925
9,last_label_token,14,0.19063716572869954,29,4930,0.1909560990873082,29,2925
9,last_label_token,15,0.18209871248309983,29,4930,0.18248435581937947,29,2925
9,last_label_token,16,0.18752707752945094,29,4930,0.18800866255408216,29,2925
9,last_label_token,17,0.1793047247518753,29,4930,0.17966496976542062,29,2925
9,last_label_token,18,0.1694235804265943,29,4930,0.16957895894502772,29,2925
9,last_label_token,19,0.17321394782128005,29,4930,0.17335697507549977,29,2925
9,last_label_token,20,0.1632755714757689,29,4930,0.1633366058612692,29,2925
9,last_label_token,21,0.16493467858125424,29,4930,0.16508723827528543,29,2925
9,last_label_token,22,0.1552924620437211,29,4930,0.15543112730414704,29,2925
9,last_label_token,23,0.14812799954208836,29,4930,0.14826159166364833,29,2925
9,last_label_token,24,0.14655204990814472,29,4930,0.14677766376528248,29,2925
9,last_label_token,25,0.13950053743761162,29,4930,0.13974501924781962,29,2925
9,last_label_token,26,0.13298324187254085,29,4930,0.13318404992078914,29,2925
9,last_label_token,27,0.12413280251724966,29,4930,0.12443501836267011,29,2925
9,last_label_token,28,0.13099711722341076,29,4930,0.13131390614756222,29,2925
10,pre_label_token,0,-0.006774827241817297,29,4930,-0.006774827131423457,29,2925
10,pre_label_token,1,0.09005645611162844,29,4930,0.09006538267793326,29,2925
10,pre_label_token,2,0.08171268841572876,29,4930,0.08179372362792492,29,2925
10,pre_label_token,3,0.06728710216502178,29,4930,0.06727195894024496,29,2925
10,pre_label_token,4,0.06697548964815535,29,4930,0.06709618878888031,29,2925
10,pre_label_token,5,0.11726196031567865,29,4930,0.11739351802730355,29,2925
10,pre_label_token,6,0.13620772466448874,29,4930,0.136395491418782,29,2925
10,pre_label_token,7,0.19115106911189725,29,4930,0.19134934940616247,29,2925
10,pre_label_token,8,0.1917477204014772,29,4930,0.19204623536367355,29,2925
10,pre_label_token,9,0.29054135970514394,29,4930,0.290701609682934,29,2925
10,pre_label_token,10,0.34572884363347084,29,4930,0.3458357757792391,29,2925
10,pre_label_token,11,0.32040682017546274,29,4930,0.3204259463296882,29,2925
10,pre_label_token,12,0.313801435689474,29,4930,0.3141045815728862,29,2925
10,pre_label_token,13,0.31915223470824805,29,4930,0.319488262059167,29,2925
10,pre_label_token,14,0.34041281057329015,29,4930,0.34045996234334747,29,2925
10,pre_label_token,15,0.3167339566581208,29,4930,0.3167155395294058,29,2925
10,pre_label_token,16,0.3344069053780223,29,4930,0.33465286517708465,29,2925
10,pre_label_token,17,0.31368505537253,29,4930,0.3139956337239208,29,2925
10,pre_label_token,18,0.2992169119674584,29,4930,0.2994955838497343,29,2925
10,pre_label_token,19,0.2894006209961813,29,4930,0.28974663058360073,29,2925
10,pre_label_token,20,0.26728625756142466,29,4930,0.2675035462618388,29,2925
10,pre_label_token,21,0.2536337646687853,29,4930,0.2539151477274196,29,2925
10,pre_label_token,22,0.2388030353789057,29,4930,0.2390742149958708,29,2925
10,pre_label_token,23,0.23030282221413378,29,4930,0.23051639017648995,29,2925
10,pre_label_token,24,0.22435341190932126,29,4930,0.22461624995901666,29,2925
10,pre_label_token,25,0.2147600530678856,29,4930,0.21512861723272964,29,2925
10,pre_label_token,26,0.20392323195420461,29,4930,0.2042864831485625,29,2925
10,pre_label_token,27,0.17603215446759915,29,4930,0.176501606430473,29,2925
10,pre_label_token,28,0.15075806181492477,29,4930,0.15100497007369995,29,2925
10,first_label_token,0,-0.011539884007953364,29,4930,-0.011561531489233261,29,2925
10,first_label_token,1,0.09006585356586709,29,4930,0.08991874697425499,29,2925
10,first_label_token,2,0.08323661999070439,29,4930,0.08311005810211444,29,2925
10,first_label_token,3,0.06687791303506699,29,4930,0.06668266365786307,29,2925
10,first_label_token,4,0.07518474272741325,29,4930,0.07503235001309679,29,2925
10,first_label_token,5,0.09825017118569591,29,4930,0.0980355473965856,29,2925
10,first_label_token,6,0.11028242226818512,29,4930,0.11002217247632556,29,2925
10,first_label_token,7,0.13944974924228956,29,4930,0.13925110940131005,29,2925
10,first_label_token,8,0.1360400314924532,29,4930,0.13591839398803382,29,2925
10,first_label_token,9,0.19310434766370674,29,4930,0.19256057834316945,29,2925
10,first_label_token,10,0.23719443498050857,29,4930,0.2365924853125009,29,2925
10,first_label_token,11,0.214997589234905,29,4930,0.21489544529146676,29,2925
10,first_label_token,12,0.21384757246565203,29,4930,0.2137189623739185,29,2925
10,first_label_token,13,0.19378038409069695,29,4930,0.19375849521622576,29,2925
10,first_label_token,14,0.20125486815733643,29,4930,0.2012522773785067,29,2925
10,first_label_token,15,0.18992065148556542,29,4930,0.19002875150984216,29,2925
10,first_label_token,16,0.19505918471560138,29,4930,0.1952917290217211,29,2925
10,first_label_token,17,0.18543298051146598,29,4930,0.18566176895822945,29,2925
10,first_label_token,18,0.17486883377142506,29,4930,0.17508827718295927,29,2925
10,first_label_token,19,0.17767480722275272,29,4930,0.17773459980200076,29,2925
10,first_label_token,20,0.16690498609738103,29,4930,0.16693647571935735,29,2925
10,first_label_token,21,0.1685711515360865,29,4930,0.16868836773109847,29,2925
10,first_label_token,22,0.15938385177789063,29,4930,0.1595681931438117,29,2925
10,first_label_token,23,0.15274446984303408,29,4930,0.15292358334208356,29,2925
10,first_label_token,24,0.1501515769752963,29,4930,0.15033715732138733,29,2925
10,first_label_token,25,0.14128074756470219,29,4930,0.141415032718716,29,2925
10,first_label_token,26,0.13288885663295613,29,4930,0.13284758105874062,29,2925
10,first_label_token,27,0.12264614288919959,29,4930,0.12271673611268916,29,2925
10,first_label_token,28,0.126152025664161,29,4930,0.12612747889140558,29,2925
10,last_label_token,0,-0.011634192846972367,29,4930,-0.011610510502139041,29,2925
10,last_label_token,1,0.08921372192783346,29,4930,0.089264313923195,29,2925
10,last_label_token,2,0.07935381028801203,29,4930,0.07936625670770119,29,2925
10,last_label_token,3,0.06568305160657599,29,4930,0.0657574382273416,29,2925
10,last_label_token,4,0.07195117867326942,29,4930,0.07218287751913585,29,2925
10,last_label_token,5,0.09307060694193532,29,4930,0.09306617250971111,29,2925
10,last_label_token,6,0.10546319687674785,29,4930,0.10549114941587222,29,2925
10,last_label_token,7,0.13505726407587143,29,4930,0.13498306074902286,29,2925
10,last_label_token,8,0.12967577149513468,29,4930,0.12965938603055888,29,2925
10,last_label_token,9,0.1878851044537692,29,4930,0.18770631492651743,29,2925
10,last_label_token,10,0.22781149081179294,29,4930,0.2275536110110838,29,2925
10,last_label_token,11,0.20481860139888936,29,4930,0.20495572180390872,29,2925
10,last_label_token,12,0.20825394426054997,29,4930,0.20841270049327407,29,2925
10,last_label_token,13,0.18440403856722445,29,4930,0.1846725070399457,29,2925
10,last_label_token,14,0.19044865961668306,29,4930,0.19064682447512088,29,2925
10,last_label_token,15,0.18169332216975503,29,4930,0.18211206310460792,29,2925
10,last_label_token,16,0.18751074151328667,29,4930,0.18799068106354438,29,2925
10,last_label_token,17,0.17916803957958674,29,4930,0.17964023489761968,29,2925
10,last_label_token,18,0.16916896234234347,29,4930,0.16953285812432395,29,2925
10,last_label_token,19,0.17315411606225475,29,4930,0.17344523375404292,29,2925
10,last_label_token,20,0.16322276709151678,29,4930,0.1635002558729772,29,2925
10,last_label_token,21,0.16506218704684028,29,4930,0.16544607519332705,29,2925
10,last_label_token,22,0.1553836296601542,29,4930,0.15583727406016712,29,2925
10,last_label_token,23,0.14821273974817376,29,4930,0.1486091024145998,29,2925
10,last_label_token,24,0.14678048162624754,29,4930,0.14715806651732016,29,2925
10,last_label_token,25,0.13971275823383494,29,4930,0.1400790737363799,29,2925
10,last_label_token,26,0.1332251284399937,29,4930,0.1334826442702063,29,2925
10,last_label_token,27,0.12453379443493383,29,4930,0.1247633546590805,29,2925
10,last_label_token,28,0.13146710678421217,29,4930,0.13169261646167985,29,2925
10,last_prompt_token,0,-0.006774827241817297,29,4930,-0.006774827131423457,29,2925
10,last_prompt_token,1,0.09008164119360776,29,4930,0.09008358412518583,29,2925
10,last_prompt_token,2,0.08170259326439479,29,4930,0.08174055108222468,29,2925
10,last_prompt_token,3,0.06729811323999331,29,4930,0.06732633693850246,29,2925
10,last_prompt_token,4,0.06679458588618657,29,4930,0.06687642124096124,29,2925
10,last_prompt_token,5,0.11785646704635744,29,4930,0.1180134204473218,29,2925
10,last_prompt_token,6,0.13697698807086925,29,4930,0.13710837196237569,29,2925
10,last_prompt_token,7,0.19240323996877876,29,4930,0.19245588054463011,29,2925
10,last_prompt_token,8,0.19306495562516923,29,4930,0.19304373598625435,29,2925
10,last_prompt_token,9,0.2929898737448043,29,4930,0.2929256185246953,29,2925
10,last_prompt_token,10,0.3476344449766751,29,4930,0.34733558510398044,29,2925
10,last_prompt_token,11,0.3221695964577897,29,4930,0.3219283722854894,29,2925
10,last_prompt_token,12,0.31524669269806355,29,4930,0.3153021504524453,29,2925
10,last_prompt_token,13,0.3207627381438968,29,4930,0.3210924149667523,29,2925
10,last_prompt_token,14,0.3423974386833865,29,4930,0.3424338474227437,29,2925
10,last_prompt_token,15,0.3183116397081778,29,4930,0.31861369241157483,29,2925
10,last_prompt_token,16,0.33614921756891597,29,4930,0.3371316703630547,29,2925
10,last_prompt_token,17,0.3148933192393903,29,4930,0.31552126701792765,29,2925
10,last_prompt_token,18,0.3003913092844445,29,4930,0.3010795294981578,29,2925
10,last_prompt_token,19,0.29072786437283304,29,4930,0.2912993843763553,29,2925
10,last_prompt_token,20,0.26824734042045373,29,4930,0.26859240510083476,29,2925
10,last_prompt_token,21,0.2544932797679613,29,4930,0.2545326563112181,29,2925
10,last_prompt_token,22,0.23950588538568338,29,4930,0.23948490651222026,29,2925
10,last_prompt_token,23,0.2309095467729815,29,4930,0.23059651929210742,29,2925
10,last_prompt_token,24,0.224901066322265,29,4930,0.22472524925552564,29,2925
10,last_prompt_token,25,0.21552987017765127,29,4930,0.21549165769126907,29,2925
10,last_prompt_token,26,0.2045299302915047,29,4930,0.20458938772308416,29,2925
10,last_prompt_token,27,0.17663122854869942,29,4930,0.17685029173976388,29,2925
10,last_prompt_token,28,0.1513291042426537,29,4930,0.15137889891349035,29,2925
