task,group,icl_index,pc1,pc2,pc3,pc4,pc5,pc6,pc7,pc8,pc9,pc10
capitalize,test,4,18.7139,2.39332,-4.11904,-0.683629,-9.56761,5.93466,3.46533,10.3553,6.46495,-3.34664
capitalize,test,5,19.1272,-0.0550968,-4.51498,0.00279379,-9.14665,5.8736,4.29214,8.10855,9.1968,-3.46809
capitalize,test,6,19.364,-1.55066,-4.61605,0.288713,-8.80185,5.96645,4.80185,6.68561,10.6021,-3.68712
capitalize,test,7,19.4576,-2.87956,-4.88525,0.977569,-8.59985,5.78093,5.37802,5.73488,11.8663,-3.42907
capitalize,test,8,19.4695,-3.549,-4.83877,1.39962,-8.68012,5.94083,5.96445,4.59628,12.9647,-3.31927
capitalize,test,9,19.4496,-4.24438,-4.91284,1.76572,-8.32185,5.92883,6.19801,4.03095,13.6658,-3.23016
capitalize,test,10,19.3204,-4.54563,-4.82715,1.82317,-8.28549,6.11579,6.44334,3.51691,13.9682,-3.46267
capitalize_first_letter,test,1,-15.586,35.1608,-14.8443,-3.72886,-0.925499,-3.18288,-0.798494,-6.48744,6.45449,-0.287295
capitalize_first_letter,test,2,6.84641,24.571,5.49519,-4.99003,-1.38135,2.46639,-1.50452,18.5275,-9.20071,-4.52736
capitalize_first_letter,test,3,17.2158,10.2344,10.1214,-5.44105,2.42031,0.354758,-0.90618,12.1876,-1.90365,-3.32182
capitalize_first_letter,test,4,19.3512,4.59912,10.6185,-5.19379,5.24586,-1.70604,-0.796315,7.43684,3.20396,-3.53308
capitalize_first_letter,test,5,20.9094,1.90776,10.4364,-3.98613,8.01559,-3.6871,-0.178996,4.4219,6.35148,-3.41323
capitalize_first_letter,test,6,21.1692,0.235989,10.7208,-3.8152,9.59904,-4.38807,0.0555348,2.58827,8.32367,-3.80409
capitalize_first_letter,test,7,21.3372,-1.2102,10.5957,-3.13068,10.6359,-5.07898,0.445869,1.10938,9.65032,-3.4393
capitalize_first_letter,test,8,21.5299,-1.68509,10.791,-2.63721,11.3396,-5.59385,0.622607,0.313382,10.3936,-3.61659
capitalize_first_letter,test,9,21.261,-2.35337,11.0298,-2.36708,12.1197,-6.05067,0.758365,-0.73251,11.2473,-3.69338
capitalize_first_letter,test,10,21.0567,-2.91268,11.5424,-2.34579,12.39,-6.35087,0.86076,-1.23422,11.9567,-3.76945
landmark-country,test,1,-20.3282,27.8458,-17.7215,-1.86686,6.33701,0.292669,-3.84925,-8.8871,8.40297,2.4397
landmark-country,test,2,-14.6293,10.5735,-6.43745,-4.57809,3.88617,7.47648,-5.60748,14.7338,-6.36818,-0.551879
landmark-country,test,3,-15.398,-5.32687,-2.5047,-6.31362,5.79948,7.75357,-5.05198,11.4512,-3.82358,1.22309
landmark-country,test,4,-15.8328,-10.9385,-2.2082,-6.43391,7.27857,6.74582,-4.4157,7.81268,-1.38173,1.93754
landmark-country,test,5,-16.4034,-13.5301,-2.13955,-6.36832,8.17829,6.36946,-3.96047,6.06621,0.164677,2.58271
landmark-country,test,6,-16.6715,-14.6139,-1.94423,-6.08075,8.62116,5.65407,-3.60518,4.65867,0.865216,2.64316
landmark-country,test,7,-16.9884,-15.7689,-1.90963,-5.8417,9.02428,5.35191,-3.35961,3.80323,1.45262,2.85508
landmark-country,test,8,-17.3822,-16.5277,-1.63514,-5.59368,9.06349,5.1332,-3.18356,3.22203,2.09685,3.27874
landmark-country,test,9,-17.5357,-17.142,-1.5394,-5.51671,9.29888,4.73991,-3.13171,2.62631,2.42708,3.19011
landmark-country,test,10,-17.7257,-17.4948,-1.41621,-5.23677,9.34243,4.71753,-3.01876,2.23235,2.78878,3.4587
lowercase_first_letter,test,1,-17.8812,32.0361,-14.853,-4.72538,3.33252,-2.97309,-0.0149513,-10.5371,8.42548,2.04536
lowercase_first_letter,test,2,5.7024,23.5996,5.97671,-5.65045,1.21522,-0.665309,-2.36425,14.4414,-5.63468,-5.43321
lowercase_first_letter,test,3,16.2862,8.19747,9.2582,-3.30015,7.96522,-4.0192,-2.17595,6.35831,2.90673,-5.16096
lowercase_first_letter,test,4,17.9574,2.85307,9.29128,-1.94476,10.9,-6.03395,-1.48142,1.3592,7.50972,-4.75673
lowercase_first_letter,test,5,18.4284,0.58427,9.4077,-0.980823,12.5265,-7.13709,-1.14421,-1.08809,9.6725,-4.664
lowercase_first_letter,test,6,18.5629,-1.13661,9.65098,-0.355961,13.3944,-7.57066,-0.873952,-2.6272,11.2639,-4.53865
lowercase_first_letter,test,7,18.5095,-2.00428,9.64737,0.359621,13.9229,-8.07956,-0.603439,-3.69536,12.0981,-4.44929
lowercase_first_letter,test,8,18.1731,-2.48839,9.63502,0.438366,14.2263,-7.97844,-0.556957,-4.65493,12.6915,-4.66668
lowercase_first_letter,test,9,18.3725,-3.02556,9.75903,0.978316,14.5412,-8.31482,-0.443299,-5.082,13.125,-4.50822
lowercase_first_letter,test,10,18.1317,-3.44464,9.87552,1.33096,14.6296,-8.26249,-0.41477,-5.53195,13.5486,-4.51721
synonym,test,1,-14.9998,34.84,-15.1711,-2.94147,-1.65212,-3.85734,0.176417,-6.83729,6.67842,0.402829
synonym,test,2,9.96563,17.1275,-6.72745,-1.16283,-5.76417,1.19488,1.67478,15.478,-7.57034,-3.42605
synonym,test,3,17.2347,3.09352,-8.58008,-2.30671,-6.272,1.05586,2.79799,9.20736,-3.86043,-2.30072
synonym,test,4,18.0166,-1.69306,-9.60591,-1.92347,-5.84316,0.611137,3.14702,4.96888,-1.00138,-1.49028
synonym,test,5,17.876,-3.83035,-10.1552,-1.46351,-5.41435,0.224669,3.55524,2.56652,0.603169,-0.823972
synonym,test,6,17.666,-5.15843,-10.5283,-1.04907,-5.16289,0.142703,3.81112,1.40085,1.70961,-0.462084
synonym,test,7,17.664,-6.09255,-10.6765,-0.917975,-5.19237,0.174825,4.18189,0.316974,2.61341,-0.0951786
synonym,test,8,17.4152,-6.64973,-10.6891,-0.90812,-5.08745,0.173708,4.21725,-0.166579,3.14661,-0.225681
synonym,test,9,17.2578,-7.10634,-10.6207,-1.04366,-5.17891,0.147272,4.27564,-0.770754,3.51362,-0.214533
synonym,test,10,17.0208,-7.40283,-10.6026,-1.03489,-5.07473,0.276736,4.41742,-1.15053,3.72206,-0.178232
word_length,test,1,-15.1886,34.8394,-14.6102,-3.63446,-1.19646,-3.32945,-0.328771,-6.5707,6.28602,-0.0951116
word_length,test,2,0.694963,25.8022,6.85339,-5.01492,-4.62726,3.03064,-0.796612,15.7827,-11.8578,-2.58804
word_length,test,3,2.63128,11.8222,15.3775,-5.26364,-2.71007,-0.446629,1.66855,8.81817,-6.81999,2.55142
word_length,test,4,1.32634,5.4739,17.4976,-4.61654,-1.18058,-3.09004,2.19582,3.42883,-2.80561,3.94408
word_length,test,5,0.285323,2.47304,18.1764,-3.64638,-0.236428,-4.79675,1.87524,1.10836,-0.450007,4.18314
word_length,test,6,-0.412755,0.420247,18.6132,-3.19525,-0.170212,-5.94916,1.76729,-0.503237,1.06768,4.41158
word_length,test,7,-1.1595,-1.12265,18.689,-2.89546,-0.451521,-6.91245,1.5065,-1.4456,2.23678,4.35913
word_length,test,8,-1.43329,-2.01741,18.7705,-2.63676,-0.340332,-7.30101,1.66933,-2.35593,2.91726,4.43481
word_length,test,9,-1.45475,-2.58744,18.4507,-2.14613,-0.0234527,-7.74947,1.84157,-2.97301,3.36579,4.4004
word_length,test,10,-1.81048,-3.40722,18.4966,-1.92324,-0.0581872,-8.01048,1.82667,-3.55449,4.0188,4.40382
