family,target,layer,alpha,n,success,lo,hi,target_rate,judge_ok,unscorable,margin,top1,baseline
py_is_none,alt,6,4.0,51,0.098,0.0426,0.2098,0.1373,0.8431,0.6863,1.2255,0.4314,0.0392
py_is_none,alt,8,0.5,51,0.0196,0.0035,0.103,0.0196,0.902,0.8235,1.2083,0.4314,0.0392
py_is_none,alt,8,1.0,51,0.0588,0.0202,0.1592,0.0784,0.8627,0.7843,1.2157,0.4314,0.0392
py_is_none,alt,8,2.0,51,0.0196,0.0035,0.103,0.0196,0.8824,0.7843,1.239,0.4314,0.0392
py_is_none,alt,8,4.0,51,0.0784,0.0309,0.185,0.0784,0.8627,0.6863,1.2525,0.4314,0.0392
py_is_none,alt,10,0.5,51,0.0588,0.0202,0.1592,0.0588,0.8627,0.7255,1.2328,0.4314,0.0392
py_is_none,alt,10,1.0,51,0.0196,0.0035,0.103,0.0196,1.0,0.7647,1.2365,0.4314,0.0392
py_is_none,alt,10,2.0,51,0.0588,0.0202,0.1592,0.0588,0.7843,0.7451,1.2463,0.4314,0.0392
py_is_none,alt,10,4.0,51,0.0392,0.0108,0.1322,0.0588,0.8627,0.7059,1.2855,0.4314,0.0392
py_is_none,alt,12,0.5,51,0.0,0.0,0.07,0.0,0.9608,0.8431,1.2218,0.4314,0.0392
py_is_none,alt,12,1.0,51,0.0588,0.0202,0.1592,0.0588,0.8627,0.7647,1.223,0.4314,0.0392
py_is_none,alt,12,2.0,51,0.0392,0.0108,0.1322,0.0392,0.9412,0.6863,1.2451,0.4314,0.0392
py_is_none,alt,12,4.0,51,0.0392,0.0108,0.1322,0.0392,0.902,0.8039,1.2966,0.451,0.0392
py_is_none,alt,14,0.5,51,0.0392,0.0108,0.1322,0.0392,0.8824,0.7451,1.2292,0.4314,0.0392
py_is_none,alt,14,1.0,51,0.0196,0.0035,0.103,0.0196,0.9216,0.7843,1.2255,0.4314,0.0392
py_is_none,alt,14,2.0,51,0.0196,0.0035,0.103,0.0392,0.8824,0.7255,1.2316,0.4314,0.0392
py_is_none,alt,14,4.0,51,0.0392,0.0108,0.1322,0.0392,0.9216,0.8431,1.2684,0.4314,0.0392
py_is_none,alt,16,0.5,51,0.0196,0.0035,0.103,0.0196,0.8431,0.7647,1.2377,0.4314,0.0392
py_is_none,alt,16,1.0,51,0.0784,0.0309,0.185,0.0784,0.9216,0.7451,1.2598,0.4314,0.0392
py_is_none,alt,16,2.0,51,0.0196,0.0035,0.103,0.0196,0.9216,0.7647,1.3076,0.4314,0.0392
py_is_none,alt,16,4.0,51,0.0588,0.0202,0.1592,0.0588,0.7843,0.7843,1.4314,0.4118,0.0392
py_is_none,alt,18,0.5,51,0.0588,0.0202,0.1592,0.0588,0.8431,0.8039,1.2708,0.4314,0.0392
py_is_none,alt,18,1.0,51,0.0588,0.0202,0.1592,0.0588,0.9608,0.7843,1.3002,0.4314,0.0392
py_is_none,alt,18,2.0,51,0.0196,0.0035,0.103,0.0196,0.8627,0.7451,1.3983,0.451,0.0392
py_is_none,alt,18,4.0,51,0.0196,0.0035,0.103,0.0392,0.902,0.7059,1.6042,0.4902,0.0392
py_is_none,alt,20,0.5,51,0.0,0.0,0.07,0.0,0.8235,0.7843,1.3725,0.451,0.0392
py_is_none,alt,20,1.0,51,0.0,0.0,0.07,0.0,0.9216,0.9216,1.5711,0.4902,0.0392
py_is_none,alt,20,2.0,51,0.1373,0.0681,0.2572,0.1373,0.902,0.8039,1.8971,0.5882,0.0392
py_is_none,alt,20,4.0,51,0.0196,0.0035,0.103,0.0392,0.9216,0.8431,2.4669,0.6471,0.0392
py_is_none,alt,22,0.5,51,0.0392,0.0108,0.1322,0.0392,0.8235,0.8235,1.5074,0.4706,0.0392
py_is_none,alt,22,1.0,51,0.0196,0.0035,0.103,0.0196,0.8627,0.8627,1.7586,0.4902,0.0392
py_is_none,alt,22,2.0,51,0.0784,0.0309,0.185,0.098,0.902,0.8039,2.2831,0.5882,0.0392
py_is_none,alt,22,4.0,51,0.0392,0.0108,0.1322,0.0392,0.8627,0.902,3.2377,0.6275,0.0392
py_is_none,alt,24,0.5,51,0.0784,0.0309,0.185,0.0784,0.8824,0.8627,3.8002,0.6471,0.0392
py_is_none,alt,24,1.0,51,0.0588,0.0202,0.1592,0.0784,0.902,0.8824,6.163,0.6863,0.0392
py_is_none,alt,24,2.0,51,0.0588,0.0202,0.1592,0.0588,0.8039,0.9216,9.9681,0.8627,0.0392
py_is_none,alt,24,4.0,51,0.1373,0.0681,0.2572,0.1373,0.8824,0.8431,14.8994,0.9608,0.0392
py_is_none,alt,26,0.5,51,0.098,0.0426,0.2098,0.1176,0.9216,0.8431,4.7659,0.6667,0.0392
py_is_none,alt,26,1.0,51,0.098,0.0426,0.2098,0.098,0.9216,0.8824,8.0974,0.7647,0.0392
py_is_none,alt,26,2.0,51,0.0588,0.0202,0.1592,0.0588,0.7451,0.8627,12.6705,0.902,0.0392
py_is_none,alt,26,4.0,51,0.1765,0.0957,0.3025,0.1961,0.8627,0.7843,16.809,0.8431,0.0392
py_quotes,nat,2,0.5,50,0.26,0.1587,0.3955,0.3,0.84,0.52,-1.4237,0.12,0.28
py_quotes,nat,2,1.0,50,0.22,0.1275,0.3524,0.24,0.88,0.46,-1.4237,0.12,0.28
py_quotes,nat,2,2.0,50,0.2,0.1124,0.3304,0.26,0.9,0.42,-1.4125,0.12,0.28
py_quotes,nat,2,4.0,50,0.24,0.143,0.3741,0.26,0.92,0.46,-1.4062,0.1,0.28
py_quotes,nat,4,0.5,50,0.2,0.1124,0.3304,0.28,0.9,0.44,-1.4013,0.12,0.28
py_quotes,nat,4,1.0,50,0.18,0.0977,0.308,0.24,0.9,0.48,-1.3875,0.12,0.28
py_quotes,nat,4,2.0,50,0.24,0.143,0.3741,0.26,0.86,0.4,-1.4012,0.12,0.28
py_quotes,nat,4,4.0,50,0.26,0.1587,0.3955,0.28,0.94,0.46,-1.3775,0.1,0.28
py_quotes,nat,6,0.5,50,0.24,0.143,0.3741,0.24,0.92,0.44,-1.4013,0.12,0.28
py_quotes,nat,6,1.0,50,0.24,0.143,0.3741,0.24,0.94,0.42,-1.4013,0.12,0.28
py_quotes,nat,6,2.0,50,0.26,0.1587,0.3955,0.26,0.94,0.48,-1.385,0.12,0.28
py_quotes,nat,6,4.0,50,0.24,0.143,0.3741,0.24,0.96,0.46,-1.3375,0.1,0.28
py_quotes,nat,8,0.5,50,0.36,0.2414,0.4986,0.36,1.0,0.42,-1.4025,0.12,0.28
py_quotes,nat,8,1.0,50,0.26,0.1587,0.3955,0.28,0.96,0.38,-1.3688,0.12,0.28
py_quotes,nat,8,2.0,50,0.24,0.143,0.3741,0.3,0.9,0.38,-1.3237,0.1,0.28
py_quotes,nat,8,4.0,50,0.2,0.1124,0.3304,0.22,0.94,0.42,-1.2212,0.1,0.28
py_quotes,nat,10,0.5,50,0.2,0.1124,0.3304,0.22,0.92,0.42,-1.3688,0.12,0.28
py_quotes,nat,10,1.0,50,0.18,0.0977,0.308,0.22,0.92,0.42,-1.3475,0.12,0.28
py_quotes,nat,10,2.0,50,0.22,0.1275,0.3524,0.26,0.9,0.42,-1.27,0.12,0.28
py_quotes,nat,10,4.0,50,0.22,0.1275,0.3524,0.26,0.88,0.38,-1.0962,0.12,0.28
py_quotes,nat,12,0.5,50,0.22,0.1275,0.3524,0.26,0.86,0.5,-1.3875,0.12,0.28
py_quotes,nat,12,1.0,50,0.24,0.143,0.3741,0.28,0.9,0.42,-1.3425,0.12,0.28
py_quotes,nat,12,2.0,50,0.28,0.1747,0.4167,0.28,0.96,0.48,-1.2712,0.12,0.28
py_quotes,nat,12,4.0,50,0.32,0.2076,0.4581,0.34,0.9,0.46,-1.0975,0.1,0.28
py_quotes,nat,14,0.5,50,0.28,0.1747,0.4167,0.28,0.96,0.44,-1.3812,0.1,0.28
py_quotes,nat,14,1.0,50,0.26,0.1587,0.3955,0.28,0.94,0.42,-1.335,0.12,0.28
py_quotes,nat,14,2.0,50,0.24,0.143,0.3741,0.24,0.96,0.48,-1.2438,0.12,0.28
py_quotes,nat,14,4.0,50,0.28,0.1747,0.4167,0.3,0.94,0.42,-1.0737,0.1,0.28
py_quotes,nat,16,0.5,50,0.2,0.1124,0.3304,0.24,0.92,0.44,-1.38,0.12,0.28
py_quotes,nat,16,1.0,50,0.18,0.0977,0.308,0.2,0.92,0.52,-1.32,0.12,0.28
py_quotes,nat,16,2.0,50,0.3,0.191,0.4375,0.32,0.94,0.38,-1.2325,0.12,0.28
py_quotes,nat,16,4.0,50,0.26,0.1587,0.3955,0.28,0.9,0.5,-1.0387,0.12,0.28
py_quotes,nat,18,0.5,50,0.26,0.1587,0.3955,0.3,0.86,0.38,-1.3712,0.12,0.28
py_quotes,nat,18,1.0,50,0.16,0.0834,0.2851,0.24,0.88,0.42,-1.3287,0.12,0.28
py_quotes,nat,18,2.0,50,0.16,0.0834,0.2851,0.2,0.88,0.48,-1.22,0.12,0.28
py_quotes,nat,18,4.0,50,0.26,0.1587,0.3955,0.26,0.92,0.46,-1.005,0.12,0.28
py_quotes,nat,20,0.5,50,0.24,0.143,0.3741,0.26,0.94,0.5,-1.3075,0.12,0.28
py_quotes,nat,20,1.0,50,0.3,0.191,0.4375,0.3,0.88,0.4,-1.195,0.12,0.28
py_quotes,nat,20,2.0,50,0.22,0.1275,0.3524,0.24,0.92,0.42,-0.9738,0.14,0.28
py_quotes,nat,20,4.0,50,0.36,0.2414,0.4986,0.38,0.86,0.4,-0.5538,0.18,0.28
py_quotes,nat,22,0.5,50,0.2,0.1124,0.3304,0.28,0.88,0.38,-1.2813,0.12,0.28
py_quotes,nat,22,1.0,50,0.22,0.1275,0.3524,0.26,0.86,0.44,-1.1413,0.12,0.28
py_quotes,nat,22,2.0,50,0.24,0.143,0.3741,0.28,0.86,0.44,-0.875,0.14,0.28
py_quotes,nat,22,4.0,50,0.26,0.1587,0.3955,0.26,0.94,0.54,-0.335,0.2,0.28
py_quotes,nat,24,0.5,50,0.26,0.1587,0.3955,0.32,0.86,0.5,0.325,0.28,0.28
py_quotes,nat,24,1.0,50,0.36,0.2414,0.4986,0.4,0.94,0.4,1.7025,0.34,0.28
py_quotes,nat,24,2.0,50,0.34,0.2244,0.4785,0.4,0.84,0.5,3.3375,0.34,0.28
py_quotes,nat,24,4.0,50,0.44,0.3116,0.5769,0.46,0.88,0.46,3.3925,0.32,0.28
py_quotes,nat,26,0.5,50,0.36,0.2414,0.4986,0.38,0.9,0.48,2.0712,0.32,0.28
py_quotes,nat,26,1.0,50,0.44,0.3116,0.5769,0.48,0.88,0.48,4.5694,0.34,0.28
py_quotes,nat,26,2.0,50,0.46,0.3297,0.596,0.48,0.92,0.48,7.1091,0.34,0.28
py_quotes,nat,26,4.0,50,0.14,0.0695,0.2619,0.22,0.8,0.68,5.009,0.04,0.28
py_quotes,alt,2,0.5,50,0.3,0.191,0.4375,0.3,0.98,0.44,1.4188,0.22,0.2
py_quotes,alt,2,1.0,50,0.28,0.1747,0.4167,0.28,0.94,0.5,1.4138,0.22,0.2
py_quotes,alt,2,2.0,50,0.3,0.191,0.4375,0.34,0.84,0.44,1.4138,0.22,0.2
py_quotes,alt,2,4.0,50,0.4,0.2761,0.5382,0.42,0.96,0.4,1.425,0.22,0.2
py_quotes,alt,4,0.5,50,0.26,0.1587,0.3955,0.26,0.98,0.48,1.4225,0.22,0.2
py_quotes,alt,4,1.0,50,0.32,0.2076,0.4581,0.32,0.96,0.44,1.4225,0.22,0.2
py_quotes,alt,4,2.0,50,0.28,0.1747,0.4167,0.3,0.9,0.52,1.4338,0.22,0.2
py_quotes,alt,4,4.0,50,0.24,0.143,0.3741,0.28,0.92,0.4,1.4487,0.22,0.2
py_quotes,alt,6,0.5,50,0.38,0.2586,0.5185,0.38,0.96,0.4,1.4188,0.22,0.2
py_quotes,alt,6,1.0,50,0.28,0.1747,0.4167,0.28,0.94,0.46,1.4362,0.22,0.2
py_quotes,alt,6,2.0,50,0.28,0.1747,0.4167,0.3,0.94,0.46,1.4487,0.22,0.2
py_quotes,alt,6,4.0,50,0.28,0.1747,0.4167,0.3,0.9,0.5,1.465,0.22,0.2
py_quotes,alt,8,0.5,50,0.32,0.2076,0.4581,0.34,0.94,0.48,1.4425,0.22,0.2
py_quotes,alt,8,1.0,50,0.28,0.1747,0.4167,0.28,0.9,0.42,1.45,0.22,0.2
py_quotes,alt,8,2.0,50,0.3,0.191,0.4375,0.3,0.96,0.44,1.5013,0.22,0.2
py_quotes,alt,8,4.0,50,0.32,0.2076,0.4581,0.34,0.96,0.46,1.5875,0.22,0.2
py_quotes,alt,10,0.5,50,0.26,0.1587,0.3955,0.3,0.84,0.44,1.445,0.22,0.2
py_quotes,alt,10,1.0,50,0.38,0.2586,0.5185,0.38,0.92,0.4,1.4875,0.22,0.2
py_quotes,alt,10,2.0,50,0.4,0.2761,0.5382,0.4,0.96,0.34,1.5613,0.22,0.2
py_quotes,alt,10,4.0,50,0.26,0.1587,0.3955,0.3,0.92,0.44,1.7075,0.22,0.2
py_quotes,alt,12,0.5,50,0.26,0.1587,0.3955,0.28,0.9,0.48,1.4612,0.22,0.2
py_quotes,alt,12,1.0,50,0.3,0.191,0.4375,0.36,0.92,0.46,1.4838,0.22,0.2
py_quotes,alt,12,2.0,50,0.26,0.1587,0.3955,0.26,0.9,0.48,1.5525,0.22,0.2
py_quotes,alt,12,4.0,50,0.32,0.2076,0.4581,0.34,0.94,0.42,1.7475,0.22,0.2
py_quotes,alt,14,0.5,50,0.26,0.1587,0.3955,0.28,0.92,0.46,1.4663,0.22,0.2
py_quotes,alt,14,1.0,50,0.24,0.143,0.3741,0.24,0.92,0.48,1.4862,0.22,0.2
py_quotes,alt,14,2.0,50,0.3,0.191,0.4375,0.3,0.94,0.42,1.5875,0.22,0.2
py_quotes,alt,14,4.0,50,0.26,0.1587,0.3955,0.28,0.9,0.5,1.7625,0.22,0.2
py_quotes,alt,16,0.5,50,0.36,0.2414,0.4986,0.36,0.92,0.44,1.4688,0.22,0.2
py_quotes,alt,16,1.0,50,0.2,0.1124,0.3304,0.24,0.9,0.48,1.5175,0.22,0.2
py_quotes,alt,16,2.0,50,0.24,0.143,0.3741,0.26,0.88,0.44,1.6,0.22,0.2
py_quotes,alt,16,4.0,50,0.3,0.191,0.4375,0.3,0.96,0.42,1.85,0.24,0.2
py_quotes,alt,18,0.5,50,0.2,0.1124,0.3304,0.22,0.94,0.52,1.4688,0.22,0.2
py_quotes,alt,18,1.0,50,0.32,0.2076,0.4581,0.32,0.92,0.42,1.5062,0.22,0.2
py_quotes,alt,18,2.0,50,0.18,0.0977,0.308,0.2,0.86,0.48,1.6025,0.24,0.2
py_quotes,alt,18,4.0,50,0.26,0.1587,0.3955,0.26,0.94,0.5,1.8312,0.24,0.2
py_quotes,alt,20,0.5,50,0.26,0.1587,0.3955,0.3,0.88,0.48,1.525,0.24,0.2
py_quotes,alt,20,1.0,50,0.32,0.2076,0.4581,0.34,0.9,0.46,1.6238,0.24,0.2
py_quotes,alt,20,2.0,50,0.28,0.1747,0.4167,0.32,0.9,0.4,1.855,0.24,0.2
py_quotes,alt,20,4.0,50,0.46,0.3297,0.596,0.48,0.96,0.32,2.2787,0.28,0.2
py_quotes,alt,22,0.5,50,0.3,0.191,0.4375,0.3,0.92,0.5,1.5487,0.24,0.2
py_quotes,alt,22,1.0,50,0.32,0.2076,0.4581,0.32,0.92,0.46,1.685,0.24,0.2
py_quotes,alt,22,2.0,50,0.32,0.2076,0.4581,0.34,0.92,0.46,1.9275,0.26,0.2
py_quotes,alt,22,4.0,50,0.36,0.2414,0.4986,0.38,0.88,0.44,2.4325,0.28,0.2
py_quotes,alt,24,0.5,50,0.42,0.2937,0.5577,0.44,0.92,0.4,3.2912,0.28,0.2
py_quotes,alt,24,1.0,50,0.42,0.2937,0.5577,0.42,0.92,0.42,4.865,0.34,0.2
py_quotes,alt,24,2.0,50,0.34,0.2244,0.4785,0.42,0.9,0.48,6.9525,0.34,0.2
py_quotes,alt,24,4.0,50,0.4,0.2761,0.5382,0.46,0.92,0.42,9.1256,0.34,0.2
py_quotes,alt,26,0.5,50,0.38,0.2586,0.5185,0.38,0.98,0.48,4.5263,0.32,0.2
py_quotes,alt,26,1.0,50,0.44,0.3116,0.5769,0.44,0.86,0.42,6.3944,0.34,0.2
py_quotes,alt,26,2.0,50,0.44,0.3116,0.5769,0.46,0.94,0.4,6.7988,0.34,0.2
py_quotes,alt,26,4.0,50,0.16,0.0834,0.2851,0.16,0.96,0.5,-3.7937,0.1,0.2
py_self_name,nat,2,0.5,50,0.96,0.8654,0.989,1.0,0.96,0.0,9.07,1.0,0.94
py_self_name,nat,2,1.0,50,0.98,0.895,0.9965,1.0,0.98,0.0,9.06,1.0,0.94
py_self_name,nat,2,2.0,50,0.98,0.895,0.9965,1.0,0.98,0.0,9.0825,1.0,0.94
py_self_name,nat,2,4.0,50,0.98,0.895,0.9965,1.0,0.98,0.0,9.095,1.0,0.94
py_self_name,nat,4,0.5,50,0.94,0.8378,0.9794,1.0,0.94,0.0,9.0887,1.0,0.94
py_self_name,nat,4,1.0,50,0.98,0.895,0.9965,1.0,0.98,0.0,9.125,1.0,0.94
py_self_name,nat,4,2.0,50,0.92,0.8116,0.9685,0.98,0.92,0.02,9.1975,1.0,0.94
py_self_name,nat,4,4.0,50,0.94,0.8378,0.9794,1.0,0.94,0.0,9.315,1.0,0.94
py_self_name,nat,6,0.5,50,0.96,0.8654,0.989,1.0,0.96,0.0,9.1263,1.0,0.94
py_self_name,nat,6,1.0,50,0.98,0.895,0.9965,1.0,0.98,0.0,9.2075,1.0,0.94
py_self_name,nat,6,2.0,50,1.0,0.9286,1.0,1.0,1.0,0.0,9.355,1.0,0.94
py_self_name,nat,6,4.0,50,0.92,0.8116,0.9685,1.0,0.92,0.0,9.6325,1.0,0.94
py_self_name,nat,8,0.5,50,0.98,0.895,0.9965,0.98,0.98,0.02,9.135,1.0,0.94
py_self_name,nat,8,1.0,50,0.96,0.8654,0.989,1.0,0.96,0.0,9.2112,1.0,0.94
py_self_name,nat,8,2.0,50,0.94,0.8378,0.9794,1.0,0.94,0.0,9.3613,1.0,0.94
py_self_name,nat,8,4.0,50,0.96,0.8654,0.989,1.0,0.96,0.0,9.665,1.0,0.94
py_self_name,nat,10,0.5,50,0.9,0.7864,0.9565,1.0,0.9,0.0,9.1412,1.0,0.94
py_self_name,nat,10,1.0,50,1.0,0.9286,1.0,1.0,1.0,0.0,9.21,1.0,0.94
py_self_name,nat,10,2.0,50,0.92,0.8116,0.9685,1.0,0.92,0.0,9.3737,1.0,0.94
py_self_name,nat,10,4.0,50,1.0,0.9286,1.0,1.0,1.0,0.0,9.7275,1.0,0.94
py_self_name,nat,12,0.5,50,0.96,0.8654,0.989,1.0,0.96,0.0,9.2462,1.0,0.94
py_self_name,nat,12,1.0,50,1.0,0.9286,1.0,1.0,1.0,0.0,9.4388,1.0,0.94
py_self_name,nat,12,2.0,50,0.94,0.8378,0.9794,1.0,0.94,0.0,9.8238,1.0,0.94
py_self_name,nat,12,4.0,50,0.88,0.7619,0.9438,1.0,0.88,0.0,10.4938,1.0,0.94
py_self_name,nat,14,0.5,50,1.0,0.9286,1.0,1.0,1.0,0.0,9.2425,1.0,0.94
py_self_name,nat,14,1.0,50,0.98,0.895,0.9965,1.0,0.98,0.0,9.42,1.0,0.94
py_self_name,nat,14,2.0,50,0.94,0.8378,0.9794,1.0,0.94,0.0,9.7875,1.0,0.94
py_self_name,nat,14,4.0,50,0.96,0.8654,0.989,1.0,0.96,0.0,10.4625,1.0,0.94
py_self_name,nat,16,0.5,50,0.9,0.7864,0.9565,0.98,0.92,0.02,9.34,1.0,0.94
py_self_name,nat,16,1.0,50,0.98,0.895,0.9965,1.0,0.98,0.0,9.6337,1.0,0.94
py_self_name,nat,16,2.0,50,0.96,0.8654,0.989,1.0,0.96,0.0,10.2037,1.0,0.94
py_self_name,nat,16,4.0,50,0.96,0.8654,0.989,1.0,0.96,0.0,11.1862,1.0,0.94
py_self_name,nat,18,0.5,50,1.0,0.9286,1.0,1.0,1.0,0.0,9.455,1.0,0.94
py_self_name,nat,18,1.0,50,0.96,0.8654,0.989,1.0,0.96,0.0,9.8225,1.0,0.94
py_self_name,nat,18,2.0,50,0.96,0.8654,0.989,1.0,0.96,0.0,10.4688,1.0,0.94
py_self_name,nat,18,4.0,50,0.94,0.8378,0.9794,1.0,0.94,0.0,11.2031,1.0,0.94
py_self_name,nat,20,0.5,50,0.94,0.8378,0.9794,1.0,0.94,0.0,9.6037,1.0,0.94
py_self_name,nat,20,1.0,50,0.96,0.8654,0.989,1.0,0.96,0.0,10.16,1.0,0.94
py_self_name,nat,20,2.0,50,0.96,0.8654,0.989,1.0,0.96,0.0,11.1494,1.0,0.94
py_self_name,nat,20,4.0,50,0.96,0.8654,0.989,1.0,0.96,0.0,12.545,1.0,0.94
py_self_name,nat,22,0.5,50,0.94,0.8378,0.9794,1.0,0.94,0.0,9.7888,1.0,0.94
py_self_name,nat,22,1.0,50,0.96,0.8654,0.989,1.0,0.96,0.0,10.6562,1.0,0.94
py_self_name,nat,22,2.0,50,0.96,0.8654,0.989,1.0,0.96,0.0,12.63,1.0,0.94
py_self_name,nat,22,4.0,50,0.74,0.6045,0.8413,0.84,0.82,0.14,13.5847,0.82,0.94
py_self_name,nat,24,0.5,50,0.98,0.895,0.9965,1.0,0.98,0.0,12.0225,1.0,0.94
py_self_name,nat,24,1.0,50,1.0,0.9286,1.0,1.0,1.0,0.0,14.0181,1.0,0.94
py_self_name,nat,24,2.0,50,0.96,0.8654,0.989,1.0,0.96,0.0,16.1187,1.0,0.94
py_self_name,nat,24,4.0,50,0.22,0.1275,0.3524,0.54,0.44,0.46,10.0988,0.02,0.94
py_self_name,nat,26,0.5,50,0.98,0.895,0.9965,1.0,0.98,0.0,15.6706,1.0,0.94
py_self_name,nat,26,1.0,50,0.96,0.8654,0.989,1.0,0.96,0.0,17.7306,1.0,0.94
py_self_name,nat,26,2.0,50,0.96,0.8654,0.989,1.0,0.96,0.0,14.3087,1.0,0.94
py_self_name,nat,26,4.0,50,0.8,0.6696,0.8876,0.92,0.82,0.08,5.2888,0.98,0.94
py_self_name,alt,2,0.5,50,0.0,0.0,0.0714,0.0,0.96,0.0,-9.0488,0.0,0.0
py_self_name,alt,2,1.0,50,0.0,0.0,0.0714,0.0,0.88,0.0,-9.0488,0.0,0.0
py_self_name,alt,2,2.0,50,0.0,0.0,0.0714,0.0,0.98,0.0,-9.045,0.0,0.0
py_self_name,alt,2,4.0,50,0.0,0.0,0.0714,0.0,0.9,0.0,-9.0425,0.0,0.0
py_self_name,alt,4,0.5,50,0.0,0.0,0.0714,0.0,0.96,0.0,-9.0275,0.0,0.0
py_self_name,alt,4,1.0,50,0.0,0.0,0.0714,0.0,0.96,0.0,-8.9938,0.0,0.0
py_self_name,alt,4,2.0,50,0.0,0.0,0.0714,0.0,1.0,0.0,-8.9337,0.0,0.0
py_self_name,alt,4,4.0,50,0.0,0.0,0.0714,0.0,0.9,0.02,-8.8412,0.0,0.0
py_self_name,alt,6,0.5,50,0.0,0.0,0.0714,0.0,0.86,0.0,-8.9975,0.0,0.0
py_self_name,alt,6,1.0,50,0.0,0.0,0.0714,0.0,0.96,0.0,-8.9288,0.0,0.0
py_self_name,alt,6,2.0,50,0.0,0.0,0.0714,0.0,0.98,0.0,-8.8062,0.0,0.0
py_self_name,alt,6,4.0,50,0.0,0.0,0.0714,0.0,0.98,0.0,-8.72,0.0,0.0
py_self_name,alt,8,0.5,50,0.0,0.0,0.0714,0.0,0.92,0.0,-8.9887,0.0,0.0
py_self_name,alt,8,1.0,50,0.0,0.0,0.0714,0.0,0.94,0.0,-8.9162,0.0,0.0
py_self_name,alt,8,2.0,50,0.0,0.0,0.0714,0.0,0.96,0.0,-8.8087,0.0,0.0
py_self_name,alt,8,4.0,50,0.0,0.0,0.0714,0.0,0.9,0.0,-8.6737,0.0,0.0
py_self_name,alt,10,0.5,50,0.0,0.0,0.0714,0.0,0.94,0.0,-8.9825,0.0,0.0
py_self_name,alt,10,1.0,50,0.0,0.0,0.0714,0.0,0.92,0.0,-8.9062,0.0,0.0
py_self_name,alt,10,2.0,50,0.0,0.0,0.0714,0.0,1.0,0.02,-8.8025,0.0,0.0
py_self_name,alt,10,4.0,50,0.0,0.0,0.0714,0.0,0.92,0.0,-8.6337,0.0,0.0
py_self_name,alt,12,0.5,50,0.0,0.0,0.0714,0.0,0.98,0.02,-8.8912,0.0,0.0
py_self_name,alt,12,1.0,50,0.0,0.0,0.0714,0.0,0.98,0.02,-8.7713,0.0,0.0
py_self_name,alt,12,2.0,50,0.0,0.0,0.0714,0.0,0.94,0.02,-8.6325,0.0,0.0
py_self_name,alt,12,4.0,50,0.0,0.0,0.0714,0.0,0.98,0.0,-8.6212,0.0,0.0
py_self_name,alt,14,0.5,50,0.0,0.0,0.0714,0.0,0.96,0.0,-8.8925,0.0,0.0
py_self_name,alt,14,1.0,50,0.0,0.0,0.0714,0.0,1.0,0.02,-8.7625,0.0,0.0
py_self_name,alt,14,2.0,50,0.0,0.0,0.0714,0.0,0.96,0.02,-8.6562,0.0,0.0
py_self_name,alt,14,4.0,50,0.0,0.0,0.0714,0.0,0.9,0.0,-8.7175,0.0,0.0
py_self_name,alt,16,0.5,50,0.0,0.0,0.0714,0.0,0.92,0.0,-8.8313,0.0,0.0
py_self_name,alt,16,1.0,50,0.0,0.0,0.0714,0.0,1.0,0.0,-8.7225,0.0,0.0
py_self_name,alt,16,2.0,50,0.0,0.0,0.0714,0.0,0.98,0.0,-8.7513,0.0,0.0
py_self_name,alt,16,4.0,50,0.0,0.0,0.0714,0.0,0.94,0.02,-8.8938,0.0,0.0
py_self_name,alt,18,0.5,50,0.0,0.0,0.0714,0.0,0.94,0.0,-8.74,0.0,0.0
py_self_name,alt,18,1.0,50,0.0,0.0,0.0714,0.0,0.98,0.02,-8.5738,0.0,0.0
py_self_name,alt,18,2.0,50,0.0,0.0,0.0714,0.0,0.98,0.0,-8.5625,0.0,0.0
py_self_name,alt,18,4.0,50,0.0,0.0,0.0714,0.0,0.96,0.02,-8.4025,0.0,0.0
py_self_name,alt,20,0.5,50,0.0,0.0,0.0714,0.0,0.94,0.0,-8.5962,0.0,0.0
py_self_name,alt,20,1.0,50,0.0,0.0,0.0714,0.0,0.96,0.0,-8.2475,0.0,0.0
py_self_name,alt,20,2.0,50,0.0,0.0,0.0714,0.0,0.96,0.0,-7.9087,0.0,0.0
py_self_name,alt,20,4.0,50,0.0,0.0,0.0714,0.0,0.9,0.0,-7.6475,0.0,0.0
py_self_name,alt,22,0.5,50,0.0,0.0,0.0714,0.0,0.98,0.0,-8.4562,0.0,0.0
py_self_name,alt,22,1.0,50,0.0,0.0,0.0714,0.0,0.94,0.0,-7.975,0.0,0.0
py_self_name,alt,22,2.0,50,0.0,0.0,0.0714,0.0,0.96,0.0,-7.28,0.0,0.0
py_self_name,alt,22,4.0,50,0.0,0.0,0.0714,0.0,0.94,0.06,-5.8712,0.0,0.0
py_self_name,alt,24,0.5,50,0.0,0.0,0.0714,0.0,0.94,0.0,-5.6075,0.0,0.0
py_self_name,alt,24,1.0,50,0.06,0.0206,0.1622,0.08,0.96,0.0,-2.7287,0.0,0.0
py_self_name,alt,24,2.0,50,0.8,0.6696,0.8876,0.82,0.98,0.02,1.7262,1.0,0.0
py_self_name,alt,24,4.0,50,0.9,0.7864,0.9565,1.0,0.9,0.0,11.3038,1.0,0.0
py_self_name,alt,26,0.5,50,0.0,0.0,0.0714,0.0,0.94,0.0,-3.19,0.0,0.0
