family,direction,layer,alpha,target_rate,unsteered,unscorable
pt_acordo_eu,alt2nat,20,2.0,0.64,0.34,0.14
pt_acordo_eu,alt2nat,20,4.0,0.66,0.34,0.2
pt_acordo_eu,alt2nat,24,0.5,0.52,0.34,0.18
pt_acordo_eu,alt2nat,24,1.0,0.7,0.34,0.12
pt_acordo_eu,alt2nat,24,2.0,0.5,0.34,0.24
pt_acordo_eu,alt2nat,24,4.0,0.6,0.34,0.22
es_rae2010,nat2alt,2,0.5,0.06,0.04,0.3
es_rae2010,nat2alt,2,1.0,0.24,0.04,0.44
es_rae2010,nat2alt,2,2.0,0.52,0.04,0.2
es_rae2010,nat2alt,2,4.0,0.5,0.04,0.32
es_rae2010,nat2alt,4,0.5,0.08,0.04,0.26
es_rae2010,nat2alt,4,1.0,0.32,0.04,0.28
es_rae2010,nat2alt,4,2.0,0.52,0.04,0.28
es_rae2010,nat2alt,4,4.0,0.4,0.04,0.34
es_rae2010,nat2alt,6,0.5,0.1,0.04,0.32
es_rae2010,nat2alt,6,1.0,0.26,0.04,0.32
es_rae2010,nat2alt,6,2.0,0.5,0.04,0.28
es_rae2010,nat2alt,6,4.0,0.4,0.04,0.36
es_rae2010,nat2alt,8,0.5,0.12,0.04,0.32
es_rae2010,nat2alt,8,1.0,0.12,0.04,0.34
es_rae2010,nat2alt,8,2.0,0.54,0.04,0.22
es_rae2010,nat2alt,8,4.0,0.46,0.04,0.22
es_rae2010,nat2alt,10,0.5,0.04,0.04,0.4
es_rae2010,nat2alt,10,1.0,0.22,0.04,0.28
es_rae2010,nat2alt,10,2.0,0.46,0.04,0.26
es_rae2010,nat2alt,10,4.0,0.32,0.04,0.3
es_rae2010,nat2alt,12,0.5,0.08,0.04,0.28
es_rae2010,nat2alt,12,1.0,0.16,0.04,0.3
es_rae2010,nat2alt,12,2.0,0.46,0.04,0.28
es_rae2010,nat2alt,12,4.0,0.46,0.04,0.26
es_rae2010,nat2alt,16,0.5,0.1,0.04,0.3
es_rae2010,nat2alt,16,1.0,0.22,0.04,0.26
es_rae2010,nat2alt,16,2.0,0.46,0.04,0.3
es_rae2010,nat2alt,16,4.0,0.28,0.04,0.34
es_rae2010,nat2alt,20,0.5,0.02,0.04,0.36
es_rae2010,nat2alt,20,1.0,0.1,0.04,0.32
es_rae2010,nat2alt,20,2.0,0.42,0.04,0.3
es_rae2010,nat2alt,20,4.0,0.2,0.04,0.38
es_rae2010,nat2alt,24,0.5,0.02,0.04,0.32
es_rae2010,nat2alt,24,1.0,0.1,0.04,0.34
es_rae2010,nat2alt,24,2.0,0.4,0.04,0.34
es_rae2010,nat2alt,24,4.0,0.7,0.04,0.16
es_rae2010,alt2nat,2,0.5,0.3,0.26,0.5
es_rae2010,alt2nat,2,1.0,0.62,0.26,0.26
es_rae2010,alt2nat,2,2.0,0.72,0.26,0.26
es_rae2010,alt2nat,2,4.0,0.86,0.26,0.14
es_rae2010,alt2nat,4,0.5,0.48,0.26,0.32
es_rae2010,alt2nat,4,1.0,0.74,0.26,0.24
es_rae2010,alt2nat,4,2.0,0.7,0.26,0.3
es_rae2010,alt2nat,4,4.0,0.82,0.26,0.18
es_rae2010,alt2nat,6,0.5,0.48,0.26,0.38
es_rae2010,alt2nat,6,1.0,0.58,0.26,0.34
es_rae2010,alt2nat,6,2.0,0.66,0.26,0.28
es_rae2010,alt2nat,6,4.0,0.82,0.26,0.18
es_rae2010,alt2nat,8,0.5,0.46,0.26,0.3
es_rae2010,alt2nat,8,1.0,0.62,0.26,0.3
es_rae2010,alt2nat,8,2.0,0.7,0.26,0.28
es_rae2010,alt2nat,8,4.0,0.72,0.26,0.26
es_rae2010,alt2nat,10,0.5,0.48,0.26,0.36
es_rae2010,alt2nat,10,1.0,0.54,0.26,0.34
es_rae2010,alt2nat,10,2.0,0.66,0.26,0.3
es_rae2010,alt2nat,10,4.0,0.62,0.26,0.36
es_rae2010,alt2nat,12,0.5,0.5,0.26,0.36
es_rae2010,alt2nat,12,1.0,0.6,0.26,0.34
es_rae2010,alt2nat,12,2.0,0.74,0.26,0.26
es_rae2010,alt2nat,12,4.0,0.58,0.26,0.32
es_rae2010,alt2nat,16,0.5,0.48,0.26,0.34
es_rae2010,alt2nat,16,1.0,0.68,0.26,0.26
es_rae2010,alt2nat,16,2.0,0.64,0.26,0.34
es_rae2010,alt2nat,16,4.0,0.7,0.26,0.28
es_rae2010,alt2nat,20,0.5,0.3,0.26,0.36
es_rae2010,alt2nat,20,1.0,0.7,0.26,0.24
es_rae2010,alt2nat,20,2.0,0.74,0.26,0.24
es_rae2010,alt2nat,20,4.0,0.52,0.26,0.4
es_rae2010,alt2nat,24,0.5,0.5,0.26,0.24
es_rae2010,alt2nat,24,1.0,0.6,0.26,0.24
es_rae2010,alt2nat,24,2.0,0.66,0.26,0.3
es_rae2010,alt2nat,24,4.0,0.7,0.26,0.22
zh_simp_trad,nat2alt,2,0.5,0.22,0.0,0.0
zh_simp_trad,nat2alt,2,1.0,0.98,0.0,0.0
zh_simp_trad,nat2alt,2,2.0,0.96,0.0,0.0
zh_simp_trad,nat2alt,2,4.0,0.48,0.0,0.0
zh_simp_trad,nat2alt,4,0.5,0.04,0.0,0.0
zh_simp_trad,nat2alt,4,1.0,0.98,0.0,0.0
zh_simp_trad,nat2alt,4,2.0,1.0,0.0,0.0
zh_simp_trad,nat2alt,4,4.0,1.0,0.0,0.0
zh_simp_trad,nat2alt,6,0.5,0.04,0.0,0.0
zh_simp_trad,nat2alt,6,1.0,0.96,0.0,0.0
zh_simp_trad,nat2alt,6,2.0,1.0,0.0,0.0
zh_simp_trad,nat2alt,6,4.0,0.96,0.0,0.0
zh_simp_trad,nat2alt,8,0.5,0.02,0.0,0.0
zh_simp_trad,nat2alt,8,1.0,0.94,0.0,0.0
zh_simp_trad,nat2alt,8,2.0,0.98,0.0,0.0
zh_simp_trad,nat2alt,8,4.0,0.94,0.0,0.0
zh_simp_trad,nat2alt,10,0.5,0.06,0.0,0.0
zh_simp_trad,nat2alt,10,1.0,0.92,0.0,0.0
zh_simp_trad,nat2alt,10,2.0,1.0,0.0,0.0
zh_simp_trad,nat2alt,10,4.0,0.94,0.0,0.0
zh_simp_trad,nat2alt,12,0.5,0.02,0.0,0.0
zh_simp_trad,nat2alt,12,1.0,0.88,0.0,0.0
zh_simp_trad,nat2alt,12,2.0,0.98,0.0,0.0
zh_simp_trad,nat2alt,12,4.0,0.7,0.0,0.0
zh_simp_trad,nat2alt,16,0.5,0.02,0.0,0.0
zh_simp_trad,nat2alt,16,1.0,0.96,0.0,0.0
zh_simp_trad,nat2alt,16,2.0,0.96,0.0,0.0
zh_simp_trad,nat2alt,16,4.0,0.72,0.0,0.0
zh_simp_trad,nat2alt,20,0.5,0.04,0.0,0.0
zh_simp_trad,nat2alt,20,1.0,0.28,0.0,0.0
zh_simp_trad,nat2alt,20,2.0,0.02,0.0,0.02
zh_simp_trad,nat2alt,20,4.0,0.02,0.0,0.02
zh_simp_trad,nat2alt,24,0.5,0.02,0.0,0.0
zh_simp_trad,nat2alt,24,1.0,0.28,0.0,0.0
zh_simp_trad,nat2alt,24,2.0,0.98,0.0,0.0
zh_simp_trad,nat2alt,24,4.0,0.92,0.0,0.04
zh_simp_trad,alt2nat,2,0.5,0.04,0.0,0.0
zh_simp_trad,alt2nat,2,1.0,0.88,0.0,0.0
zh_simp_trad,alt2nat,2,2.0,0.98,0.0,0.0
zh_simp_trad,alt2nat,2,4.0,0.98,0.0,0.0
zh_simp_trad,alt2nat,4,0.5,0.0,0.0,0.0
zh_simp_trad,alt2nat,4,1.0,0.8,0.0,0.0
zh_simp_trad,alt2nat,4,2.0,0.98,0.0,0.0
zh_simp_trad,alt2nat,4,4.0,1.0,0.0,0.0
zh_simp_trad,alt2nat,6,0.5,0.02,0.0,0.0
zh_simp_trad,alt2nat,6,1.0,0.74,0.0,0.0
zh_simp_trad,alt2nat,6,2.0,0.98,0.0,0.0
zh_simp_trad,alt2nat,6,4.0,1.0,0.0,0.0
zh_simp_trad,alt2nat,8,0.5,0.0,0.0,0.0
zh_simp_trad,alt2nat,8,1.0,0.86,0.0,0.0
zh_simp_trad,alt2nat,8,2.0,1.0,0.0,0.0
zh_simp_trad,alt2nat,8,4.0,1.0,0.0,0.0
zh_simp_trad,alt2nat,10,0.5,0.04,0.0,0.0
zh_simp_trad,alt2nat,10,1.0,0.96,0.0,0.0
zh_simp_trad,alt2nat,10,2.0,0.98,0.0,0.0
zh_simp_trad,alt2nat,10,4.0,0.98,0.0,0.0
zh_simp_trad,alt2nat,12,0.5,0.04,0.0,0.0
zh_simp_trad,alt2nat,12,1.0,0.9,0.0,0.0
zh_simp_trad,alt2nat,12,2.0,0.98,0.0,0.0
zh_simp_trad,alt2nat,12,4.0,1.0,0.0,0.0
zh_simp_trad,alt2nat,16,0.5,0.04,0.0,0.0
zh_simp_trad,alt2nat,16,1.0,0.92,0.0,0.0
zh_simp_trad,alt2nat,16,2.0,0.98,0.0,0.02
zh_simp_trad,alt2nat,16,4.0,1.0,0.0,0.0
zh_simp_trad,alt2nat,20,0.5,0.0,0.0,0.0
zh_simp_trad,alt2nat,20,1.0,0.2,0.0,0.02
zh_simp_trad,alt2nat,20,2.0,0.18,0.0,0.0
zh_simp_trad,alt2nat,20,4.0,0.26,0.0,0.0
zh_simp_trad,alt2nat,24,0.5,0.02,0.0,0.0
zh_simp_trad,alt2nat,24,1.0,0.06,0.0,0.0
zh_simp_trad,alt2nat,24,2.0,0.04,0.0,0.0
zh_simp_trad,alt2nat,24,4.0,0.1,0.0,0.0
ru_yo,nat2alt,2,0.5,0.2,0.12,0.44
ru_yo,nat2alt,2,1.0,0.46,0.12,0.46
ru_yo,nat2alt,2,2.0,0.54,0.12,0.42
ru_yo,nat2alt,2,4.0,0.52,0.12,0.48
ru_yo,nat2alt,4,0.5,0.14,0.12,0.4
ru_yo,nat2alt,4,1.0,0.46,0.12,0.4
ru_yo,nat2alt,4,2.0,0.54,0.12,0.46
ru_yo,nat2alt,4,4.0,0.52,0.12,0.44
ru_yo,nat2alt,6,0.5,0.2,0.12,0.34
ru_yo,nat2alt,6,1.0,0.5,0.12,0.44
ru_yo,nat2alt,6,2.0,0.5,0.12,0.48
ru_yo,nat2alt,6,4.0,0.56,0.12,0.4
ru_yo,nat2alt,8,0.5,0.26,0.12,0.48
ru_yo,nat2alt,8,1.0,0.5,0.12,0.44
ru_yo,nat2alt,8,2.0,0.58,0.12,0.42
ru_yo,nat2alt,8,4.0,0.56,0.12,0.44
ru_yo,nat2alt,10,0.5,0.22,0.12,0.42
ru_yo,nat2alt,10,1.0,0.5,0.12,0.42
ru_yo,nat2alt,10,2.0,0.56,0.12,0.44
ru_yo,nat2alt,10,4.0,0.52,0.12,0.46
ru_yo,nat2alt,12,0.5,0.32,0.12,0.44
ru_yo,nat2alt,12,1.0,0.44,0.12,0.5
ru_yo,nat2alt,12,2.0,0.52,0.12,0.48
ru_yo,nat2alt,12,4.0,0.56,0.12,0.42
ru_yo,nat2alt,16,0.5,0.3,0.12,0.46
ru_yo,nat2alt,16,1.0,0.46,0.12,0.44
ru_yo,nat2alt,16,2.0,0.5,0.12,0.42
ru_yo,nat2alt,16,4.0,0.54,0.12,0.46
ru_yo,nat2alt,20,0.5,0.22,0.12,0.48
ru_yo,nat2alt,20,1.0,0.42,0.12,0.56
ru_yo,nat2alt,20,2.0,0.58,0.12,0.4
ru_yo,nat2alt,20,4.0,0.6,0.12,0.38
ru_yo,nat2alt,24,0.5,0.3,0.12,0.42
ru_yo,nat2alt,24,1.0,0.48,0.12,0.4
ru_yo,nat2alt,24,2.0,0.54,0.12,0.44
ru_yo,nat2alt,24,4.0,0.54,0.12,0.46
ru_yo,alt2nat,2,0.5,0.04,0.0,0.46
ru_yo,alt2nat,2,1.0,0.22,0.0,0.5
ru_yo,alt2nat,2,2.0,0.56,0.0,0.34
ru_yo,alt2nat,2,4.0,0.52,0.0,0.34
ru_yo,alt2nat,4,0.5,0.02,0.0,0.46
ru_yo,alt2nat,4,1.0,0.32,0.0,0.42
ru_yo,alt2nat,4,2.0,0.46,0.0,0.48
ru_yo,alt2nat,4,4.0,0.58,0.0,0.36
ru_yo,alt2nat,6,0.5,0.0,0.0,0.44
ru_yo,alt2nat,6,1.0,0.2,0.0,0.4
ru_yo,alt2nat,6,2.0,0.42,0.0,0.34
ru_yo,alt2nat,6,4.0,0.46,0.0,0.4
ru_yo,alt2nat,8,0.5,0.04,0.0,0.46
ru_yo,alt2nat,8,1.0,0.1,0.0,0.44
ru_yo,alt2nat,8,2.0,0.52,0.0,0.38
ru_yo,alt2nat,8,4.0,0.44,0.0,0.4
ru_yo,alt2nat,10,0.5,0.06,0.0,0.4
ru_yo,alt2nat,10,1.0,0.14,0.0,0.32
ru_yo,alt2nat,10,2.0,0.54,0.0,0.36
ru_yo,alt2nat,10,4.0,0.48,0.0,0.36
ru_yo,alt2nat,12,0.5,0.0,0.0,0.5
ru_yo,alt2nat,12,1.0,0.12,0.0,0.36
ru_yo,alt2nat,12,2.0,0.46,0.0,0.38
ru_yo,alt2nat,12,4.0,0.48,0.0,0.42
ru_yo,alt2nat,16,0.5,0.04,0.0,0.46
ru_yo,alt2nat,16,1.0,0.06,0.0,0.52
ru_yo,alt2nat,16,2.0,0.46,0.0,0.42
ru_yo,alt2nat,16,4.0,0.36,0.0,0.42
ru_yo,alt2nat,20,0.5,0.04,0.0,0.44
ru_yo,alt2nat,20,1.0,0.04,0.0,0.48
ru_yo,alt2nat,20,2.0,0.52,0.0,0.32
ru_yo,alt2nat,20,4.0,0.32,0.0,0.44
ru_yo,alt2nat,24,0.5,0.0,0.0,0.44
ru_yo,alt2nat,24,1.0,0.12,0.0,0.44
ru_yo,alt2nat,24,2.0,0.36,0.0,0.44
ru_yo,alt2nat,24,4.0,0.54,0.0,0.36
